"","Party","2018","2016","2014","Region"
"33","Chile","El artículo 6º de la Ley 19.419,  señala que “Todo envase de los productos hechos de tabaco, sean nacionales o importados destinados a su distribución dentro del territorio nacional, y toda acción publicitaria de los mismos, cualquiera sea la forma o el medio en que se realice, deberán contener una clara y precisa advertencia de los daños, enfermedades o efectos que, para la salud de las personas, implica su consumo o exposición al humo del tabaco. Esta advertencia tendrá una vigencia de 12 meses y máxima de 24 meses , deberá ser diseñada por el Ministerio de Salud y establecida mediante decreto supremo de este Ministerio, la cual será impresa en las cajetillas o en cualquier envase y no podrá, en ningún caso, ser removible. En el caso de productos importados, deberá ser adherida de manera que no pueda ser despegada fácilmente. En el caso de los paquetes de cigarrillos o cigarros, bolsas o paquetes de productos hechos con tabaco, esta advertencia deberá figurar en las dos caras principales y ocupar el 50% de cada una de ellas.
La advertencia se colocará en la parte inferior de cada cara. El decreto indicado establecerá dos y seis, que podrán ser diseñadas con dibujos, fotos o leyendas. Durante el plazo señalado en el inciso primero, éstas deberán figurar en toda la producción nacional o la importada destinada a su distribución dentro del territorio nacional. 
Si al entrar en vigencia una nueva advertencia quedaran saldos en bodega con la advertencia anterior, para su distribución se deberá solicitar autorización a la Autoridad Sanitaria que corresponda a la casa matriz del fabricante o importador. Esta excepción sólo podrá alcanzar hasta un monto equivalente a la producción distribuida durante el mes anterior.
La advertencia sanitaria deberán estar siempre a la vista en todos los puntos de venta de productos de tabaco.
El Decreto N° 44 emanado de la Subsecretaría de Salud Pública, Ministerio de Salud, en agosto del 2013, denominado ""Establece  advertencia  Sanitaria para envases de productos de tabaco” 
En su artículo 1º señala que “Todo envase de los productos hechos de tabaco, deberá  contener las advertencias sanitarias que correspondan de acuerdo al presente decreto y que se especifican en el adjunto denominado "" Normativa Gráfica para el uso de las advertencias en envases de productos de tabaco"".  
 En el artículo 3º se lee, “ La advertencia  correspondiente deberá ser impresa en todos los productos que correspondan, en cualquiera de sus presentaciones y no podrá, en ningún caso, ser removible. En el caso de productos importados, deberá ser adherida a los envases de manera que no pueda ser despegada”.  
Por otro lado, el articulo 6º agrega que: La advertencia de cada uno de los envases deberá figurar en las dos caras principales o mayores, y se colocará inferior de cada cara.En el caso de los paquetes de cigarrillos tipo cajetilla dura o blanda, y cualquier otro envase cuya forma geométrica corresponda a la de un prisma rectangular o cúbico el componente imagen deberá ocupar el 50% de la cara frontal o anterior del envase y el componente texto deberá ocupar el 50% de la cara posterior del envase. Los cartones de cigarrillos deberán incluir ambos componentes de la advertencia en el 50% de cada una de las caras principales.
El artículo 8ª indica que “El cuerpo de la letra, el interlineado, la tipografía, expandido de la letra, contraste, colores y demás características de la imagen y del texto, dimensiones, relaciones y especificaciones técnicas, deberán ser de acuerdo a las especificaciones técnicas indicadas en la normativa gráfica anexa a este decreto”.
  El artículo 13º señala que “se prohíbe que en el nombre o propiedades asociadas a la marca de cigarros o cigarrillos, se incluyan términos tales como light, suave, ligero, bajo en alquitrán, nicotina, monóxido de carbono u otros similares”. Finalmente, el artículo 14º señala que “En una de las caras laterales de las cajetillas de cigarrillos se deberá informar acerca de la presencia de las siguientes sustancias y componentes, en los siguientes términos: ""EL HUMO DE CADA CIGARRILLO QUE TÚ FUMAS CONTIENE, ENTRE OTROS PRODUCTOS TÓXICOS: ALQUITRÁN, PRODUCTO QUE TE PROVOCA CÁNCER. NICOTINA, PRODUCTO QUE TE HACE ADICTO. MONÓXIDO DE CARBONO, GAS ÓXICO IGUAL AL QUE EMANA DE LOS TUBOS DE ESCAPE. ARSÉNICO, QUÍMICO UTILIZADO COMO VENENO PARA RATAS"" Esta información deberá ocupar la totalidad de una de las caras laterales y ajustarse a las especificaciones técnicas que se indican en la Normativa gráfica anexa a este decreto”.","El artículo 6º de la Ley 19.419,  señala que “Todo envase de los productos hechos de tabaco, sean nacionales o importados destinados a su distribución dentro del territorio nacional, y toda acción publicitaria de los mismos, cualquiera sea la forma o el medio en que se realice, deberán contener una clara y precisa advertencia de los daños, enfermedades o efectos que, para la salud de las personas, implica su consumo o exposición al humo del tabaco. Esta advertencia tendrá una vigencia de 12 meses y máxima de 24 meses , deberá ser diseñada por el Ministerio de Salud y establecida mediante decreto supremo de este Ministerio, la cual será impresa en las cajetillas o en cualquier envase y no podrá, en ningún caso, ser removible. En el caso de productos importados, deberá ser adherida de manera que no pueda ser despegada fácilmente. En el caso de los paquetes de cigarrillos o cigarros, bolsas o paquetes de productos hechos con tabaco, esta advertencia deberá figurar en las dos caras principales y ocupar el 50% de cada una de ellas.
La advertencia se colocará en la parte inferior de cada cara. El decreto indicado establecerá dos y seis, que podrán ser diseñadas con dibujos, fotos o leyendas. Durante el plazo señalado en el inciso primero, éstas deberán figurar en toda la producción nacional o la importada destinada a su distribución dentro del territorio nacional. 
Si al entrar en vigencia una nueva advertencia quedaran saldos en bodega con la advertencia anterior, para su distribución se deberá solicitar autorización a la Autoridad Sanitaria que corresponda a la casa matriz del fabricante o importador. Esta excepción sólo podrá alcanzar hasta un monto equivalente a la producción distribuida durante el mes anterior.
La advertencia sanitaria deberán estar siempre a la vista en todos los puntos de venta de productos de tabaco.
El Decreto N° 44 emanado de la Subsecretaría de Salud Pública, Ministerio de Salud, en agosto del 2013, denominado ""Establece  advertencia  Sanitaria para envases de productos de tabaco” 
En su artículo 1º señala que “Todo envase de los productos hechos de tabaco, deberá  contener las advertencias sanitarias que correspondan de acuerdo al presente decreto y que se especifican en el adjunto denominado "" Normativa Gráfica para el uso de las advertencias en envases de productos de tabaco"".  
 En el artículo 3º se lee, “ La advertencia  correspondiente deberá ser impresa en todos los productos que correspondan, en cualquiera de sus presentaciones y no podrá, en ningún caso, ser removible. En el caso de productos importados, deberá ser adherida a los envases de manera que no pueda ser despegada”.  
Por otro lado, el articulo 6º agrega que: La advertencia de cada uno de los envases deberá figurar en las dos caras principales o mayores, y se colocará inferior de cada cara.En el caso de los paquetes de cigarrillos tipo cajetilla dura o blanda, y cualquier otro envase cuya forma geométrica corresponda a la de un prisma rectangular o cúbico el componente imagen deberá ocupar el 50% de la cara frontal o anterior del envase y el componente texto deberá ocupar el 50% de la cara posterior del envase. Los cartones de cigarrillos deberán incluir ambos componentes de la advertencia en el 50% de cada una de las caras principales.
El artículo 8ª indica que “El cuerpo de la letra, el interlineado, la tipografía, expandido de la letra, contraste, colores y demás características de la imagen y del texto, dimensiones, relaciones y especificaciones técnicas, deberán ser de acuerdo a las especificaciones técnicas indicadas en la normativa gráfica anexa a este decreto”.
  El artículo 13º señala que “se prohíbe que en el nombre o propiedades asociadas a la marca de cigarros o cigarrillos, se incluyan términos tales como light, suave, ligero, bajo en alquitrán, nicotina, monóxido de carbono u otros similares”. Finalmente, el artículo 14º señala que “En una de las caras laterales de las cajetillas de cigarrillos se deberá informar acerca de la presencia de las siguientes sustancias y componentes, en los siguientes términos: ""EL HUMO DE CADA CIGARRILLO QUE TÚ FUMAS CONTIENE, ENTRE OTROS PRODUCTOS TÓXICOS: ALQUITRÁN, PRODUCTO QUE TE PROVOCA CÁNCER. NICOTINA, PRODUCTO QUE TE HACE ADICTO. MONÓXIDO DE CARBONO, GAS ÓXICO IGUAL AL QUE EMANA DE LOS TUBOS DE ESCAPE. ARSÉNICO, QUÍMICO UTILIZADO COMO VENENO PARA RATAS"" Esta información deberá ocupar la totalidad de una de las caras laterales y ajustarse a las especificaciones técnicas que se indican en la Normativa gráfica anexa a este decreto”.","Indicator not used","WHO Region of the Americas"
"34","China","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"35","Colombia","Las directrices para el artículo 11 han sido utilizadas específicamente en los argumentos presentados en los pleitos judiciales, defendiendo las medidas relativas al retiro de las frases promocionales que ha utilizado el Ministerio de Salud.","Las directrices para el artículo 11 han sido utilizadas específicamente en los argumentos presentados en los pleitos judiciales, defendiendo las medidas relativas al retiro de las frases promocionales que ha utilizado el Ministerio de Salud.","Indicator not used","WHO Region of the Americas"
"36","Comoros","Answer not provided","Report not provided","Indicator not used","WHO African Region"
"37","Congo","Report not provided","Les détails de la section D sont  inclus dans les textes dapplication de la loi qui sont en cours de validation. Comme les textes ne sont pas  encore adoptés, notre réponse est négative.","Indicator not used","WHO African Region"
"38","Cook Islands","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"39","Costa Rica","Estas son complementarias con el Reglamento de Etiquetado vigente en el país, además se cuenta con el apoyo de los entes policiales.","Estas son complementarias con el Reglamento de Etiquetado vigente en el país, además se cuenta con el apoyo de los entes policiales.","Indicator not used","WHO Region of the Americas"
"40","Côte d'Ivoire","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"41","Croatia","We have used these guidelines in everydaywork when making decisions in the field of packaging and labelling of tobacco products.","We have used these guidelines in everydaywork when making decisions in the field of packaging and labelling of tobacco products.","Indicator not used","WHO European Region"
"42","Cyprus","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"43","Czech Republic","Directive 2014/40/EU which is transposed to the national law is based on the Guidelines for implementation of Articles 11 of the WHO FCTC.","Directive 2014/40/EU which is transposed to the national law is based on Guidelines for implementation of Article 11 of the WHO  FCTC.","Indicator not used","WHO European Region"
"44","Democratic People's Republic of Korea","Answer not provided","Report not provided","Indicator not used","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"46","Denmark","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"47","Djibouti","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Documentation for development of tobacco legislation to include article 11 has been submitted for development","Report not provided","WHO Region of the Americas"
"49","Ecuador","Se han utilizado las directrices del artículo 11 del CMCT para elaborar políticas en esta área. En este sentido existe desde el 2011 la Ley Orgánica para la Regulación y Control de Tabaco. En esta ley se establece en el artículo 18.-Del empaquetado y etiquetado.- “En los empaquetados y etiquetados externos de los productos de tabaco, que se expendan dentro del territorio nacional, deberán figurar leyendas y pictogramas o imágenes de advertencia que muestren los efectos nocivos del consumo de los mismo, sujetándose a las siguientes disposiciones:
a.	Las advertencias serán elaboradas y aprobadas por la Autoridad Sanitaria Nacional;
b.	Se imprimirán en forma rotatoria y rotativamente cada año directamente en los empaques;
c.	Serán de alto impacto preventivo, claras, visibles, legibles y no deberán ser obstruidas por ningún medio;
d.	Incluirán pictogramas y mensajes relativos a los efectos nocivos del tabaco, deberán ocupar el sesenta por ciento (60%) de las caras principales, y se ubicarán en la parte inferior de cada cara; 
e.	La información sanitaria deberá ser impresa directamente en el empaque, ocupando el setenta (70%) de una de las caras laterales;
f.	La información sobre los componentes y emisiones del tabaco será únicamente cualitativa;
g.	Se prohíbe el empaquetado en presentaciones menores a diez unidades. En caso de otros productos del tabaco, el empaque no deberá contener menos de diez gramos; y,
Tanto las leyendas de advertencia como la información textual deberá constar en idioma castellano.”","Sí, se han utilizado las directrices del artículo 11 del CMCT para elaborar políticas en esta área. En este sentido existe desde el 2011 la Ley Orgánica para la Regulación y Control de Tabaco. En esta ley se establece en el artículo 18.-Del empaquetado y etiquetado.- “En los empaquetados y etiquetados externos de los productos de tabaco, que se expendan dentro del territorio nacional, deberán figurar leyendas y pictogramas o imágenes de advertencia que muestren los efectos nocivos del consumo de los mismo, sujetándose a las siguientes disposiciones:
a.	Las advertencias serán elaboradas y aprobadas por la Autoridad Sanitaria Nacional;
b.	Se imprimirán en forma rotatoria y rotativamente cada año directamente en los empaques;
c.	Serán de alto impacto preventivo, claras, visibles, legibles y no deberán ser obstruidas por ningún medio;
d.	Incluirán pictogramas y mensajes relativos a los efectos nocivos del tabaco, deberán ocupar el sesenta por ciento (60%) de las caras principales, y se ubicarán en la parte inferior de cada cara; 
e.	La información sanitaria deberá ser impresa directamente en el empaque, ocupando el setenta (70%) de una de las caras laterales;
f.	La información sobre los componentes y emisiones del tabaco será únicamente cualitativa;
g.	Se prohíbe el empaquetado en presentaciones menores a diez unidades. En caso de otros productos del tabaco, el empaque no deberá contener menos de diez gramos; y,
Tanto las leyendas de advertencia como la información textual deberá constar en idioma castellano.”","Indicator not used","WHO Region of the Americas"
"50","Egypt","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"51","El Salvador","Se vinculó con las directrices del Convenio Marco para el Control del Tabaco de la OMS para construir la viabilidad política y jurídica de aprobación del Reglamento de la Ley para el Control del Tabaco en Casa Presidencial y su respectiva aplicación.","Se vinculó con las directrices del Convenio Marco para el Control del Tabaco de la OMS para construir la viabilidad política y jurídica de aprobación del Reglamento de la Ley para el Control del Tabaco en Casa Presidencial y su respectiva aplicación.","Indicator not used","WHO Region of the Americas"
"52","Equatorial Guinea","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"53","Estonia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"57","Finland","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"58","France","La directive 2014/40/UE, qui constitue la base de la législation française, fait mention expresse dans son considérant 7 des directives de la CCLAT","Answer not provided","Indicator not used","WHO European Region"
"59","Gabon","Answer not provided","Dans le texte de la loi 006/2013, ces aspects ont été  relevés  (article...)","Indicator not used","WHO African Region"
"60","Gambia","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"61","Georgia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"62","Germany","The guidelines were considered in our activities","The guidelines were considered in our activities","Indicator not used","WHO European Region"
"63","Ghana","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"64","Greece","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"65","Grenada","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"66","Guatemala","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Answer not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"70","Honduras","Se ha contado con el apoyo de otros países por medio de la OPS de la OMS para el uso en Honduras de dichas imágenes o pictogramas y mensajes de advertencias sanitarias.","Se ha contado con el apoyo de otros países por medio de la OPS de la OMS para el uso en Honduras de dichas imágenes o pictogramas y mensajes de advertencias sanitarias.","Indicator not used","WHO Region of the Americas"
"71","Hungary","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"72","Iceland","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"73","India","Report not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"76","Ireland","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"77","Israel","Report not provided","Report not provided","Indicator not used","WHO European Region"
"78","Italy","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"79","Jamaica","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"81","Jordan","نقوم بمتابعة تحديث التشريعات الخاصة بالتوسيم والتغليف ضمن الظروف والامكانات التي تسمح بها السلطات المعنية","نقوم بمتابعة تحديث التشريعات الخاصة بالتوسيم والتغليف ضمن الظروف والامكانات التي تسمح بها السلطات المعنية","Indicator not used","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Indicator not used","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"84","Kiribati","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"85","Kuwait","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Использованы при разработке  технического регламента  на табачную продукцию, принятой Решением Евразийской экономической комиссией 12 ноября 2014 года №107, а также в проекте новой редакции национального закона (пока только продвигается к принятию","Indicator not used","WHO European Region"
"87","Lao People's Democratic Republic","The Health Minister Regulation was issued on 23 May 2016 required 75% of graphic health warning on top of both sides of the packs and labelling. It will be effective in October 2016.","The regulation was issued on 23 May 2016 required 75% of graphic health warning on top of both sides of the packs and labelling. It will be effective in October 2016.","Indicator not used","WHO Western Pacific Region"
"88","Latvia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Indicator not used","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"93","Lithuania","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"94","Luxembourg","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"95","Madagascar","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"96","Malaysia","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"97","Maldives","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"98","Mali","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"99","Malta","Legislation re-packaging and labelling of tobacco products are based taken into consideration guidelines -  Article 11.","Legislation re-packaging and labelling of tobacco products are based taken into consideration guidelines -  Article 11.","Indicator not used","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"101","Mauritania","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"102","Mauritius",NA,"Answer not provided","Indicator not used","WHO African Region"
"103","Mexico","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"105","Mongolia","Answer not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"106","Montenegro","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"107","Myanmar","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Indicator not used","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"110","Nepal","Answer not provided","Report not provided","Indicator not used","WHO South-East Asia Region"
"111","Netherlands","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"112","New Zealand","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"115","Nigeria","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"116","Niue","Report not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"117","Norway","EU Directive is based partly on guidelines 11. Standardised tobacco packaging recommended in Article 11 guidelines.","EU Directive is based partly on guidelines 11. Standardised tobacco packaging recommended in Article 11 guidelines.","Indicator not used","WHO European Region"
"118","Oman","تستخدم الاشتراطات الواردة في المبادي التوجيهية للماده 11","تستخدم الاشتراطات الواردة في المبادي التوجيهية للماده 11","Indicator not used","WHO Eastern Mediterranean Region"
"119","Pakistan","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"120","Palau","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"121","Panama","En cuanto al uso de las directrices se indica que:
•	prohibir o restringir los ingredientes de los productos de tabaco enumerados en la sección 3.1.2 de las Directrices parciales; 
Contamos con un proyecto de Ley que considera los aspectos contenidos en la sección 3.1.2 pero el mismo aún no ha sido aprobado.

•	realizar visitas a los establecimientos de fabricación para verificar si se están utilizando ingredientes prohibidos o restringidos; 
Contamos con un proyecto de Ley que considera los aspectos contenidos en la sección 3.1.2 pero el mismo aún no ha sido aprobado.

•	exigir que los cigarrillos comercializados en el mercado de su país observen las normas relativas a la tendencia reducida a la ignición. 
Este tema no ha sido considerado aún.

•	Existe algún laboratorio en su jurisdicción con capacidad para efectuar las mediciones relativas al contenido y las emisiones de los productos de tabaco, si se trata de un laboratorio gubernamental o de un laboratorio independiente que pertenezca a la industria tabacalera y esté bajo su control. 

No se cuenta con ningún laboratorio con estas capacidades en el país, aunque el Instituto Especializado de Análisis de la Universidad de Panamá ha indicado que podrían hacerse esfuerzos para obtener los patrones de medición para los productos de tabaco.","En cuanto al uso de las directrices se indica que:
•	prohibir o restringir los ingredientes de los productos de tabaco enumerados en la sección 3.1.2 de las Directrices parciales; 
Contamos con un proyecto de Ley que considera los aspectos contenidos en la sección 3.1.2 pero el mismo aún no ha sido aprobado.

•	realizar visitas a los establecimientos de fabricación para verificar si se están utilizando ingredientes prohibidos o restringidos; 
Contamos con un proyecto de Ley que considera los aspectos contenidos en la sección 3.1.2 pero el mismo aún no ha sido aprobado.

•	exigir que los cigarrillos comercializados en el mercado de su país observen las normas relativas a la tendencia reducida a la ignición. 
Este tema no ha sido considerado aún.

•	Existe algún laboratorio en su jurisdicción con capacidad para efectuar las mediciones relativas al contenido y las emisiones de los productos de tabaco, si se trata de un laboratorio gubernamental o de un laboratorio independiente que pertenezca a la industria tabacalera y esté bajo su control. 

No se cuenta con ningún laboratorio con estas capacidades en el país.","Indicator not used","WHO Region of the Americas"
"122","Papua New Guinea","This is a gap and the currently law is taking care of this. Once enforce will asses progress.","Answer not provided","Indicator not used","WHO Western Pacific Region"
"123","Paraguay","Ninguna","Ninguna","Indicator not used","WHO Region of the Americas"
"124","Peru","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"125","Philippines","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"126","Poland","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"127","Portugal","Regarding the packaging and labeling measures, Portugal applies the Directive 2014/40 of 3th April of the Parliament and the European Council, transposed by the law 109/2015 of 26th of August. This Directive follows the FCTC recommendations for the implementation of these two articles. Combined health warnings (65%) of the front and back top surfaces, of cigarettes, RYO and water pipe packages are compulsory since 20th may 2016. In cigarettes packages, de combined health warning should have minimum dimensions (52X44mm). These warnings need to be rotated – 3 sets , with annual rotation. Other tobacco products need to have a textual heath warning in both main surfaces. References to CO, tar, nicotine or any flavors are not allowed in the tobacco packages. Certain terms or expressions like “organic” or “without additives” or references to benefits for lifestyle or environment in labeling of tobacco packages are prohibited. The use of misleading or deceptive elements in the tobacco packages is prohibited.","Regarding the packaging and labeling measures, Portugal applies the Directive 2014/40 of 3th April of the Parliament and the European Council, transposed by the law 109/2015 of 26th of August. This Directive follows the FCTC recommendations for the implementation of these two articles. Combined health warnings (65%) of the front and back top surfaces, of cigarettes, RYO and water pipe packages are compulsory since 20th may 2016. In cigarettes packages, de combined health warning should have minimum dimensions (52X44mm). These warnings need to be rotated – 3 sets , with annual rotation. Other tobacco products need to have a textual heath warning in both main surfaces. References to CO, tar, nicotine or any flavors are not allowed in the tobacco packages. Certain terms or expressions like “organic” or “without additives” or references to benefits for lifestyle or environment in labeling of tobacco packages are prohibited. The use of misleading or deceptive elements in the tobacco packages is prohibited.","Indicator not used","WHO European Region"
"128","Qatar","Article 14 of the WHO Framework Convention on Tobacco Control (WHO FCTC) mandates all its Parties to take effective measures to promote the cessation of tobacco use and adequate treatment for tobacco dependence. Qatar encouraged to implement the key effective measures recommended by the guide lines for the implementation of Article 14 of the WHO FCTC. Therefore, Qatar being a signatory to the FCTC since 2007, was mandated to provide international standards of quality of tobacco cessation services at all level of care which we did in corporation with the mayo clinic.","Article 14 of the WHO Framework Convention on Tobacco Control (WHO FCTC) mandates all its Parties to take effective measures to promote the cessation of tobacco use and adequate treatment for tobacco dependence. Qatar encouraged to implement the key effective measures recommended by the guide lines for the implementation of Article 14 of the WHO FCTC. Therefore, Qatar being a signatory to the FCTC since 2007, was mandated to provide international standards of quality of tobacco cessation services at all level of care which we did in corporation with the mayo clinic.","Indicator not used","WHO Eastern Mediterranean Region"
"129","Republic of Korea","The Ministry of Health and Welfare has been utilizing the Guidelines for implementation of Article 11 when drafting the Decree of the National Health Promotion Act and relevant notifications in order to assure full implementation of pictorial health warning. Pictorial Warning Database has been widely used when developing new warnings for regular rotation mandated by the law.","The Ministry of Health and Welfare has been utilizing the Guidelines for implementation of Article 11 and WHO Pictorial Warning Database in order to advocate the policy and to amend the relevant provisions with sound evidence. These sources of information have been also used when developing pictorial images for new health warnings.","Indicator not used","WHO Western Pacific Region"
