"","Party","2018","2016","2014","Region"
"25","Burkina Faso","Yes","Yes","Cependant la loi 040 portant lutte contre le tabac a émis des restrictions à l’interdiction globale avec des expressions du genre « à l’exception des espaces autorisés par les textes règlementaires ». Ce qui constitue une limite à l’interdiction globale.","WHO African Region"
"26","Burundi","Report not provided","Yes","Report not provided","WHO African Region"
"27","Cambodia","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"28","Cameroon","No","No","Answer not provided","WHO African Region"
"29","Canada","No","No","Answer not provided","WHO Region of the Americas"
"30","Cape Verde","Yes","Yes","Report not provided","WHO African Region"
"31","Central African Republic","Report not provided","Report not provided","Report not provided","WHO African Region"
"32","Chad","Yes","Report not provided","Report not provided","WHO African Region"
"33","Chile","Yes","Yes","Durante la discusión del proyecto de reforma de la Ley de Tabaco que derivó en la aprobación de la Ley 20.660 que modifica la ley 19.419. las directrices del convenio marco fueron entregadas y utilizadas como mecanismo para dirimir discrepancias en las discusiones de la Comisión de Salud de la Cámara de Diputados. de la Comisión de Salud de la Cámara del Senado. como en las diversas comisiones que así lo requiriesen. Los defensores de la Nueva Ley de tabaco utilizaron las directrices entre sus argumentos a favor de una nueva legislación en sus presentaciones en sala. Las definiciones y acciones plasmadas en el artículo 3° de la ley fueron sacadas del Convenio y de las Directrices del Convenio Marco. 
Durante la discusión parlamentaria. la prohibición de publicidad fue discutido por la Comisión de Constitucionalidad del Senado quienes emitieron informe favorable basándose en el Convenio Marco como en las directrices del mismo.","WHO Region of the Americas"
"34","China","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"35","Colombia","Yes","Yes","Al igual que en el caso de las directrices del artículo 11. estas directrices han sido utilizadas para fortalecer los argumentos frente al retiro de las frases promocionales de las cajetillas en tanto constituyen una forma de promoción indirecta de los productos de tabaco.","WHO Region of the Americas"
"36","Comoros","Answer not provided","Report not provided","Report not provided","WHO African Region"
"37","Congo","Report not provided","No","Answer not provided","WHO African Region"
"38","Cook Islands","No","No","Answer not provided","WHO Western Pacific Region"
"39","Costa Rica","Yes","Yes","Promulgación de la Ley 9028 y sus reglamentos","WHO Region of the Americas"
"40","Côte d'Ivoire","No","No","Answer not provided","WHO African Region"
"41","Croatia","Yes","Yes","Answer not provided","WHO European Region"
"42","Cyprus","Report not provided","Yes","Answer not provided","WHO European Region"
"43","Czech Republic","Yes","Yes","Answer not provided","WHO European Region"
"44","Democratic People's Republic of Korea","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","No","No","Report not provided","WHO African Region"
"46","Denmark","No","Answer not provided","Answer not provided","WHO European Region"
"47","Djibouti","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Yes","Report not provided","WHO Region of the Americas"
"49","Ecuador","Yes","Yes","Answer not provided","WHO Region of the Americas"
"50","Egypt","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"51","El Salvador","Yes","Yes","Answer not provided","WHO Region of the Americas"
"52","Equatorial Guinea","No","No","Report not provided","WHO African Region"
"53","Estonia","Yes","Yes","Answer not provided","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"57","Finland","Yes","Yes","Answer not provided","WHO European Region"
"58","France","No","No","Answer not provided","WHO European Region"
"59","Gabon","Yes","Yes","Answer not provided","WHO African Region"
"60","Gambia","Yes","Yes","Answer not provided","WHO African Region"
"61","Georgia","Yes","Yes","Answer not provided","WHO European Region"
"62","Germany","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"63","Ghana","Yes","Yes","Answer not provided","WHO African Region"
"64","Greece","Report not provided","Yes","Answer not provided","WHO European Region"
"65","Grenada","No","Answer not provided","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Yes","Yes","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Yes","Report not provided","WHO African Region"
"68","Guinea-Bissau","No","No","Report not provided","WHO African Region"
"69","Guyana","Yes","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","Yes","Yes","En los estadios de futbol. en los cines. en los centros comerciales y a nivel nacional no se encuentran ninguna publicidad que potencie la marca de productos derivados de tabaco.","WHO Region of the Americas"
"71","Hungary","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"72","Iceland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"73","India","Report not provided","Yes","The guidelines have been referred  while framing rules and regulations","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"75","Iraq","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","Yes","No","Answer not provided","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Yes","Yes","Answer not provided","WHO European Region"
"79","Jamaica","Yes","Yes","Answer not provided","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Answer not provided","WHO European Region"
"83","Kenya","Yes","Yes","Answer not provided","WHO African Region"
"84","Kiribati","No","No","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","No","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","No","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Yes","Yes","Answer not provided","WHO European Region"
"89","Lebanon","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","No","No","Report not provided","WHO African Region"
"92","Libya","No","No","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Yes","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Yes","Yes","Answer not provided","WHO European Region"
"95","Madagascar","Yes","Yes","A titre de référence","WHO African Region"
"96","Malaysia","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"97","Maldives","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"98","Mali","Yes","Yes","Answer not provided","WHO African Region"
"99","Malta","Yes","Yes","Answer not provided","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","No","No","Answer not provided","WHO African Region"
"102","Mauritius","Yes","Yes","Answer not provided","WHO African Region"
"103","Mexico","Yes","Answer not provided","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)","No","No","Answer not provided","WHO Western Pacific Region"
"105","Mongolia","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","Yes","Yes","Answer not provided","WHO European Region"
"107","Myanmar","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","No","Report not provided","WHO Western Pacific Region"
"110","Nepal","Yes","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","Yes","Yes","Answer not provided","WHO European Region"
"112","New Zealand","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","Yes","Yes","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Yes","Yes","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","No","No","Answer not provided","WHO European Region"
"118","Oman","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"121","Panama","Yes","Yes","En cuanto a las Directrices del Artículo 13 podemos indicar que: 
Se prevé alguna excepción a una prohibición completa a quienes intervienen en el comercio del tabaco.
La legislación panameña no establece ninguna excepción a la prohibición de publicidad. promoción y patrocinio de productos de tabaco. incluido lo transfronterizo.
Ley 13 de 2008 en su artículo 14 establece que “se prohíbe totalmente cualquier forma de publicidad. promoción y patrocinio del tabaco y de sus productos. así sea a través de medios indirectos o subliminales. dirigida a menores o mayores de edad. Igualmente se prohíbe toda forma de publicidad. promoción y patrocinio transfronterizo del tabaco y sus productos. que penetren en el territorio nacional.”
Por su parte el Decreto Ejecutivo 230 de 2008. establece en su articulado: 
Artículo 18. La prohibición total indicada en el artículo 14 de la Ley 13 de 2008. solo permite la colocación de los productos de tabaco y sus derivados en los dispensadores y anaqueles de los puntos de venta. que contendrán las advertencias sanitarias adicionales con sus respectivos pictogramas. No se podrá participar de manera alguna en el mercadeo. la publicidad. promoción o el patrocinio del tabaco. Esto también incluye aquella que se introduce en el interior de los cartones y/o cajetillas de todos los productos de tabaco y la que es remitida a los consumidores vía correo. internet y utilizando cualquier otra forma de comunicación disponible en el mercado nacional e internacional.

Queda prohibida la entrega o distribución de muestras. sean o no gratuitas. de cualquier producto del tabaco y sus derivados.

Artículo 19. No se podrá promocionar los productos derivados del tabaco a través de obsequios. souvenirs. actividades conexas u otras que inciten a que las personas consuman productos de tabaco.

A su vez el Decreto Ejecutivo 611 de 2010 que modifica el artículo 18 del Decreto 230 de 2008:

Se exige que se revelen a las autoridades gubernamentales sobre los gastos efectuados por la industria del tabaco en actividades de publicidad. promoción y patrocinio aún no prohibidas.
No se permite ningún tipo de publicidad. promoción y patrocinio de productos de tabaco por tanto no se solicita está información.

El Decreto 230 en su artículo 28 establece que no es permitido a los minoristas colocar productos del tabaco en ningún lugar que sea directamente accesible al cliente.

Pormenores de la prohibición de la publicidad. la promoción y el patrocinio transfronterizos originados en su territorio o que penetran en él. incluidos los medios de comunicación abarcados. 
La normativa es la misma anteriormente enunciada.
En la actualidad se trabaja en un Plan para mejorar la vigilancia y control de la prohibición de la publicidad. la promoción y el patrocinio transfronterizos. Se ha identificado que la mayor exposición de la población a este tipo de publicidad se está dando en las películas de televisión. cable y cine; así como por internet.","WHO Region of the Americas"
"122","Papua New Guinea","Yes","No","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","Yes","Yes","Answer not provided","WHO Region of the Americas"
"124","Peru","Yes","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","No","Yes","Answer not provided","WHO Western Pacific Region"
"126","Poland","No","No","Answer not provided","WHO European Region"
"127","Portugal","Yes","Yes","Answer not provided","WHO European Region"
"128","Qatar","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","No","No","Answer not provided","WHO Western Pacific Region"
"130","Republic of Moldova","Yes","Yes","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Yes","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","No","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Yes","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Yes","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","No","No","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","No","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Yes","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","Yes","Yes","Answer not provided","WHO European Region"
"143","Seychelles","Yes","Yes","Answer not provided","WHO African Region"
"144","Sierra Leone","No","No","Sierra Leone has not yet implemented any measures to ban cross-border tobacco advertising promotion and sponsorship entering into or originating from its territory.","WHO African Region"
"145","Singapore","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Yes","Answer not provided","WHO European Region"
"147","Slovenia","Yes","Yes","Answer not provided","WHO European Region"
"148","Solomon Islands","Yes","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Yes","Yes","South Africa banned tobacco advertising promotion and sponsorship in 1999.","WHO African Region"
"150","Spain","Yes","Yes","La regulación en España es la trasposición de la directiva 2003/33/CE. en cuya elaboración no existía el FCTC. No obstante. la contribución de los Estados Miembros a la elaboración de la directriz de desarrollo del artículo 13 ha permitido plasmar en la misma. los criterios ya definidos en dicha directiva. Para futuras revisiones. se tendrán en cuenta otros aspectos no contempladas hasta ahora.","WHO European Region"
"151","Sri Lanka","Yes","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Yes","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Yes","Yes","Suriname used the Guidelines for implementation of Article 13 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","WHO Region of the Americas"
"154","Swaziland","Report not provided","No","Report not provided","WHO African Region"
"155","Sweden","No","No","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Yes","Yes","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Yes","Yes","Answer not provided","WHO European Region"
"160","Timor-Leste","No","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Yes","Yes","Les directives ont été utilisées pour la rédaction des décrets","WHO African Region"
"162","Tonga","Report not provided","Yes","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Yes","Yes","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Yes","Yes","Answer not provided","WHO European Region"
"166","Turkmenistan","Yes","Yes","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Yes","Yes","The Guidelines were extensively used to draft legislation.","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Yes","Report not provided","WHO European Region"
"172","United Republic of Tanzania","No","No","Answer not provided","WHO African Region"
"173","Uruguay","Yes","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","No","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Yes","Under the Tobacco Control Act 19. it agrees that each party prohibited all forms of tobacco advertising. promotion and sponsorship.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Yes","Yes","The guideline has been translated into local language and disseminated","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","No","No","Report not provided","WHO African Region"
"180","Zimbabwe","No","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
