"","Party","2018","2016","2014","Region"
"30","Cape Verde","No","No","Report not provided","WHO African Region"
"31","Central African Republic","Report not provided","Report not provided","Report not provided","WHO African Region"
"32","Chad","Yes","Report not provided","Report not provided","WHO African Region"
"33","Chile","Yes","Yes","Durante la discusión del proyecto de reforma de la Ley de Tabaco que derivó en la aprobación de la Ley 20.660 que modifica la ley 19.419. las directrices del convenio marco fueron entregadas y utilizadas como mecanismo para dirimir discrepancias en las discusiones de la Comisión de Salud de la Cámara de Diputados. de la Comisión de Salud de la Cámara del Senado. como en las diversas comisiones que así lo requiriesen. Los defensores de la Nueva Ley de tabaco utilizaron las directrices entre sus argumentos a favor de una nueva legislación en sus presentaciones en sala. Las definiciones y acciones plasmadas en el artículo 6° y 9° de la Ley fueron sacadas del Convenio y de las Directrices del Convenio.","WHO Region of the Americas"
"34","China","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"35","Colombia","Yes","Yes","Las directrices para el articulo 11 han sido utilizadas específicamente en los argumentos presentados en los pleitos judiciales. defendiendo las medidas relativas al retiro de las frases promocionales que ha utilizado el Ministerio de Salud.","WHO Region of the Americas"
"36","Comoros","Answer not provided","Report not provided","Report not provided","WHO African Region"
"37","Congo","Report not provided","Yes","Answer not provided","WHO African Region"
"38","Cook Islands","Yes","Answer not provided","Answer not provided","WHO Western Pacific Region"
"39","Costa Rica","Yes","Yes","Ley 9028 y sus reglamentos","WHO Region of the Americas"
"40","Côte d'Ivoire","Yes","Yes","Answer not provided","WHO African Region"
"41","Croatia","Yes","Yes","Answer not provided","WHO European Region"
"42","Cyprus","Report not provided","Yes","Answer not provided","WHO European Region"
"43","Czech Republic","Yes","Yes","Answer not provided","WHO European Region"
"44","Democratic People's Republic of Korea","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","No","No","Report not provided","WHO African Region"
"46","Denmark","No","No","Answer not provided","WHO European Region"
"47","Djibouti","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Yes","Report not provided","WHO Region of the Americas"
"49","Ecuador","Yes","Yes","Los contenidos de los mensajes y los pictogramas se refieren a varios temas relacionados con los daños que produce el tabaco: afectación a los diferentes órganos del cuerpo. afectación a la economía. la naturaleza adictiva del tabaco. afectación a los niños y a las mujeres que están embarazadas.
El Equipo Técnico de Control de Tabaco del Nivel Central y los comisarios de salud provincial realizan el monitoreo y control de las advertencias sanitarias en los empaquetados y etiquetados de los productos de tabaco se cumplan de acuerdo a la ronda correspondiente. Ello permite detectar más fácilmente productos de contrabando. 
El Ministerio de Salud Pública creó el correo electrónico: denuncias.tabaco@msp.gob.ec para que la ciudadanía de a conocer el incumplimiento de algún artículo de la Ley Orgánica para la Regulación y Control del Tabaco (Art. 18.- Del empaquetado y etiquetado). 
En el año 2012 el Equipo Técnico de Tabaco del Ministerio de Salud Pública realizó la encuesta de percepción de impacto de las advertencias sanitarias correspondientes a la Primera Ronda. La encuesta se aplicó a 1011 personas de 12 años y más. Los resultados nos indican que las advertencias sanitarias que reflejan los daños más graves a la salud y a su vez tienen las imágenes más reales. son las que más impactan en la población. especialmente a mujeres. un pictograma sobre cáncer de laringe y traqueotomía es el de más alto impacto. 80.1% de las mujeres y 67.9% de los hombres. Se adjunta presentación en power point","WHO Region of the Americas"
"50","Egypt","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"51","El Salvador","Yes","Yes","Answer not provided","WHO Region of the Americas"
"52","Equatorial Guinea","No","No","Report not provided","WHO African Region"
"53","Estonia","Yes","Yes","Answer not provided","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Yes","Yes","Answer not provided","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"57","Finland","Yes","No","Answer not provided","WHO European Region"
"58","France","Yes","No","Answer not provided","WHO European Region"
"59","Gabon","Yes","Yes","Answer not provided","WHO African Region"
"60","Gambia","Yes","Yes","Answer not provided","WHO African Region"
"61","Georgia","Yes","Yes","Answer not provided","WHO European Region"
"62","Germany","Yes","Yes","Answer not provided","WHO European Region"
"63","Ghana","Yes","Yes","Answer not provided","WHO African Region"
"64","Greece","Report not provided","No","Answer not provided","WHO European Region"
"65","Grenada","No","Answer not provided","Guidelines taken into consideration when drafting legislations","WHO Region of the Americas"
"66","Guatemala","No","No","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","No","Report not provided","WHO African Region"
"68","Guinea-Bissau","No","No","Report not provided","WHO African Region"
"69","Guyana","Yes","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","Yes","Yes","Las empresas productoras o importadoras de productos de tabaco están obligadas a solicitar cada seis meses a la Dirección General del Instituto Hondureño para la Prevención del Alcoholismo. Drogadicción y Farmacodependencia IHADFA las nuevas imágenes o pictogramas y los mensajes de advertencia.","WHO Region of the Americas"
"71","Hungary","Report not provided","Answer not provided","For point 3.2.5.13: from emmission tar. nicotine and carbone-monoxide shall be depicted on the packaging.","WHO European Region"
"72","Iceland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"73","India","Report not provided","Yes","The guidelines have been referred to while developing the pack warnings.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"75","Iraq","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","Yes","Yes","Answer not provided","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Yes","Yes","Answer not provided","WHO European Region"
"79","Jamaica","Yes","Yes","Answer not provided","WHO Region of the Americas"
"80","Japan","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"81","Jordan","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Answer not provided","WHO European Region"
"83","Kenya","Yes","Yes","Answer not provided","WHO African Region"
"84","Kiribati","No","No","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Yes","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Yes","Yes","Answer not provided","WHO European Region"
"89","Lebanon","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","No","No","Report not provided","WHO African Region"
"92","Libya","No","No","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Yes","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Yes","Yes","Answer not provided","WHO European Region"
"95","Madagascar","Yes","Yes","Base de référence lors de l’élaboration du règlement régissant l’application de l’article 11 de la CCLAT.","WHO African Region"
"96","Malaysia","Yes","Yes","Packaging and labelling requirements under the CTPR 2004: 

Malaysia has set a standard that 50% of top front panel & 60% of top back panel of the principal display areas of each cigarette packet and carton to be occupied by pictorial health warnings (PHW). 

Frames warnings is included in calculating the display area

Every PHW must be rotated equally in the total cigarette packet/ carton production 

Massages in the PHW included the smoking adverse health effects poisonous content hotline no health warning notice","WHO Western Pacific Region"
"97","Maldives","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"98","Mali","Yes","Yes","Des discussions ont été faites avec la Direction de la concurrence et du commerce ; et l’industrie du tabac du Mali sur la surface de mise en garde ; les textes sanitaires et le pictogramme. Actuellement des réflexions sont en train d’être développées au tour des images.","WHO African Region"
"99","Malta","Yes","Yes","Answer not provided","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","No","No","Answer not provided","WHO African Region"
"102","Mauritius","Yes","Yes","According to the Tobacco Regulations 2008 all packages of cigarettes should mandatorily carry one of the eight rotating pictorial health warnings and text warnings. The pictorial health warning occupy 60% of the front display area and consists of a text warning in French and 70% of the back display area accompany with a text warning in English. Moreover 65% of the sides display area of the package should be occupied by a written text warning in French and English. 

Cigar packages should mandatorily carried a text warning message in English and French. 

All package layouts with template of health warnings are approved by the Ministry of Health and Quality of Life.","WHO African Region"
"103","Mexico","Yes","Yes","Ley General para el Control del Tabaco:
http://www.cofepris.gob.mx/MJ/Paginas/Leyes.aspx 
Reglamento de la Ley General para el Control del Tabaco:
http://www.cofepris.gob.mx/MJ/Paginas/Reglamentos.aspx 
Acuerdo por el que se dan a conocer la serie de leyendas. imágenes. pictogramas. mensajes sanitarios e información que deberá figurar en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos a partir del 24 de marzo de 2014.
http://dof.gob.mx/nota_detalle.php?codigo=5328796&fecha=03/01/2014","WHO Region of the Americas"
"104","Micronesia (Federated States of)","No","No","Answer not provided","WHO Western Pacific Region"
"105","Mongolia","Yes","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","Yes","Yes","Answer not provided","WHO European Region"
"107","Myanmar","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","No","Report not provided","WHO Western Pacific Region"
"110","Nepal","Yes","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","Yes","Yes","Answer not provided","WHO European Region"
"112","New Zealand","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","Yes","Yes","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Yes","Report not provided","WHO African Region"
"115","Nigeria","Yes","Yes","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Yes","Yes","Answer not provided","WHO European Region"
"118","Oman","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"121","Panama","Yes","Yes","Directrices del Artículo 11 del FCTC de la OMS: 
Tamaño y Ubicación: las advertencias sanitarias ocupan el 50% de ambas superficies principales expuestas y un lateral en el cual se ubica una advertencia fija “FUMAR PUEDE CAUSAR LA MUERTE”. Estas se ubican en las dos caras. anterior y posterior. de cada paquete y en la parte inferior.
Borde: el borde de las advertencias sanitarias está incluido en el cálculo del porcentaje de la superficie expuesta ocupado por la advertencia; 
Periodicidad: la Ley mandata 5 advertencias que aparecen simultáneamente por un periodo de un año. por lo que son rotativas anuales.
Contenido de las advertencias sanitarias: definido por el MINSA y se incluyen aspectos relacionados con los daños y riesgos a la salud y al ambiente que ocasionan los productos de tabaco. 
Impresión: en el paquete y no en el envoltorio. utilizando la técnica de separación de colores. el sesenta por ciento (60%) del espacio designado para la advertencia sanitaria establecida por el Ministerio de Salud es utilizado para la imagen y el 40% restante para el texto correspondiente.
Validación: se ha realizado la validación de las advertencias previas a la comercialización de las advertencias sanitarias. aunque no para todas las rondas de advertencias.
Términos engañosos: La promoción de productos del tabaco en sus etiquetas. paquetes o envases no se hará de manera falsa. equívoca. engañosa o que pueda inducir a error en sus características o efectos para la salud. riesgos o emisiones. Se prohíbe la utilización de términos. elementos descriptivos. marcas de fábrica o de comercio. o signos figurativos o de otra clase. que produzca directa o indirectamente la falsa impresión de que un determinado producto del tabaco es menos nocivo que otro.
Observancia: 
Definición temática de las 5 advertencias: 
La Comisión Nacional para el Estudio del Tabaquismo del MINSA se reúne y establece los mensajes prioritarios que aparecerán la ronda de advertencias correspondientes. es decir los temas contenidos en las advertencias sanitarias y los pictogramas.
La Dirección de Promoción de la Salud (DPS) levanta propuestas de diseños que son presentados y validados por los miembros de la Comisión.
DPS ubica el diseño en cajetillas modelo y vuelve a presentarlo a la Comisión para su validación.
Se valida el diseño final mediante grupos focales antes de su aprobación final.
Se emite resolución de la Dirección General de Salud Pública (DIGESA) en la que aprueban las 5 advertencias con sus pictogramas. se informa sobre la distribución igualitaria. se ordena la presentación de informe de cantidades trimestrales por tipo de advertencia y se faculta a la Comisión Nacional para el Estudio del Tabaquismo (CNPETA) y a las Regiones de Salud para que ejerza las funciones de fiscalización. Se adjunta modelo.
La resolución se publica en Gaceta Oficial y se notifica a las empresas.
La industria tabacalera o sus subsidiarias modelos que deben ser sometidos a la aproba","WHO Region of the Americas"
"122","Papua New Guinea","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","Yes","Yes","Answer not provided","WHO Region of the Americas"
"124","Peru","Yes","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"126","Poland","No","No","Answer not provided","WHO European Region"
"127","Portugal","Yes","Yes","Answer not provided","WHO European Region"
"128","Qatar","Yes","Yes","This item has been elaborated based on the application of the Framework Convention.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Yes","Yes","In regard to the answer of 3.2.5.10 preparations will be conducted to develop Korean pictorial health warning in 2014.","WHO Western Pacific Region"
"130","Republic of Moldova","Yes","Yes","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Yes","At the moment we are working on the technical regulations of the Customs Union of Belarus Kazakhstan and Russia which can increase the size of the graphic warnings on one side of the packaging of tobacco products to two.","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","No","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Yes","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","No","No","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","No","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Yes","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","No","No","Affirmative answers are regulated by the Law on Tobacco (Official Gazette of the Republic of Serbia No 101/05 90/07 95/10 36/11 93/12 and 108/13) articles 76 and 77. Regarding the answer to question 3.2.5.2 the Law bans terms such as “low tar” “light” “ultra-light” or “mild” this list is indicative but not exhaustive; there are no expiry dates on tobacco packaging and labelling but there is no ban on the display of colours or other industry package design techniques or figures for emission yields on packaging and labelling. In response to the question 3.2.5.14 only health warnings must appear in the principal language of the country.","WHO European Region"
"143","Seychelles","Yes","Yes","Answer not provided","WHO African Region"
"144","Sierra Leone","No","No","When discussing the future actions that are needed to fully implement Article 11 of the Convention with the Attitudinal and Behavioural Change Secretariat of the Ministry of Information the international team (on needs assessment May 2013) was advised that due to the high illiteracy rate in the country any future warnings should be bilingual (English and Krio) culturally appropriate and should contain pictures or pictograms.","WHO African Region"
"145","Singapore","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Yes","Answer not provided","WHO European Region"
"147","Slovenia","Yes","Yes","Answer not provided","WHO European Region"
"148","Solomon Islands","Yes","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Yes","Yes","Answer not provided","WHO African Region"
"150","Spain","Yes","Yes","La regulación en España es la trasposición de la directiva 2001/37/CE. en cuya elaboración no existía el FCTC. No obstante. la contribución de los Estados Miembros a la elaboración de la directriz de desarrollo del artículo 11 ha permitido plasmar en la misma. los criterios ya definidos en dicha directiva. Para futuras revisiones. se tendrán en cuenta otros aspectos no contempladas hasta ahora.","WHO European Region"
"151","Sri Lanka","Yes","Yes","Report not provided","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Yes","Yes","Suriname used the Guidelines for implementation of Article 11 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","No","No","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Yes","Yes","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Yes","Yes","Answer not provided","WHO European Region"
"160","Timor-Leste","No","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Yes","Yes","Les directives ont été utilisées pour la rédaction de la loi et de ses 5 décrets d’application","WHO African Region"
"162","Tonga","Report not provided","Yes","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Yes","Yes","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Yes","Yes","Answer not provided","WHO European Region"
"166","Turkmenistan","Yes","Yes","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Yes","Answer not provided","WHO African Region"
"169","Ukraine","Yes","Yes","Answer not provided","WHO European Region"
"170","United Arab Emirates","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Yes","Report not provided","WHO European Region"
"172","United Republic of Tanzania","No","No","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","No","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Yes","Under Tobacco Control Regulation Order No 86 Part 11(7-18) and  the Article 11 (1-4) of Tobacco Control Act 19 of 2008 plainly describe the measures that each unit packet of cigarette should content a clear textual information and picture about health warning.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Yes","Yes","The guideline has been translated into local language and has been used as a reference point for the development of the tobacco control law and guiding documents on pictorial health warnings.","WHO Western Pacific Region"
"178","Yemen","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","No","No","Report not provided","WHO African Region"
"180","Zimbabwe","No","No","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
