"","Party","2018","2016","2014","Region"
"11","Bahrain (Kingdom of)","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"12","Bangladesh","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"13","Barbados","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"14","Belarus","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"15","Belgium","The sixth reform of the Belgian state has an impact on the regulation of the sector and how to approach the fight against tobacco.","The sixth reform of the Belgian state has an impact on the regulation of the sector and how to approach the fight against tobacco.","Answer not provided","WHO European Region"
"16","Belize","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"17","Benin","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"18","Bhutan","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"19","Bolivia (Plurinational State of)","Answer not provided","Report not provided","Report not provided","WHO Region of the Americas"
"20","Bosnia and Herzegovina","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"21","Botswana","None","Report not provided","Report not provided","WHO African Region"
"22","Brazil","xxx","xxx","Answer not provided","WHO Region of the Americas"
"23","Brunei Darussalam","World No Tobacco Day is commemorated every year with various types of activities.","Report not provided","World No Tobacco Day is commerated every year","WHO Western Pacific Region"
"24","Bulgaria","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"25","Burkina Faso","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"26","Burundi","Report not provided","Answer not provided","Report not provided","WHO African Region"
"27","Cambodia","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"28","Cameroon","Les médias et la presse locale se révèlent être des acteurs important de sensibilisation de masse sur lusage du tabac en milieu jeune et communautaire.
les organisations de la société civile œuvrent de façon permanente au travers des actions de plaidoyer et de sensibilisation de proximité","Answer not provided","Answer not provided","WHO African Region"
"29","Canada","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"30","Cape Verde","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"31","Central African Republic","Report not provided","Report not provided","Report not provided","WHO African Region"
"32","Chad","Answer not provided","Report not provided","Report not provided","WHO African Region"
"33","Chile","No hay información","Answer not provided","La nueva ley de tabaco establece además que existirá un Plan Nacional de Educación Escolar. Este plan se está trabajando con el Ministerio de Educación y será entregado a los Seremi de Educación durante Marzo del 2014.","WHO Region of the Americas"
"34","China","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"35","Colombia","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"36","Comoros","Answer not provided","Report not provided","Report not provided","WHO African Region"
"37","Congo","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"38","Cook Islands","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"39","Costa Rica","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"40","Côte d'Ivoire","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"41","Croatia","Answer not provided","Answer not provided","In relation to the question 3.2.6.6. some education training and public awareness programmes are not fully guided by pre-testing monitoring and evaluation although all of them are guided by research. 
In school year 2013/2014 Ministry of science education and sport has introduced comprehensive health education curriculum in all primary schools. Issues of health risk of tobacco use have been incorporated in this curriculum as well.","WHO European Region"
"42","Cyprus","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"43","Czech Republic","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"44","Democratic People's Republic of Korea","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","PNUD et ELISABETH
Programme de sensibilisation existe mais non financé","Plusieurs activités déducation et de senibilisation ont été organisées, mais navaient pas suivi lanpocédure selon les experts du Secrétariat de la Convention.","Report not provided","WHO African Region"
"46","Denmark","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"47","Djibouti","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"49","Ecuador","Answer not provided","Answer not provided","En el Plan estratégico del Comité Interinstitucional de Lucha Antitabáquica 2014 – 2017 consta como una estrategia importante la Prevención Primaria en todos los niveles de educación: primario. secundario y superior. así como en la comunidad. el plan tiene objetivos. metas. responsables y el presupuesto correspondiente estimado.","WHO Region of the Americas"
"50","Egypt","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"51","El Salvador","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"52","Equatorial Guinea","ESTA SENSIBILIZACION FUE ANIVEL NACIONAL","ESTA SENSIBILIZACION FUE ANIVEL NACIONAL","Report not provided","WHO African Region"
"53","Estonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","In addition to EU initiatives and actions on education, communication, training and public awareness, there are also national actions by Member States.","In addition to EU initiatives and actions on education, communication, training and public awareness, there are also national actions by Member States.","The EU Health Program has funded a project on ''Smoking in Movies'' see:
 http://ec.europa.eu/health-eu/news/2012/1/news_20120629_smoking_en.htm","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"57","Finland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"58","France","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"59","Gabon","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"60","Gambia","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"61","Georgia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"62","Germany","More information on the campaign for adult people can be found under http://www.rauchfrei-info.de. 
Information on the youth campaign can be found under http://www.rauch-frei.info.","More information on the campaign for adult people can be found under www.rauchfrei-info.de. 
Information on the youth campaign can be found under http://www.rauch-frei.info.","More information on the campaign for adult people can be found under www.rauchfrei-info.de. 
Information on the youth campaign can be found under http://www.rauch-frei.info.","WHO European Region"
"63","Ghana","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"64","Greece","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"65","Grenada",NA,"Answer not provided","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Answer not provided","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","Para el IHADFA es fundamental el fortalecimiento de la educación formal y no formal a nivel nacional en todos los sectores de la sociedad hondureña, en materia de la prevención del tabaquismo para el cumplimiento de dicha obligación establecida en el Artículo 12 del CMCT de la OMS.","Para el IHADFA es fundamental el fortalecimiento de la educación formal y no formal a nivel nacional en todos los sectores de la sociedad hondureña, en materia de la prevención del tabaquismo para el cumplimiento de dicha obligación establecida en el Artículo 12 del CMCT de la OMS.","El Instituto Hondureño para la Prevención del Alcoholismo. Drogadicción y Farmacodependencia IHADFA en cumplimiento del Artículo 12 del CMCT y en base a lo estipulado en la Ley Especial para el Control del Tabaco LECT. ha desarrollado campañas de concientización del público a nivel nacional con el objeto de socializar la referida legislación con el objeto de lograr una mayor aplicación de la misma.","WHO Region of the Americas"
"71","Hungary","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"72","Iceland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"73","India","Report not provided","Generating earned media has been a very important strategy of the programme and  on the eve of the airing of all the new spots a media release is organised in the premises of the Ministry of Health & family Welfare to generate the free media. Further, under the Rules to regulate depiction of tobacco or their use in films & TV Programmes two spots of 30 second duration are aired. The spots currently being aired related to Second hand Exposure and the related legislation to prohibit smoking in public places in India.
NTCP training Programmes.
National Conference on Tobacco Or Health
World No Tobacco Day - illicit trade","Generating earned media has been a very important strategy of the programme. as on the eve of the airing of all the new spots a media release is organised in the premises of the Ministry of Health & family Welfare.      Under the Rules to regulate depiction of tobacco or their use in films & TV Programmes two spots of 30 second duration are aired. These spots are also rotated are regular interval to prevent over exposure. 
Ministry of Health & Family Welfare organized South East Asia Regional Conference on implementation of the WHO Framework Convention on Tobacco Control (FCTC) during 23-26 July. 2013 at New Delhi. This conference was attended by all the 11 countries in the South East Asia Region. The main objective of the meeting was to discuss and promote implementation of the Convention in the region and to promote the signature and ratification of the Protocol to eliminate Illicit Trade in Tobacco Products adopted by the fifth session of the Conference of the Parties in November 2012.
The Ministry of Health & Family Welfare co-hosted ''The International Conference on Public Health Priorities in the 21st Century: The Endgame for Tobacco'' in New Delhi from September 10-12. 2013. The conference provided an opportunity for experts to deliberate. discuss. debate and agree on an endgame vision. definition and endgame strategies","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"79","Jamaica","In our efforts to undertake the development of comprehensive tobacco control legislation, regard is had to the Guidelines for the implementation of Article 12 to ensure that  matters related to this article are adequately addressed. 

In collaboration with civil society and other partners including the Pan american Health Organization (PAHO) the Ministry intends to undertake a massive national tobacco control campaign in the upcoming months.","In our efforts to undertake the development of comprehensive tobacco control legislation, regard is had to the Guidelines for the implementation of Article 12 to ensure that  matters related to this article are adequately addressed.","Answer not provided","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","تم طباعة ادلة ارشادية وتوزيعها للعاملين في برامج التوعية والتثقيف وتزويدهم بالبوسترات والبروشورات الخاصة لدعم برامج التوعية والتثقيف","تم طباعة ادلة ارشادية وتوزيعها للعاملين في برامج التوعية والتثقيف وتزويدهم بالبوسترات والبروشورات الخاصة لدعم برامج التوعية والتثقيف","Printing of educational materials such as: guide the teenagers to Madras instruction manual of field liaison officers to combat smoking printed manual for workers in smoking cessation clinics and print educational guide for schools and universities to win the support and guide decision-makers and the activities of taxation of tobacco.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Answer not provided","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"84","Kiribati","Not available","Not available","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Photos du programme « Mission Nichtrauchen » de 2016: 

https://www.flickr.com/photos/fondationcancer/sets/72157668320012210/","Photos du programme « Mission Nichtrauchen » de 2016: 

https://www.flickr.com/photos/fondationcancer/sets/72157668320012210/","Answer not provided","WHO European Region"
"95","Madagascar","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"96","Malaysia","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"97","Maldives","NONE","NONE","Maldives need more political commitment for the implementation of the FCTC and also the National Tobacco Control Law. The edge that Maldives had during the mid 80''s and the whole of the two following decades are now so much of a prominence and many good programmes in the tobacco control area can be said to have weakened. This is partly attributed to the influence of tobacco companies on the political strongholds of the country as well.","WHO South-East Asia Region"
"98","Mali","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"99","Malta","nil","Answer not provided","Answer not provided","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","-","-","Answer not provided","WHO African Region"
"102","Mauritius",NA,"Answer not provided","Answer not provided","WHO African Region"
"103","Mexico","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)","The guidelines of Article 12 is partially used by some of the states in FSM.","The guidelines of Article 12 is partially used by some of the states in FSM.","We are currently being awarded to continue our Tobacco Control Program for the Federated States of Micronesia.","WHO Western Pacific Region"
"105","Mongolia","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"107","Myanmar","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","N.A.","Answer not provided","As of January 1 2013 the Dutch knowledge institute for mental health addiction and social care (the Trimbos Institute) is assigned with the task of tobacco control primarily information supply to the public monitoring knowledge synthesis prevention and as of January 2014 a coordination point for tobacco treatment.","WHO European Region"
"112","New Zealand","Media campaigns on tobacco use are principally provided by the Health Promotion Agency. Information about the current campaign is available at https://www.hpa.org.nz/stop-before-you-start","Answer not provided","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Resources for tobacco campaigns have been cut nearly by 50 % during the past 2-3 years.","Answer not provided","Answer not provided","WHO European Region"
"118","Oman","لا توجد","لا توجد","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","In response to the recommendations in the 2011 FCTC Needs Assessment Report regarding training for Law Enforcement Officers, and through expertise provided through the Secretariat of the Pacific Community (SPC), the Palau Ministry of Health and a local NGO facilitated and implemented an Enforcement Training Workshop in 2013.","In response to the recommendations in the 2011 FCTC Needs Assessment Report regarding training for Law Enforcement Officers, and through expertise provided through the Secretariat of the Pacific Community (SPC), the Palau Ministry of Health and a local NGO facilitated and implemented an Enforcement Training Workshop in 2013.","In response to the recommendations in the 2011 FCTC Needs Assessment Report regarding training for Law Enforcement Officers and through expertise provided through the Secretariat of the Pacific Community (SPC) the Palau Ministry of Health and a local NGO facilitated and implemented an Enforcement Training Workshop.","WHO Western Pacific Region"
"121","Panama","Ver formatos adjuntos de levantamiento de Planes Regionales de Unidad Docente Regional y de Promoción de la Salud, para la sustentación y asignación de fondos de tabaco producto del ISC. V Informe de País","Ver formatos adjuntos de levantamiento de Planes Regionales de Unidad Docente Regional y de Promoción de la Salud, para la sustentación y asignación de fondos de tabaco producto del ISC.","Answer not provided","WHO Region of the Americas"
"122","Papua New Guinea","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","Ninguno","Ninguno","Answer not provided","WHO Region of the Americas"
"124","Peru","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"126","Poland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"128","Qatar","Article 14 of the WHO Framework Convention on Tobacco Control (WHO FCTC) mandates all its Parties to take effective measures to promote the cessation of tobacco use and adequate treatment for tobacco dependence. Qatar encouraged to implement the key effective measures recommended by the guide lines for the implementation of Article 14 of the WHO FCTC. Therefore, Qatar being a signatory to the FCTC since 2007, was mandated to provide international standards of quality of tobacco cessation services at all level of care which we did in corporation with the mayo clinic.","Article 14 of the WHO Framework Convention on Tobacco Control (WHO FCTC) mandates all its Parties to take effective measures to promote the cessation of tobacco use and adequate treatment for tobacco dependence. Qatar encouraged to implement the key effective measures recommended by the guide lines for the implementation of Article 14 of the WHO FCTC. Therefore, Qatar being a signatory to the FCTC since 2007, was mandated to provide international standards of quality of tobacco cessation services at all level of care which we did in corporation with the mayo clinic.","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Please refer to the Appendix 5 : National anti-tobacco campaign for 2016 & 2017","In 2015, the Korea Tobacco Retailer Association sued the Ministry of Health for defamation arguing that the TV anti-smoking ads are insulting the tobacco retailers, and filed for an injunction banning the ads from being broadcast. But the court dismissed the case and concluded that the anti-smoking ads explain the harmful effects of tobacco which is one of the responsibilities of the Government according to the National Health Promotion Act.
As for the nation-wide anti-smoking ads aired for the last two years, please refer to Appendix 5.","As for the nation-wide anti-smoking ads aired for the last two years please refer to Appendix 6","WHO Western Pacific Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Антитабачные видеоролики Минздрава России http://www.takzdorovo.ru/videos/?category=430
Антитабачные плакаты Минздрава России http://www.takzdorovo.ru/download/poster/
Антитабачные брошюры Минздрава России http://www.takzdorovo.ru/download/booklets/","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"143","Seychelles","Several sensitization programs were organised to various target groups during the last two years. This includes: several media programs on the national tobacco control act, smoking cessation program and world no tobacco days. Several sessions to work places, educators, administrators, decision-makers, community workers and NGOs on the national tobacco control act, especially the ban smoking in enclosed public, work places and public transports and the health warnings on tobacco packages. Data from survey such as National NCD survey, GYTS or GSHS are used to shape education programs.","Several sensitization programs were organised to various target groups during the last two years. This includes: several media programs on the national tobacco control act, smoking cessation program and world no tobacco days. Several sessions to work places, educators, administrators, decision-makers, community workers and NGOs on the national tobacco control act, especially the ban smoking in enclosed public, work places and public transports and the health warnings on tobacco packages. Data from survey such as National NCD survey, GYTS or GSHS are used to shape education programs.","Answer not provided","WHO African Region"
"144","Sierra Leone","A draft communication strategy is being developed","A draft communication strategy is being developed","Answer not provided","WHO African Region"
"145","Singapore","Nil.","Nil.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"150","Spain","Aunque existen estrategias coordinadas, no existe un plan nacional que aborde específicamente la educación, comunicación, formación y concientización del público en materia de tabaquismo.","Aunque existen estrategias coordinadas, no existe un plan nacional que aborde específicamente la educación, comunicación, formación y concientización del público en materia de tabaquismo.","En la sección otros del punto 3.2.6.2. se ha puesto “hombres padres” al haber material destinado específicamente para el padre. empleándose el término “familias” para referirse a padres y madres de los menores.
No existe un plan nacional que aborde la educación. comunicación. formación y concientización del público. estando fragmentado en las Comunidades autónomas. En todas las regiones hay actuaciones sobre los grupos vulnerables de mujeres embarazadas y jóvenes. así como formación dirigida a los profesionales sanitarios. Se adjunta un documento con enlaces que sirven de ejemplo a las respuestas valoradas con un “Sí” en las preguntas 3.2.6.2 a 3.2.6.7.. no siendo una recogida exhaustiva de todos los programas existentes en el país. 
No obstante en estos últimos dos años se están desarrollando estrategias coordinadas de forma que las experiencias positivas de unas regiones puedan ser aprovechables en otras.","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","السودان بلد كبير تكثر فيه اللغات والثقافات لذا يحتاج الي تدخلات كثيرة","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","3.2.6.4: “production” above is not applicable.","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","No new policies has been developed since the last report","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
