"","Party","2018","2016","2014","Region"
"156","Syrian Arab Republic","No","No","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Yes","Yes","Answer not provided","WHO European Region"
"160","Timor-Leste","No","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","No","No","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Yes","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Yes","Yes","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Yes","Yes","Answer not provided","WHO European Region"
"166","Turkmenistan","Yes","Yes","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Yes","Yes","The Guidelines were used for the national guidelines","WHO European Region"
"170","United Arab Emirates","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Yes","Report not provided","WHO European Region"
"172","United Republic of Tanzania","No","No","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Yes","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","No","Under the Tobacco Control Act 19. Article 14 (1-2) describes in details the   requirements to be done within health system concerning tobacco dependence and cessation.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Yes","Yes","The guideline has been translated into local language and disseminated","WHO Western Pacific Region"
"178","Yemen","No","No","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Yes","Yes","Report not provided","WHO African Region"
"180","Zimbabwe","No","No","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
