"","Party","2018","2016","2014","Region"
"20","Bosnia and Herzegovina","As some relevant survey’s findings (GYTS 2013, implemented in Federation of Bosnia and Herzegovina and Republic of Srpska) showed access of minors to tobacco products, more efforts should be focus on efficient law enforcement in Federation of Bosnia and Herzegovina and Republic of Srpska through support of inspection services of Federation of Bosnia and Herzegovina and Republic of Srpska, monitoring and additional public support.","Answer not provided","As some relevant surveys findings ( GYTS 2008 ) recently showed high access of minors to tobacco products more efforts should be focus on efficient law enforcement through support of inspection services monitoring and additional public support","WHO European Region"
"21","Botswana","Answer not provided","Report not provided","Report not provided","WHO African Region"
"22","Brazil","Proof of age at the time of purchasing tobacco products is not a common practice in Brazil. In the retail sector, it is not required to provide the buyers identity document, despite the prohibition in law. Thus, access to tobacco products is easier for young people.","Proof of age at the time of purchasing tobacco products is not a common practice in Brazil. In the retail sector, it is not required to provide the buyers identity document, despite the prohibition in law. Thus, access to tobacco products is easier for young people.","Answer not provided","WHO Region of the Americas"
"23","Brunei Darussalam","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"24","Bulgaria","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"25","Burkina Faso","Answer not provided","Answer not provided","L’article 19 de la loi 040 autorise toutefois des exceptions sur la vente aux mineurs avec des expressions telles que « à l’exception des espaces autorisés par les textes réglementaires.","WHO African Region"
"26","Burundi","Report not provided","Answer not provided","Report not provided","WHO African Region"
"27","Cambodia","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"28","Cameroon","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"29","Canada","In response to C321a, the legal age differs by province being either 18 or 19 years of age. 

In response to C325 while Canada does not have a federal prohibition, two Canadian territories, Yukon and Nunavut, have legislation prohibiting candy or sweets that look like tobacco products. 

In response to C327. the federal Tobacco Act bans vending machines in public places except in a bar, tavern or beverage room that have a prescribed security mechanism. Several provinces/territories go further. Manitoba, Ontario, Quebec, Nova Scotia, Prince Edward Island, the Northwest Territories and Nunavut ban the sale of tobacco products through vending machines.","In response to C325, while Canada does not have a federal prohibition,  two Canadian territories, Yukon, Nunavut as well as three provinces (Ontario, Manitoba and Quebec) and have legislation prohibiting candy or sweets that look like tobacco products.  

In response to C327, the federal Tobacco Act bans vending machines in public places except in a bar, tavern or beverage room that have a prescribed security mechanism.

Several provinces/territories go further.  Ontario, New Brunswick, Quebec, Nova Scotia, Prince Edward Island, Northwest Territories, Yukon and Nunavut ban the sale of tobacco products through vending machines.","Answer not provided","WHO Region of the Americas"
"30","Cape Verde","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"31","Central African Republic","Report not provided","Report not provided","Report not provided","WHO African Region"
"32","Chad","Answer not provided","Report not provided","Report not provided","WHO African Region"
"33","Chile","No hay infomación","Answer not provided","Answer not provided","WHO Region of the Americas"
"34","China","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"35","Colombia","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"36","Comoros","Answer not provided","Report not provided","Report not provided","WHO African Region"
"37","Congo","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"38","Cook Islands","no change since the last report","Answer not provided","Answer not provided","WHO Western Pacific Region"
"39","Costa Rica","De acuerdo a la Encuesta Nacional sobre Consumo en Población Secundaria, que contempla tabaco, alcohol y drogas ilícitas efectuada por el IAFA en 2015, en una muestra de 5863 estudiantes de secundaria de 263 secciones, pertenecientes a su vez a 50 colegios de todo el país, se indica que 2 de cada 10 jóvenes adquieren tabaco en pulperías (mini supermercados), 6 de cada 10 jóvenes adquieren tabaco en casas de amigos y 2 de cada 10 jóvenes indican en otros lugares","De acuerdo a la Encuesta Nacional en Estudiantes de Secundaria sobre consumo de drogas en 2015 que contempla tabaco, alcohol y drogas ilícitas efectuada por el IAFA. En una muestra de 5863 estudiantes de secundaria de 263 secciones, pertenecientes a su vez a 50 colegios de todo el país se indica que 2 de cada 10 jóvenes adquieren tabaco en pulperías, 6 de cada 10 jóvenes adquieren tabaco en casas de amigos y 2 de cada 10 jóvenes indican en otros lugares","Answer not provided","WHO Region of the Americas"
"40","Côte d'Ivoire","toutes les questions de la présente section sont prises en compte dans dans le projet de loi antitabac et le projet de décret  portant sur le conditionnement , l\étiquetage et la commercialisation des produits du tabac.","toutes les questions de la présente section sont prises en compte dans dans le projet de loi antitabac et le projet de décret  portant sur le conditionnement , létiquetage et la commercialisation des produits du tabac.","Answer not provided","WHO African Region"
"41","Croatia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"42","Cyprus","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"43","Czech Republic","Answer not provided","Answer not provided","There are very strict sanctions for non-compliance with national legislation/requirements as regards sales to minors (e.g. fine for operator who sell tobacco product to minor - from 50 000 CZK up to 500 000 CZK) however weak enforcement is a problem which should be dealt with mainly by the revision of current law (as mentioned in 3.3.2.12). 
Sale of electronic cigarettes to and by minors is banned as well (since 2010 stipulated by the Act 379/2005 Coll. – amended in 2009","WHO European Region"
"44","Democratic People's Republic of Korea","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"46","Denmark","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"47","Djibouti","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"49","Ecuador","En la LORCT establece en el art.14.- Prohibiciones respecto de menores de edad.- La venta y expendio de productos de tabaco, a menores y por menores de 18 años, está prohibida. 
Art.15.- Prohibición de venta.- Se prohíbe la venta de productos de tabaco en centros de cuidado infantil, instituciones educativas públicas y privadas en todos sus niveles, establecimientos de salud públicos y privados, farmacias, instituciones y escenarios destinados a la práctica del deporte y espectáculos deportivos, artísticos y culturales, instituciones y dependencias públicas y espacio públicos y privados de recreación de niños, niñas y adolescentes.
Art.16.- Restricciones para la venta.- La venta de los productos de tabaco está sujeta, en forma obligatoria, a las siguientes restricciones, por lo que se prohíbe:
a.	Colocar cigarrillos en sitios que permitan al consumidor tomarlos directamente;
b.	Comercializar, vender, distribuir, exhibir cualquier producto de tabaco mediante máquinas expendedoras.
c.	Comercializar, vender, distribuir, exhibir, promocionar o producir cualquier objeto, que no sea un producto de tabaco, que contenga elementos de una marca del producto de tabaco; y,
d.	Fabricar, importar, vender y distribuir dulces, refrigerios, juguetes y otros objetos que tengan la forma y el diseño de productos del tabaco y que puedan resultar atractivos para los niños, niñas y adolescentes. 
Art. 17.- Prohibición de distribución gratuita.- Se prohíbe distribuir gratuitamente productos de tabaco al público en general con fines de promoción, así como emplear incentivos que fomenten la compra de tales productos.
Art. 33.- Incumplimiento a las restricciones a la venta.- Quien en sus instituciones o locales incumplan las prohibiciones señaladas en el Capítulo del Título II de esta Ley referente a las restricciones a la venta se le impondrá una multa de (1) a cinco (5) remuneraciones básicas unificadas del trabajador privado general. En caso de reincidencia, se le impondrá multa de seis (6) a diez (10) remuneraciones básicas unificadas del trabajador privado en general. En caso de segunda reincidencia, la sanción será de clausura temporal del establecimiento de uno (1) a ocho (8) días; y, para casos de reincidencia ulterior, el establecimiento será sancionado con clausura de quince (15) días. La sanción de clausura no se aplicará a instituciones de salud, educativas ni a organismos y dependencias del sector público.
En el Reglamento se establece en el artículo 9.- La publicidad de cigarrillos y otros productos de tabaco será permitida exclusivamente en el interior…Las comunicaciones directas a través de correo electrónico o servicio postal para publicidad y promoción de productos de tabaco a personas adultas, deberán realizarse contando con un registro y documentos de sustento que aseguren que las personas receptoras han solicitado por escrito, con su número de cédula de ciudadanía, recibir información. 
Será responsabilidad de los productores, importadores y comercializadores, comprobar la mayoría de edad del destinatario de la publicidad y promoción.","En la LORCT establece en el art.14.- Prohibiciones respecto de menores de edad.- La venta y expendio de productos de tabaco, a menores y por menores de 18 años, está prohibida. 
Art.15.- Prohibición de venta,. Se prohíbe la venta de productos de tabaco en centros de cuidado infantil, instituciones educativas públicas y privadas en todos sus niveles, establecimientos de salud públicos y privados, farmacias, instituciones y escenarios destinados a la práctica del deporte y espectáculos deportivos, artísticos y culturales, instituciones y dependencias públicas y espacio públicos y privados de recreación de niños, niñas y adolescentes.
Art.16.- Restricciones para la venta.- La venta de los productos de tabaco está sujeta, en forma obligatoria, a las siguientes restricciones ,por lo que se prohíbe:
a.	Colocar cigarrillos en sitios que permitan al consumidor tomarlos directamente;
b.	Comercializar, vender, distribuir, exhibir cualquier producto de tabaco mediante máquinas expendedoras.
c.	Comercializar, vender, distribuir, exhibir, promocionar o producir cualquier objeto, que no sea un producto de tabaco, que contenga elementos de una marca del producto de tabaco; y,
d.	Fabricar, importar, vender y distribuir dulces, refrigerios, juguetes y otros objetos que tengan la forma y el diseño de productos del tabaco y que puedan resultar atractivos para los niños, niñas y adolescentes. 
Art. 17.- Prohibición de distribución gratuita.- Se prohíbe distribuir gratuitamente productos de tabaco al público en general con fines de promoción, así como emplear incentivos que fomenten la compra de tales productos.
En el Reglamento se establece en el artículo 9.- La publicidad de cigarrillos y otros productos de tabaco será permitida exclusivamente en el interior…Las comunicaciones directas a través de correo electrónico o servicio postal para publicidad y promoción de productos de tabaco a personas adultas, deberán realizarse contando con un registro y documentos de sustento que aseguren que las personas receptoras han solicitado por escrito, con su número de cédula de ciudadanía, recibir información. 
Será responsabilidad de los productores, importadores y comercializadores, comprobar la mayoría de edad del destinatario de la publicidad y promoción.","Answer not provided","WHO Region of the Americas"
"50","Egypt","Answer not provided","Answer not provided","The law is not fully implemented.","WHO Eastern Mediterranean Region"
"51","El Salvador","La ley de control de tabaco cumple con la totalidad de requisitos sobre prohibición de la venta a menores y por menores. Se tienen algunos problemas de implementación de las leyes.
La Encuesta Mundial sobre Tabaco en Jóvenes 2015 mostró que:
•	4 de cada 10 estudiantes (44.1 %) que fuman cigarrillos, suelen comprarlos en tiendas, negocios, a vendedores callejeros o en quioscos, mostrando que existe una alta disponibilidad de cigarrillos entre los estudiantes de 13 a 15 años.
•	6 de cada 10 estudiantes (60.9 %) no tuvieron problemas para realizar la compra de cigarrillos debido a su edad, a pesar de que la Ley para el Control de Tabaco estipula la prohibición total de venta de cigarrillos a menores de edad, así como la venta de cigarrillos por menores de edad. 
•	La mitad de los estudiantes fumadores (49.1 %) compran cigarrillos por unidad o al menudeo, reflejando el incumplimiento del Art. 9 de la Ley para el Control del Tabaco, que expresa la prohibición de venta de cigarrillo al menudeo.

Estos datos plantean la necesidad de fortalecer la vigilancia del cumplimiento de la Ley para el Control del Tabaco, principalmente en relación a la venta a menores de edad y la venta al menudeo.","Answer not provided","Answer not provided","WHO Region of the Americas"
"52","Equatorial Guinea","NO EXISTE UNA LEY","NO EXISTE UNA LEY","Report not provided","WHO African Region"
"53","Estonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Council Recommendation (2003/54/EC) on the Prevention of Smoking and on Initiatives to improve tobacco control recommends EU Member States inter alia to:

- require vendors of tobacco products to establish that tobacco purchasers have reached the age for purchase required by national law;
- remove tobacco products from self-service displays;
- restrict access to tobacco vending machines to locations accessible to persons over the age set for tobacco purchase in national law;
- prohibit the sale of sweets and toys intended for children and manufactured with the clear intention that it would resemble in appearance a type of tobacco product.","Council Recommendation (2003/54/EC) on the Prevention of Smoking and on Initiatives to improve tobacco control recommends EU Member States inter alia to:

- require vendors of tobacco products to establish that tobacco purchasers have reached the age for purchase required by national law;
- remove tobacco products from self-service displays;
- restrict access to tobacco vending machines to locations accessible to persons over the age set for tobacco purchase in national law;
- prohibit the sale of sweets and toys intended for children and manufactured with the clear intention that it would resemble in appearance a type of tobacco product.","EU Directive 2014/40/EU stipulates that a unit packet of cigarettes shall include at least 20 cigarettes. A unit packet of roll-your-own tobacco shall contain tobacco weighing not less than 30g. 
In complementation ''Council Recommendation (2003/54/EC) on the Prevention of Smoking and on Initiatives to improve tobacco control'' recommends EU Member States inter alia to:
- require vendors of tobacco products to establish that tobacco purchasers have reached the age for purchase required by national law;
- remove tobacco products from self-service displays;
- restrict access to tobacco vending machines to locations accessible to persons over the age set for tobacco purchase in national law;
- prohibit the sale of sweets and toys intended for children and manufactured with the clear intention that it would resemble in appearance a type of tobacco product.","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Still sell 10-packs","WHO Western Pacific Region"
"57","Finland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"58","France","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"59","Gabon","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"60","Gambia","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"61","Georgia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"62","Germany","In the Youth Protection Act, a general ban on the sale of tobacco products to minors in the public is anchored. For offering tobacco in the public by vending machines it must be ensured by technical means or by constant supervision that minors under the age of 18 cannot purchase tobacco from a vending machine. Violations can be punished with a fine of up to 50,000 euros. 
Accordingly, the industry has changed the tobacco vending machines and the age control is 
- based on bank cards, which are equipped with a chip, or 
- on the European driving license. 
The smart card reader in vending machinesverifies that the cardholder has the minimum age requirement.","In the Youth Protection Act, a general ban on the sale of tobacco products to minors in the public is anchored. For offering tobacco in the public by vending machines it must be ensured by technical means or by constant supervision that minors under the age of 18 cannot purchase tobacco from a vending machine. Violations can be punished with a fine of up to 50,000 euros. 
Accordingly, the industry has changed the tobacco vending machines and the age control is 
- based on bank cards, which are equipped with a chip, or 
- on the European driving license. 
The smart card reader in vending machinesverifies that the cardholder has the minimum age requirement.","In the Youth Protection Act a general ban on the sale of tobacco products to minors is anchored which also involves the duty of machines. It must be ensured by technical means or by constant supervision that children and youth cannot purchase tobacco under the age of 18 from a vending machine. Violations can be punished with a fine of up to 50 000 euros.
Accordingly the industry has changed the tobacco vending machines. The technical backup for age control in the delivery of tobacco products is made
- based on bank cards which are equipped with a chip or
- on the European driving license.
The smart card reader in vending verifies that the cardholder has the minimum age requirement.","WHO European Region"
"63","Ghana","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"64","Greece","Report not provided","Although by law the sales of tobacco products to minors are totally forbidden by law, according to our research, approximately 90% of children aging less than 18 years old have not difficulties in buying cigarettes and other tobacco products. In summary, the legislation is in place but often not enforced.","Answer not provided","WHO European Region"
"65","Grenada","N/A","N/A","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Answer not provided","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","El cumplimiento de la disposición del Artículo 16 del CMCT de la OMS se logra mediante la articulación de los esfuerzos interinstitucionales con las organizaciones o instituciones del Estado y de la Sociedad Civil como ser la Alianza Hondureña Antitabaco.","El cumplimiento de la disposición del Artículo 16 del CMCT de la OMS se logra mediante la articulación de los esfuerzos interinstitucionales con las organizaciones o instituciones del Estado y de la Sociedad Civil como ser la Alianza Hondureña Antitabaco.","Se ha trasladado personal de la unidad de inspecciones del Departamento Legal del IHADFA. a los diferentes estadios de futbol a nivel nacional. conciertos musicales. universidades públicas y privadas. así como. a todo lugar de trabajo abierto o cerrado. con el objeto de vigilar y dar fiel cumplimiento de lo establecido en la Ley Especial para el Control del Tabaco y su Reglamentación","WHO Region of the Americas"
"71","Hungary","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"72","Iceland","Reference: article 8 of the Law. http://eng.velferdarraduneyti.is/acts-of-Parliament/nr/19484","Reference: article 8 of the Law. http://eng.velferdarraduneyti.is/acts-of-Parliament/nr/19484","Reference: article 8 of the Law. http://eng.velferdarraduneyti.is/acts-of-Parliament/nr/19484","WHO European Region"
"73","India","Report not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Answer not provided","Answer not provided","For point 3.3.2.2 there is no a specific law but the sellers of tobacco products place a sign inside their point of sale about the prohibition of tobacco sales to minors
For point 3.3.2.9 in Italy is forbidden the sale of cigarettes individually but there is the possibility to sale 10 cigarettes packs.","WHO European Region"
"79","Jamaica","This will be treated with comprehensively under the impending comprehensive tobacco control legislation.","Answer not provided","Answer not provided","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","تم حضر ترخيص اي من المنشات التي تبيع التبغ وتحديد المسافة لتبعد عن المنشات التعليمية والصحية بمسافة 250 م وذلك من خلال تعليمات نظام عرض منتجات التبغ","Answer not provided","Not allowing those under 18 years old to enter places which provide argela even if accompanied by their parents and violation is prosecuted in the event of non-compliance.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Answer not provided","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"84","Kiribati","Not available","Not available","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"88","Latvia","The draft amendments to the Tobacco Law were submitted to the Parliament in 2017:
imposing stricter restrictions, including the prohibition on the production and placing on the market of sweets, snacks, and toys and other items that are attractive to minors, which visually reminiscent of cigarettes or other tobacco products or electronic smoking devices and can attract the attention of minors to smoking, or promote certain tobacco products or their manufacturers. Similarly, the draft amendment prohibits the packaging of tobacco products, herbal smoking products, electronic smoking devices and their filling containers and any external packaging with the Latvian national symbols, animated images and the display of natural persons (except for persons represented on combined warnings). In addition, the bill stipulates the norms that currently apply to electronic cigarettes (with nicotine-containing liquids), to be attributed to all electronic smoking devices, hence nicotine-free liquids, in areas such as advertising, circulation of electronic smoking devices etc.","Latvia now transposes EU Tobacco products directive 2014/40/EU, so it is expected that soon no cigarette packs were there are less than 20 cigarettes per pack and no RYO packs where there is less than 30 g of tobacco will be available on the market. Law has not into force yet.","Answer not provided","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"95","Madagascar","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"96","Malaysia","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"97","Maldives","NONE","NONE","Answer not provided","WHO South-East Asia Region"
"98","Mali","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"99","Malta","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","-Toutes le mesures pré cités sont prévues dans le projet de loi en attente dadoption au parlement","-","Answer not provided","WHO African Region"
"102","Mauritius","NONE","Answer not provided","Answer not provided","WHO African Region"
"103","Mexico","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Answer not provided","Answer not provided","In the state of Kosrae (it now has the No. Sale of Loose Cigarette Law) the monitoring of loose cigarettes will be conducted in conjunction to the compliance check to Article 16.","WHO Western Pacific Region"
"105","Mongolia","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"107","Myanmar","The Section 8 of the National Tobacco Control Law defines the penalties for the above offences. But, the compliance and enforcement are still weak in Myanmar.","The Section 8 of the National Tobacco Control Law defines the penalties for the above offences. But, the compliance and enforcement are still weak in Myanmar.","Answer not provided","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Tobacco products selling through vending machines is not clearly mentioned in tobacco control act and regulation; it is mentioned in directives which is yet to be approved. No vending machine culture yet in practice in the country.","Report not provided","Tobacco products selling through vending machines is not clearly mentioned in tobacco control act and regulation however it is mentioned in directives which is yet to be approved.","WHO South-East Asia Region"
"111","Netherlands","From May 20th 2016 there is also a salesban to minors for electronic cigarettes / e-liquids with nicotine. And since July 1st 2017, there is also such ban for electronic cigarettes / e-liquids without nicotine and herbal products for smoking.
The Netherlands is willing to ban sales by vending machines when no salesperson is involved with the payment and the handling of the product to the customers.","Answer not provided","Answer not provided","WHO European Region"
"112","New Zealand","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
