"","Party","2018","2016","2014","Region"
"34","China","中国是FCTC缔约方。作为支持第6条通过的主要国家之一，中国政府一直坚持按照第6条约定的原则调整、实施与烟草有关的税收政策。","中国作为《烟草控制框架公约》缔约方，是支持第6条实施准则通过的主要国家之一。在2015年提高卷烟消费税改革中，中国运用了包括“有效的烟草税可显著降低烟草消费量和流行率、有效的烟草税是一种重要的税收来源”等重要原则，并参考了价格弹性、税率设计等方面的内容。","Indicator not used","WHO Western Pacific Region"
"35","Colombia","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"36","Comoros","Answer not provided","Report not provided","Indicator not used","WHO African Region"
"37","Congo","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"38","Cook Islands","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"39","Costa Rica","Con base en ellas se redacto el impuesta de nuestra Ley","Answer not provided","Indicator not used","WHO Region of the Americas"
"40","Côte d'Ivoire","Des dispositions des directives pour l\application de l\article 6 de la CCLAT ont été utilisées notamment en ce qui concerne l\augmentation des taxes . Par ailleurs, la taxe ad valorem a été combinée avec un droit spécifique qui a fixé des prix minimum par paquet de cigarettes.","Des dispositions des directives pour lapplication de larticle 6 de la CCLAT ont été utilisées notamment en ce qui concerne laugmentation des taxes qui ont entraîné une augmentation des prix. Par ailleurs, la taxe ad valorem a été combinée avec un droit spécifique qui a fixé des prix minimum par paquet de cigarettes.","Indicator not used","WHO African Region"
"41","Croatia","We regulary use these guidelines in everydaywork when making decisions or advocating for further measures in this area.","We regulary use these guidelines in everydaywork when making decisions or advocating for further measures in this area.","Indicator not used","WHO European Region"
"42","Cyprus","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"43","Czech Republic","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"44","Democratic People's Republic of Korea","Answer not provided","Report not provided","Indicator not used","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"46","Denmark","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"47","Djibouti","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Tax measures have been put on tobacco products in 2012 and 2016. Total tax on these products now make up 75% of the cost of tobacco products","Report not provided","WHO Region of the Americas"
"49","Ecuador","Si han sido empleadas en cuanto al incremento progresivo del impuesto, esto con el fin de cumplir con la recomendación realizada por la OMS.","Si han sido empleadas en cuanto al incremento progresivo del impuesto, esto con el fin de cumplir con la recomendación realizada por la OMS.","Indicator not used","WHO Region of the Americas"
"50","Egypt","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"51","El Salvador","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"52","Equatorial Guinea","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"53","Estonia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"57","Finland","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"58","France","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"59","Gabon","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"60","Gambia","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"61","Georgia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"62","Germany","Implementation of gradual excise duty increases for cigarettes over a period of 5 years in order to enable the planning of the government’s revenue generating as well as price policies of the manufacturers. Furthermore, frequent and gradual but small increases don’t give incentives for consumers to switch into the illicit market of tobacco products.","Implementation of gradual excise duty increases for cigarettes over a period of 5 years in order to enable the planning of the government’s revenue generating as well as price policies of the manufacturers. Furthermore, frequent and gradual but small increases don’t give incentives for consumers to switch into the illicit market of tobacco products.","Indicator not used","WHO European Region"
"63","Ghana","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"64","Greece","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"65","Grenada","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"66","Guatemala","El sistema tributario es simple y eficiente, con un impuesto específico que, en comparación con otros Estados Parte es promedio a promedio-alto.  El sistema es relativamente equitativo para todos los productos del tabaco.","El sistema tributario es simple y eficiente, con un impuesto específico que, en comparación con otros Estados Parte es promedio a promedio-alto.  El sistema es relativamente equitativo para todos los productos del tabaco.","Indicator not used","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Answer not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"70","Honduras","En Honduras el Indice de Precios al Consumidor (IPC) a diciembre de 2013, fue de cuatro punto noventa y dos por ciento (4.92%).  La disposición forma parte de la Ley de Fortalecimiento de los Ingresos, Equidad Social y Racionalización del Gasto Público. Según los Artículos 24 y 25 de esa norma, el impuesto sobre el cigarrillo se debe calcular sobre cada millar o fracción de millar vendidos o importados y debía ser ajustado anualmente a partir de 2013 y se fijará con base en la tasa del IPC del año anterior, publicada por el Banco Central de Honduras (BCH), pero en ningún caso podrá exceder del 6%.


	El IHADFA manifiesta su compromiso de garantizar el cumplimiento de lo establecido en el Artículo 6 del CMCT de la OMS en conjunto con otras organizaciones o instituciones del Estado y de la Sociedad Civil como la Alianza Hondureña Antitabaco y la Organización Panamericana de la Salud de la OMS.","En Honduras el Indice de Precios al Consumidor (IPC) a diciembre de 2013, fue de cuatro punto noventa y dos por ciento (4.92%).  La disposición forma parte de la Ley de Fortalecimiento de los Ingresos, Equidad Social y Racionalización del Gasto Público. Según los Artículos 24 y 25 de esa norma, el impuesto sobre el cigarrillo se debe calcular sobre cada millar o fracción de millar vendidos o importados y debía ser ajustado anualmente a partir de 2013 y se fijará con base en la tasa del IPC del año anterior, publicada por el Banco Central de Honduras (BCH), pero en ningún caso podrá exceder del 6%.


	El IHADFA manifiesta su compromiso de garantizar el cumplimiento de lo establecido en el Artículo 6 del CMCT de la OMS en conjunto con otras organizaciones o instituciones del Estado y de la Sociedad Civil como la Alianza Hondureña Antitabaco y la Organización Panamericana de la Salud de la OMS.","Indicator not used","WHO Region of the Americas"
"71","Hungary","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"72","Iceland","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"73","India","Report not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"76","Ireland","The Minister for Finance (Irish Finance Minister) takes cognisance of the Guidelines for the Implementation of Article 6 of the FCTC in preparing Budgetary strategy regarding the taxation of tobacco products and in providing for appropriate tax administration measures to control tobacco products.  In line with the Tobacco Products Tax Directive (2011/64/EU) Ireland operates a mixed system of taxation. In line with the Guidelines, Ireland imposes a relatively high specific component, a relatively low ad valorem component, and a minimum excise duty. With regard to the periodic revisions of tobacco tax levels, successive Ministers for Finance have opted not to index tobacco tax rates, but rather to raise excise duty on a discretionary basis with regard to the exigencies of broader fiscal policy. In eight of the last ten years, Ministers have opted to increase the tobacco products tax, all increases above the rate of inflation. As outlined in 3.2.1.4, the Minister for Finance is aware of the need to ensure a similar tax burden is imposed on all tobacco products. For that reason, duty on fine-cut tobacco has been increased above the pro-rata level imposed on all other tobacco products in Budgets 2012 and 2015. This has brought the ratio of the excise burden on fine-cut tobacco relative to cigarettes from 0.64 in 2011, to 0.69 in 2015. With regard to the apportionment of revenues to tobacco-control programmes, Ireland does provide for the hypothecation of a nominal sum of €168 million of revenue from the Tobacco Products Tax annually to the Department of Health (Irish Health Ministry).    Finally, it should be emphasised that Ministers for Finance make tobacco taxation policy with regard to the overall fiscal stance, so that from time to time, revenue raising may be a greater factor when deciding the quantum of any tobacco taxation increase.","The Minister for Finance (Irish Finance Minister) takes cognisance of the Guidelines for the Implementation of Article 6 of the FCTC in preparing Budgetary strategy regarding the taxation of tobacco products and in providing for appropriate tax administration measures to control tobacco products.  In line with the Tobacco Products Tax Directive (2011/64/EU) Ireland operates a mixed system of taxation. In line with the Guidelines, Ireland imposes a relatively high specific component, a relatively low ad valorem component, and a minimum excise duty. With regard to the periodic revisions of tobacco tax levels, successive Ministers for Finance have opted not to index tobacco tax rates, but rather to raise excise duty on a discretionary basis with regard to the exigencies of broader fiscal policy. In eight of the last ten years, Ministers have opted to increase the tobacco products tax, all increases above the rate of inflation. As outlined in 3.2.1.4, the Minister for Finance is aware of the need to ensure a similar tax burden is imposed on all tobacco products. For that reason, duty on fine-cut tobacco has been increased above the pro-rata level imposed on all other tobacco products in Budgets 2012 and 2015. This has brought the ratio of the excise burden on fine-cut tobacco relative to cigarettes from 0.64 in 2011, to 0.69 in 2015. With regard to the apportionment of revenues to tobacco-control programmes, Ireland does provide for the hypothecation of a nominal sum of €168 million of revenue from the Tobacco Products Tax annually to the Department of Health (Irish Health Ministry).    Finally, it should be emphasised that Ministers for Finance make tobacco taxation policy with regard to the overall fiscal stance, so that from time to time, revenue raising may be a greater factor when deciding the quantum of any tobacco taxation increase.","Indicator not used","WHO European Region"
"77","Israel","Report not provided","Report not provided","Indicator not used","WHO European Region"
"78","Italy","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"79","Jamaica","The guidelines have served as a guide to the Ministry of Finance as forming the basis for their tax increases.","Answer not provided","Indicator not used","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"81","Jordan","تمت زيادة مايوازي 400فلس لسعر للباكيت","تم زيادة 100 فلس على الضريبة الخاصة  للسجائر ويتم العمل على زيادة الضرائب الخاصة  على السجائر في العام الحالي والقادم ، كما تم زيادة الضريبة الخاصة على التمباك   لتصبح 1000 فلس لكل 100 غم 
ورفع الضريبة الخاصة على المعسل  لتصبح   450 فلس","Indicator not used","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Indicator not used","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"84","Kiribati","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"85","Kuwait","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"87","Lao People's Democratic Republic","The article 6 guideline is a main source for implement FCTC article 6 in relation to existing Tax Law","The article 6 guideline is a main source for implement FCTC article 6 in relation to existing Tax Law","Indicator not used","WHO Western Pacific Region"
"88","Latvia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Indicator not used","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"93","Lithuania","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"94","Luxembourg","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"95","Madagascar","Answer not provided","In case of the guidelines where we indicated having utilized them, these are the ways of doing so: 
1. Advocacy with the Ministry of Finance 
2. Communicating with Government Council 
3. Adoption at the National Assembly Write the legislation
4. Apply the legislative text","Indicator not used","WHO African Region"
"96","Malaysia","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"97","Maldives","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"98","Mali","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"99","Malta","nil","Answer not provided","Indicator not used","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"101","Mauritania","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"102","Mauritius",NA,"Answer not provided","Indicator not used","WHO African Region"
"103","Mexico","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"105","Mongolia","Answer not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"106","Montenegro","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"107","Myanmar","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Indicator not used","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"110","Nepal","Answer not provided","Report not provided","Indicator not used","WHO South-East Asia Region"
"111","Netherlands","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"112","New Zealand","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"115","Nigeria","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"116","Niue","Report not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"117","Norway","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"118","Oman","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"119","Pakistan","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"120","Palau","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"121","Panama","Los estudios realizados por el equipo de investigación de tabaco del Instituto Conmemorativo Gorgas de Estudios de la Salud indican la efectividad de la medida fiscal al reducir la asequibilidad, aumentar la recaudación fiscal, poca variación en el comercio ilícito y lo más importante contribuir a la reducción de la prevalencia de consumo de productos de tabaco en Panamá. 

Ver estudios de análisis de la demanda de productos de tabaco, citados en preguntas anteriores. http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm

Ver publicaciones científicas. http://www.gorgas.gob.pa/SitioWebTabaco/Publicaciones.htm","Ver estudios de análisis de la demanda de productos de tabaco, citados en preguntas anteriores. http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm","Indicator not used","WHO Region of the Americas"
"122","Papua New Guinea","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"123","Paraguay","Ninguno","Ninguno","Indicator not used","WHO Region of the Americas"
"124","Peru","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"125","Philippines","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"126","Poland","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"127","Portugal","Portugal implements a mixed excise system with a minimum specific tax floor and an ad valorem tax. All tobacco products needs to be approved by the Customs and Tax Authority before the placing on the market. The tax burden on all tobacco products is annually reviewed and, if necessary, increased. Portugal imposes an application of fiscal markings to increase compliance with tax laws, that changes every year. These requirements are in accordance with article FCTC article 6 guidelines.","Portugal implements a mixed excise system with a minimum specific tax floor and an ad valorem tax. All tobacco products needs to be approved by the Customs and Tax Authority before the placing on the market. The tax burden on all tobacco products is annually reviewed and, if necessary, increased. Portugal imposes an application of fiscal markings to increase compliance with tax laws, that changes every year. These requirements are in accordance with article FCTC article 6 guidelines.","Indicator not used","WHO European Region"
"128","Qatar","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"129","Republic of Korea","*When preparing and consulting with relevant ministries and stakeholders regarding measures described in C214 (Imposing the National Health Promotion Fund on tobacco products other than cigarette, raising tobacco tax, restricting sales to international travellers of tax-free tobacco products), the Guideline has been widely used in order to advocate importance of implementing the measures.","*When preparing and consulting with relevant ministries and stakeholders regarding measures described in C214 (Imposing the National Health Promotion Fund on tobacco products other than cigarette, raising tobacco tax, restricting sales to international travellers of tax-free tobacco products), the Guideline has been widely used in order to advocate importance of implementing the measures.","Indicator not used","WHO Western Pacific Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"131","Romania","Report not provided","Report not provided","Indicator not used","WHO European Region"
"132","Russian Federation","Report not provided","Согласно статье 13 Федерального закона от 23.02.2013 ""Ценовые и налоговые меры, направленные на сокращение спроса на табачные изделия"", в целях сокращения спроса на табачные изделия осуществляются меры по увеличению акцизов на табачную продукцию в соответствии с законодательством Российской Федерации о налогах и сборах, а также могут осуществляться иные меры государственного воздействия на уровень цен указанной продукции.","Indicator not used","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Indicator not used","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"135","Saint Lucia","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"138","San Marino","The COP guidelines were utilized during the elaboration of the Health Plan (Piano Sanitario e Socio sanitario 2015-2017 ).","The COP guidelines were utilized during the elaboration of the Health Plan (Piano Sanitario e Socio sanitario 2015-2017 ).","Indicator not used","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Indicator not used","WHO African Region"
"140","Saudi Arabia","كما جاءت بالرد على C214","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"141","Senegal","-  un comité restreint interministériel travaille sur le projet de directives de la  Communauté Economique des Etats de lAfrique de lOuest  (CEDEAO).","Answer not provided","Indicator not used","WHO African Region"
"142","Serbia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"145","Singapore","Nil.","Nil.","Indicator not used","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"149","South Africa","SARS ""completed track and trace study into cigarette industry supply chain movements by introducing advanced technology – this will replace the diamond stamp in line with WHO convention for Tobacco Control."" (SARS 2017 Annual report see http://www.sars.gov.za/AllDocs/SARSEntDoclib/AnnualReports/SARS-AR-22%20-%20Annual%20Report%202016-2017.pdf)
Not yet implemented, still to be finalised.","Answer not provided","Indicator not used","WHO African Region"
"150","Spain","Las directrices del artículo 6 se han utilizado en la elaboración de informes internos o en respuestas a consultas de entidades y de ciudadanos.","Las directrices del artículo 6 se han utilizado en la elaboración de informes internos o en respuestas a consultas de entidades y de ciudadanos.","Indicator not used","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Indicator not used","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Indicator not used","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Indicator not used","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"166","Turkmenistan","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"175","Vanuatu","Report not provided","The Ministry of Health has made a request to the Ministry of Finance to further reduce duty free limits and to increase tobacco taxes.","Indicator not used","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
