"","Party","2018","2016","2014","Region"
"109","Nauru","Report not provided","No","Report not provided","WHO Western Pacific Region"
"110","Nepal","Yes","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","Yes","Yes","Answer not provided","WHO European Region"
"112","New Zealand","Answer not provided","Answer not provided","Section 35 of the Smoke-free Environments Act 1990 requires tobacco product manufacturers and importers to provide an annual report that includes information on additives to tobacco products and the emission levels for tar nicotine and CO for cigarettes. There is a requirement for the returns to be placed on a Ministry of Health website – see http://www.health.govt.nz/our-work/preventative-health-wellness/tobacco-control/tobacco-returns/tobacco-returns-2012 . The link for 2012 includes an analysis of the tobacco returns.","WHO Western Pacific Region"
"113","Nicaragua","Yes","Yes","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Yes","Report not provided","WHO African Region"
"115","Nigeria","Yes","Yes","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Yes","Yes","Answer not provided","WHO European Region"
"118","Oman","No","No","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","No","No","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","No","No","Answer not provided","WHO Western Pacific Region"
"121","Panama","Yes","Yes","Especificar cómo se vigila el cumplimiento de las disposiciones sobre las pruebas y las mediciones del contenido y las emisiones de los productos de tabaco en su jurisdicción. y cómo se aplican tales disposiciones. 
Actualmente no se vigila este aspecto. son elementos contenidos en el proyecto de Ley aún no aprobado y se basan en los elementos técnicos establecidos en las directrices parciales para los artículos 9 y 10.
 el objetivo principal de exigir la divulgación de información a las autoridades gubernamentales es obtener de los fabricantes e importadores información de interés sobre el contenido y las emisiones de los productos de tabaco. así como sobre su toxicidad y poder adictivo. Esa información se requiere para elaborar y aplicar las políticas. actividades y reglamentaciones pertinentes. por ejemplo. para realizar un análisis más pormenorizado del contenido y las emisiones de los productos de tabaco. seguir de cerca las tendencias del mercado y evaluar las reclamaciones de la industria tabacalera. 

Estas exigencias son parte del Proyecto de Ley aún no aprobado","WHO Region of the Americas"
"122","Papua New Guinea","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","Yes","Yes","Answer not provided","WHO Region of the Americas"
"124","Peru","No","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","No","No","Answer not provided","WHO Western Pacific Region"
"126","Poland","No","No","Answer not provided","WHO European Region"
"127","Portugal","Yes","Yes","Current legislation requires manufacturers and importers to provide the list of ingredients which is subsequently disclosed to the public (without trade secrets). The ingredients carbon monoxide nicotine and tar are regulated. There is no legislation on other emissions and flavors.","WHO European Region"
"128","Qatar","Yes","Yes","The unit for tobacco control follows a process to see the imported consignment meets the required standards. in coordination with the standards and specifications management.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","No","No","Answer not provided","WHO Western Pacific Region"
"130","Republic of Moldova","Yes","Yes","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Yes","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","No","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Yes","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Yes","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","No","No","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","No","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Yes","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","No","No","Answer not provided","WHO European Region"
"143","Seychelles","Yes","Yes","Answer not provided","WHO African Region"
"144","Sierra Leone","No","No","Answer not provided","WHO African Region"
"145","Singapore","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Yes","Answer not provided","WHO European Region"
"147","Slovenia","Yes","Yes","Answer not provided","WHO European Region"
"148","Solomon Islands","Yes","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","No","No","Answer not provided","WHO African Region"
"150","Spain","Yes","Yes","La regulación en España es trasposición de la Directiva 2001/37/CE. en cuya preparación no existía el FCTC. Actualmente se está llevando a cabo una revisión de dicha directiva. en cuyo proyecto se están plasmando los criterios y recomendaciones dadas en las directrices de desarrollo de los artículos 9 y 10. tanto en la limitación de ingredientes como en la divulgación al público","WHO European Region"
"151","Sri Lanka","Yes","No","Report not provided","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Yes","Yes","Suriname used the Guidelines for implementation of Article 9 and 10 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","No","No","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Yes","Yes","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Yes","Yes","Answer not provided","WHO European Region"
"160","Timor-Leste","No","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","No","No","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","No","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Yes","Yes","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Yes","Yes","Answer not provided","WHO European Region"
"166","Turkmenistan","Yes","Yes","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","No","No","Answer not provided","WHO European Region"
"170","United Arab Emirates","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Yes","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","No","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Yes","In the Article 10 under Vanuatu Tobacco Control Act 19 agrees that each party should. in accordance with its national law. adopt and implement effective legislative. executive. administrative or other measures requiring manufacturers and importers of tobacco products to disclose to governmental authorities information about the contents and emissions of tobacco products.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","No","No","The guideline has been translated into local language and disseminated","WHO Western Pacific Region"
"178","Yemen","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","No","No","Report not provided","WHO African Region"
"180","Zimbabwe","No","No","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
