"","Party","2018","2016","2014","Region"
"52","Equatorial Guinea","Report not provided","NO EXISTE","Report not provided","WHO African Region"
"53","Estonia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Report not provided","The European Commissions multiannual anti-fraud action Programme Hercule III entered into force in March 2014 and will make EUR 104.9 million available for the period 2014-2020 to finance concrete projects to support Member States in stamping out tobacco smuggling and other criminal activities.

Within this framework, on 30 June 2015 The European Anti-Fraud Office (OLAF) concluded the Administrative Arrangement (AA) providing €225 000 through Hercule III, with the Joint Research Centre – Institute for Reference Materials and Measurements (JRC-IRMM) on “Setting up a laboratory facility and associated data management for the independent analysis of tobacco products” (TOBLAB). The Laboratory is now becoming fully operational and aims to provide the Member States and OLAF with opportunities to independently test cigarettes and other tobacco products in order to:

- track their geographical origin
- establish if they are counterfeit
- build a relevant database for sharing the results of analysis.

Furthermore, in October 2014, OLAF, in close cooperation with Member States, launched a new IT Tobacco Seizure Management Application (""ToSMA"") set up under the umbrella of the Anti-Fraud Information System (AFIS), an IT platform which comprehensively analyses data on cigarette seizures reported by the Member States.","1. Addictiveness and Attractiveness of Tobacco Additives Scientific Committee on Emerging and Newly Identified Health Risks SCENIHR 2010
See http://ec.europa.eu/health/scientific_committees/emerging/docs/scenihr_o_031.pdf
2. Effectiveness of Tax and Price Policies for Tobacco Control - IARC Handbooks of Cancer Prevention Tobacco Control Volume 14 2011 
See http://apps.who.int/bookorders/anglais/detart1.jsp?sesslan=1&codlan=1&codcol=76&codcch=30
Co- funded by PPACTE (Pricing Policies and Control of Tobacco in Europe). PPACTE was a collaborative 3-year project being funded by the European Commission''s Seventh Framework Programme for Research and Technological Development (FP7)
See http://www.ppacte.eu/
3. A project co- funded by the EU and it''s 16 participating countries the so called Public Information Tobacco Control (PITOC) has resulted in websites with fact sheets that inform the public on the general and tobacco industry use of tobacco additives as well as their harmful health effects. 
See http://www.rivm.nl/en/Topics/Topics/T/Tobacco/PITOC_factsheets
4. ''Developing methodologies to reduce inequalities in the determinants of health'' Prof Ken Judge 2011- 2015. This study was financed under the 7th EU Framework Programme. Inequalities in smoking are specifically addressed.
See https://tuhat.halvi.helsinki.fi/portal/en/projects/eu-7th-framework-de(4b42c1c2-db65-4d07-8ee2-9cde529ec7a3).html
5. TobTaxY (Making Tobacco Tax Trendy) was a project that aims to provide tobacco control advocates in Europe with training and expertise on tobacco tax and illicit trade issues by bringing together practical expert knowledge and disseminating its use in the field. The project has received funding from the European Union in the framework of the Health Programme. 
 See http://www.smokefreepartnership.eu/tobtaxy","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"57","Finland","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"58","France","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"59","Gabon","Report not provided","Answer not provided","Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.","WHO African Region"
"60","Gambia","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"61","Georgia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"62","Germany","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"63","Ghana","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"64","Greece","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"65","Grenada","Report not provided","N/A","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Report not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","Report not provided","La experiencia de intercambio de investigación, vigilancia e intercambio de información entre las autoridades pertinentes entre Honduras y El Salvador ha demostrado que es fundamental para prevenir los productos derivados de tabaco de comercio ilícito.","El IHADFA se mantiene alerta ante la vigilancia del cumplimiento de la Ley Especial para el Control del Tabaco y su Reglamentación y anuente ante la necesidad de intercambio de información a nivel nacional como internacional. Se han atendido comunicaciones de intercambio de información sobre el control de productos de tabaco entre el IHADFA y la Direcciòn Ejecutiva de Ingresos DEI y otras instituciones del Estado","WHO Region of the Americas"
"71","Hungary","Report not provided","Answer not provided","The summary of the data gained during the control of complying with smoking prohibitions needs to comply with qualitative and quantitative requirements. For this purpose. the development of the new software regarding the control of compliance with the law. which is fitting to the registration system had finished.","WHO European Region"
"72","Iceland","Report not provided","In relation to 3.4.3.7: the laws and regulations can be found at: http://eng.velferdarraduneyti.is/legislation/acts_of_parliament/","In relation to 3.4.3.7: the laws and regulations can be found at: http://eng.velferdarraduneyti.is/legislation/acts_of_parliament/","WHO European Region"
"73","India","Report not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"75","Iraq","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","Report not provided","2015  
Dental Practitioners and Smoking Cessation in Ireland 
S Keogan, A Burns, K Babineau, L Clancy. Tob. Prev. Cessation 2015;1(October):5 Publish date: 2015-10-19
DOI: 10.18332/tpc/59482

Smoking dependence in 18 European countries: Hard to maintain the hardening hypothesis. Fernández E, Lugo A, Clancy L, Matsuo K, La Vecchia C, Gallus S. Prev Med. 2015 Oct 4. pii: S0091-7435(15)00308-4. doi: 10.1016/j.ypmed.2015.09.023. [Epub ahead of print] PMID:26441299

Young peoples perceptions of tobacco packaging: A comparison of EU Tobacco Products Directive and Irelands Standardisation of Tobacco Act. Babineau, K. & Clancy, L. (2015). BMJ Open 2015;5:e007352 doi:10.1136/bmjopen-2014-007352

Electronic cigarette use among Irish youth: A cross sectional study of prevalence and associated factors.  Babineau K, Taylor K, Clancy L (2015) . PLoS ONE 10(5): e0126419. doi: 10.1371/journal.pone.0126419


2014

Relation between national-level tobacco control policies and individual-level voluntary home smoking bans in Europe. Ferketich AK, Lugo A, La Vecchia C, Fernandez E, Boffetta P, Clancy L, Gallus S. Tob Control. 2014 Oct 21. pii: tobaccocontrol-2014-051819. doi: 10.1136/tobaccocontrol-2014-051819. PMID: 25335901 Link


Socioeconomic differentials in the immediate mortality effects of the national Irish smoking ban. Stallings-Smith S, Goodman P, Kabir Z, Clancy L, Zeka A. PLoS One. 2014 Jun 2;9(6):e98617. doi: 10.1371/journal.pone.0098617. eCollection 2014. PMID: 24887027 Link

Pricing Policies And Control of Tobacco in Europe (PPACTE) project: cross-national comparison of smoking prevalence in 18 European countries. Gallus S, Lugo A, La Vecchia C, Boffetta P, Chaloupka FJ, Colombo P, Currie L, Fernandez E, Fischbacher C, Gilmore A, Godfrey F, Joossens L, Leon ME, Levy DT, Nguyen L, Rosenqvist G, Ross H, Townsend J, Clancy L. Eur J Cancer Prev. 2014 May;23(3):177-85. doi: 10.1097/CEJ.0000000000000009. PMID:24441832 Link

Reducing lung cancer and other tobacco-related cancers in Europe: smoking cessation is the key. Clancy L. Oncologist. 2014 Jan;19(1):16-20. doi: 10.1634/theoncologist.2013-0085. Epub 2013 Dec 6. PMID:24319017 Link

The benefits from complying with the framework convention on tobacco control: a SimSmoke analysis of 15 European nations. Levy DT, Huang AT, Currie LM, Clancy L. Health Policy Plan. 2014 Dec;29(8):1031-42. doi: 10.1093/heapol/czt085. Epub 2013 Nov 20. PMID: 24262281 Link","Answer not provided","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"79","Jamaica","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"80","Japan","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","Report not provided","نظرا للتكلفة العالية للدراسات السابقة الذكر فقد تم تاجيلها لعدة مرات لعدم توفر الامكانات","Answer not provided","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Report not provided","Report not provided","Education specialists antismoking centers in the Winter School drawing on international coach at Columbia University in 2013.","WHO European Region"
"83","Kenya","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"84","Kiribati","Report not provided","Not available","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"89","Lebanon","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Report not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Report not provided","Answer not provided","Some studies have been implemented about tobacco consumption and exposure to tobacco smoke.","WHO Eastern Mediterranean Region"
"93","Lithuania","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Report not provided","Answer not provided","Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.","WHO European Region"
"95","Madagascar","Report not provided","Answer not provided","Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.","WHO African Region"
"96","Malaysia","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"97","Maldives","Report not provided","The websites are not dedicated to Tobacco Control only, but part of a broader information data bases or websites of the health sector and other government institutions","Answer not provided","WHO South-East Asia Region"
"98","Mali","Report not provided","Answer not provided","Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.","WHO African Region"
"99","Malta","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"100","Marshall Islands","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","Report not provided","-","Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.","WHO African Region"
"102","Mauritius","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"103","Mexico","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Report not provided",NA,"Answer not provided","WHO Western Pacific Region"
"105","Mongolia","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"107","Myanmar","Report not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Report not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"112","New Zealand","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Report not provided","The National Institute of Public Health undertakes various research and studies regarding health risks and consequences of tobacco use and exposure.","The National Institute of Public Health undertakes various research and studies regarding health risks and consequences of tobacco use and exposure.","WHO European Region"
"118","Oman","Report not provided","لا توجد","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"121","Panama","Report not provided","Answer not provided","El Ministerio de Salud intercambia información a solicitud de otras partes o bien de la sociedad civil nacional o internacional. Adicionalmente. Incluye los resultados de todos los estudios efectuados en materia de tabaco y enfermedades crónicas no transmisibles. en su página Web: www.minsa.gob.pa como también lo hace el Instituto Conmemorativo Gorgas de Estudios en Salud en su página web www.gorgas.gob.pa.","WHO Region of the Americas"
"122","Papua New Guinea","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","Report not provided","Ninguna","Answer not provided","WHO Region of the Americas"
"124","Peru","Report not provided","Answer not provided","En el mes de enero del 2014 recibimos de la Comisión Nacional Permanente de Lucha Antitabáquica - COLAT. el documento Perú - Tributación sobre los productos de tabaco - Panorama General y Propuesta de Reforma.","WHO Region of the Americas"
"125","Philippines","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"126","Poland","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"128","Qatar","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"130","Republic of Moldova","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Report not provided","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Report not provided","Answer not provided","Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.","WHO African Region"
"142","Serbia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"143","Seychelles","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"144","Sierra Leone","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Report not provided","Nil.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"150","Spain","Report not provided","En relación con la pregunta C437, en el Ministerio de Sanidad, Servicios Sociales e Igualdad no existe una base de datos actualizada que de acceso a la jurisprudencia pertinente, pero dicha base sí existe en el Ministerio de Justicia.","Answer not provided","WHO European Region"
"151","Sri Lanka","Report not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Report not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Report not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Report not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","Report not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Report not provided","Answer not provided","Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","Report not provided","Answer not provided","The laws database is kept in the Resource Centre at the Institute for Democracy and Human Rights of Turkmenistan and the Institute''s five regional affiliates.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"170","United Arab Emirates","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Report not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Report not provided","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
