"","Party","2018","2016","2014","Region"
"48","Dominica","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"49","Ecuador","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"50","Egypt","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"51","El Salvador","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"52","Equatorial Guinea","Report not provided","NO HAY","Report not provided","WHO African Region"
"53","Estonia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Report not provided","Answer not provided","The issue of liability falls within the domain of the EU Member States. However the EU Commission participated in the expert group on liability in the inter-sessional period in 2013 and 2014.","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Not yet covered or tapped into.","WHO Western Pacific Region"
"57","Finland","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"58","France","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"59","Gabon","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"60","Gambia","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"61","Georgia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"62","Germany","Report not provided","There is a Council directive of 25 July 1985 on the approximation of the laws, regulations and administrative provisions of the Member States concerning liability for defective products (RL 85/374/EWG). So Germany can’t set other standards. The directive is implemented in the following law: Produkthaftungsgesetz (Gesetz über die Haftung für fehlerhafte Produkte - ProdHaftG) vom 15. Dezember 1989 (BGBl. I S. 2198). For Clarification:
Condition for liability under the ProdHaftG is a defect of the product. Such a defect is not present at or in a tobacco product in its original condition, because there is no harmless tobacco in any condition.","There is a Council directive of 25 July 1985 on the approximation of the laws regulations and administrative provisions of the Member States concerning liability for defective products (RL 85/374/EWG). So Germany can''t set other standards. The directive is implemented in the following law: Produkthaftungsgesetz (Gesetz über die Haftung für fehlerhafte Produkte - ProdHaftG) vom 15. Dezember 1989 (BGBl. I S. 2198","WHO European Region"
"63","Ghana","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"64","Greece","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"65","Grenada","Report not provided","N/A","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Report not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","Report not provided","En la actualidad el IHADFA continuará vigilante del cumplimiento a la disposición del Artículo 19 del CMCT de la OMS referente a la responsabilidad de la industria tabacalera en relación a demanda civil y/o penal que pueda incoar persona natural o jurídica referente a daños y perjuicios en relación con cualquier efecto adverso para salud causado por el consumo de tabaco.","El IHADFA está a la expectativa de cualquier demanda que las personas o grupo de personas incoen en contra de la industria tabacalera con respecto a los daños ocasionados por la misma en contra de la salud de la población en general o de una persona en particular. originados por el consumo de productos de tabaco de forma activa o pasiva.","WHO Region of the Americas"
"71","Hungary","Report not provided","Our Penal Code does not provide for any specific regulation on the eventual penal liability of the tobacco industry.","Our Penal Code does not provide for any specific regulation on the eventual penal liability of the tobacco industry.","WHO European Region"
"72","Iceland","Report not provided","There has been no known action taken against tobacco company in Iceland over the last years.","Answer not provided","WHO European Region"
"73","India","Report not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Report not provided","Answer not provided","The fifth session of the Conference of the Parties established an expert group on liability comprising no more than three experts per WHO region. 
I.R.Iran nominated a representative to the FCTC Secretariat for the above mentioned working group and fortunately approved so far.","WHO Eastern Mediterranean Region"
"75","Iraq","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"79","Jamaica","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"80","Japan","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"83","Kenya","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"84","Kiribati","Report not provided","Not available","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"89","Lebanon","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Report not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"95","Madagascar","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"96","Malaysia","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"97","Maldives","Report not provided","Penalties for non-compliance with the provisions of the Tobacco Control Act is included in the DRAFT General Regulations for Tobacco Control. However, this piece of legislation remains to be enacted, awaiting clearance from the government","The Tobacco Control Act provides civil liability for the actions of the party in question. However repeated offences and breeches are subject to liability from other Laws and well as the penal code.","WHO South-East Asia Region"
"98","Mali","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"99","Malta","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"100","Marshall Islands","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","Report not provided","-","Answer not provided","WHO African Region"
"102","Mauritius","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"103","Mexico","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Report not provided",NA,"Answer not provided","WHO Western Pacific Region"
"105","Mongolia","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"107","Myanmar","Report not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Report not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","Report not provided","After introducing a smoking ban in public places there have been several liability procedures from entrepreneurs, smoking interest groups and smokers against the government.","There is a provision in the economic offences act that makes it possible to persecute violations under the tobacco control legislation (Wet op de economische delicten http://wetten.overheid.nl/BWBR0002063/geldigheidsdatum_23-04-2014). According to the economic offences act penalties can be imposed on persons or companies who profit financially from violating the tobacco control legislation. Therefore we answer yes to both questions as these issues are covered through both laws.
There is an article in the tobacco control legislation (article 5b) that makes it possible for the civil judge to decide on demands of declaring advertisement expressions and promotion unlawful (http://wetten.overheid.nl/BWBR0002063/geldigheidsdatum_23-04-2014).","WHO European Region"
"112","New Zealand","Report not provided","Answer not provided","Legislation relating to tobacco control is contained in the Smoke-free Environments Act 1990. Some generic legislation impinges on tobacco control for example the Fair Trading Act 1986 (prevents the use of misleading terms) Health and Safety Act (second-hand smoke is recognised as a hazard in the workplace) the Medicines Act 1981 (which recognises nicotine as a toxic substance) or food legislation (which prevents the adding of nicotine to food).","WHO Western Pacific Region"
"113","Nicaragua","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"118","Oman","Report not provided","لا يوجد","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","Report not provided","Answer not provided","Amendment to RPPL 5-31 (liability) was made in 2001 (RPPL 6-14) that had not been previously submitted to the FCS (see Annex","WHO Western Pacific Region"
"121","Panama","Report not provided","El Ministerio de Salud intercambia información a solicitud de otras partes o bien de la sociedad civil nacional o internacional. Adicionalmente, Incluye los resultados de todos los estudios efectuados en materia de tabaco y enfermedades crónicas no transmisibles, en su página Web: www.minsa.gob.pa como también lo hace el Instituto Conmemorativo Gorgas de Estudios en Salud en su página web www.gorgas.gob.pa.  Actualmente, se esta trabajando en la organización y puesta en funcionamiento del Observatorio de Tabaco de Panamá.","Answer not provided","WHO Region of the Americas"
"122","Papua New Guinea","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","Report not provided","Ninguno","Answer not provided","WHO Region of the Americas"
"124","Peru","Report not provided","No.","Answer not provided","WHO Region of the Americas"
"125","Philippines","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"126","Poland","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"128","Qatar","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Report not provided","*In regard to C421 answer, it is addressed in Penal Provisions, Chapter 5, Tobacco Business Act. 

*In regard to C424 answer, it is addressed generally in Product Liability Act and Torts in Article 750 of Civil Act.

*In regard to C425 answers, it is addressed in Right of Indemnity, Article 58 of National Health Insurance Act. It stated that Article 58(1), When the Corporation (it means National Health Insurance Service) has provided an insurance benefit to a policyholder or dependent because the grounds for the insurance benefit have arisen due to the act of a third party, the Corporation shall have the right to claim compensation from the third party up to the amount of the expenses incurred for the benefit concerned.","In regard to 3.4.2.1 answer it is addressed in Penal Provisions Chapter V Tobacco Business Act. 
In regard to 3.4.2.4 answer it is addressed generally in Product Liability Act and Torts in Article 750 of Civil Act.
In regard to 3.4.2.5 answers it is addressed in Right of Indemnity Article 58 of National Health Insurance Act. It stated that Article 58(1) When the Corporation (it means National Health Insurance Service) has provided an insurance benefit to a policyholder or dependent because the grounds for the insurance benefit have arisen due to the act of a third party the Corporation shall have the right to claim compensation from the third party up to the amount of the expenses incurred for the benefit concerned.","WHO Western Pacific Region"
"130","Republic of Moldova","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Кодексом Российской Федерации об административных правонарушениях установлен ряд санкцией за нарушения законодательства в области борьбы против табака. 

Статья 6.24. Нарушение установленного федеральным законом запрета курения табака на отдельных территориях, в помещениях и на объектах Кодекса Российской Федерации об административных правонарушениях гласит: 

1. Нарушение установленного федеральным законом запрета курения табака на отдельных территориях, в помещениях и на объектах, за исключением случаев, предусмотренных частью 2 настоящей статьи, -

влечет наложение административного штрафа на граждан в размере от пятисот до одной тысячи пятисот рублей.

2. Нарушение установленного федеральным законом запрета курения табака на детских площадках -

влечет наложение административного штрафа на граждан в размере от двух тысяч до трех тысяч рублей.

Статья 6.25 Кодекса об административных правонарушениях
Несоблюдение требований к знаку о запрете курения, обозначающему территории, здания и объекты, где курение запрещено, и к порядку его размещения - влечет наложение административного штрафа на должностных лиц в размере от десяти тысяч до двадцати тысяч рублей; на юридических лиц - от тридцати тысяч до шестидесяти тысяч рублей.
Несоблюдение требований к выделению и оснащению специальных мест на открытом воздухе для курения табака либо выделению и оборудованию изолированных помещений для курения табака (проект) - влечет наложение административного штрафа на должностных лиц в размере от двадцати тысяч до тридцати тысяч рублей; на юридических лиц - от пятидесяти тысяч до восьмидесяти тысяч рублей.
Неисполнение индивидуальным предпринимателем или юридическим лицом обязанностей по контролю за соблюдением норм законодательства в сфере охраны здоровья граждан от воздействия окружающего табачного дыма и последствий потребления табака на территориях и в помещениях, используемых для осуществления своей деятельности, - влечет наложение административного штрафа на индивидуальных предпринимателей в размере от тридцати тысяч до сорока тысяч рублей; на юридических лиц - от шестидесяти тысяч до девяноста тысяч рублей.
По данным Роспотребнадзора, в 2014 г. по фактам нарушений требований, установленных нормами Федерального закона от 23 февраля 2013 г. № 15-ФЗ «Об охране здоровья граждан от воздействия окружающего табачного дыма и последствий потребления табака», должностными лицами Роспотребнадзора было наложено около 13,6 тыс. административных штрафов, из них более 8 тыс. – на граждан, более 2,8 тыс. – на должностных лиц (работников организаций – продавцов табачной продукции), более 1 700 – на индивидуальных предпринимателей и около 1 000 – на юридических лиц. При этом общая сумма административных штрафов составила 89 млн руб.
Наиболее часто выявление и пресечение указанных правонарушений должностными лицами Роспотребнадзора отмечалось в г. Санкт-Петербурге, Алтайском и Пермском краях, Ханты-Мансийском АО, Липецкой области.
За нарушение действующих запретов курения табака на отдельных территориях, в помещениях и на объектах, в т. ч. на детских площадках (статья 6.24 Кодекса Российской Федерации об административных правонарушениях, далее – КоАП РФ) Роспотребнадзором привлечено к административной ответственности 6,6 тыс. граждан. 
Общая сумма штрафов на граждан, не соблюдавших запрет на курение, составила 4,4 млн руб.
За несоблюдение требований к знаку о запрете курения, обозначающему места, где курение запрещено, а также к оснащению специальных мест для курения (статья 6.25 КоАП РФ) наложено более 2,5 тыс. административных штрафов на общую сумму 43 млн руб.
По фактам стимулирования продажи табачной продукции или потребления табака (часть 1 статьи 14.3.1 КоАП РФ) к административной ответственности Роспотребнадзор привлек более 200 физических и юридических лиц. Сумма административных штрафов при этом составила около 2 млн руб.
Особое внимание уделялось контролю за соблюдением требований в сфере торговли табачной продукцией, причем основная масса нарушений при реализации табачной продукции потребителям отмечалась на объектах мелкорозничной торговли.
Несоблюдение ограничений в сфере торговли табачной продукцией (статья 14.53 КоАП РФ) повлекло административную ответственность для более 500 юридических лиц и более 1 тыс. индивидуальных предпринимателей. Общее же количество правонарушителей, привлеченных Роспотребнадзором по указанной статье КоАП РФ, составило 4,2 тыс. лиц, из них около 1 тыс. лиц привлечено к ответственности по фактам продажи табачной продукции несовершеннолетним. Сумма административных
штрафов при этом составила более 35 млн руб. 
Уклонение от уплаты акцизов на табачную в крупных размерах, согласно Уголовном кодексу Российской Федерации, является уголовным преступлением: 
Статья 199. Уклонение от уплаты налогов и (или) сборов с организации. 1. Уклонение от уплаты налогов и (или) сборов с организации путем непредставления налоговой декларации или иных документов, представление которых в соответствии с законодательством РФ о налогах и сборах является обязательным, либо путем включения в налоговую декларацию или такие документы заведомо ложных сведений, совершенное в крупном размере, -


наказывается штрафом в размере от ста тысяч до трехсот тысяч рублей или в размере заработной платы или иного дохода осужденного за период от одного года до двух лет, либо арестом на срок от четырех до шести месяцев, либо лишением свободы на срок до двух лет с лишением права занимать определенные должности или заниматься определенной деятельностью на срок до трех лет или без такового.
2. То же деяние, совершенное:
а) группой лиц по предварительному сговору;
б) в особо крупном размере, -
наказывается штрафом в размере от двухсот тысяч до пятисот тысяч рублей или в размере заработной платы или иного дохода осужденного за период от одного года до трех лет либо лишением свободы на срок до шести лет с лишением права занимать определенные должности или заниматься определенной деятельностью на срок до трех лет или без такового.
Примечание. Крупным размером в настоящей статье, а также в статье 199.1 настоящего Кодекса признается сумма налогов и (или) сборов, составляющая за период в пределах трех финансовых лет подряд более пятисот тысяч рублей, при условии, что доля неуплаченных налогов и (или) сборов превышает 10 процентов подлежащих уплате сумм налогов и (или) сборов, либо превышающая один миллион пятьсот тысяч рублей, а особо крупным размером - сумма, составляющая за период в пределах трех финансовых лет подряд более двух миллионов пятисот тысяч рублей, при условии, что доля неуплаченных налогов и (или) сборов превышает 20 процентов подлежащих уплате сумм налогов и (или) сборов, либо превышающая семь миллионов пятьсот тысяч рублей.","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Report not provided","No tobacco growing or manufactoring in San Marino.","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Report not provided","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"143","Seychelles","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"144","Sierra Leone","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Report not provided","Nil.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","We have approved general liability person, legal persons and self-employed in special areas of law since 1997. For instance by law of non-smokers there are getting the sanctions for incompliance of concrete articles.","Answer not provided","WHO European Region"
"147","Slovenia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Report not provided","Criminal liability for any violations of tobacco control legislation according to the Tobacco Control Act of South Africa includes penalties for smoking in public places for employers- liable to a fine not exceeding R50 000; owner of the premises  of a workplace – liable to a fine of R100 000; Tobacco Advertising direct or indirect or sponsorship liable to a fine of R1million; and a person who smokes in a public place is liable to a fine of R500","Criminal liability for any violations of tobacco control legislation according to the Tobacco Control Act of South Africa includes penalties for smoking in public places for employers- liable to a fine not exceeding R50 000; owner of the premises of a workplace – liable to a fine of R100 000; Tobacco Advertising direct or indirect or sponsorship liable to a fine of R1million; and a person who smokes in a public place is liable to a fine of R500","WHO African Region"
"150","Spain","Report not provided","En relación con la pregunta C426, en 2002 la Comunidad Autónoma de Andalucía interpuso una demanda civil contra seis empresas tabaqueras en reclamación del coste del tratamiento de 135 pacientes con morbilidad atribuible al tabaco, atendidos en los hospitales de su región. En diciembre de 2013 la Audiencia Nacional desestimó la reclamación.","Answer not provided","WHO European Region"
"151","Sri Lanka","Report not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Report not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Report not provided","Regarding C425. Sweden do not have special  provisions that provide for compensation for adverse health effects and/or for reimbursement of medical, social or other relevant costs. However, general provisions may be applicable.","3.4.2.1 The tobacco control legislation in Sweden contains measures regarding criminal liability. For example if a store sell tobacco to minors. 
3.4.2.2 For example in tax law. 
The Tobacco Act provides possibilities for supervisory authorities to issue orders or prohibitions. However. these are not criminal liability measures or civil liability measures. 
No specific liability clause exists in the Tobacco Act for tobacco related liability claims on the tobacco industry due to health effects occurred due to smoking or being exposed to second hand smoke.","WHO European Region"
"156","Syrian Arab Republic","Report not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Report not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","Report not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"170","United Arab Emirates","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Answer not provided","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Se han aperturado procedimientos administrativos que conllevan a sanciones tributarias a la industria tabacalera.","WHO Region of the Americas"
"177","Viet Nam","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
