"","Party","2018","2016","2014","Region"
"33","Chile","Yes","Yes","Durante la discusión del proyecto de reforma de la Ley de Tabaco que derivó en la aprobación de la Ley 20.660 que modifica la ley 19.419. las directrices del convenio marco fueron entregadas y utilizadas como mecanismo para dirimir discrepancias en las discusiones de la Comisión de Salud de la Cámara de Diputados. de la Comisión de Salud de la Cámara del Senado. como en las diversas comisiones que así lo requiriesen. Los defensores de la Nueva Ley de tabaco utilizaron las directrices entre sus argumentos a favor de una nueva legislación en sus presentaciones en sala. La definición de espacio cerrado incorporada en el artículo 2 de la Ley 19.419 fue redactada en función de la definición de espacio cerrado plasmado en las Directrices del artículo 8.","WHO Region of the Americas"
"34","China","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"35","Colombia","Yes","Yes","En todos los documentos que son elaborados por el Ministerio de Salud se utilizan las directrices en tanto brindan información que resulta de utilidad para soportar las decisiones implementadas por el Gobierno. para el caso. sobre la protección de los ambientes libres de humo de tabaco.","WHO Region of the Americas"
"36","Comoros","Answer not provided","Report not provided","Report not provided","WHO African Region"
"37","Congo","Report not provided","Yes","Answer not provided","WHO African Region"
"38","Cook Islands","Yes","Answer not provided","Answer not provided","WHO Western Pacific Region"
"39","Costa Rica","Yes","Yes","Se anexan Ley 9028 y sus reglamentos","WHO Region of the Americas"
"40","Côte d'Ivoire","Yes","Yes","Les Directives sont prises en comptes et sont mêmes vulgarisées en même temps que les dispositions pertinentes de la CCLAT au personnel des Ministères techniques concernés aux leaders communautaires lors des campagnes de sensibilisation ou de formation.","WHO African Region"
"41","Croatia","Yes","Yes","Answer not provided","WHO European Region"
"42","Cyprus","Report not provided","Yes","Answer not provided","WHO European Region"
"43","Czech Republic","Yes","Yes","Answer not provided","WHO European Region"
"44","Democratic People's Republic of Korea","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","Yes","Yes","Report not provided","WHO African Region"
"46","Denmark","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"47","Djibouti","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Yes","Report not provided","WHO Region of the Americas"
"49","Ecuador","Yes","Yes","La Guía de las Directrices ha sido de gran utilidad ya que ha permitido realizar un conjunto de acciones encaminadas a fortalecer la aplicación de los espacios libres de humo de tabaco y la protección del humo de tabaco ajeno.
Se han realizado tres campañas comunicacionales de alcance nacional. a través de medios masivos de comunicación (radio y televisión) motivando y sensibilizando a respetar los espacios 100% libres de humo de tabaco y los daños que ocasiona el consumo de tabaco y la exposición al humo de tabaco.
Se cuenta con apoyo y participación de la comunidad mediante la utilización del correo electrónico creado para realizar las denuncias de incumplimiento a la Ley: denuncias.tabaco@msp.gob.ec Estas denuncias a nivel nacional son derivadas a los respectivos comisarios de salud de las provincias. a fin de que apliquen la Ley de acuerdo a la infracción.
Se elaboró la Norma Técnica para el monitoreo y control de la aplicación de la Ley Orgánica para la Regulación y Control del tabaco. la misma que debe ser aprobada mediante Acuerdo Ministerial. Esta Norma permitirá una mayor eficacia y control de los espacios 100% libres de humo. Adjunta a la presente.","WHO Region of the Americas"
"50","Egypt","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"51","El Salvador","Yes","Yes","Answer not provided","WHO Region of the Americas"
"52","Equatorial Guinea","No","No","Report not provided","WHO African Region"
"53","Estonia","Yes","Yes","Answer not provided","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Yes","Yes","Answer not provided","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"57","Finland","Yes","Yes","Answer not provided","WHO European Region"
"58","France","No","No","Answer not provided","WHO European Region"
"59","Gabon","Yes","Yes","Answer not provided","WHO African Region"
"60","Gambia","Yes","Yes","Answer not provided","WHO African Region"
"61","Georgia","Yes","Yes","Answer not provided","WHO European Region"
"62","Germany","Yes","Yes","Answer not provided","WHO European Region"
"63","Ghana","Yes","Yes","Answer not provided","WHO African Region"
"64","Greece","Report not provided","No","Answer not provided","WHO European Region"
"65","Grenada","No","No","Answer not provided","WHO Region of the Americas"
"66","Guatemala","Yes","Yes","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","No","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Yes","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","Yes","Yes","Toda la industria hotelera. maquilera. turística etc e instituciones del Estado y en la totalidad de empresas privadas se han visto beneficiadas con la aplicación del Artículo 26 de la Ley Especial para el Control del Tabaco LECT y su Reglamentación. referente a la prohibición de consumo de tabaco en lugares abiertos y cerrados ya sea públicos o privados","WHO Region of the Americas"
"71","Hungary","Report not provided","Answer not provided","According to the amendment (entered into force on the 1st of January 2012) of the decree no. 6/1996 of the Minister of Justice on rules applicable for the execution of pre-trial detention and imprisonment. in penal institutions smoker and non-smoker convicted persons shoud be placed separately. 
According to the decree mentioned above the convicted person should inform the penal institution in writing about his/her smoking habits at the beginning of the execution of his/her sentence and later in order to place him/her in a smoking or a non-smoking living area or cell. The longest period between the opportunities to inform the penal institution should not be longer than 3 months. When the convicted person informs the penal institution about the change of his/her smoking habits. his/her placement should be changed for the request of such person.When the convicted person should be placed into a non-smoking area because of sanitary reasons. the penal institution should change his/her placement immediately.","WHO European Region"
"72","Iceland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"73","India","Report not provided","Yes","Answer not provided","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"75","Iraq","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","Yes","No","Answer not provided","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Yes","Yes","Answer not provided","WHO European Region"
"79","Jamaica","Yes","Yes","Answer not provided","WHO Region of the Americas"
"80","Japan","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"81","Jordan","Yes","Yes","Smoking is banned in public places as per the Public Health Law No. 47 for the year 2008 as set by the law and where appropriate there is full separation of places allocated for smokers and non-smokers in places with partial ban.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Answer not provided","WHO European Region"
"83","Kenya","Yes","Yes","Answer not provided","WHO African Region"
"84","Kiribati","No","No","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Yes","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Yes","Yes","Answer not provided","WHO European Region"
"89","Lebanon","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","No","No","Report not provided","WHO African Region"
"92","Libya","No","No","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Yes","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Yes","Yes","Answer not provided","WHO European Region"
"95","Madagascar","Yes","Yes","Directives à titre de référence lors de l’élaboration du règlement régissant l’application de l’article 8 de la CCLAT.","WHO African Region"
"96","Malaysia","Yes","Yes","Implement smoke-free legislation by having 20 public places gazetted as non-smoking areas including public transportation shopping complex etc. in 2014 1 more public place i.e. Rest & Service Area will also gazetted as non-smoking area. 

Business owners managers or other persons in charge of affected premises is responsible to place the non-smoking sign at their places in relation to implement the smoke-free sales to minor and minimum retail price legislation 

Penalty amounted not more than RM 10 000 or prison not more than 2 years is charge for most of the violation to CTPR 2004 

Hotline is established for public to get any information related to tobacco. 

Public can also make complaint related to any health issues including tobacco through email telephone or mail.","WHO Western Pacific Region"
"97","Maldives","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"98","Mali","Yes","Yes","Answer not provided","WHO African Region"
"99","Malta","Yes","Yes","Answer not provided","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","No","No","Answer not provided","WHO African Region"
"102","Mauritius","Yes","Yes","Answer not provided","WHO African Region"
"103","Mexico","Yes","Yes","La Ley General para el Control de Tabaco dispone lo siguiente:

 Artículo 26. Queda prohibido a cualquier persona consumir o tener encendido cualquier producto del tabaco en los espacios 100% libres de humo de tabaco. así como en las escuelas públicas y privadas de educación básica y media superior. 
En dichos lugares se fijará en el interior y en el exterior los letreros. logotipos y emblemas que establezca la Secretaría. 
 
Artículo 27. En lugares con acceso al público. o en áreas interiores de trabajo. públicas o privadas. incluidas las universidades e instituciones de educación superior. podrán existir zonas exclusivamente para fumar. las cuales deberán de conformidad con las disposiciones reglamentarias: 
I. Ubicarse en espacios al aire libre. o 
II. En espacios interiores aislados que dispongan de mecanismos que eviten el traslado de partículas hacia los espacios 100% libres de humo de tabaco y que no sea paso obligado para los no fumadores. 

Artículo 28. El propietario. administrador o responsable de un espacio 100% libre de humo de tabaco. estará obligado a hacer respetar los ambientes libres de humo de tabaco establecidos en los artículos anteriores. 
Artículo 29. En todos los espacios 100% libres de humo de tabaco y en las zonas exclusivamente para fumar. se colocarán en un lugar visible letreros que indiquen claramente su naturaleza. debiéndose incluir un número telefónico para la denuncia por incumplimiento a esta Ley. sus reglamentos y demás disposiciones aplicables.
Artículo 44. La Secretaría pondrá en operación una línea telefónica de acceso gratuito para que los ciudadanos puedan efectuar denuncias. quejas y sugerencias sobre los espacios 100% libres de humo de tabaco así como el incumplimiento de esta Ley. sus reglamentos y demás disposiciones aplicables.
Por su parte el Reglamento de la Ley General para el Control de Tabaco dispone:
Artículo 51.- En materia de protección contra la exposición al humo de tabaco. este Reglamento tiene las siguientes finalidades: 
I. Proteger a la población en general contra la exposición al humo de tabaco en cualquier área física cerrada con acceso al público. lugares interiores de trabajo y vehículos de transporte público; 
II. Proteger al personal laboralmente expuesto al humo de tabaco en los lugares interiores de trabajo; 
III. Reducir la probabilidad de que la población en riesgo se inicie en el tabaquismo; 
IV. Promover el desarrollo de acciones tendientes a reducir el consumo de tabaco y la exposición al humo del mismo en la población. así como la morbilidad y mortalidad ocasionadas. y 
V. Establecer mecanismos de coordinación para
 la participación y denuncia ciudadana. para la estricta vigilancia de la Ley y este Reglamento. 

Artículo 52.- En materia de orientación. educación y prevención. las acciones derivadas de este Reglamento comprenderán lo siguiente: 
I. La educación e información de la población sobre las graves consecuencias a la salud que conlleva fumar. l","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"105","Mongolia","Yes","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","Yes","Yes","Answer not provided","WHO European Region"
"107","Myanmar","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Yes","Report not provided","WHO Western Pacific Region"
"110","Nepal","Yes","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","Yes","Yes","Answer not provided","WHO European Region"
"112","New Zealand","No","No","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","Yes","Yes","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Yes","Report not provided","WHO African Region"
"115","Nigeria","Yes","Yes","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Yes","Yes","Answer not provided","WHO European Region"
"118","Oman","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","No","No","Answer not provided","WHO Western Pacific Region"
"121","Panama","Yes","Yes","OBSERVANCIA
Deber de Cumplimiento:
La legislación panameña exige que los propietarios garanticen el cumplimiento de la prohibición de fumar en los ambientes establecidos en el artículo 5 de la Ley 13 de 2008. Las infracciones se colocan a los gerentes y/o responsables del establecimiento o ambiente en que está prohibido fumar. No se sanciona a fumadores.
El Decreto Ejecutivo 230 de 2008. que reglamenta la Ley 13. establece claramente las disposiciones que deben cumplir cada propietario. gerente o administrador. De igual forma. mandata la colocación de letreros de prohibido fumar y la adopción de medidas de disuasión para que se deje de fumar cuando se está infringiendo la Ley.
La vigilancia de la norma está a cargo del MINSA y su cuerpo directivo local. regional y nacional. apoyado técnicamente por los inspectores de salud ambiental y de protección de alimentos. Esta vigilancia se hace de conformidad con lo establecido en el Código Sanitario. particularmente con lo dispuesto en la Ley 40 de 2006.

Sanciones
La legislación nacional establece 5 categorías de sanciones a saber:
Amonestación escrita. sanciones pecuniarias que van desde 10 hasta 100 mil dólares. decomisos. cierres temporales. cierres permanentes. Su aplicación se da de conformidad con la falta. la reincidencia y el perjuicio a la salud pública. Son las mismas que se aplican a otras violaciones en el marco de la aplicación de medidas de salud pública.

Infraestructura de la observancia
La legislación nacional otorga la competencia de vigilancia y control de estas disposiciones al Ministerio de Salud. que administrativamente se organiza por niveles de ejecución: local. regional y nacional y así mismo la severidad de las sanciones a aplicar. Se cuenta con la figura del Juez Ejecutor que vela por que quienes no paguen las multas lo hagan. La vigilancia establece un proceso de inspección de los establecimientos para verificar el cumplimiento de la ley. el cual puede darse en tres sentidos: inspecciones programadas. operativos especiales e inspecciones por denuncias. las cuales son hechas a la línea caliente del Estado -311. vía correo electrónico o directamente en las instalaciones de salud. Se utiliza el sistema ya establecido para la vigilancia de la salud pública. Con los fondos de tabaco que accede el MINSA a partir de la recaudación del impuesto selectivo al consumo se aportan vehículos y otros recursos para potenciar la capacidad operativa del sistema regular de inspecciones. El Ministerio de Salud está facultado por Ley (Código Sanitario) para ingresar en cualquier establecimiento a fin de realizar inspecciones sanitarias.

Los inspectores de salud son capacitados con base a los programas de capacitación de las Unidades Docentes Regionales y Nacional relacionados con el control de tabaco. a fin de mantener una actualización de los mismos en los aspectos que deben ser vigilados y controlados. 

Como complemento al proceso de vigilancia de los ambientes libres de","WHO Region of the Americas"
"122","Papua New Guinea","Yes","Yes","Other private sectors have workplace policies that does not allow for smoking in indoors. Hotels have designated smoking areas. Education department has rules that prohibit smoking in schools.","WHO Western Pacific Region"
"123","Paraguay","Yes","Yes","Answer not provided","WHO Region of the Americas"
"124","Peru","Yes","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"126","Poland","Yes","No","Answer not provided","WHO European Region"
"127","Portugal","Yes","Yes","A national study on smoking in restaurants was done by a Portuguese Faculty in 2012. The law in not completely well respected mainly in bars and pubs. Several projects aiming to raise parent''s awareness for passive smoking risks especially children in cars and at home have been also promoted by the University of Minho and by some local teams.","WHO European Region"
"128","Qatar","Yes","Yes","This article of the law has been enacted since 2002 and that the text of the law favours the banning of smoking in enclosed places.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","No","No","Answer not provided","WHO Western Pacific Region"
"130","Republic of Moldova","Yes","Yes","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Yes","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","No","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Yes","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Yes","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Yes","Yes","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Yes","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Yes","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","Yes","Yes","Answer not provided","WHO European Region"
"143","Seychelles","Yes","Yes","Answer not provided","WHO African Region"
"144","Sierra Leone","No","No","Answer not provided","WHO African Region"
"145","Singapore","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Yes","Yes","Answer not provided","WHO European Region"
"148","Solomon Islands","Yes","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Yes","Yes","Awareness programmes are in place. Business owners and premises owners have legislative obligations to adhere to. Legislation outlines penalties.","WHO African Region"
"150","Spain","Yes","Yes","La modificación de la ley 28/2005.que permitió la extensión de la prohibición de fumar a todos los espacios cerrados. se justificó y argumentó por la directriz de desarrollo del artículo 8 del FCTC. que había sido incorporada a las Recomendaciones del Consejo de la Unión europea sobre entornos sin humo. en 2009","WHO European Region"
"151","Sri Lanka","Yes","Yes","Report not provided","WHO South-East Asia Region"
"152","Sudan","Yes","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Yes","Yes","Suriname used the Guidelines for implementation of Article 8 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","WHO Region of the Americas"
"154","Swaziland","Report not provided","Yes","Report not provided","WHO African Region"
"155","Sweden","No","No","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","No","Yes","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Yes","Yes","Answer not provided","WHO European Region"
"160","Timor-Leste","No","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Yes","Yes","Les directives ont été utilisées pour la rédaction de la loi et de ses 5 décrets d’application","WHO African Region"
"162","Tonga","Report not provided","Yes","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Yes","Yes","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Yes","Yes","Answer not provided","WHO European Region"
"166","Turkmenistan","Yes","Yes","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","No","Answer not provided","WHO African Region"
"169","Ukraine","Yes","Yes","The guidelines were used to draft new legislation.","WHO European Region"
"170","United Arab Emirates","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Yes","Report not provided","WHO European Region"
"172","United Republic of Tanzania","No","No","Answer not provided","WHO African Region"
"173","Uruguay","Yes","Yes","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","No","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Yes","Under the Tobacco Control Act 19 of 2008. it agrees that each party should adopt and implement in areas of existing national jurisdiction as determined by national law to actively promote at other levels to adopt and to implement effectively the legislative. executive. administrative and/or other measures to provide the protection from exposure to tobacco smoke in indoor workplaces. public transport. indoor public places and. as appropriate. other public places.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Yes","Yes","The guideline has been translated into local language and has been presented and disseminated in many meetings and workshops and has been used as reference point for the development of the tobacco control law.","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","No","No","Report not provided","WHO African Region"
"180","Zimbabwe","No","No","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
