"","Party","2018","2016","2014","Region"
"33","Chile","Se ha solicitado a otros organismos del estado que  en el caso de ser necesaria la  reunión con empresas tabacaleras debe convocarse  a organizaciones de la sociedad civil a dicha reunión y se debe elaborar  acta pública, para resguardar  lo indicado en la directriz del artículo 5.3. 

En la ley 19.419 en su articulo N°3 incorpora lo siguiente: ""Las compañías tabacaleras deberán informar anualmente al Ministerio de Salud el detalle de donaciones efectuadas, así como de los gastos en que incurran en virtud de convenios con instituciones públicas, organizaciones deportivas, comunitarias, entidades académicas, culturales y organizaciones no gubernamentales"". Con el fin de controlar cuales son las instancias en que la industria pudiere influir en los distintos organismos","Se ha solicitado también en otros organismos del estado en el caso de ser necesaria la reunión con empresas tabacaleras que se convoque a organizaciones de la sociedad civil a la reunión y se establezcan actas públicas de dicha actividad para resguardar de esta manera lo indicado en la directriz del articulo 5.3 

En la ley 19.419 en su articulo N°3 incorpora lo siguiente: ""Las compañías tabacaleras deberán informar anualmente al Ministerio de Salud el detalle de donaciones efectuadas, así como de los gastos en que incurran en virtud de convenios con instituciones públicas, organizaciones deportivas, comunitarias, entidades académicas, culturales y organizaciones no gubernamentales"". Con el fin de controlar cuales son las instancias en que la industria pudiere influir en los distintos organismos","Indicator not used","WHO Region of the Americas"
"34","China","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"35","Colombia","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"36","Comoros","Answer not provided","Report not provided","Indicator not used","WHO African Region"
"37","Congo","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"38","Cook Islands","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"39","Costa Rica","Artículo 5.3  Conflicto de interés 
En 2015 se efectuó taller de sensibilización cuyo fin fue crear conciencia para proteger las políticas de la salud pública de la interferencia de la industria tabacalera el que participaron Presidencia de la Republica, Ministerio de Salud, Ministerio de Economía, Industria y Comercio, COMEX y Sociedad Civil con apoyo de la OPS, a partir de allí se formuló una propuesta de Plan de Acción que coordina la Dra. Amador.","Artículo 5.3  Conflicto de interés 
En 2015 se efectuó taller de sensibilización cuyo fin fue crear conciencia para proteger las políticas de la salud pública de la interferencia de la industria tabacalera el que participaron Presidencia de la Republica, Ministerio de Salud, Ministerio de Economía, Industria y Comercio, COMEX y Sociedad Civil con apoyo de la OPS, a partir de allí se formuló una propuesta de Plan de Acción que coordina la Dra. Amador.","Indicator not used","WHO Region of the Americas"
"40","Côte d'Ivoire","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"41","Croatia","We used this guidelines in everyday work, when deciding how to deal with the tobacco industry, in a manner that is accountable and transparent.","We used this guidelines in everyday work, when deciding how to deal with the tobacco industry, in a manner that is accountable and transparent.","Indicator not used","WHO European Region"
"42","Cyprus","Report not provided","The ministry of health announce to the tobacco industries that no tobacco policy issues with be discussed with them, and will not accept any kind of interference regarding the tobacco control policies. There are no partnerships or agreements with the tobacco industry. There is no conflict of interest for government employees.","Indicator not used","WHO European Region"
"43","Czech Republic","For example, Article 5.3 FCTC was promoted by Ministry of Health during consultations of the preparation of the draft act on lobbying (in the process of preparation, the government approved draft rules in February 2018).
Aim of the act will be to make lobbyists report their activities and thereby limit the undesirable effects connected to them, such as corruption, conflict of interest and clientelism. Article 5.3 FCTC (and its guidelines) should be taken into account, as appropriate. Final draft act should be submitted to the government until the end of 2018.","- it was important for discussion during preparation of the Action plan for the area of tobacco control in the Czech Republic (2015-2018) and it will be used for the purposes of a task of this action plan.","Indicator not used","WHO European Region"
"44","Democratic People's Republic of Korea","Answer not provided","Report not provided","Indicator not used","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"46","Denmark","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"47","Djibouti","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","The guidelines were utilized for to inform the formation of documentation for the creation of tobacco legislation","Report not provided","WHO Region of the Americas"
"49","Ecuador","Las políticas de salud pública en materia de control de tabaco se basan en la garantía de los derechos a la vida, a la salud y a un ambiente sano, particularmente en grupos prioritarios (niños, niñas, adolescentes, los cuales a su vez están protegidos a través de la Constitución de la República de Ecuador, en los artículos 32, 39, 66, 83 y 364.
Además, el artículo 24 de la Ley Orgánica del Servicio Público prohíbe a las servidoras y servidores públicos: 
""j) Resolver asuntos, intervenir, emitir informes, gestionar, tramitar o suscribir convenios o contratos con el Estado, por si o por interpuesta persona u obtener  cualquier beneficio que implique privilegios para el servidor o servidora, su cónyuge o conviviente en unión de hecho legalmente reconocida, sus parientes hasta el cuarto  grado de consanguinidad o segundo de afinidad. Esta prohibición se aplicará también para empresas, sociedades o personas jurídicas en las que el servidor o servidora, su cónyuge o conviviente en unión de hecho legalmente reconocida, sus parientes hasta el cuarto grado de consanguinidad o segundo de afinidad tengan interés;""","Las políticas de salud pública en materia de control de tabaco se basan en la garantía de los derechos a la vida, a la salud y a un ambiente sano, particularmente en grupos prioritarios (niños, niñas, adolescentes, los cuales a su vez están protegidos a través de la Constitución de la República de Ecuador, en los artículos 32, 39, 66, 83 y 364.","Indicator not used","WHO Region of the Americas"
"50","Egypt","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"51","El Salvador","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"52","Equatorial Guinea","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"53","Estonia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"57","Finland","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"58","France","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"59","Gabon","Answer not provided","Depuis fin 2015, lusine de fabrication de cigarettes du Gabon est en voie de liquidation (baisse de recettes dexportation)","Indicator not used","WHO African Region"
"60","Gambia","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"61","Georgia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"62","Germany","The guidelines were considered in our activities.","The guidelines were considered in our activities.","Indicator not used","WHO European Region"
"63","Ghana","The Guidelines has been very useful in providing details of composition of the TC IACC, developing the PH Act (ACT 851 2012) and how interaction with the Tobacco Industry has to be to check their negative influence..","The Guidelines has been very useful in providing details of composition of the TC IACC, developing the PH Act (ACT 851 2012) and how interaction with the Tobacco Industry has to be to check their negative influence..","Indicator not used","WHO African Region"
"64","Greece","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"65","Grenada","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"66","Guatemala","En general, se trabaja para aplicar de manera ajustada a la recomendación de las directrices 1, 2, 4, 5, 7.","En general, se trabaja para aplicar de manera ajustada a la recomendación de las directrices 1, 2, 4, 5, 7.","Indicator not used","WHO Region of the Americas"
"67","Guinea","Report not provided","Answer not provided","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","Answer not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"70","Honduras","(El IHADFA impulsa la aplicación y cumplimiento de las Directrices de la Conferencia de las Partes para la aplicación del Artículo 5.3 del CMCT de la OMS en conjunto con otras organizaciones e instituciones del Estado y la Sociedad Civil como la Alianza Hondureña Antitabaco. Para lo cual de manera conjunta se trabaja en equipo interinstitucional para el la aplicación de dicho Artículo).       

El IHADFA así como otras organizaciones o instituciones del Estado y de la Sociedad Civil y la Organización Panamericana de la Salud de la OMS son garantes permanentes del cumplimiento del Artículo 5.3 del CMCT de la OMS.","(El IHADFA impulsa la aplicación y cumplimiento de las Directrices de la Conferencia de las Partes para la aplicación del Artículo 5.3 del CMCT de la OMS en conjunto con otras organizaciones e instituciones del Estado y la Sociedad Civil como la Alianza Hondureña Antitabaco. Para lo cual de manera conjunta se trabaja en equipo interinstitucional para el la aplicación de dicho Artículo).       

El IHADFA así como otras organizaciones o instituciones del Estado y de la Sociedad Civil y la Organización Panamericana de la Salud de la OMS son garantes permanentes del cumplimiento del Artículo 5.3 del CMCT de la OMS.","Indicator not used","WHO Region of the Americas"
"71","Hungary","Report not provided","Answer not provided","Indicator not used","WHO European Region"
"72","Iceland","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"73","India","Report not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"76","Ireland","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"77","Israel","Report not provided","Report not provided","Indicator not used","WHO European Region"
"78","Italy","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"79","Jamaica","The Guidelines have been very helpful and instructive in assisting us to respond to matters raised by the tobacco industry, such as offers for collaboration. This has assisted us to guide other ministries, departments and agencies. The same has been instructive in guiding the Ministrys response to the industry when the same becomes necessary.","Answer not provided","Indicator not used","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"81","Jordan","تم وضع دلائل ارشادية للمادة 5.3","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Indicator not used","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"84","Kiribati","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"85","Kuwait","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Рекомендации Руководящих принципов осуществления статьи 5.3 РКБТ ВОЗ используются при проведении межсекторальных совещаний, а также включены в проект новой редакции национального закона по борьбе против табака","Indicator not used","WHO European Region"
"87","Lao People's Democratic Republic","The article 5.3 guideline has been applied to the development of tobacco control code of conduct for health sector staff. However the draft of Health Professional Code of Conduct is pending for Health Minister approval 
3.1.2.7","The article 5.3 guideline has been applied to the development of tobacco control code of conduct for health sector staff.
3.1.2.7","Indicator not used","WHO Western Pacific Region"
"88","Latvia","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Indicator not used","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"93","Lithuania","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"94","Luxembourg","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"95","Madagascar","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"96","Malaysia","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"97","Maldives","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"98","Mali","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"99","Malta","Transposition of  Tobacco Products Directive  - LN 67/2016 (Manufacture, Presentation and Sale of Tobacco and Related Products Regulations, 2016).","Transposition of  Tobacco Products Directive  - LN 67/2016 (Manufacture, Presentation and Sale of Tobacco and Related Products Regulations, 2016).","Indicator not used","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"101","Mauritania","-","-","Indicator not used","WHO African Region"
"102","Mauritius",NA,"Answer not provided","Indicator not used","WHO African Region"
"103","Mexico","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"105","Mongolia","Main principles of 5.3 article of FCTC included in the Law on Tobacco Control which approved  in 2012 by Parliament.","Report not provided","Indicator not used","WHO Western Pacific Region"
"106","Montenegro","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"107","Myanmar","Answer not provided","Answer not provided","Indicator not used","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Indicator not used","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"110","Nepal","Answer not provided","Report not provided","Indicator not used","WHO South-East Asia Region"
"111","Netherlands","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"112","New Zealand","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Indicator not used","WHO African Region"
"115","Nigeria","Answer not provided","Answer not provided","Indicator not used","WHO African Region"
"116","Niue","Report not provided","Report not provided","Indicator not used","WHO Western Pacific Region"
"117","Norway","The Ministry of Health and its agencies have a clear policy on Art. 5.3. The political leaders of the Ministry do not meet with the industry. The administrative staff only meet with the industry when it is necessary for regulatory purposes.","Answer not provided","Indicator not used","WHO European Region"
"118","Oman","تم ايجاد استمارة تعارض مصالح لاعضاء اللجنة الوطنية لمكافحة التبغ والتنبه على دوائر الوزارة بعدم شراء ادوية من وكلاء شركات التبغ وكذلك التنبيه على جميع الوحدات الحكومية المعنية بعدم قبول معونات وهبات من شركات التبغ.","تم ايجاد استمارة تعارض مصالح لاعضاء اللجنة الوطنية لمكافحة التبغ والتنبه على دوائر الوزارة بعدم شراء ادوية من وكلاء شركات التبغ وكذلك التنبيه على جميع الوحدات الحكومية المعنية بعدم قبول معونات وهبات من شركات التبغ.","Indicator not used","WHO Eastern Mediterranean Region"
"119","Pakistan","Guidelines for implementation of Article 5.3 of the WHO FCTC have been utilized in development of SOPs for interacting with tobacco industry.","Guidelines for implementation of Article 5.3 of the WHO FCTC have been utilized in development of SOPs for interacting with tobacco industry.","Indicator not used","WHO Eastern Mediterranean Region"
"120","Palau","The Pacific Tobacco Industry Interference Index is based on the Guidelines.  Palau will address each of the provisions over time starting with codes of conduct.","The Pacific Tobacco Industry Interference Index is based on the Guidelines.  Palau will address each of the provisions over time starting with codes of conduct.","Indicator not used","WHO Western Pacific Region"
"121","Panama","OBSERVANCIA
•	informar y educar a los poderes públicos sobre la necesidad de proteger las políticas de control del tabaco; 

o	Se ha realizado seminarios y reuniones en las cuales se sensibiliza a los tomadores de decisión al respecto de las disposiciones del artículo 5.3 y sus directrices (Ministerio de Educación, Autoridad Nacional de Aduanas, Asamblea Nacional de Diputados, Líderes Comunitarios, Encuentro con Alcaldes y Representantes de Corregimiento)
o	En casos específicos se han remitido notas sobre la observancia del cumplimiento de las mismas (Autoridad de Servicios Públicos, Regiones de Salud, Ministerio de Relaciones Exteriores para solicitar el inicio de la tramitación de la exclusión del uso del nombre Panamá como marca comercial de cigarrillos en India). Informe en http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm
o	Estas recomendaciones se han efectuado con prioridad hacia las entidades con mayor grado de vinculación en la implementación de las diversas medidas establecidas en el CMCT.
o	En todas las acciones de capacitación dirigidas a personal de salud se incluye el tema de la interferencia de la industria tabacalera en las políticas de control de tabaco.

•	establecer medidas para limitar las interacciones con la industria tabacalera y presentar ejemplos de las que se hayan producido; 
o	En efecto se cuenta con una disposición que limita las interacciones de la Comisión Nacional para el Control de Tabaco con la industria tabacalera.
o Se tramita inclusión de disposiciones que limitan las interacciones del Consejo para la Salud Sin Tabaco con la IT.

•	Rechazar las alianzas y los acuerdos/acuerdos voluntarios con la industria tabacalera que no sean vinculantes o de obligado cumplimiento; 
o	En Panamá no existe la práctica de acuerdos voluntarios con la industria tabacalera. 

•	adoptar y aplicar un código de conducta para los funcionarios públicos, que prescriba las normas que deberían cumplir al tratar con la industria tabacalera. 
o	Mediante resolución de 2175  de 22 de septiembre de 2016 se establecieron medidas que limitan esta interacción a funcionarios del MINSA.  http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm

•	prohibir las contribuciones de la industria tabacalera a los partidos políticos. 
o	Sobre este tema no se ha avanzado actualmente.

•	No conceder incentivos, privilegios, ventajas o exenciones fiscales preferenciales a la industria tabacalera.
o	Existen acuerdos comerciales con Centroamérica que establecen este tipo de medidas. 
o	En la actualidad se cuenta en el MINSA con una  abogada especialista en materia comercial y que están vigilante que en las negociaciones actuales no se otorguen beneficios de ninguna índole a la industria del tabaco.
o	Tenemos pendiente examinar la cuestión de los acuerdos previos para ver las formas posibles de eliminar dichas disposiciones.

•	Hay alguna industria tabacalera de propiedad estatal que lleve a cabo actividades en su jurisdicción y cómo se separan las funciones de supervisión de la industria tabacalera de propiedad estatal de la formulación de políticas de control del tabaco en el ámbito gubernamental, según proceda. 
o	En Panamá no se producen productos de tabaco por ninguna empresa estatal","OBSERVANCIA
•	informar y educar a los poderes públicos sobre la necesidad de proteger las políticas de control del tabaco; 

o	Se ha realizado seminarios y reuniones en las cuales se sensibiliza a los tomadores de decisión al respecto de las disposiciones del artículo 5.3 y sus directrices. 
o	En casos específicos se han remitido notas sobre la observancia del cumplimiento de las mismas. 
o	Estas recomendaciones se han efectuado con prioridad hacia las entidades con mayor grado de vinculación en la implementación de las diversas medidas establecidas en el CMCT.
o	En todas las acciones de capacitación dirigidas a personal de salud se incluye el tema de la interferencia de la industria tabacalera en las políticas de control de tabaco.

•	establecer medidas para limitar las interacciones con la industria tabacalera y presentar ejemplos de las que se hayan producido; 
o	En efecto se cuenta con una disposición que limita las interacciones de la Comisión Nacional para el Estudio del Tabaquismo con la industria tabacalera.

•	Rechazar las alianzas y los acuerdos/acuerdos voluntarios con la industria tabacalera que no sean vinculantes o de obligado cumplimiento; 
o	En Panamá no existe la práctica de acuerdos voluntarios con la industria tabacalera. 
o	En ocasiones previas a la ratificación del CMCT existieron algunos acuerdos que fueron revocados con la entrada en vigencia del CMCT (Yo tengo poder (MEDUCA – Despacho de la Primera Dama y el de las Granjas auto sostenibles con el Patronato de Nutrición, por ejemplo)

•	adoptar y aplicar un código de conducta para los funcionarios públicos, que prescriba las normas que deberían cumplir al tratar con la industria tabacalera. 
o	Mediante resolución de 745 de 16 de agosto de 2012 se establecieron medidas que limitan esta interacción a funcionarios del MINSA, las cuales se detallan. 

•	prohibir las contribuciones de la industria tabacalera a los partidos políticos. 
o	Sobre este tema no se ha avanzado actualmente.

•	No conceder incentivos, privilegios, ventajas o exenciones fiscales preferenciales a la industria tabacalera.
o	Existen acuerdos comerciales con Centroamérica que establecen este tipo de medidas. 
o	En la actualidad se cuenta en el MINSA con una  abogada especialista en materia comercial y que están vigilante que en las negociaciones actuales no se otorguen beneficios de ninguna índole a la industria del tabaco.
o	Tenemos pendiente examinar la cuestión de los acuerdos previos para ver las formas posibles de eliminar dichas disposiciones,

•	Hay alguna industria tabacalera de propiedad estatal que lleve a cabo actividades en su jurisdicción y cómo se separan las funciones de supervisión de la industria tabacalera de propiedad estatal de la formulación de políticas de control del tabaco en el ámbito gubernamental, según proceda. 
o	En Panamá no se producen productos de tabaco por ninguna empresa estatal

Resumen de los aspectos más relevantes de la Resolución 745 de 2012. 
Se faculta a la Comisión Nacional para el Estudio del Tabaquismo con nuevas funciones de la comisión orientadas a la vigilancia del cumplimiento del CMCT e implementación de las directrices del artículo 5.3 a saber, entre otras:

Promover y enfatizar el cumplimiento del ordenamiento jurídico, normas, protocolos y acuerdos nacionales e internacionales, relativos al control del tabaco.

Asesorar, recomendar y aportar elementos para el seguimiento y vigilancia del cumplimiento de las recomendaciones emanadas de las Directrices del Artículo 5.3 aprobadas por la Conferencia de las Partes a saber:
a)	Concientizar sobre la naturaleza adictiva y perjudicial de los productos de tabaco y sobre la interferencia de la industria tabacalera en las políticas de control del tabaco de las Partes.
b)	Establecer medidas para limitar las interacciones con la industria tabacalera y asegurar la transparencia de las que se produzcan.
c)	Rechazar las alianzas y los acuerdos con la industria tabacalera que no sean vinculantes o de obligado cumplimiento.
d)	Evitar conflictos de intereses para los funcionarios y empleados públicos.
e)	Exigir que la información proporcionada por la industria tabacalera sea transparente y precisa.
f)	Desnormalizar y en la medida de lo posible reglamentar las actividades que la industria tabacalera describe como «socialmente responsables», incluidas las actividades descritas como de «responsabilidad social institucional», pero no limitadas a éstas.
g)	No conceder trato preferente a la industria tabacalera.
h)	Tratar a la industria tabacalera de propiedad estatal de la misma manera que a cualquier otra industria tabacalera.

Dar seguimiento a las interacciones de la industria tabacalera con otras entidades públicas o semi públicas a fin proteger la salud pública de los intereses comerciales de la industria tabacalera. 

Adicionalmente, su articulado establece que con la finalidad de establecer medidas para limitar las interacciones con la industria tabacalera y asegurar la transparencia de la misma el Ministerio de Salud designa a esta Comisión como la entidad que atenderá en forma exclusiva a la industria tabacalera o a las personas o grupos que les representan u organizaciones afiliadas a ella. Para tales efectos:
a.	La Comisión Salud interactuará con la industria tabacalera únicamente cuando y en la medida que sea estrictamente necesario para hacer posible una regulación eficaz de la industria tabacalera y los productos de tabaco.
b.	Toda interacción entre la Comisión se realizará de modo transparente por lo cual:
i.	En ningún caso un solo miembro de la Comisión podrá reunirse con la industria tabacalera o con personas, grupos que les representan u organizaciones afiliadas a ella. 
ii.	Las reuniones deberán tramitarse mediante nota en las que se especifique la agenda de la misma no pudiendo tratarse temas adicionales a aquellos que generaron la convocatoria. 
iii.	La Comisión levantará un acta de reunión que reposará en los archivos de la Dirección General de Salud Pública y en los casos requeridos podrán hacerse públicas por disposiciones internas de la Comisión, de la DIGESA o a solicitud de organizaciones reconocidas como líderes en la implementación del CMCT, sus protocolos y/o directrices.
iv.	Ningún miembro de la Comisión podrá tener o haber tenido en los últimos 3 años previos y posteriores a su designación relaciones laborales con la industria tabacalera o con personas o grupos que la representan u organizaciones afiliadas a ella.","Indicator not used","WHO Region of the Americas"
"122","Papua New Guinea","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"123","Paraguay","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"124","Peru","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"125","Philippines","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
"126","Poland","Guidelines have been used in intersectoral dialogue as argument for MoH.","Guidelines have been used in intersectoral dialogue as argument for MoH.","Indicator not used","WHO European Region"
"127","Portugal","According to the  Law 37/2007 of 14th August, amended and republished by Laws n.º 109/2015 of August26 and 63/2017 of August 3, the members of the Technical Consultative Body of the tobacco law cannot have conflict of interests with the tobacco industry. The contacts by the tobacco industry, with the National Programme for Smoking Prevention and Tobacco Control, are restricted to exchange of information in the domain of the implementation process of the tobacco law – packaging requirements and ingredients’ reporting information. By law, any smoking prevention campaign cannot be promoted or supported by the tobacco industry.","According to The  Law 37/2007 of 14th August, modified by the Law 109/2015 of 26th  August, the members of the Technical Consultative Body of the tobacco law cannot have conflict of interests with the tobacco industry. The contacts by the tobacco industry, with the National Programme for Smoking Prevention and Tobacco Control, are restricted to exchange of information in the domain of the implementation process of the tobacco law – packaging requirements and ingredients’ reporting information. By law, any smoking prevention campaign cannot be promoted or supported by the tobacco industry.","Indicator not used","WHO European Region"
"128","Qatar","Answer not provided","Answer not provided","Indicator not used","WHO Eastern Mediterranean Region"
"129","Republic of Korea","* Everyone involved or engaged in tobacco control related projects, researches, policy development, etc. is asked to certify his/her conflict of interest with tobacco industry.

* Especially for a person who may affect directly/indirectly tobacco-related decision making, such as a member of Tobacco Health Warnings Committee, should sign the Conflict of Interest Statement.","* In accordance with Article 5.3, Korean Government prohibited tobacco industry to participate public hearing on introduction of pictorial health warning in 2014, before amending relevant provisions in National Health Promotion Act. 

*The provision has been passed in June 23th 2015, and the lower regulation describing details of provisions is currently reviewed for amendment. Tobacco industry will be restricted in all relevant process of the amendments as well.","Indicator not used","WHO Western Pacific Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","Indicator not used","WHO European Region"
"131","Romania","Report not provided","Report not provided","Indicator not used","WHO European Region"
"132","Russian Federation","Report not provided","","Indicator not used","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Indicator not used","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"135","Saint Lucia","Answer not provided","Answer not provided","Indicator not used","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Indicator not used","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Indicator not used","WHO Western Pacific Region"
