"","Party","2018","2016","2014","Region"
"32","Chad","Yes","Report not provided","Report not provided","WHO African Region"
"33","Chile","Yes","Yes","Para el desarrollo del Plan Nacional de Educación se utilizó como antecedente las Directrices del Convenio Marco.","WHO Region of the Americas"
"34","China","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"35","Colombia","Yes","Yes","Answer not provided","WHO Region of the Americas"
"36","Comoros","Answer not provided","Report not provided","Report not provided","WHO African Region"
"37","Congo","Report not provided","No","Answer not provided","WHO African Region"
"38","Cook Islands","Yes","Answer not provided","Answer not provided","WHO Western Pacific Region"
"39","Costa Rica","Yes","Yes","Ley 9028 y sus reglamentos","WHO Region of the Americas"
"40","Côte d'Ivoire","Yes","Yes","Answer not provided","WHO African Region"
"41","Croatia","Yes","Yes","Answer not provided","WHO European Region"
"42","Cyprus","Report not provided","Yes","Answer not provided","WHO European Region"
"43","Czech Republic","Yes","Yes","Answer not provided","WHO European Region"
"44","Democratic People's Republic of Korea","Answer not provided","Report not provided","Answer not provided","WHO South-East Asia Region"
"45","Democratic Republic of the Congo","No","No","Report not provided","WHO African Region"
"46","Denmark","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"47","Djibouti","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"48","Dominica","Report not provided","Yes","Report not provided","WHO Region of the Americas"
"49","Ecuador","Yes","Yes","Estrategias de socialización con los estudiantes universitarios mediante la vinculación con la comunidad y proyectos de intervención en las distintas facultades respecto de los daños del consumo de tabaco. los beneficios de no fumar y la socialización de la Ley. en especial sobre los espacios libres de humo. advertencias sanitarias. publicidad. promoción y patrocinio.
Aplicación del Proyecto concienciación ciudadana en la no venta de cigarrillos a los menores de 18 años por parte de los propietarios de las tiendas barriales. este proyecto se lo realiza en los barrios de la ciudad de Quito. se espera ampliar el mismo a todo el país con la participación de los estudiantes de los colegios de educación media.","WHO Region of the Americas"
"50","Egypt","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"51","El Salvador","No","No","FOSALUD está en proceso de adoptar disposiciones internas para escrutinar periódicamente a su personal por el consumo de tabaco.","WHO Region of the Americas"
"52","Equatorial Guinea","Yes","Yes","Report not provided","WHO African Region"
"53","Estonia","Yes","Yes","Answer not provided","WHO European Region"
"54","Ethiopia","Report not provided","Report not provided","Report not provided","WHO African Region"
"55","European Union","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"56","Fiji","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"57","Finland","Yes","Yes","Answer not provided","WHO European Region"
"58","France","No","No","Answer not provided","WHO European Region"
"59","Gabon","Yes","Yes","Answer not provided","WHO African Region"
"60","Gambia","Yes","Yes","Answer not provided","WHO African Region"
"61","Georgia","Yes","Yes","Answer not provided","WHO European Region"
"62","Germany","Yes","Yes","Answer not provided","WHO European Region"
"63","Ghana","Yes","Yes","The Health Promotion Dept of Ghana Health Service supports guide and facilitate the preparation of messages and participates in education communication and training programmes.
VALD has a website where it post information for public use and was among the positive efforts that won it the WHO Award for 2013 handed over to VALD at the 2013 WNTD at Techiman","WHO African Region"
"64","Greece","Report not provided","Yes","Answer not provided","WHO European Region"
"65","Grenada","No","Answer not provided","Answer not provided","WHO Region of the Americas"
"66","Guatemala","No","No","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Yes","Report not provided","WHO African Region"
"68","Guinea-Bissau","No","No","Report not provided","WHO African Region"
"69","Guyana","Yes","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","Yes","Yes","El Instituto Hondureño para la Prevención del Alcoholismo. Drogadicción y Farmacodependencia IHADFA para ampliar la cobertura del cumplimiento del Artìculo 12 del CMCT y en base a lo estipulado en la Ley Especial para el Control del Tabaco LECT se desarrollaron en el 2010 los manuales de prevención del consumo de tabaco. alcohol y otras drogas para ser utilizados en los niveles de educación de pre-bàsica. básica y media. Potenciando los contenidos establecidos en el currículo nacional básico. fundamentado en valores y de esta manera fomentar la Educación. comunicación. formación y concientización del público en especial en la población estudiantil. fortaleciendo el trinomio del aprendizaje de la prevención del consumo de tabaco. alcohol y otras drogas: padres de familia. educandos y docentes","WHO Region of the Americas"
"71","Hungary","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"72","Iceland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"73","India","Report not provided","Yes","Answer not provided","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"75","Iraq","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"76","Ireland","Yes","No","The Health Service Executive of Ireland adopted a national Tobacco Free Campus Policy in 2012 which prohibits smoking on all HSE campuses. The policy has been adopted in 92% of acute Hospital sites (as of March 5th 2014) and 31% of Primary Care sites. Remaining services and sites are due to be tobacco free before Dec 31st 2015. The purpose of the policy is to de-normalise tobacco use for future generations promote cessation and treat tobacco addiction as a care issue.","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","Yes","Yes","Answer not provided","WHO European Region"
"79","Jamaica","Yes","Yes","Answer not provided","WHO Region of the Americas"
"80","Japan","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"81","Jordan","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Answer not provided","WHO European Region"
"83","Kenya","Yes","Yes","Answer not provided","WHO African Region"
"84","Kiribati","No","No","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Yes","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Yes","Yes","Answer not provided","WHO European Region"
"89","Lebanon","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","No","No","Report not provided","WHO African Region"
"92","Libya","No","No","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Yes","Yes","Answer not provided","WHO European Region"
"95","Madagascar","Yes","Yes","A titre de référence","WHO African Region"
"96","Malaysia","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"97","Maldives","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"98","Mali","Yes","Yes","Answer not provided","WHO African Region"
"99","Malta","Yes","Yes","Answer not provided","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","RMI has implemented a consistent and sustained programme of public awareness training and communication activities for several years aimed at preventing and reducing tobacco consumption and exposure to tobacco smoke. The Ministry of Health works very closely with other ministries and agencies and television and radio channels to conduct awareness campaigns and community outreach activities. The national television and radio channels have been providing free air time for the broadcasting of educational tobacco control messages at the request of the Ministry of Health and other agencies. The Ministry of Health has also implemented various programmes on tobacco control that address health workers and professionals particularly nursing and outer island health workers. These programmes involve pretesting monitoring and evaluation to enhance their effectiveness. There is a community-based awareness campaign on the adverse health effects of tobacco conducted by health workers.
The Ministry of Education has a strong tobacco-free policy for schools and an integrated curriculum related to tobacco use. Teachers are trained every year on tobacco control related issues as part of the routine in service training. 
Several supportive NGOs play an important role; they receive most of their funding from the Government. Much of this work is supported through the Single State Authority of the Ministry of Finance as part of the prevention and treatment of substance abuse. Tobacco cessation training and services are provided by trained counsellors. The World No Tobacco Day has been annually observed in RMI with the participation of all key partners.
Several faith-based organizations in RMI contribute to education training and public awareness on tobacco control.
Training has been provided to police officers in enforcement of the Tobacco Control Act and to counsellors in cessation counselling both in health-care facilities and in the programme to reduce substance abuse.
The work in this area is in line with obligation under Article 12 of the Convention.
In support of the Government''s efforts to implement Article 12 and the guidelines for its implementation the Convention Secretariat is committed to facilitating the provision of expertise and technical support upon request from the Government.","WHO Western Pacific Region"
"101","Mauritania","Yes","No","Answer not provided","WHO African Region"
"102","Mauritius","Yes","Yes","Answer not provided","WHO African Region"
"103","Mexico","Yes","Answer not provided","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)","No","No","Answer not provided","WHO Western Pacific Region"
"105","Mongolia","Yes","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","Yes","Yes","Answer not provided","WHO European Region"
"107","Myanmar","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","No","Report not provided","WHO Western Pacific Region"
"110","Nepal","Yes","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","No","No","Answer not provided","WHO European Region"
"112","New Zealand","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","Yes","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Yes","Report not provided","WHO African Region"
"115","Nigeria","Yes","Yes","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Yes","Yes","Answer not provided","WHO European Region"
"118","Oman","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","No","No","Answer not provided","WHO Western Pacific Region"
"121","Panama","Yes","Yes","Directrices del Artículo 12: 
Sírvase indicar aquí si se ha tomado alguna de las siguientes medidas para aplicar las recomendaciones de las Directrices: 
Infraestructura para apoyar la educación. la comunicación y la formación.
El Ministerio de Salud cuenta desde el año 1996 con las Unidades Docentes en los tres niveles administrativos que lo integran. nivel local. regional y nacional y se conocen como UDL. UDR y UDN. En el caso de la UDL. las mismas están integradas por funcionarios de las instalaciones de la red ambulatoria sean centros de salud. policentros o MINSA Capsi. La UDR está integrada por el conjunto de coordinadores regionales que ejercen una función técnico – administrativa y la UDN por representantes de las Direcciones Nacionales del MINSA. Cada unidad cuenta con un coordinador y su función es garantizar los procesos de educación y/o capacitación continua del personal de salud.
Adicionalmente. a nivel nacional se cuenta con la Dirección de Promoción de la Salud y cada región cuenta con un coordinador de promoción. Estas unidades son responsables del proceso de sensibilización y capacitación en salud de la población y otros actores sociales que por el rol que desempeñan requieren ser sumados al proceso de construcción social de la salud. en este caso específico en los temas relativos al control de tabaco y de las enfermedades asociadas al consumo de tabaco y/o a la exposición al humo de este.
Plan de acción para la ejecución de dichas actividades se enmarca dentro de un amplio programa de control del tabaco en su país.
Sí. El país cuenta con un plan quinquenal de control de tabaco que tiene un componente de promoción de la salud orientada a una vida sin tabaco y uno de capacitación y educación continua del personal de salud. 
Cada año las 14 regiones de salud levantan su plan de promoción de la salud y su plan de educación continua. Ambos planes reciben recursos de los fondos que recibe el MINSA producto del impuesto selectivo al consumo de tabaco. Solo se asignan recursos confrontados a un plan que es previamente revisado y aprobado a nivel central y se vigila su cumplimiento.
También se cuenta con planes operativos de la UDN y de la Dirección de Promoción de la Salud para atender temas prioritarios dirigidos a la población general. a personal de otras instituciones y a personal de salud. que es financiado de igual forma.
Se mantiene un sitio web sobre educación. comunicación y formación. por ejemplo para difundir logros ejemplares
Las páginas web del MINSA y del ICGES mantienen información recopilada en investigaciones que incluyen información sobre los avances de Panamá en control de tabaco. situación del tabaquismo en el país.
En los dos últimos años ha habido en su país una campaña en los medios de comunicación contra el tabaco
Durante el año 2013 se llevó a cabo la campaña que se denominó: “No te restes vida. vive sin tabaco” que buscaba disminuir el consumo de estos productos en el país. La misma estuvo","WHO Region of the Americas"
"122","Papua New Guinea","Yes","Yes","The awareness is based on research on the Consumption Prevalence. However we were not able to evaluate this.","WHO Western Pacific Region"
"123","Paraguay","Yes","Yes","Answer not provided","WHO Region of the Americas"
"124","Peru","Yes","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"126","Poland","No","No","Answer not provided","WHO European Region"
"127","Portugal","Yes","Yes","There is a central coordination (DGS) and coordination teams at regional level that conducts training and implement regional projects with community partners (schools and associations NGOs) for activities and projects for smoking prevention and cessation. 
At the central level there are technical guidance and production of technical support materials for targeted interventions in public (pregnant women parents and youth exposure to smoking nicotine dependence treatment.)","WHO European Region"
"128","Qatar","Yes","Answer not provided","The guidance of the tobacco control committee and national priorities have driven work under this item.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","No","No","Answer not provided","WHO Western Pacific Region"
"130","Republic of Moldova","Yes","Yes","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","No","According to article 16 of the Federal law of 23.02.2013 N 15-FZ ''on public health protection from exposure to environmental tobacco smoke and the consequences of tobacco consumption'' during the demonstration of audiovisual works including television and movies television video and newsreel programs demonstration of tobacco and tobacco use broadcaster or organizer of a demonstration must ensure the broadcast of public service announcements about the dangers of tobacco consumption just before the start of or during a demonstration of the worksuch programs.","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","No","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Yes","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Yes","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","No","No","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","No","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Yes","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","Yes","Yes","Answer not provided","WHO European Region"
"143","Seychelles","Yes","No","Answer not provided","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","From the Communication angle in the MoHS the level of awareness regarding the harmful effects of tobacco use and the benefits of not using tobacco is inadequate even among the members of the staff of the Ministry. Many tobacco users are not aware of the health hazards and the addictive nature of tobacco while non-tobacco users lack knowledge of the effects of exposure to tobacco smoke.","WHO African Region"
"145","Singapore","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Yes","Answer not provided","WHO European Region"
"147","Slovenia","Yes","Yes","Answer not provided","WHO European Region"
"148","Solomon Islands","Yes","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Yes","Yes","The health promotion programme facilitates and implements awareness education and training at different levels. Environmental health officers ensure compliance of regulations and legislation. Various integrated health promotion strategies and media are used e.g community interactions educational sessions promotional activities print media and radio.","WHO African Region"
"150","Spain","Yes","Yes","Los planes y estrategias en todo el territorio español. se diseñan. se elaboran y se llevan a cabo siguiendo la directriz de desarrollo del artículo 12. poniendo actualmente el énfasis en la gestión de infraestructuras. en la coordinación y en la evaluación de su eficacia e implantación de buenas prácticas.","WHO European Region"
"151","Sri Lanka","Yes","Yes","Report not provided","WHO South-East Asia Region"
"152","Sudan","Yes","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Yes","Yes","Suriname used the Guidelines for implementation of Article 12 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","WHO Region of the Americas"
"154","Swaziland","Report not provided","Yes","Report not provided","WHO African Region"
"155","Sweden","No","No","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Yes","Yes","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Yes","Yes","Answer not provided","WHO European Region"
"160","Timor-Leste","Yes","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Yes","Yes","Les directives ont été utilisées pour la rédaction de la loi et de ses 5 décrets d’application","WHO African Region"
"162","Tonga","Report not provided","Yes","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Yes","Yes","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Yes","Yes","Answer not provided","WHO European Region"
"166","Turkmenistan","No","Yes","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","No","No","Answer not provided","WHO European Region"
"170","United Arab Emirates","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Yes","Report not provided","WHO European Region"
"172","United Republic of Tanzania","No","No","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","No","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Under the Tobacco Control Act 19. it states that each Party should promote and strengthen public awareness of tobacco control issues. using all available communication tools. as appropriate. This include access to effective and comprehensive educational and public awareness. special trainings about health risks of tobacco consumption and the exposure to tobacco smoking relevant to the objectives of the tobacco convention.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Yes","Yes","The guideline has been translated into local language and disseminated.","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Yes","Yes","Report not provided","WHO African Region"
"180","Zimbabwe","No","No","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
