"","Party","2018","2016","2014","Region"
"87","Lao People's Democratic Republic","No","No","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Yes","No","Answer not provided","WHO European Region"
"89","Lebanon","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","No","No","Report not provided","WHO African Region"
"92","Libya","No","No","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","Yes","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","No","No","Answer not provided","WHO European Region"
"95","Madagascar","No","No","Answer not provided","WHO African Region"
"96","Malaysia","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"97","Maldives","Yes","Yes","Answer not provided","WHO South-East Asia Region"
"98","Mali","Yes","Yes","Answer not provided","WHO African Region"
"99","Malta","Yes","Yes","Answer not provided","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","No","No","Answer not provided","WHO African Region"
"102","Mauritius","Yes","No","Answer not provided","WHO African Region"
"103","Mexico","Yes","Yes","Ley General para el Control del Tabaco:
http://www.cofepris.gob.mx/MJ/Paginas/Leyes.aspx 
Reglamento de la Ley General para el Control del Tabaco:
http://www.cofepris.gob.mx/MJ/Paginas/Reglamentos.aspx","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"105","Mongolia","No","Report not provided","The State Administrative Body in charge of inspection shall issue certificate on sanitary condition for tobacco manufacturing import export trade and toxic ingredient of tobacco by each brand of tobacco.","WHO Western Pacific Region"
"106","Montenegro","Yes","Yes","Answer not provided","WHO European Region"
"107","Myanmar","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","No","Report not provided","WHO Western Pacific Region"
"110","Nepal","Yes","Report not provided","Answer not provided","WHO South-East Asia Region"
"111","Netherlands","Yes","Yes","Answer not provided","WHO European Region"
"112","New Zealand","No","No","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","Yes","Yes","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Yes","Report not provided","WHO African Region"
"115","Nigeria","Yes","Yes","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Yes","Yes","Answer not provided","WHO European Region"
"118","Oman","No","No","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","No","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","No","No","Answer not provided","WHO Western Pacific Region"
"121","Panama","Yes","Yes","En cuanto al uso de las directrices se indica que:
prohibir o restringir los ingredientes de los productos de tabaco enumerados en la sección 3.1.2 de las Directrices parciales; 
Contamos con un proyecto de Ley que considera los aspectos contenidos en la sección 3.1.2 pero el mismo aún no ha sido aprobado.

realizar visitas a los establecimientos de fabricación para verificar si se están utilizando ingredientes prohibidos o restringidos; 
Contamos con un proyecto de Ley que considera los aspectos contenidos en la sección 3.1.2 pero el mismo aún no ha sido aprobado.

exigir que los cigarrillos comercializados en el mercado de su país observen las normas relativas a la tendencia reducida a la ignición. 
Este tema no ha sido considerado aún.

Existe algún laboratorio en su jurisdicción con capacidad para efectuar las mediciones relativas al contenido y las emisiones de los productos de tabaco. si se trata de un laboratorio gubernamental o de un laboratorio independiente que pertenezca a la industria tabacalera y esté bajo su control. 
No se cuenta con ningún laboratorio con estas capacidades en el país.","WHO Region of the Americas"
"122","Papua New Guinea","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","Yes","Yes","Hasta la fecha no se ha tomado ninguna muestra ni analizado ningún producto de tabaco. por la dirección citada.","WHO Region of the Americas"
"124","Peru","No","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","No","No","Answer not provided","WHO Western Pacific Region"
"126","Poland","No","No","Answer not provided","WHO European Region"
"127","Portugal","Yes","Yes","Current legislation requires manufacturers and importers to provide the list of ingredients which is subsequently disclosed to the public (without trade secrets). The ingredients carbon monoxide nicotine and tar are regulated. There is no legislation on other emissions and flavors.","WHO European Region"
"128","Qatar","Yes","No","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Yes","Yes","Two provisions with respect to reduced ignition propensity (RIP) cigarette were newly established on Article 11 of Tobacco Business Act; manufacture and import of reduced ignition propensity and its performance certification on article 11(5) and designation of certification authority to fire prevention performance on article 11(6).(inserted on January 21 2014 entry into force on July 22 2015","WHO Western Pacific Region"
"130","Republic of Moldova","Yes","Yes","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","No","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","No","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","No","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","No","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","No","No","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","No","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Yes","Answer not provided","Answer not provided","WHO African Region"
"142","Serbia","No","No","Answer not provided","WHO European Region"
"143","Seychelles","No","No","Answer not provided","WHO African Region"
"144","Sierra Leone","No","No","There is no policy in place requiring importers of tobacco products to disclose information on the contents of tobacco products to government authorities and the public.
There is no relevant legislation and/or regulations in place pertaining to the contents and emissions of tobacco products and there are no limits set by law for tar nicotine carbon monoxide or any other ingredients of tobacco products.","WHO African Region"
"145","Singapore","Yes","Yes","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Yes","Answer not provided","WHO European Region"
"147","Slovenia","Yes","Yes","Answer not provided","WHO European Region"
"148","Solomon Islands","Yes","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Yes","Yes","The reduced ignition propensity regulations are consistent with the recommendations of Article 9 Guidelines.","WHO African Region"
"150","Spain","Yes","Yes","La regulación en España es trasposición de la Directiva 2001/37/CE. en cuya preparación no existía el FCTC. Actualmente se está llevando a cabo una revisión de dicha directiva. en cuyo proyecto se están plasmando los criterios y recomendaciones dadas en las directrices de desarrollo de los artículos 9 y 10. tanto en la limitación de ingredientes como en la divulgación al público.","WHO European Region"
"151","Sri Lanka","Yes","No","Report not provided","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Yes","Yes","Suriname used the Guidelines for implementation of Article 9 and 10 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","No","No","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","Yes","Yes","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Yes","Yes","Studying feasibility on regulation for Reduced ignition propensity (RIP) cigarettes .","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Yes","Yes","Answer not provided","WHO European Region"
"160","Timor-Leste","No","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","No","No","Les directives ont été utilisées pour la rédaction de la loi et de ses 5 décrets d’application","WHO African Region"
"162","Tonga","Report not provided","No","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","No","No","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Yes","Yes","Answer not provided","WHO European Region"
"166","Turkmenistan","Yes","Yes","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Ministry of health public health team has conducted presentations and talks/discussions with schools youth and communities.","WHO Western Pacific Region"
"168","Uganda","Report not provided","No","It''s all done by the tobacco industry as fulfilment of regulation as required by the government","WHO African Region"
"169","Ukraine","Yes","Yes","Answer not provided","WHO European Region"
"170","United Arab Emirates","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Yes","Report not provided","WHO European Region"
"172","United Republic of Tanzania","No","No","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","No","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Yes","Testing and measuring of contents of tobacco products was addressed in part 3 of the Tobacco Control Regulation Order No 86.   Under the Vanuatu Tobacco Control Act. it states that the conference of the Parties. in consultation with competent international bodies. shall propose guidelines for testing and measuring the contents and emissions of tobacco products. and for the regulation of these contents and emissions.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","No","Answer not provided","The guideline has been translated into local language and disseminated","WHO Western Pacific Region"
"178","Yemen","Yes","Yes","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","No","No","Report not provided","WHO African Region"
"180","Zimbabwe","No","No","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
