"General Trade","Article 5","Article 6","Article 8","Article 11","Article 13"
"","(0.17)","(0.20)","(0.16)","(0.43)","(0.54)"
"% Female Smoke","-0.01 ","0.41 **","0.46 ***","0.37 ","0.91 *"
"","(0.17)","(0.19)","(0.16)","(0.41)","(0.52)"
"% Male Smoke","0.24 ","0.31 ","0.13 ","0.23 ","0.09 "
"","(0.18)","(0.22)","(0.18)","(0.46)","(0.58)"
"Labor","-0.11 ","-0.05 ","-0.02 ","-0.69 ","-1.09 *"
"","(0.19)","(0.23)","(0.19)","(0.49)","(0.61)"
"Women's rights","-0.14 ","0.58 ","0.29 ","-1.11 ","2.34 *"
"","(0.45)","(0.53)","(0.43)","(1.11)","(1.39)"
"Population","0.24 ","0.34 ","-0.04 ","-0.13 ","0.01 "
"","(0.20)","(0.23)","(0.19)","(0.48)","(0.61)"
"Eastern Mediterranean","0.42 ","-0.71 ","0.95 ","-3.08 *","1.86 "
"","(0.70)","(0.83)","(0.67)","(1.75)","(2.19)"
"European","0.33 ","-0.17 ","-0.31 ","-0.38 ","1.75 "
"","(0.45)","(0.53)","(0.43)","(1.12)","(1.42)"
"African","0.33 ","-0.55 ","-0.40 ","-2.09 **","1.31 "
"","(0.42)","(0.50)","(0.40)","(1.06)","(1.35)"
"Western Pacific","0.58 ","-0.19 ","0.12 ","-1.76 ","3.02 *"
"","(0.51)","(0.60)","(0.49)","(1.27)","(1.62)"
"South-East Asia","0.30 ","0.16 ","-0.03 ","-2.15 ","1.01 "
"","(0.65)","(0.77)","(0.62)","(1.61)","(2.03)"
"(Intercept)","1.95 ","-1.58 ","1.23 ","6.56 **","1.76 "
"","(1.32)","(1.56)","(1.27)","(3.30)","(4.16)"
"Bloomberg Count","-0.11 ","-0.08 ","0.01 ","0.15 ","0.18 "
"","(0.13)","(0.15)","(0.12)","(0.32)","(0.40)"
"N","143","143","143","143","143"
"Pseudo R2","0.04","0.11","0.07","0.06","0.04"
"Minimal distance","Article 5","Article 6","Article 8","Article 11","Article 13"
"rho","0.08 ","0.25 *","0.14 ","0.32 **","0.44 ***"
"","(0.10)","(0.13)","(0.15)","(0.14)","(0.16)"
"Gov. Ownership","0.00 ","0.24 ","0.35 ","0.68 ","0.60 "
"","(0.41)","(0.50)","(0.40)","(1.03)","(1.27)"
"Tobacco Prod. PP","0.15 ","-0.29 ","-0.49 **","0.07 ","0.24 "
"","(0.21)","(0.25)","(0.21)","(0.53)","(0.66)"
"Years since Sign.","0.14 ","0.38 **","0.11 ","0.03 ","0.16 "
"","(0.13)","(0.15)","(0.12)","(0.33)","(0.41)"
"Years since Ratif.","0.17 **","0.16 ","0.16 *","1.02 ***","0.82 ***"
"","(0.09)","(0.10)","(0.08)","(0.23)","(0.28)"
"GDP pp","-0.17 ","0.24 ","-0.23 ","-0.04 ","-0.02 "
"","(0.15)","(0.18)","(0.14)","(0.37)","(0.46)"
"Democracy","0.06 ","-0.06 ","0.13 ","-0.66 ","-0.14 "
"","(0.17)","(0.20)","(0.17)","(0.43)","(0.53)"
"% Female Smoke","-0.01 ","0.42 **","0.46 ***","0.37 ","0.87 *"
"","(0.17)","(0.20)","(0.16)","(0.41)","(0.51)"
"% Male Smoke","0.24 ","0.32 ","0.14 ","0.22 ","0.15 "
"","(0.18)","(0.22)","(0.18)","(0.46)","(0.56)"
"Labor","-0.11 ","-0.05 ","-0.03 ","-0.72 ","-1.13 *"
"","(0.19)","(0.23)","(0.19)","(0.49)","(0.60)"
"Women's rights","-0.14 ","0.71 ","0.40 ","-0.85 ","2.21 "
"","(0.44)","(0.53)","(0.43)","(1.10)","(1.35)"
"Population","0.25 ","0.39 *","-0.02 ","0.01 ","0.23 "
"","(0.20)","(0.23)","(0.19)","(0.49)","(0.61)"
"Eastern Mediterranean","0.42 ","-0.90 ","0.93 ","-3.10 *","1.02 "
"","(0.70)","(0.83)","(0.68)","(1.75)","(2.16)"
"European","0.28 ","-0.44 ","-0.28 ","-0.49 ","0.45 "
"","(0.45)","(0.56)","(0.43)","(1.13)","(1.48)"
"African","0.38 ","-0.58 ","-0.35 ","-1.80 *","1.31 "
"","(0.42)","(0.50)","(0.41)","(1.08)","(1.32)"
"Western Pacific","0.49 ","-0.63 ","0.07 ","-2.34 *","1.73 "
"","(0.52)","(0.63)","(0.49)","(1.28)","(1.61)"
"South-East Asia","0.11 ","-0.73 ","-0.17 ","-3.27 **","-1.77 "
"","(0.69)","(0.88)","(0.64)","(1.66)","(2.21)"
"(Intercept)","1.85 ","-1.91 ","1.31 ","5.85 *","1.06 "
"","(1.32)","(1.57)","(1.29)","(3.32)","(4.06)"
"Bloomberg Count","-0.11 ","-0.06 ","0.02 ","0.18 ","0.13 "
"","(0.13)","(0.15)","(0.12)","(0.32)","(0.39)"
"N","143","143","143","143","143"
"Pseudo R2","0.04","0.10","0.07","0.06","0.05"
"Centroid Distance","Article 5","Article 6","Article 8","Article 11","Article 13"
"rho","0.23 ","0.82 ","2.84 ***","1.63 **","0.65 "
"","(0.50)","(0.57)","(0.85)","(0.65)","(0.63)"
"Gov. Ownership","-0.03 ","0.11 ","0.18 ","0.20 ","0.22 "
"","(0.42)","(0.51)","(0.39)","(1.04)","(1.30)"
"Tobacco Prod. PP","0.15 ","-0.30 ","-0.54 ***","0.05 ","0.32 "
"","(0.22)","(0.26)","(0.20)","(0.53)","(0.67)"
"Years since Sign.","0.14 ","0.38 **","0.12 ","0.09 ","0.22 "
"","(0.13)","(0.15)","(0.12)","(0.33)","(0.42)"
"Years since Ratif.","0.17 *","0.13 ","0.13 *","0.94 ***","0.75 ***"
"","(0.09)","(0.10)","(0.08)","(0.22)","(0.28)"
"GDP pp","-0.17 ","0.24 ","-0.27 *","-0.13 ","0.07 "
"","(0.15)","(0.18)","(0.14)","(0.37)","(0.47)"
"Democracy","0.07 ","-0.01 ","0.17 ","-0.55 ","-0.01 "
"","(0.17)","(0.21)","(0.16)","(0.43)","(0.54)"
"% Female Smoke","-0.02 ","0.37 *","0.39 **","0.24 ","0.80 "
"","(0.17)","(0.20)","(0.16)","(0.41)","(0.52)"
"% Male Smoke","0.24 ","0.30 ","0.14 ","0.26 ","0.14 "
"","(0.18)","(0.22)","(0.17)","(0.46)","(0.58)"
"Labor","-0.10 ","-0.04 ","0.01 ","-0.74 ","-1.06 *"
"","(0.20)","(0.24)","(0.18)","(0.49)","(0.61)"
"Women's rights","-0.13 ","0.76 ","0.49 ","-0.74 ","2.32 *"
"","(0.44)","(0.53)","(0.41)","(1.10)","(1.39)"
"Population","0.24 ","0.36 ","0.02 ","-0.02 ","0.07 "
"","(0.20)","(0.23)","(0.18)","(0.48)","(0.62)"
"Eastern Mediterranean","0.35 ","-1.02 ","0.51 ","-3.64 **","0.99 "
"","(0.71)","(0.84)","(0.66)","(1.74)","(2.33)"
"European","0.19 ","-0.66 ","-1.16 **","-1.36 ","0.81 "
"","(0.55)","(0.66)","(0.50)","(1.20)","(1.75)"
"African","0.31 ","-0.71 ","-0.60 ","-2.19 **","1.00 "
"","(0.42)","(0.51)","(0.40)","(1.06)","(1.39)"
"Western Pacific","0.42 ","-0.70 ","-0.72 ","-3.02 **","2.11 "
"","(0.60)","(0.67)","(0.53)","(1.33)","(1.74)"
"South-East Asia","0.11 ","-0.47 ","-0.95 ","-3.55 **","-0.08 "
"","(0.75)","(0.86)","(0.66)","(1.67)","(2.23)"
"(Intercept)","1.56 ","-2.78 ","-1.07 ","1.67 ","-0.75 "
"","(1.56)","(1.75)","(1.45)","(3.84)","(4.71)"
"Bloomberg Count","-0.11 ","-0.05 ","0.01 ","0.18 ","0.17 "
"","(0.13)","(0.15)","(0.12)","(0.32)","(0.40)"
"N","143","143","143","143","143"
"Pseudo R2","0.04","0.10","0.09","0.06","0.04"
"Country Borders","Article 5","Article 6","Article 8","Article 11","Article 13"
"rho","0.01 ","0.11 ","0.03 ","0.18 *","0.19 "
"","(0.07)","(0.10)","(0.12)","(0.11)","(0.12)"
"Gov. Ownership","-0.01 ","0.22 ","0.38 ","0.50 ","0.35 "
"","(0.42)","(0.50)","(0.41)","(1.04)","(1.29)"
"Tobacco Prod. PP","0.16 ","-0.29 ","-0.49 **","0.07 ","0.30 "
"","(0.22)","(0.26)","(0.21)","(0.54)","(0.67)"
"Years since Sign.","0.14 ","0.36 **","0.11 ","0.01 ","0.10 "
"","(0.13)","(0.16)","(0.13)","(0.34)","(0.42)"
"Years since Ratif.","0.17 *","0.15 ","0.15 *","0.98 ***","0.77 ***"
"","(0.09)","(0.10)","(0.08)","(0.23)","(0.28)"
"GDP pp","-0.16 ","0.28 ","-0.23 ","0.02 ","0.11 "
"","(0.15)","(0.18)","(0.14)","(0.37)","(0.46)"
"Democracy","0.06 ","-0.02 ","0.14 ","-0.58 ","0.01 "
"","(0.17)","(0.21)","(0.17)","(0.44)","(0.54)"
"% Female Smoke","-0.01 ","0.42 **","0.46 ***","0.36 ","0.86 *"
"","(0.17)","(0.20)","(0.16)","(0.41)","(0.51)"
"% Male Smoke","0.24 ","0.30 ","0.13 ","0.21 ","0.11 "
"","(0.18)","(0.22)","(0.18)","(0.46)","(0.57)"
"Labor","-0.11 ","-0.06 ","-0.03 ","-0.77 ","-1.18 *"
"","(0.20)","(0.24)","(0.19)","(0.49)","(0.61)"
"Women's rights","-0.13 ","0.71 ","0.39 ","-0.89 ","2.28 *"
"","(0.44)","(0.54)","(0.43)","(1.11)","(1.38)"
"Population","0.24 ","0.34 ","-0.03 ","-0.10 ","0.06 "
"","(0.20)","(0.23)","(0.19)","(0.49)","(0.61)"
"Eastern Mediterranean","0.42 ","-0.88 ","0.88 ","-3.19 *","1.55 "
"","(0.70)","(0.84)","(0.68)","(1.76)","(2.18)"
"European","0.33 ","-0.26 ","-0.25 ","-0.35 ","1.31 "
"","(0.45)","(0.55)","(0.43)","(1.13)","(1.45)"
"African","0.35 ","-0.56 ","-0.40 ","-1.88 *","1.43 "
"","(0.42)","(0.50)","(0.42)","(1.09)","(1.34)"
"Western Pacific","0.58 ","-0.30 ","0.11 ","-1.71 ","2.88 *"
"","(0.51)","(0.61)","(0.50)","(1.29)","(1.59)"
"South-East Asia","0.25 ","-0.34 ","-0.09 ","-2.97 *","-0.46 "
"","(0.68)","(0.85)","(0.63)","(1.66)","(2.18)"
"(Intercept)","1.96 ","-1.53 ","1.48 ","6.76 **","2.26 "
"","(1.32)","(1.59)","(1.28)","(3.33)","(4.15)"
"Bloomberg Count","-0.11 ","-0.04 ","0.03 ","0.20 ","0.18 "
"","(0.13)","(0.15)","(0.12)","(0.32)","(0.40)"
"N","143","143","143","143","143"
"Pseudo R2","0.04","0.10","0.07","0.05","0.04"
"GlobalLink Posts","Article 5","Article 6","Article 8","Article 11","Article 13"
"rho","0.04 ","0.13 ","0.24 *","0.25 **","0.02 "
"","(0.07)","(0.08)","(0.14)","(0.10)","(0.12)"
"Gov. Ownership","-0.01 ","0.28 ","0.38 ","0.68 ","0.37 "
"","(0.42)","(0.50)","(0.40)","(1.03)","(1.30)"
"Tobacco Prod. PP","0.15 ","-0.32 ","-0.53 **","-0.06 ","0.35 "
"","(0.22)","(0.26)","(0.21)","(0.53)","(0.68)"
"Years since Sign.","0.14 ","0.39 **","0.12 ","0.12 ","0.18 "
"","(0.13)","(0.15)","(0.12)","(0.33)","(0.42)"
"Years since Ratif.","0.16 *","0.12 ","0.13 ","0.89 ***","0.75 ***"
"","(0.09)","(0.10)","(0.08)","(0.22)","(0.28)"
"GDP pp","-0.17 ","0.26 ","-0.25 *","-0.06 ","0.16 "
"","(0.15)","(0.18)","(0.14)","(0.37)","(0.46)"
"Democracy","0.04 ","-0.09 ","0.07 ","-0.86 **","-0.06 "
"","(0.18)","(0.21)","(0.17)","(0.44)","(0.56)"
"% Female Smoke","-0.01 ","0.42 **","0.47 ***","0.34 ","0.89 *"
"","(0.17)","(0.20)","(0.16)","(0.41)","(0.52)"
"% Male Smoke","0.25 ","0.35 ","0.17 ","0.38 ","0.15 "
"","(0.18)","(0.22)","(0.18)","(0.46)","(0.58)"
"Labor","-0.10 ","0.01 ","-0.00 ","-0.54 ","-1.07 *"
"","(0.20)","(0.24)","(0.19)","(0.49)","(0.62)"
"Women's rights","-0.14 ","0.68 ","0.32 ","-1.10 ","2.46 *"
"","(0.44)","(0.54)","(0.43)","(1.10)","(1.39)"
"Population","0.24 ","0.37 ","-0.01 ","-0.01 ","0.02 "
"","(0.20)","(0.23)","(0.19)","(0.48)","(0.62)"
"Eastern Mediterranean","0.38 ","-0.92 ","0.83 ","-3.53 **","1.78 "
"","(0.70)","(0.84)","(0.67)","(1.73)","(2.20)"
"European","0.32 ","-0.17 ","-0.25 ","-0.31 ","1.83 "
"","(0.45)","(0.54)","(0.43)","(1.11)","(1.44)"
"African","0.35 ","-0.56 ","-0.35 ","-2.00 *","1.33 "
"","(0.42)","(0.50)","(0.41)","(1.06)","(1.35)"
"Western Pacific","0.57 ","-0.32 ","0.13 ","-1.92 ","2.80 *"
"","(0.51)","(0.61)","(0.49)","(1.26)","(1.61)"
"South-East Asia","0.26 ","-0.05 ","-0.11 ","-2.62 ","0.84 "
"","(0.65)","(0.78)","(0.62)","(1.60)","(2.05)"
"(Intercept)","1.94 ","-1.86 ","1.39 ","5.92 *","1.49 "
"","(1.32)","(1.58)","(1.27)","(3.29)","(4.16)"
"Bloomberg Count","-0.12 ","-0.08 ","-0.00 ","0.08 ","0.19 "
"","(0.13)","(0.15)","(0.12)","(0.32)","(0.41)"
"N","143","143","143","143","143"
"Pseudo R2","0.04","0.10","0.07","0.06","0.04"
"GlobalLink Referrals","Article 5","Article 6","Article 8","Article 11","Article 13"
"rho","-0.09 ","0.13 *","0.08 ","0.09 ","0.01 "
"","(0.06)","(0.07)","(0.11)","(0.08)","(0.08)"
"Gov. Ownership","0.13 ","0.08 ","0.35 ","0.44 ","0.36 "
"","(0.42)","(0.51)","(0.41)","(1.06)","(1.31)"
"Tobacco Prod. PP","0.19 ","-0.32 ","-0.49 **","0.07 ","0.36 "
"","(0.21)","(0.26)","(0.21)","(0.54)","(0.67)"
"Years since Sign.","0.15 ","0.34 **","0.10 ","0.04 ","0.18 "
"","(0.13)","(0.15)","(0.13)","(0.34)","(0.42)"
"Years since Ratif.","0.18 **","0.13 ","0.15 *","0.95 ***","0.75 ***"
"","(0.09)","(0.10)","(0.08)","(0.23)","(0.28)"
"GDP pp","-0.15 ","0.28 ","-0.22 ","0.06 ","0.16 "
"","(0.15)","(0.18)","(0.14)","(0.37)","(0.46)"
"Democracy","0.07 ","-0.04 ","0.16 ","-0.63 ","-0.03 "
"","(0.17)","(0.20)","(0.17)","(0.44)","(0.54)"
"% Female Smoke","-0.01 ","0.42 **","0.48 ***","0.35 ","0.88 *"
"","(0.16)","(0.20)","(0.16)","(0.42)","(0.52)"
"% Male Smoke","0.23 ","0.31 ","0.13 ","0.27 ","0.13 "
"","(0.18)","(0.22)","(0.18)","(0.47)","(0.58)"
"Labor","-0.11 ","-0.04 ","-0.04 ","-0.72 ","-1.08 *"
"","(0.19)","(0.23)","(0.19)","(0.50)","(0.62)"
"Women's rights","-0.07 ","0.67 ","0.39 ","-0.85 ","2.48 *"
"","(0.44)","(0.53)","(0.43)","(1.12)","(1.39)"
"Population","0.23 ","0.33 ","-0.04 ","-0.12 ","0.01 "
"","(0.19)","(0.23)","(0.19)","(0.49)","(0.61)"
"Eastern Mediterranean","0.53 ","-1.01 ","0.85 ","-3.61 **","1.79 "
"","(0.69)","(0.83)","(0.67)","(1.77)","(2.20)"
"European","0.49 ","-0.35 ","-0.37 ","-0.47 ","1.85 "
"","(0.45)","(0.55)","(0.46)","(1.16)","(1.43)"
"African","0.39 ","-0.71 ","-0.40 ","-2.26 **","1.32 "
"","(0.42)","(0.50)","(0.41)","(1.08)","(1.36)"
"Western Pacific","0.65 ","-0.54 ","0.06 ","-2.20 *","2.82 *"
"","(0.51)","(0.62)","(0.49)","(1.31)","(1.60)"
"South-East Asia","0.38 ","-0.12 ","-0.09 ","-2.49 ","0.87 "
"","(0.64)","(0.78)","(0.63)","(1.64)","(2.03)"
"(Intercept)","1.90 ","-1.37 ","1.46 ","6.81 **","1.53 "
"","(1.31)","(1.58)","(1.28)","(3.35)","(4.16)"
"Bloomberg Count","-0.09 ","-0.06 ","0.03 ","0.20 ","0.20 "
"","(0.13)","(0.15)","(0.12)","(0.32)","(0.40)"
"N","143","143","143","143","143"
"Pseudo R2","0.05","0.10","0.07","0.05","0.04"
"FCTC COP co-participation","Article 5","Article 6","Article 8","Article 11","Article 13"
"rho","0.00 ","0.01 ","0.30 ","0.40 **","0.41 **"
"","(0.13)","(0.16)","(0.29)","(0.20)","(0.21)"
"Gov. Ownership","0.00 ","0.27 ","0.40 ","0.68 ","0.53 "
"","(0.42)","(0.50)","(0.40)","(1.04)","(1.29)"
"Tobacco Prod. PP","0.16 ","-0.26 ","-0.49 **","0.06 ","0.27 "
"","(0.21)","(0.26)","(0.21)","(0.53)","(0.67)"
"Years since Sign.","0.14 ","0.38 **","0.10 ","0.03 ","0.07 "
"","(0.13)","(0.16)","(0.12)","(0.34)","(0.42)"
"Years since Ratif.","0.17 *","0.14 ","0.14 *","0.90 ***","0.72 **"
"","(0.09)","(0.11)","(0.08)","(0.23)","(0.28)"
"GDP pp","-0.16 ","0.30 ","-0.17 ","0.33 ","0.49 "
"","(0.16)","(0.19)","(0.15)","(0.39)","(0.48)"
"Democracy","0.06 ","-0.02 ","0.17 ","-0.51 ","0.12 "
"","(0.17)","(0.21)","(0.17)","(0.44)","(0.54)"
"% Female Smoke","-0.01 ","0.42 **","0.44 ***","0.30 ","0.84 "
"","(0.17)","(0.20)","(0.16)","(0.41)","(0.51)"
"% Male Smoke","0.24 ","0.31 ","0.14 ","0.20 ","0.04 "
"","(0.18)","(0.22)","(0.18)","(0.46)","(0.57)"
"Labor","-0.11 ","-0.04 ","0.01 ","-0.55 ","-0.92 "
"","(0.20)","(0.24)","(0.19)","(0.50)","(0.61)"
"Women's rights","-0.12 ","0.78 ","0.41 ","-0.58 ","2.80 **"
"","(0.44)","(0.54)","(0.43)","(1.11)","(1.38)"
"Population","0.24 ","0.33 ","-0.02 ","-0.04 ","0.09 "
"","(0.20)","(0.24)","(0.19)","(0.49)","(0.61)"
"Eastern Mediterranean","0.41 ","-0.86 ","0.85 ","-3.54 **","1.60 "
"","(0.70)","(0.84)","(0.67)","(1.75)","(2.17)"
"European","0.34 ","-0.10 ","-0.35 ","-0.54 ","1.44 "
"","(0.45)","(0.55)","(0.44)","(1.14)","(1.42)"
"African","0.33 ","-0.58 ","-0.47 ","-2.42 **","1.01 "
"","(0.42)","(0.51)","(0.41)","(1.08)","(1.35)"
"Western Pacific","0.57 ","-0.30 ","0.01 ","-2.13 *","2.59 "
"","(0.51)","(0.62)","(0.50)","(1.28)","(1.59)"
"South-East Asia","0.29 ","0.07 ","-0.09 ","-2.36 ","0.88 "
"","(0.65)","(0.78)","(0.63)","(1.62)","(2.01)"
"(Intercept)","1.94 ","-1.70 ","0.91 ","3.96 ","-1.52 "
"","(1.42)","(1.70)","(1.39)","(3.60)","(4.41)"
"Bloomberg Count","-0.11 ","-0.04 ","0.03 ","0.24 ","0.26 "
"","(0.13)","(0.15)","(0.12)","(0.32)","(0.40)"
"N","143","143","143","143","143"
"Pseudo R2","0.04","0.10","0.07","0.06","0.05"
"FCTC INB co-participation","Article 5","Article 6","Article 8","Article 11","Article 13"
"rho","-0.20 *","0.28 *","-0.03 ","0.63 ***","0.35 **"
"","(0.11)","(0.14)","(0.27)","(0.18)","(0.17)"
"Gov. Ownership","0.03 ","0.21 ","0.40 ","0.35 ","0.24 "
"","(0.41)","(0.50)","(0.40)","(1.01)","(1.28)"
"Tobacco Prod. PP","0.15 ","-0.26 ","-0.49 **","0.13 ","0.40 "
"","(0.21)","(0.26)","(0.21)","(0.52)","(0.66)"
"Years since Sign.","0.15 ","0.38 **","0.11 ","0.08 ","0.18 "
"","(0.13)","(0.15)","(0.13)","(0.33)","(0.41)"
"Years since Ratif.","0.22 **","0.07 ","0.15 *","0.72 ***","0.58 **"
"","(0.09)","(0.11)","(0.09)","(0.23)","(0.29)"
"GDP pp","-0.21 ","0.37 **","-0.23 ","0.31 ","0.36 "
"","(0.15)","(0.18)","(0.15)","(0.37)","(0.47)"
"Democracy","-0.04 ","0.10 ","0.13 ","-0.19 ","0.29 "
"","(0.18)","(0.21)","(0.17)","(0.44)","(0.56)"
"% Female Smoke","-0.03 ","0.45 **","0.46 ***","0.41 ","0.94 *"
"","(0.16)","(0.20)","(0.16)","(0.40)","(0.51)"
"% Male Smoke","0.20 ","0.35 ","0.13 ","0.47 ","0.29 "
"","(0.18)","(0.22)","(0.18)","(0.45)","(0.57)"
"Labor","-0.12 ","-0.04 ","-0.03 ","-0.61 ","-1.04 *"
"","(0.19)","(0.23)","(0.19)","(0.48)","(0.61)"
"Women's rights","-0.04 ","0.63 ","0.41 ","-1.49 ","2.10 "
"","(0.44)","(0.54)","(0.44)","(1.10)","(1.38)"
"Population","0.21 ","0.37 ","-0.04 ","0.06 ","0.15 "
"","(0.19)","(0.23)","(0.19)","(0.48)","(0.61)"
"Eastern Mediterranean","0.34 ","-0.81 ","0.85 ","-3.17 *","1.99 "
"","(0.69)","(0.83)","(0.68)","(1.71)","(2.16)"
"European","0.56 ","-0.38 ","-0.23 ","-1.34 ","1.07 "
"","(0.46)","(0.55)","(0.46)","(1.14)","(1.45)"
"African","0.50 ","-0.75 ","-0.41 ","-3.02 ***","0.75 "
"","(0.42)","(0.51)","(0.42)","(1.08)","(1.37)"
"Western Pacific","0.65 ","-0.38 ","0.09 ","-2.48 **","2.47 "
"","(0.50)","(0.61)","(0.50)","(1.25)","(1.59)"
"South-East Asia","0.30 ","0.02 ","-0.08 ","-2.63 *","0.77 "
"","(0.64)","(0.78)","(0.63)","(1.58)","(2.00)"
"(Intercept)","2.58 *","-2.46 ","1.52 ","3.19 ","-0.85 "
"","(1.35)","(1.63)","(1.32)","(3.39)","(4.27)"
"Bloomberg Count","-0.11 ","-0.03 ","0.03 ","0.21 ","0.19 "
"","(0.13)","(0.15)","(0.12)","(0.31)","(0.40)"
"N","143","143","143","143","143"
"Pseudo R2","0.05","0.10","0.07","0.07","0.05"
"Interest Group co-membership","Article 5","Article 6","Article 8","Article 11","Article 13"
"rho","-0.02 ","0.12 ","0.01 ","0.14 ","0.19 "
"","(0.06)","(0.08)","(0.16)","(0.10)","(0.12)"
"Gov. Ownership","0.02 ","0.13 ","0.40 ","0.40 ","0.01 "
"","(0.42)","(0.51)","(0.41)","(1.06)","(1.31)"
"Tobacco Prod. PP","0.17 ","-0.29 ","-0.49 **","0.07 ","0.29 "
"","(0.21)","(0.26)","(0.21)","(0.54)","(0.67)"
"Years since Sign.","0.14 ","0.38 **","0.11 ","0.08 ","0.16 "
"","(0.13)","(0.15)","(0.13)","(0.34)","(0.41)"
"Years since Ratif.","0.17 *","0.10 ","0.15 *","0.89 ***","0.67 **"
"","(0.09)","(0.11)","(0.09)","(0.23)","(0.28)"
"GDP pp","-0.16 ","0.33 *","-0.23 ","0.11 ","0.21 "
"","(0.15)","(0.18)","(0.14)","(0.37)","(0.46)"
"Democracy","0.05 ","0.03 ","0.14 ","-0.54 ","0.06 "
"","(0.17)","(0.21)","(0.17)","(0.44)","(0.54)"
"% Female Smoke","-0.01 ","0.41 **","0.46 ***","0.31 ","0.85 *"
"","(0.17)","(0.20)","(0.16)","(0.42)","(0.52)"
"% Male Smoke","0.24 ","0.33 ","0.14 ","0.29 ","0.21 "
"","(0.18)","(0.22)","(0.18)","(0.46)","(0.57)"
"Labor","-0.12 ","0.01 ","-0.03 ","-0.62 ","-0.93 "
"","(0.20)","(0.24)","(0.19)","(0.50)","(0.62)"
