"","Party","2014","2012","2010"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Yes","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Yes","No","Answer/report not provided"
"112","Panama","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"113","Papua New Guinea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Yes","Yes","Answer/report not provided"
"115","Peru","Answer/report not provided","Yes","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"122","Romania","Yes","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","No","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","No","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Yes","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Yes","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Yes","Yes"
"130","Sao Tome and Principe","Answer/report not provided","No","Answer/report not provided"
"131","Saudi Arabia","Yes","Yes","Answer/report not provided"
"132","Senegal","No","No","Answer/report not provided"
"133","Serbia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Answer/report not provided","Yes","No"
"135","Sierra Leone","Answer/report not provided","Yes","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Yes","Yes","Yes"
"139","Solomon Islands","Yes","Answer/report not provided","Answer/report not provided"
"140","South Africa","Yes","Answer/report not provided","Answer/report not provided"
"141","Spain","Answer/report not provided","Answer/report not provided","No"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Yes","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Yes","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","No","Answer/report not provided","No"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","Yes","Yes","Answer/report not provided"
"160","Ukraine","No","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","No","No","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","No","Answer/report not provided","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
