"","Party","2014","2012","2010"
"66","India","Yes","Yes","Yes"
"67","Iran (Islamic Republic of)","Yes","Yes","Answer/report not provided"
"68","Iraq","No","No","Answer/report not provided"
"69","Ireland","No","No","No"
"70","Israel","Answer/report not provided","No","Answer/report not provided"
"71","Italy","Yes","Yes","Answer/report not provided"
"72","Jamaica","Yes","Answer/report not provided","Answer/report not provided"
"73","Japan","Yes","Yes","Yes"
"74","Jordan","No","No","No"
"75","Kazakhstan","Yes","Yes","Answer/report not provided"
"76","Kenya","Yes","Answer/report not provided","Yes"
"77","Kiribati","No","Answer/report not provided","Answer/report not provided"
"78","Kuwait","No","No","No"
"79","Kyrgyzstan","Yes","Yes","Answer/report not provided"
"80","Lao People's Democratic Republic","Yes","Answer/report not provided","Answer/report not provided"
"81","Latvia","No","No","Yes"
"82","Lebanon","Yes","Yes","Yes"
"83","Lesotho","No","No","No"
"84","Libyan Arab Jamahiriya","No","No","Answer/report not provided"
"85","Lithuania","No","Answer/report not provided","No"
"86","Luxembourg","No","No","No"
"87","Madagascar","Yes","Yes","Yes"
"88","Malaysia","Yes","Yes","Yes"
"89","Maldives","No","Answer/report not provided","Answer/report not provided"
"90","Mali","Yes","Yes","Answer/report not provided"
"91","Malta","No","No","No"
"92","Marshall Islands","No","No","No"
"93","Mauritania","No","No","Answer/report not provided"
"94","Mauritius","Yes","Yes","Yes"
"95","Mexico","Answer/report not provided","Yes","Yes"
"96","Micronesia (Federated States of)","Yes","Yes","No"
"97","Mongolia","No","No","No"
"98","Montenegro","Yes","Yes","Yes"
"99","Myanmar","Yes","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","No","No"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Yes","Yes","Answer/report not provided"
"103","Netherlands","No","No","No"
"104","New Zealand","No","No","No"
"105","Niger","Answer/report not provided","No","Answer/report not provided"
"106","Nigeria","Yes","Answer/report not provided","Answer/report not provided"
"107","Niue","No","Answer/report not provided","No"
"108","Norway","No","No","No"
"109","Oman","Yes","Yes","Yes"
"110","Pakistan","Answer/report not provided","Yes","Answer/report not provided"
"111","Palau","No","No","No"
"112","Panama","Yes","Yes","Yes"
"113","Papua New Guinea","Yes","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Yes","Yes","Answer/report not provided"
"115","Peru","Yes","Yes","Answer/report not provided"
"116","Philippines","Yes","Yes","Answer/report not provided"
"117","Poland","Yes","Answer/report not provided","Answer/report not provided"
"118","Portugal","Yes","Yes","Yes"
"119","Qatar","Answer/report not provided","No","No"
"120","Republic of Korea","Yes","Yes","Yes"
"121","Republic of Moldova","No","Yes","Answer/report not provided"
"122","Romania","Yes","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Yes","No","Answer/report not provided"
"124","Rwanda","Answer/report not provided","No","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","No","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","No","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Yes","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","No","No","Answer/report not provided"
"130","Sao Tome and Principe","No","No","Answer/report not provided"
"131","Saudi Arabia","No","No","Answer/report not provided"
"132","Senegal","No","No","Answer/report not provided"
"133","Serbia","Yes","Yes","Yes"
"134","Seychelles","No","No","No"
"135","Sierra Leone","Yes","Yes","Answer/report not provided"
"136","Singapore","No","No","No"
"137","Slovakia","Answer/report not provided","No","Answer/report not provided"
"138","Slovenia","No","No","No"
"139","Solomon Islands","Yes","No","No"
"140","South Africa","Yes","Yes","Yes"
"141","Spain","Yes","Yes","Yes"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Yes","Answer/report not provided"
"144","Suriname","No","No","Answer/report not provided"
"145","Swaziland","Answer/report not provided","No","Answer/report not provided"
"146","Sweden","No","No","No"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Yes"
"148","Tajikistan","No","Answer/report not provided","Answer/report not provided"
"149","Thailand","Yes","Yes","Yes"
"150","The former Yugoslav Republic of Macedonia","Yes","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Yes","Yes","Yes"
"153","Tonga","Yes","No","No"
"154","Trinidad and Tobago","No","No","No"
"155","Tunisia","Yes","Yes","Answer/report not provided"
"156","Turkey","Yes","Yes","Yes"
"157","Turkmenistan","No","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","No","No","Answer/report not provided"
"159","Uganda","Yes","Yes","Answer/report not provided"
"160","Ukraine","Yes","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Yes","Yes","Answer/report not provided"
"162","United Kingdom","No","No","No"
"163","United Republic of Tanzania","Yes","Yes","Answer/report not provided"
"164","Uruguay","Yes","Yes","Yes"
"165","Uzbekistan","Yes","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Yes","No","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Yes","Yes","Yes"
"169","Yemen","Yes","Yes","Answer/report not provided"
