"","Party","2014","2012","2010"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","Maldives need more political commitment for the implementation of the FCTC and also the National Tobacco Control Law. The edge that Maldives had during the mid 80''s and the whole of the two following decades are now so much of a prominence and many good programmes in the tobacco control area can be said to have weakened. This is partly attributed to the influence of tobacco companies on the political strongholds of the country as well.","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","No further comments"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Sustainability of mass media campaigns is difficult due to the high cost of production and airtime."
"95","Mexico","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","We are currently being awarded to continue our Tobacco Control Program for the Federated States of Micronesia.","We are currently being awarded to continue our Tobacco Control Programs for the Federated States of Micronesia.","We also recently received supplemental grant under the new administration in the USA Government."
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","As of January 1 2013 the Dutch knowledge institute for mental health addiction and social care (the Trimbos Institute) is assigned with the task of tobacco control primarily information supply to the public monitoring knowledge synthesis prevention and as of January 2014 a coordination point for tobacco treatment.","o	The ministry will stop financing large multimedia campaigns.
o	The tasks that were previously performed by Stivoro the Foundation for Smoking and Health will be moved to the Trimbos Institute the national Dutch knowledge institute for mental health addiction and social care.","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","See www.secondhandsmoke.org.nz and www.smokefreehomes.org.nz"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","Answer/report not provided","Not"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","In response to the recommendations in the 2011 FCTC Needs Assessment Report regarding training for Law Enforcement Officers and through expertise provided through the Secretariat of the Pacific Community (SPC) the Palau Ministry of Health and a local NGO facilitated and implemented an Enforcement Training Workshop.","Answer/report not provided","Answer/report not provided"
"112","Panama","Answer/report not provided","En el mes de mayo se lanzará una campaña publicitaria en tres fase a saber: la primera en conmemoración al Día Mundial de No Fumar la segunda en conmemoración al Día Nacional de No Fumar (25 de octubre) y la tercera para los carnavales 2013.","En la actualidad se desarrolla una campaña mediática liderizada por la Coalición Panameña contra el Tabaquismo (COPACET) y el Ministerio de Salud (MINSA). La misma se ha implementado utilizando los medios radiales de cobertura nacional y local así como la prensa escrita y la televisión. Cuenta con el apoyo voluntario de figuras jovenes de renombre nacional en el ambiente musical y de la comunicación. Con algunos medios de comunicación se han logrado acuerdos favorables de comunicación. 
Esta en fase inicial un programa dirigido a empresas que se desarrolla entre COPACET y el MINSA.
Los aspector relativos a la producción se tocan muy poco dado que no es una prioridad nacional en materia de control de tabaco."
"113","Papua New Guinea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","This information is available on the tobacco microsite in www.dgs.pt:
http://www.dgs.pt/ms/5/default.aspx?pl=&id=5516&acess=0
Regarding question 3.2.6.2: The educational programmes are targeted to the general public including men and ethnic groups.
Regarding question 3.2.6.6: They are guided by research but no pre-testing monitoring and evaluation is performed because of lack of resources for these activities.","This information is available on the tobacco microsite in www.dgs.pt:
http://www.dgs.pt/ms/5/default.aspx?pl=&id=5516&acess=0
Regarding question 3.2.6.2: The educational programmes are targeted to the general public including men and ethnic groups.
Regarding question 3.2.6.6: They are guided by research but no pre-testing monitoring and evaluation is performed because of lack of resources for these activities."
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","As for the nation-wide anti-smoking ads aired for the last two years please refer to Appendix 6","Refer to Annex5 for the activities of non-smoking advertisements in 2011","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","question 3.2.6.1: Activities aimed at increasing public awareness on such matters were presented by a number of ministries and organizations as follows:
o	the Ministry of Education reported that tobacco-related matters appear in basic and optional subjects/curricula and in various extracurricular activities for example 
o	in both primary and secondary schools as part of curricula of the protection of the environment and health; biology; and hygiene; 
o	in the curricula of civic education (which is aimed at empowering students and formulation of attitudes against smoking); 
o	in various extracurricular activities (for example smoke-free day is organized in school with presentations discussions contests and sports activities which are presented as alternatives to tobacco use in everyday life);
o	with respect to some extracurricular activities collaboration has been established with local organizations NGOs and UN agencies; 
o	the Ministry of Health reports implementation of activities linked to the World No Tobacco Day each year; in addition workshops were organized in the regions for health workers and information materials on tobacco use and prevention of smoking were sent to local agencies; 
o	the Ministry of Internal Affairs also reported having implemented awareness raising programmes in schools with a focus on implementation and enforcement of the legislation concerning smoking in public and sales of tobacco products to minors;
o	the Ministry of Youth and Sports indicated that the law on young people also focuses on promoting healthy lifestyles among the young people. It also reported implementation of various programmes targeted at young people promoting healthy lifestyles including smoke-free environments. The Ministry is also coordinates the establishment of a network of youth friendly clinics; there are 12 such establishments all over the country which not only provide medical assistance to young people if necessary but also focus on health education. Finally a television anti-tobacco campaign was implemented in 2010 by the Ministry in collaboration with other ministries and agencies; 
o	UNICEF also reported promotion of health-related curricula in schools;
In summary various government ministries implemented various programmes to promote healthy lifestyles including smoke-free life but is unlikely that these projects reached the society as a whole. Less focus was found on cessation of tobacco use and treatment of tobacco dependence. Overall the function of implementing such programmes seem to be scattered among different organizations and seem not to be sustainable. 
question 3.2.6.2: The Campaign on Public Awareness on Tobacco Control was launched on 31 May 2010 and concluded on 1 November 2010. The campaign messages were disseminated mainly through radio (Moldova National radio Vocea Basarabiei) private TV channel (Jurnal TV) roundtables articles in the press; campaign materials (leaflets). 
question","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Recognising that the long-term health effects of smoking do not always resonate with young people HPB launched the Live it up without lighting up (LIUWLU) initiative in 2009 targeted youth aged 13 - 23 years. The initiative highlights the benefits of being tobacco-free focussing on 4 areas that resonate with youth namely appearance fitness spending power and the environment. Several programmes and activities have been rolled out under LIUWLU. For example the programmes and media initiatives of the National Tobacco Control Campaigns 2009 and 2010 revolved around the LIUWLU theme. 
In 2011 HPB stepped up its partner engagements using the LIUWLU theme. The LIUWLU messages were included in publicity and collateral materials (eg music CDs magazines online platforms and ambient displays) emcee pointers and poster displays were put up at the event. Besides the messages HPB also had tobacco-free rovers distributing educational collaterals and encouraged smokers to stub out at the partner events. It is estimated that about 380 000 youth were reached out to via the various LIUWLU partner initiatives.
As the LIUWLU campaign theme is favourably received among youth LIUWLU will be the mainstay for youth-targeted tobacco control efforts till 2013. In order to better reach out to youth HPB will be actively seeking partners where LIUWLU key messages will be creatively infused into appropriate youth-targeted initiatives.","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","En la sección otros del punto 3.2.6.2. se ha puesto “hombres padres” al haber material destinado específicamente para el padre. empleándose el término “familias” para referirse a padres y madres de los menores.
No existe un plan nacional que aborde la educación. comunicación. formación y concientización del público. estando fragmentado en las Comunidades autónomas. En todas las regiones hay actuaciones sobre los grupos vulnerables de mujeres embarazadas y jóvenes. así como formación dirigida a los profesionales sanitarios. Se adjunta un documento con enlaces que sirven de ejemplo a las respuestas valoradas con un “Sí” en las preguntas 3.2.6.2 a 3.2.6.7.. no siendo una recogida exhaustiva de todos los programas existentes en el país. 
No obstante en estos últimos dos años se están desarrollando estrategias coordinadas de forma que las experiencias positivas de unas regiones puedan ser aprovechables en otras.","Answer/report not provided","Existe una estrecha colaboración con el Comité Nacional de Prevención del Tabaquismo (CNPT) y que se configura como organización que reune a más de 40 sociedades científicas y profesionales sensibilizadas con el control del tabaquismo. Además se colabora con otras entidades de la sociedad civil como representantes sindicales organizaciones no gurbernamentales y organizaciones empresariales"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Community leaders have also been sensitised on tobacco control issues.","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","3.2.6.4: “production” above is not applicable.","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","NHS Smokefree website is at: http://smokefree.nhs.uk"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","None","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
