"","Party","2014","2012","2010"
"11","Bangladesh","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"12","Barbados","These products are widely available but in the private sector only and therefore require out-of-pocket payment or insurance coverage by the patient.","Answer/report not provided","Answer/report not provided"
"13","Belarus","Increased in recent years the number of persons who received advice on quitting","In recent years increased the number of persons who have received advice on smoking cessation","Over the past few years has increased the number of persons who have received counseling on smoking cessation"
"14","Belgium","Pas de changements concernant ces aspects depuis le dernier rapport","A new Royal Decree concerning cessation support was elaborated in 2009. See Annex 3 for details.
Further information at the following websites:
www.tabacstop.be
http://www.tabacstop.be/index.php/remboursement-/remboursement/id-menu-5753.html","A new Royal Decree concerning cessation support was elaborated in 2009. See Annex 3 for details.
Further information at the following websites:
www.tabacstop.be
http://www.tabacstop.be/index.php/remboursement-/remboursement/id-menu-5753.html"
"15","Belize","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"16","Benin","Answer/report not provided","les produits de substitution de la nicotine ne sont pas disponibles en Pharmacie dans notre pays mais on peut les avoir sur commande et ils reviennent très chers ces produits sont considérés comme des produits cosmétiques de luxe en pharmacie","les produits de substitution de la nicotine ne sont pas disponibles en Pharmacie dans notre pays mais on peut les avoir sur commande et ils reviennent très chers"
"17","Bhutan","Although the Demand reduction measures concerning tobacco dependence and cessation is included in the national legislation the cessations programmes are yet to be implemented and therefore there is no proper facility for tobacco cessation in Bhutan at the moment. The ministry of health and Bhutan Narcotics agency takes the responsibility of educating on the harms of Tobacco Use. IEC materials have been developed and health staffs are trained and counselling services offered through health facilities and rehabilitations centres.
Currently the Government is working on to establish a tobacco cessation programs including quitline and access to low cost pharmaceutical products.","The Ministry of Health takes the responsibility of educating on the harms of tobacco use.Use of both print and broadcast media has been used for informing about the hazards of tobacco use. IEC materials have been developed and health staffs are trained and counseling services offered through health facilities and rehabilitation centres.
The government is working to further train health workers at a national level in addressing health risks of tobacco use and developing cessation interventions among health and education personnel. The training would also focus on imparting skills needed on counseling and advice to quit tobacco.","There is no proper facility for tobacco cessation in Bhutan. The Ministry of Health takes the responsibility of educating on the harms of tobacco use. Use of both print and broadcast media has been used for informing about the hazards of tobacco use. IEC materials have been developed and health staffs are trained and counseling services offered through health facilities and rehabilitation centres.
The government is working to train health workers and school health coordinators at a national level in addressing health risks of tobacco use and developing cessation interventions among health and education personnel. The training would also focus on imparting skills needed on counseling and advice to quit tobacco."
"18","Bolivia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"19","Bosnia and Herzegovina","PHC centres and Family medicine units are main centres for available smoking prevention and cessation services provided by trained family doctors and nurses mainly covering identification of smoking status advice counselling and group counselling for cessation as also prescription of NRP and other medicaments which are not covered by health insurance. PHI is involved in under and postgraduate training of family practitioners as well some NGO in topics of smoking prevention and cessation.","Answer/report not provided","Answer/report not provided"
"20","Botswana","Answer/report not provided","Treatment and cessation of tobaccco dependence is offered free. The government pays for the services unless provided at private facilities.","Answer/report not provided"
"21","Brazil","In 2012 the National Public Health System provided free tobacco cessation treatment for 159.980 smokers in 1557 health units from a total of 685 municipalities (dates from 2013 hadn´t been consolidated yet).","Answer/report not provided","Answer/report not provided"
"22","Brunei Darussalam","The smoking cessation services and its activities in Brunei Darussalam is provided through the Health Promotion Centre Ministry of Health","Smoking cessation service in Brunei Darussalam is being reviewed.","Answer/report not provided"
"23","Bulgaria","pageid=401&newsid=4140","Since 5 years there are free of charge 28-th Consultative Quit Offices in MoHs 28 Regional Health Inspections.
There is a National Quitline 0700 10 323.
There is a forum in our internet page www.aznepusha.bg.
We have trained in methods for quit consultations 56 general practitioners/family doctors.
Each year the MoH participates in a National Exibition Alley of Health where gives free of charge consultations of smokers and non-smokers and measures the CO in exhaled air of smokers and non-smokers.","Since 5 years there are free of charge 28-th Consultative Quit Offices in MoHs 28 Regional Health Inspections.
There is a National Quitline 0700 10 323.
There is a forum in our internet page www.aznepusha.bg.
We have trained in methods for quit consultations 56 general practitioners/family doctors.
Each year the MoH participates in a National Exibition Alley of Health where gives free of charge consultations of smokers and non-smokers and measures the CO in exhaled air of smokers and non-smokers."
"24","Burkina Faso","Les réflexions sont en cours pour l’élaboration des directives d’aide au sevrage tabagique. En attendant quelques médecins des hôpitaux nationaux et régionaux ont reçu un renforcement des compétences sur la dépendance et le sevrage tabagique. 
Certains médecins de pneumologie et de la société civile offrent des services de sevrage aux clients mais ce service reste très limité.","Answer/report not provided","Answer/report not provided"
"25","Burundi","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"26","Cambodia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"27","Cameroon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"28","Canada","Demand reduction. in the Canadian context. is a responsibility shared through federal policy and provincial/territorial service delivery. A number of projects have been developed/supported in implementing Article 14. Annex D provides a detailed description and web access as available.
In response to question 3.2.8 Canada experienced difficulty in reporting on variations between the sub-national authorities. Responses are provided to those questions that had consistent answers by all jurisdictions. The following narratives addresses the variations between jurisdictions.
In response to 3.2.8.6. of those jurisdictions that responded:
60% provided programs for the diagnosis and treatment of tobacco dependence in specialized centers for cessation counseling.
55% responding as having programs in rehabilitation centers.
In response to question 3.2.8.7 on reimbursements:
60% reported “full” and 40% reported “partial” coverage in primary health care.
55% reported “full” and 45 % reported “partial” in secondary health care programs. 
In respsonse to specialized health care. 25% reported having “full” coverage. while 45% reported having “partial” coverage.
In response to specialized centers. 40% reported “partial” coverage.
In responds to rehabilitation centers. 30% had “full funding”. 20% “partial”. while reported as not 50% providing funding.
In response to question 3.2.8.8 on health proffesionals:
50% of those responding indicated “Yes” for practitioners of traditional medicine.
71% reported “Yes”for community workers.
62% reported “Yes” for social workers.
In responding to 3.2.8.9 on training curriculum. there was varied response. Education is governed at the sub-national level. Of the sub-national jurisdictions that responded:
66% did not provide training in medical and dental programs. 
57% did not provide training in nursing programs.
50% did not provide training in pharmacy programs.
In responding to question 3.2.8.10 on providing access to treatement. 90% responded “Yes” with the primary source being a pharmacy.
In responding to question 3.2.8.13 on funding for NRT. the majority of jurisdictions indicated support for partial funding. Specifically:
70% reported support for NRT. 
60% reported support for bupropion.
71% reported support for varenicline.","Demand reduction in the Canadian context is a responsibility shared through federal policy and provincial/territorial service delivery. A number of projects have been developed/supported in implementing Article 14. Annex F provides a detailed description and web access as available.
In responding to Section 3.2.8 Canada experienced difficulty in reporting on variations between the sub national authorities. Responses are provided to those questions that had consistent answers by all jurisdictions. The following narratives addresses the variations between jurisdictions.
In 3.2.8.6 of those jurisdictions that responded 50% provided programs for the diagnosis and treatment of tobacco dependence in specialized centers for cessation counseling and 40% responding as having programs in rehabilitation centers.
In responding to 3.2.8.7 on reimbursements 60% had full and 40% had partial coverage in primary health care and 60% for full and 40 % partial in secondary health care programs. In responding to specialized health care 50% had partial with 25% with full and no coverage. Forty percent reported partial coverage in specialized centers. In responding to rehabilitation centers 30% had full funding 20% partial and 50% did not provide funding.
In responding to 3.2.8.8 indicating which health care professionals are involved in treatment/counseling programs 50% of those responding indicated Yes for practitioners of traditional medicine 71% for community workers 62% for social workers.
In responding to 3.2.8.9 on training curriculum there was varied response from sub national jurisdictions as education is governed at the sub national level. Of the sub national jurisdictions that responded 66% did not provide training in medical and dental programs 57% did not provide training in nursing programs and 50% in pharmacy programs.
In response to 3.2.8.10 50% responded Yes with the primary source being the pharmacy.
In response to 3.2.8.13 on funding for NRT the majority of jurisdictions indicated support for partial funding. Specifically 70% for NRT 60% for bupropion and 71% for varenicline.","Demand reduction in the Canadian context is a responsibility shared through federal policy and provincial/territorial service delivery. A number of projects have been developed/supported in implementing Article 14. Annex 5 provides a detailed description and web access as available.
In responding to Section 3.2.8 Canada was challenged in reporting on variations between the sub national authorities. Responses are provided to those questions that had consistent answers by all jurisdictions. The following narratives addresses the variations between jurisdictions.
In 3.2.8.6 of those jurisdictions that responded 50% provided programs for the diagnosis and treatment of tobacco dependence in specialized centers for cessation counseling and 28% responding as having programs in rehabilitation centers.
In responding to 3.2.8.7 on reimbursements 22% had full and 88% had partial coverage in primary health care and 50% for full and partial in secondary health care programs. In responding to specialized health care 50% had partial with 25% with full and no coverage. Sixty percent reported partial coverage in specialized centers. In responding to rehabilitation centers 30% had full funding 20% partial and 50% did not provide funding.
In responding to 3.2.8.8 indicating which health care professionals are involved in treatment/counseling programs 50% of those responding indicted Yes for practitioners of traditional medicine 71% for community workers 62% for social workers.
In responding to 3.2.8.9 on training curriculum there was varied response from sub national jurisdictions as education is governed at the sub national level. Of the sub national jurisdictions that responded 66% did not provide training in medical and dental programs 57% did not provide training in nursing programs and 50% in pharmacy programs.
In response to 3.2.8.10 50% responded Yes.
In response to 3.2.8.12 on funding for NRT the majority of jurisdictions indicated support for partial funding. Specifically 70% for NRT 60% for bupropion and 71% for varenicline."
"29","Central African Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"30","Chad","Answer/report not provided","Au Tchad nous privilégions de conseils pour faire face au sevrage tabagique.","Answer/report not provided"
"31","Chile","Se ha elaborado por un equipo de profesionales del Ministerio de Salud. una cartilla de Cesación Tabáquica. sobre la base del Modelo A.B.C (Averiguar. Breve Consejo. y Consejería). Su difusión abarco el total de los Centros de Salud del nivel primario del Sistema de Salud. 
Este documento técnico denominado Orientaciones prácticas para la Consejería Anti Tabáquica. está destinada para ser utilizada por los profesionales de dichos centros y contiene orientación y lineamientos generales para aquellas personas que quieren dejar de fumar. de acuerdo al Modelo ya mencionado
 La primera evaluación. da cuenta de un aumento de un 40% de Consejería Breve proporcionada a los pacientes consultantes. durante el primer semestre del 2013","Se ha realizado capacitación de cesación tabaquica a traves de e-learnig y talleres presenciales a los profesionales del nivel primario del Sistema de Salud. Además a través de una linea telefónica del ministerio denominada Salud Responde se da orientación y lineamientos generales para aquellas personas que quieren dejar de fumar.","Answer/report not provided"
"32","China","In 2013 the Ministry of Health revised the clinical smoking cessation Guide and completed after a publication.
China''s health and family planning sectors in 2010 to develop the Chinese version of a short manual of smoking cessation interventions. Through the Central Government 3 year grants to local medical workers to promote tobacco control project brief smoking cessation interventions establish a number of large stable work force. National medical personnel brief smoking cessation skills-training courses on a regular basis every year improve the ability to provide brief smoking cessation intervention of medical professionals.","The completion of the modification to the Guideline for Clinical Smoking Cessation organized by the Ministry of Health shall provide guidance for relevant work in China. The short-term training on intervention of smoking cessation was offered to clinicians by virtue of the central government funds and international fund. In May 2009 the Ministry of Health together with other three ministries and departments jointly issued the Decision on Full Smoking Ban in the National Health Care System Effective as of 2011 which clearly specifies that medical staffs shall provide smoking cessation guidance for smoke","The completion of the modification to the Guideline for Clinical Smoking Cessation organized by the Ministry of Health shall provide guidance for relevant work in China. The short-term training on intervention of smoking cessation was offered to clinicians by virtue of the central government funds and international fund. In May 2009 the Ministry of Health together with other three ministries and departments jointly issued the Decision on Full Smoking Ban in the National Health Care System Effective as of 2011 which clearly specifies that medical staffs shall provide smoking cessation guidance for smoke"
"33","Colombia","Se ha diseñado y desarrollado un curso virtual en la Universidad de Antioquia. con el apoyo del Ministerio de Salud. sobre Estilos de Vida Saludable. En este curso se ha dispuesto un módulo sobre tabaquismo y control de tabaco. El curso está dirigido a profesionales de la salud. y tiene por objetivo fortalecer las capacidades del sistema de salud en cesación y prevención del consumo. particularmente de la población joven. 
En cuanto a la Guía para cesación de tabaco en población adulta. ésta está en la fase de evaluación económica que está desarrollando el Instituto de Evaluación y Tecnologías en Salud (IETS).
De igual forma. tanto en el Plan Decenal de Salud Pública. como en el Plan Decenal de Cáncer se establecieron metas para cesación:
Plan Decenal de Salud Pública: dentro del componente de condiciones crónicas prevalentes. se estableció como meta “Incrementar programas y/o clínicas de cesación de tabaco en el 80% de los departamentos“.
Plan Decenal de Cáncer: en la Línea estratégica 1 (Control del riesgo-Prevención primaria. entre las acciones a nivel político y normativo. está el desarrollar guías de práctica clínica para la cesación tabáquica. y gestionar la inclusión de programas de cesación en el Plan Obligatorio de Salud (POS). Entre las acciones en los servicios de salud se encuentran : a) Implementar la guía de práctica clínica para la cesación tabáquica ; b) Introducir programas de cesación de tabaco basados en evidencia científica ; c) Entrenar al personal de salud para la implementación de la consejería breve como herramienta para la identificación de riesgos y cesación del consumo de tabaco y sus derivados ; d) Capacitar al personal de salud en la normatividad vigente relacionada con el control del consumo de tabaco y sus derivados; e) 1.1.5. Desarrollar e implementar las estrategias educativas para los profesionales de los servicios de salud. como complemento a la comunicación masiva y a las intervenciones comunitarias en los temas de control del consumo y exposición al humo de tabaco y sus derivados; f) Implementar clínicas de cesación con cobertura nacional.","Se ha diseñado y desarrollado un curso virtual en la Universidad de Antioquia con el apoyo del Ministerio de Salud sobre Estilos de Vida Saludable. En este curso se ha dispuesto un módulo sobre tabaquismo y control de tabaco. El curso está dirigido a profesionales de la salud y tiene por objetivo fortalecer las capacidades del sistema de salud en cesación y prevención del consumo particularmente de la población joven. 
De igual manera se ha desarrollado un Protocolo para elaborar una guía integral de cesación para la atención de la población no fumadora. Con el desarrollo de la guía se espera poner en práctica todo el programa de ayuda al abandono del tabaquismo.","Answer/report not provided"
"34","Comoros","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"35","Congo","les substituts nicotiniques sont disponibles dans la majorité des pharmacies et s’obtiennent sans ordonnance par rapport aux autres","les substituts nicotiniques sont disponibles dans la majorité des pharmacies il y a de cela 3ans.","Answer/report not provided"
"36","Cook Islands","Smoking Cessation clinic established with a systematically structure started second week of February 2014","Answer/report not provided","Only private pharmacy are selling nicotine repalcement therapy however MoH provide Tips on How to Quit smoking brochure and counselling for people who wants to quit smoking."
"37","Costa Rica","El Ministerio de Salud. el Instituto de Alcoholismo y Farmacodependencia. así como la Caja Costarricense de Seguro social. han implementado la mensajería de texto en telefonía móvil a nivel nacional como un medio para promover la cesación del fumado; También la CCSS tiene programado clínicas de cesación de fumado en todos los hospitales para el 2018 aproximadamente y en éste 2014 se espera dotar a todas las clínicas existentes hasta éste momento de la Vareniclina como tratamiento para la cesación del fumado","Se aprobó acorde al CMCT una articulo para ello en la nueva ley.","Answer/report not provided"
"38","Côte d'Ivoire","Elaboration dun projet de protocole de sevrage tabagique.","Dans le cadre de la mise en œuvre de son plan daction opérationnel 2012 le Programme national de Lutte contre le Tabagisme et les autres Addictions (PNLTA) a entamé des démarches en vue dinstaller des unités de prise en charge des sujets dépendants à la nicotine. 
Dans le cadre de cette même politique un draft de protocole de prise en charge de ces sujets tabagiques a été élaboré. Une recherche de financement est entamée pour ladoption de cet important document au cours dun atelier réunissant des spécialistes de la santé préalablement à sa mise en oeuvre.","Answer/report not provided"
"39","Croatia","With the establishment of the Tobacco Control Section in April 2013 as a Section of the Mental Health and Addiction Prevention Unit within the Department of Health Promotion of the Croatian Institute of Public Health the opportunity for developing network of counselling services within public health sector has been created as well as professional training plans regarding smoking cessation. Already some regional counselling services for smoking cessation support have been established and two day training for public health professionals organized.","Answer/report not provided","Answer/report not provided"
"40","Cyprus","There is an increase of 30% of smokers demanding cessation during 2013. The ministry of health has trained 30 new professionals in order to be able to cover the increase in demand. Accessibility to the cessation centres is very simple and with immediate response. The clinical approach consists of nicotine replacement therapy and behavioural approaches. The rate of success at the moment is 40%. 
Please also note that for point 3.2.8.13 these pharmaceutical products are legally available but they are not used for the treatment of tobacco dependence at the moment.","The restricted use of varenicline in cessation clinics at the chest clinics of the public hospitals.","The restricted use of varenicline in cessation clinics at the chest clinics of the public hospitals."
"41","Czech Republic","There is a legally binding obligation for health professionals to conduct a brief intervention consisting of the timely diagnosis of abuse among persons who use tobacco products which is incorporated in the above mentioned Act No. 379/2005 Coll. The brief intervention is mostly offered by physicians and increasingly also by nurses. There are specialised courses in place on prevention of harmful use of addictive substances and treatment of addictions is obligatory for all physicians of all branches as a part of specialization trainings (as mentioned already in 3.2.6.8.). The Society for Treatment of Tobacco Dependence (www.SLZT.CZ) provides continuing education in treatment of tobacco dependence for physicians (CME credits of the Czech medical Chamber 2-day courses) nurses (CME credits of the Czech Association of Nurses one-day course) and pharmacists (CME credits of the Pharmacist''s Chamber 2-day course). It provides also education and regular update for nurses and physicians of Centres for Tobacco-Dependent including regular conferences at least twice a year. There is a collaboration of nurses from the General University Hospital in Prague and the Society for Treatment of Tobacco Dependence with International Society of Nurses in Cancer Care (www.isncc.org) which is focused on educating nurses in brief interventions. Most of health professions undergo occasional trainings in treatment of tobacco dependence but it is not systematic. Trainings include treatment of pregnant psychiatric adolescent and other disadvantaged smokers as well.
Guidelines for treatment of tobacco dependence were published for physicians/general practitioners (2005 2006) pharmacists (2010) and nurses (2010). (Available on-line: www.slzt.cz). 
Intensive treatment is offered in the frame of the Centres for Tobacco-Dependent based in hospitals mostly at pneumology cardiology internal clinics - currently 37 Centres across the country (see http://www.slzt.cz/centra-lecby). They are under supervision of the Society for Treatment of Tobacco Dependence.
In terms of coverage of treatment by public funding there are two treatment codes covered by the health insurance companies (60 minutes intervention 30 minutes follow-up visit). The treatment service is free of charge (only 30 CZK/each visit is to be paid as a regular medical office fee) apart from medication for patients. The pharmacotherapy is not reimbursed by health insurance companies only one of them gave support to pharmacotherapy for their clients by up to 4 000 CZK (= about 2 months treatment) in 2014. 
Treatment is also provided by some physicians pneumologists and other medical specialists. It is not systematic. Treatment can be provided also by addictologists (a new official branch of health professionals in the Czech Republic who focus on prevention and treatment of addictive diseases). A new legislation adopted in 2013 allows to cover a treatment provided by addictologists from health insurance system. 
Czech Pharmacist´s Chamber has started with a program “Smoking Cessation in Pharmacies”.
A “Quit line” (number 844 600 500) is available for a reduced charge between 11 – 16 hours during working days. However it is provided by the NGO “Czech Coalition against Tobacco” without any systematic support by the state. Consultants work on volunteer basis.
Campaigns/projects:
There have not been any national specially designed programmes for specific social groups in the past two years. Campaigns/projects were rather generally focused. There were some local events mainly related to World No Tobacco Day organised by several NGOs every year. 
Several hospitals are active in Health Promoting Hospitals/Smokefree Hospitals Program. Smoking cessation may be part of some other community health promotion projects (Healthy Cities etc.) 
Treatment of tobacco dependence is provided also in the Army of the Czech Republic (ACR). A preventive project of ACR on “Smoking reduction in ACR career soldiers - Smoking cessation“ carried out at the Ministry of Defence was approved in 2011 with the purpose to improve health state of smoking career soldiers.","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","Health facilities provide the free services like consultation. diagnosis and treatment at the state expense and. when individuals want. no-tobacco centres and pharmacies sell the nicotine-depending drugs at cheap price.","application of the NRT needs many money in our country. To overcome this problem we have been trying to develop the nicotine substitutes such as nicotine gum and sublingual tablet and have some experiences now.And we are testing the effectiveness of traditional medicine to help quiting smoking of smokers.","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","Counselling sessions concerning smoking cessation are offered in every municipality at no costs for the smokers. Some municipalities cover some expenses to smoking cessation medications at their own costs. General practitioners (GP´s) are more involved in giving brief advice to smokers than seen before.
In 2011 the Government and the majority of the political parties of the Parliament have earmarked new funds for 2012-2015 (16 million DKK) to prevention measures aimed at preventing youth smoking and to the launch of a national strategy to combat smoking among young people. 
In 2013 the Government ensured funds for 2014-2017 (42 million DKK) to help heavy smokers to quit smoking which also include the covering of cost of pharmaceutical products to smokers where relevant together with counselling sessions concerning smoking cessation.","In 2011 we developed and implemented recommandations for treating tobacco dependence at the clinical level and in the municipalities. The municipalities are the main responsable partner in tems of smoking cessation","The legal act of health from 2006 has placed the responsobility for health promotion and disease prevantion among citizens in the municipalities. 90 % of the munipals are providing smoking cessation serviceses free of costs but not including pharmaceutical products."
"45","Djibouti","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"46","Ecuador","Se elaboró la Guía de Abordaje del Tabaquismo en Atención Primaria de Salud. la misma que fue entregada a cada una de las Áreas de Salud del Ministerio de Salud Pública.
Capacitación a todo el personal del Primer Nivel de Atención del Área 8 de la ciudad de Quito y del Área 7 de la ciudad de Guayaquil con la finalidad de que realicen la detección precoz del consumo de tabaco y brinden asesoramiento y tratamiento breve a las personas que asisten al Primer Nivel de Atención.
Como parte del Proyecto Bilateral entre Uruguay y Ecuador se realizó la visita de dos especialistas (psicólogo y psiquiatra) a los Servicios de tratamiento del Ministerio de Salud de Uruguay y como producto de esta visita se elaboró el “Plan de Acción de Tratamiento del Tabaquismo” que será ejecutado a partir de los años 2014 y 2015. La falta de acceso a medicamentos gratuitos es una barrera.
Está previsto para el año 2014 la implementación del “Programa de Tratamiento ambulatorio en usos y consumo de tabaco. alcohol y otras drogas a nivel nacional en el Primer Nivel de Atención”.","Esta previsto la compra de mediamentos para brindar el tratamiento farmacológico en esas unidades","Answer/report not provided"
"47","Egypt","Answer/report not provided","Hotline set up to help quit smoking advice","Create a Mobile Clinics"
"48","El Salvador","FOSALUD mantiene cuatro (4) centros de prevención y tratamiento para la cesación del tabaco desde 2007. donde ofrece los servicios a las personas que manifiesten su deseo de cesar el consumo de tabaco. Los centros no están buscando activamente a los y las tabaquistas en centros escolares. instituciones públicas. o privadas.","Answer/report not provided","Answer/report not provided"
"49","Estonia","No changes from previous report","Answer/report not provided","Answer/report not provided"
"50","European Union","Answer/report not provided","Answer/report not provided","A study General Practitioners and the economics of smoking cessation in Europe co-financed by the EU Public Health Programme was published in May 2008."
"51","Fiji","We have however incorporated this into our NCD Strategic Plan 2015-2019","A handbook and pamphlets on smoking cessation (Kick the habit - for a healthy Fiji smile) were produced by the National Centre for Health Promotion in collaboration with the Fiji School of Medicine and the Fiji Dental Association to assist medical professionals during counselling; 
Nicotine replacement therapy (NRT) is available over the counter in pharmacies but the cost of a treatment is very high; the Tobacco Control Unit is currently engaged in discussions with a reputable pharmaceutical manufacturer for the supply of NRTs.","Answer/report not provided"
