"","Party","2014 ","2012 ","2010 "
"88","Malaysia","Implement smoke-free legislation by having 20 public places gazetted as non-smoking areas including public transportation shopping complex etc. in 2014 1 more public place i.e. Rest & Service Area will also gazetted as non-smoking area. 

Business owners managers or other persons in charge of affected premises is responsible to place the non-smoking sign at their places in relation to implement the smoke-free sales to minor and minimum retail price legislation 

Penalty amounted not more than RM 10 000 or prison not more than 2 years is charge for most of the violation to CTPR 2004 

Hotline is established for public to get any information related to tobacco. 

Public can also make complaint related to any health issues including tobacco through email telephone or mail.","Indicator not used","Indicator not used"
"89","Maldives","Answer/report not provided","Indicator not used","Indicator not used"
"90","Mali","Answer/report not provided","Indicator not used","Indicator not used"
"91","Malta","Answer/report not provided","Indicator not used","Indicator not used"
"92","Marshall Islands","Answer/report not provided","Indicator not used","Indicator not used"
"93","Mauritania","Answer/report not provided","Indicator not used","Indicator not used"
"94","Mauritius","Answer/report not provided","Indicator not used","Indicator not used"
"95","Mexico","La Ley General para el Control de Tabaco dispone lo siguiente:

 Artículo 26. Queda prohibido a cualquier persona consumir o tener encendido cualquier producto del tabaco en los espacios 100% libres de humo de tabaco. así como en las escuelas públicas y privadas de educación básica y media superior. 
En dichos lugares se fijará en el interior y en el exterior los letreros. logotipos y emblemas que establezca la Secretaría. 
 
Artículo 27. En lugares con acceso al público. o en áreas interiores de trabajo. públicas o privadas. incluidas las universidades e instituciones de educación superior. podrán existir zonas exclusivamente para fumar. las cuales deberán de conformidad con las disposiciones reglamentarias: 
I. Ubicarse en espacios al aire libre. o 
II. En espacios interiores aislados que dispongan de mecanismos que eviten el traslado de partículas hacia los espacios 100% libres de humo de tabaco y que no sea paso obligado para los no fumadores. 

Artículo 28. El propietario. administrador o responsable de un espacio 100% libre de humo de tabaco. estará obligado a hacer respetar los ambientes libres de humo de tabaco establecidos en los artículos anteriores. 
Artículo 29. En todos los espacios 100% libres de humo de tabaco y en las zonas exclusivamente para fumar. se colocarán en un lugar visible letreros que indiquen claramente su naturaleza. debiéndose incluir un número telefónico para la denuncia por incumplimiento a esta Ley. sus reglamentos y demás disposiciones aplicables.
Artículo 44. La Secretaría pondrá en operación una línea telefónica de acceso gratuito para que los ciudadanos puedan efectuar denuncias. quejas y sugerencias sobre los espacios 100% libres de humo de tabaco así como el incumplimiento de esta Ley. sus reglamentos y demás disposiciones aplicables.
Por su parte el Reglamento de la Ley General para el Control de Tabaco dispone:
Artículo 51.- En materia de protección contra la exposición al humo de tabaco. este Reglamento tiene las siguientes finalidades: 
I. Proteger a la población en general contra la exposición al humo de tabaco en cualquier área física cerrada con acceso al público. lugares interiores de trabajo y vehículos de transporte público; 
II. Proteger al personal laboralmente expuesto al humo de tabaco en los lugares interiores de trabajo; 
III. Reducir la probabilidad de que la población en riesgo se inicie en el tabaquismo; 
IV. Promover el desarrollo de acciones tendientes a reducir el consumo de tabaco y la exposición al humo del mismo en la población. así como la morbilidad y mortalidad ocasionadas. y 
V. Establecer mecanismos de coordinación para
 la participación y denuncia ciudadana. para la estricta vigilancia de la Ley y este Reglamento. 

Artículo 52.- En materia de orientación. educación y prevención. las acciones derivadas de este Reglamento comprenderán lo siguiente: 
I. La educación e información de la población sobre las graves consecuencias a la salud que conlleva fumar. la exposición al humo de tabaco. la orientación y consejería para que evite iniciar el consumo de tabaco y la información para que se abstenga de fumar en los lugares públicos; 
II. La difusión de la información a la población sobre los beneficios de dejar de fumar y la promoción de su abandono. y
III. El apoyo a los fumadores. cuando lo soliciten. para abandonar el tabaquismo a través de las diferentes opciones terapéuticas existentes y el número telefónico que para el efecto implemente la Secretaría. 
Artículo 53.- Para asegurar el derecho a la protección de la salud de las personas. será obligación del propietario. administrador o responsable de un espacio 100% libre de humo de tabaco. cuando una persona esté fumando en dicho lugar. en primera instancia. pedir que deje de fumar y apague su cigarro o cualquier otro producto de tabaco que haya encendido. de no hacer caso a la indicación. exigirle se retire del espacio 100% libre de humo de tabaco y se traslade a la zona exclusivamente para fumar; si opone resistencia. negarle el servicio y en su caso. buscar la asistencia de la autoridad correspondiente. 
La responsabilidad de los propietarios. poseedores o administradores. a que se refiere el presente artículo terminará en el momento en que den aviso a la autoridad correspondiente. para lo cual deberá contar con la clave de reporte que para tal efecto está obligada a emitir la autoridad. 
Artículo 54.- Los titulares y administradores de las dependencias. órganos y entidades de la Administración Pública y de los Órganos Legislativo. Judicial y Autónomos de la Federación. serán los responsables de implantar. cumplir y hacer cumplir el presente Reglamento. en sus respectivos ámbitos. 
Todo servidor público federal. que ostente un cargo de superior jerárquico. deberá requerir a toda persona que se encuentre fumando. a que se abstenga de hacerlo en la oficina o instalación asignada a su servicio y que apague inmediatamente su cigarro o cualquier producto de tabaco que haya encendido. Si continúa fumando. deberá pedirle que se traslade a un área al aire libre y si se niega. deberá pedirle que la abandone. siempre que dicha persona sea un particular. si se negase a abandonar el inmueble deberá solicitar el auxilio de la autoridad correspondiente. 
Si se trata de un servidor público sujeto a su dirección. deberá denunciarlo a la Contraloría del órgano. dependencia o entidad a la que se encuentre adscrito. 
Las personas que violen lo previsto en este Capítulo. después de ser conminadas a modificar su conducta. cuando no lo hicieren podrán ser puestas a disposición de la autoridad administrativa correspondiente quien definirá las sanciones a que haya lugar. 
Artículo 55.- En todos los accesos a los espacios 100% libres de humo de tabaco. será preciso que los propietarios. poseedores. administradores o responsables coloquen un cenicero de pie con el letrero: “Apaga tu cigarro o cualquier producto de tabaco antes de entrar”. 
En las entradas y en el interior de los mismos. deberán existir las señalizaciones y letreros que orienten a los trabajadores. usuarios y visitantes que se trata de un espacio 100% libre de humo de tabaco. así como letreros que contengan leyendas de advertencia sobre su incumplimiento y el número telefónico donde se puedan presentar quejas y denuncias. 
Artículo 56.- Los propietarios. poseedores o responsables de los vehículos de transporte público terrestre. deberán fijar en el interior y acceso a los mismos. letreros. logotipos o emblemas visibles que indiquen la prohibición de fumar; en caso de que algún pasajero se niegue a cumplir con la prohibición. se le deberá exhortar a que apague su cigarro o cualquier producto de tabaco que se encuentre consumiendo. en caso de presentar resistencia. invitarlo a que abandone el vehículo. y si la negativa persiste. dar aviso a la autoridad correspondiente. 
Los conductores de los vehículos que no acaten las disposiciones del párrafo anterior. deberán ser reportados ante las autoridades competentes. para la implementación. en su caso. de las sanciones administrativas correspondientes Por lo que respecta al transporte público aéreo. éste se regirá. además de lo establecido en el presente Reglamento. por lo contemplado en el Reglamento de la Ley de Aviación Civil. 
Artículo 57.- Los alumnos. maestros. personal administrativo. padres de familia e integrantes de las asociaciones de padres de familia de las escuelas e instituciones educativas hasta el nivel medio superior. sean públicas o privadas. podrán participar de manera individual o colectiva en la vigilancia. para que se cumpla con la prohibición de consumir o tener encendido cualquier producto del tabaco en el interior de estas. independientemente de que se trate de espacios cerrados o al aire libre pudiendo dar aviso a la autoridad correspondiente sobre la persona o las personas que incumplan con este Reglamento. 
Artículo 58.- Los alumnos. maestros. personal administrativo. padres de familia e integrantes de las asociaciones de padres de familia de las escuelas e instituciones educativas. sean públicas o privadas. podrán participar de manera individual o colectiva en la vigilancia. para que se cumpla con la prohibición de vender productos de tabaco a menores de edad así como cigarrillos sueltos o por unidad o cualquier producto de tabaco y denunciar ante la autoridad correspondiente la existencia de establecimientos fijos. semifijos o vendedores ambulantes que incumplan con este Reglamento. 
Artículo 59.- Los propietarios. administradores. organizadores de eventos en un espacio 100% libre de humo de tabaco. con el apoyo de los empleados y trabajadores que laboran en el mismo serán responsables de implementar. cumplir y hacer cumplir la Ley y este Reglamento en los espacios que ocupa el mismo. así como de solicitar a quien incumpla dichas disposiciones a que se retire del sitio. apercibido que en caso de no hacerlo se le dará aviso a la autoridad administrativa correspondiente. 
Artículo 60.- Las zonas exclusivamente para fumar deberán ubicarse al aire libre o en espacios interiores aislados y contar con las siguientes características: 
I. Las que estén ubicadas al aire libre. deberán estar físicamente separadas e incomunicadas de los espacios 100% libres de humo. no ser paso obligado para las personas o encontrarse en los accesos o salidas de los inmuebles. En estos espacios no podrán estar menores de edad y deberá advertirse a las mujeres embarazadas de los riesgos que corre ella y el producto al entrar en esta zona. y 
II. En caso de tratarse de espacios interiores aislados. deberán cumplir con los requerimientos técnicos establecidos en la Ley. este Reglamento y demás disposiciones legales aplicables. 
Artículo 61.- En los espacios interiores aislados se deberán cumplir los siguientes requisitos: 
I. Encontrarse totalmente separado de piso a techo y de pared a pared de los espacios 100% libres de humo de tabaco por todos sus lados; 
II. Contar con una puerta de apertura y cierre automática con mecanismo de movimiento lateral. no abatibles; que permanecerá cerrada permanentemente y se abrirá únicamente durante el acceso o salida de esas zonas; 
III. Contar con la señalización adecuada que prohíbe la entrada a menores y advierte de los riesgos a la salud a que se exponen por entrar en estos espacios. en especial las mujeres embarazadas. personas mayores y quienes padecen de enfermedades cardiovasculares. respiratorias. cáncer. asma y otras según se especifique en el Acuerdo secretarial respectivo. y 
IV. No representar un paso obligado para las personas.
 Artículo 62.- El espacio libre de humo de tabaco deberá ser como mínimo el doble del espacio interior aislado. En su caso. en la medición del espacio total se tomará en cuenta exclusivamente la superficie destinada a la prestación del servicio. no pudiendo incluirse en ningún caso las áreas destinadas a la cocina. a la preparación de bebidas. a los equipos de sonido y sus operadores. a los sanitarios. terrazas o estacionamientos. 
Artículo 63.- El espacio interior aislado deberá contar forzosamente con un sistema de ventilación y purificación que garantice lo siguiente: 
I. Recambio de aire limpio. continuo y permanente. que corresponda al total del volumen interior por cada 20 minutos. No se podrán utilizar equipos de recirculación de aire; este mínimo suministro de aire puede transferir aire de otras zonas de no fumar del edificio o establecimiento. y debe mantenerse continuamente durante las horas de funcionamiento del local. Además este suministro mínimo de aire debe estar claramente consignado en el certificado de ocupación; 
II. Filtración adecuada del aire contaminado antes de su expulsión al exterior del edificio donde se encuentre el establecimiento. a una altura que no afecte a los peatones que pasan frente a ésta salida. El aire proveniente de una sala designada para fumar no deberá tener salida dentro de un perímetro de 6 metros alrededor de cualquier puerta de entrada o salida del edificio. tomas de aire. patios libres de humo de tabaco o del nivel de la calle. En los casos en que este perímetro de 6 metros no pueda cumplirse. una separación mínima de 3 metros será permitida. siempre y cuando el aire expulsado sea filtrado tanto para partículas como para gases. Deberá llevarse un registro del mantenimiento y de los cambios de filtro que será presentado en caso de ser requerido durante una verificación; 
III. Aporte mínimo que asegure 30 litros de aire por segundo por persona dentro del espacio. sobre la base de un índice de aforo de 1 persona por cada 1.5 metros cuadrados; 
IV. Mantener una presión negativa con el resto del establecimiento no inferior a 6 Pascales. la cual deberá registrarse automáticamente durante toda la jornada que el establecimiento permanezca abierto. Dichos registros deberán ser conservados por el responsable del establecimiento durante dos años. a fin de mostrarlos en caso de verificación. En caso de no contar con ellos. se concluirá que no operaron durante dichos días y se aplicarán las sanciones correspondientes por cada uno de los días faltantes; 
V. Se requerirá la provisión de un monitor de la diferencia de presión cuya lectura pueda realizarse desde el exterior del área ubicada cerca de la entrada a la misma. El área designada para fumar deberá contar con una alarma que sea audible tanto dentro como fuera de la misma. Esta alarma se activará cuando la presión diferencial entre el área de fumadores y el área libre de humo adyacente sea menor de 5 Pa. Asimismo afuera deberá existir un cartel que informe que ninguna persona puede entrar al área mientras la alarma esté activada y un cartel interior que informe a todas las personas que se hallen dentro del área que deben apagar sus cigarrillos o cualquier otro producto de tabaco y salir inmediatamente de la misma; 
VI. Que el aire proveniente para este espacio no sea reciclado y que sea expulsado invariablemente al exterior del inmueble. y 
VII. Instalación y mantenimiento de acuerdo a las normas vigentes. 
Artículo 64.- La Secretaría. podrá celebrar convenios de coordinación o concertación. según corresponda. con las sociedades científicas y profesionales y con asociaciones civiles. empresarios y sindicatos. para desarrollar investigación. prevenir el inicio de fumar. disminuir el consumo de tabaco y la exposición a su humo. incentivar y apoyar el abandono del consumo de tabaco. así como la formación y capacitación de recursos humanos en aspectos sobre el control del tabaco. 
Artículo 65.- En los lugares destinados al hospedaje de personas queda estrictamente prohibido fumar y únicamente está permitido hacerlo en aquellas habitaciones destinadas para personas que fuman. siempre que: 
I. Representen como máximo veinticinco por ciento del total de las habitaciones del establecimiento mercantil; 
II. Se prohíba el acceso a menores de edad. aún en compañía de adulto; 
III. Estén identificados permanentemente en el exterior de la habitación así como en el interior de la misma. como habitaciones para personas que fuman. con señalamientos ubicados en lugares visibles al público asistente; 
IV. Contengan señalamientos permanentes que indiquen la prohibición de acceso a menores de edad; 
V. Contengan señalamientos relativos a los riesgos y enfermedades que provoca el consumo de tabaco; 
VI. Se encuentren físicamente aislados del resto de las habitaciones; 
VII. Tengan ventilación directa al exterior o cuenten con un sistema de extracción de aire. que no permita la recirculación y lo expulse hacia el exterior del edificio; que no se arroje a patios o cubos internos. ni se mezcle con otros sistemas de inyección. purificación. calefacción o enfriamiento de aire; 
VIII. Se ubiquen por piso. bloque o edificio completos. de acuerdo con la distribución de las personas que ahí concurran; 
IX. No se utilicen como sitio de recreación. entendiéndose por tal el acceso de otros huéspedes o la adaptación de las habitaciones para improvisar un salón de fiesta o reunión. y 
X. Ninguna persona podrá fumar mientras cualquier trabajador del establecimiento se encuentre en el interior de la habitación.
 Artículo 66.- La Secretaría promoverá la participación de la población y de las organizaciones de la sociedad civil en la prevención del tabaquismo y el control de los productos del tabaco con las siguientes acciones: 
I. Promoción de los espacios 100% libres de humo de tabaco. y denuncia de los establecimientos donde permitan fumar; 
II. Promoción de la salud comunitaria; 
III. Educación e información para la protección de la salud;
17 de 21 
IV. Investigación para la salud y generación de la evidencia científica y operativa en materia del control del tabaco; 
V. Difusión de las disposiciones legales en materia del control de los productos del tabaco; 
VI. El fomento del cumplimiento de las disposiciones relativas a la prohibición de fumar en espacios 100% libres de humo. la venta de productos de tabaco a menores de edad o cigarrillos sueltos por unidad. el empaquetado y etiquetado de productos de tabaco. la publicidad. promoción o patrocinio de productos de tabaco. el contrabando y comercio ilícito de productos de tabaco y otras irregularidades que se identifiquen y denuncien ante la autoridad correspondiente. y 
VII. Coordinación con los consejos nacional y estatal contra las adicciones. y las acciones de auxilio de aplicación de esta Ley como la denuncia ciudadana. 
Artículo 67.- La Secretaría promoverá que la población y la sociedad civil participen activamente en la aplicación de la Ley y este Reglamento y. de ser posible. que colabore con ella en la elaboración de las campañas de información continuas. para sensibilizar a la población y a los líderes de opinión respecto a los riesgos que entraña el consumo de tabaco y la exposición al humo del mismo. así como los beneficios de no iniciar el consumo y dejar de consumir los productos de tabaco lo antes posible. 
Artículo 68.- Cualquier ciudadano podrá presentar ante la autoridad correspondiente una denuncia en caso de observar el incumplimiento de la Ley o de este Reglamento. la cual tomará conocimiento del caso y dará el seguimiento necesario. actuando conforme a los procedimientos establecidos. 
Artículo 69.-. La Secretaría pondrá en operación un número telefónico de acceso gratuito. a través del cual se podrán formular denuncias y quejas sobre el incumplimiento de la Ley. este Reglamento y demás disposiciones legales aplicables. Asimismo. se otorgará orientación a los ciudadanos que lo soliciten sobre los riesgos que implica el consumo de productos de tabaco y la conveniencia de dejar de fumar. 
Artículo 70.- La Secretaría garantizará la confidencialidad de los datos personales del denunciante. en términos de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.","Indicator not used","Indicator not used"
"96","Micronesia (Federated States of)","Answer/report not provided","Indicator not used","Indicator not used"
"97","Mongolia","Answer/report not provided","Indicator not used","Indicator not used"
"98","Montenegro","Answer/report not provided","Indicator not used","Indicator not used"
"99","Myanmar","Answer/report not provided","Indicator not used","Indicator not used"
"100","Namibia","Answer/report not provided","Indicator not used","Indicator not used"
"101","Nauru","Answer/report not provided","Indicator not used","Indicator not used"
"102","Nepal","Answer/report not provided","Indicator not used","Indicator not used"
"103","Netherlands","Answer/report not provided","Indicator not used","Indicator not used"
"104","New Zealand","Answer/report not provided","Indicator not used","Indicator not used"
"105","Niger","Answer/report not provided","Indicator not used","Indicator not used"
"106","Nigeria","Answer/report not provided","Indicator not used","Indicator not used"
"107","Niue","Answer/report not provided","Indicator not used","Indicator not used"
"108","Norway","Answer/report not provided","Indicator not used","Indicator not used"
"109","Oman","Answer/report not provided","Indicator not used","Indicator not used"
"110","Pakistan","Answer/report not provided","Indicator not used","Indicator not used"
"111","Palau","Answer/report not provided","Indicator not used","Indicator not used"
