"","Party","2014","2012","2010"
"94","Mauritius","According to the Tobacco Regulations 2008 all packages of cigarettes should mandatorily carry one of the eight rotating pictorial health warnings and text warnings. The pictorial health warning occupy 60% of the front display area and consists of a text warning in French and 70% of the back display area accompany with a text warning in English. Moreover 65% of the sides display area of the package should be occupied by a written text warning in French and English. 

Cigar packages should mandatorily carried a text warning message in English and French. 

All package layouts with template of health warnings are approved by the Ministry of Health and Quality of Life.","Indicator not used","Indicator not used"
"95","Mexico","Ley General para el Control del Tabaco:
http://www.cofepris.gob.mx/MJ/Paginas/Leyes.aspx 
Reglamento de la Ley General para el Control del Tabaco:
http://www.cofepris.gob.mx/MJ/Paginas/Reglamentos.aspx 
Acuerdo por el que se dan a conocer la serie de leyendas. imágenes. pictogramas. mensajes sanitarios e información que deberá figurar en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos a partir del 24 de marzo de 2014.
http://dof.gob.mx/nota_detalle.php?codigo=5328796&fecha=03/01/2014","Indicator not used","Indicator not used"
"96","Micronesia (Federated States of)","Answer/report not provided","Indicator not used","Indicator not used"
"97","Mongolia","Answer/report not provided","Indicator not used","Indicator not used"
"98","Montenegro","Answer/report not provided","Indicator not used","Indicator not used"
"99","Myanmar","Answer/report not provided","Indicator not used","Indicator not used"
"100","Namibia","Answer/report not provided","Indicator not used","Indicator not used"
"101","Nauru","Answer/report not provided","Indicator not used","Indicator not used"
"102","Nepal","Answer/report not provided","Indicator not used","Indicator not used"
"103","Netherlands","Answer/report not provided","Indicator not used","Indicator not used"
"104","New Zealand","Answer/report not provided","Indicator not used","Indicator not used"
"105","Niger","Answer/report not provided","Indicator not used","Indicator not used"
"106","Nigeria","Answer/report not provided","Indicator not used","Indicator not used"
"107","Niue","Answer/report not provided","Indicator not used","Indicator not used"
"108","Norway","Answer/report not provided","Indicator not used","Indicator not used"
"109","Oman","Answer/report not provided","Indicator not used","Indicator not used"
"110","Pakistan","Answer/report not provided","Indicator not used","Indicator not used"
"111","Palau","Answer/report not provided","Indicator not used","Indicator not used"
"112","Panama","Directrices del Artículo 11 del FCTC de la OMS: 
Tamaño y Ubicación: las advertencias sanitarias ocupan el 50% de ambas superficies principales expuestas y un lateral en el cual se ubica una advertencia fija “FUMAR PUEDE CAUSAR LA MUERTE”. Estas se ubican en las dos caras. anterior y posterior. de cada paquete y en la parte inferior.
Borde: el borde de las advertencias sanitarias está incluido en el cálculo del porcentaje de la superficie expuesta ocupado por la advertencia; 
Periodicidad: la Ley mandata 5 advertencias que aparecen simultáneamente por un periodo de un año. por lo que son rotativas anuales.
Contenido de las advertencias sanitarias: definido por el MINSA y se incluyen aspectos relacionados con los daños y riesgos a la salud y al ambiente que ocasionan los productos de tabaco. 
Impresión: en el paquete y no en el envoltorio. utilizando la técnica de separación de colores. el sesenta por ciento (60%) del espacio designado para la advertencia sanitaria establecida por el Ministerio de Salud es utilizado para la imagen y el 40% restante para el texto correspondiente.
Validación: se ha realizado la validación de las advertencias previas a la comercialización de las advertencias sanitarias. aunque no para todas las rondas de advertencias.
Términos engañosos: La promoción de productos del tabaco en sus etiquetas. paquetes o envases no se hará de manera falsa. equívoca. engañosa o que pueda inducir a error en sus características o efectos para la salud. riesgos o emisiones. Se prohíbe la utilización de términos. elementos descriptivos. marcas de fábrica o de comercio. o signos figurativos o de otra clase. que produzca directa o indirectamente la falsa impresión de que un determinado producto del tabaco es menos nocivo que otro.
Observancia: 
Definición temática de las 5 advertencias: 
La Comisión Nacional para el Estudio del Tabaquismo del MINSA se reúne y establece los mensajes prioritarios que aparecerán la ronda de advertencias correspondientes. es decir los temas contenidos en las advertencias sanitarias y los pictogramas.
La Dirección de Promoción de la Salud (DPS) levanta propuestas de diseños que son presentados y validados por los miembros de la Comisión.
DPS ubica el diseño en cajetillas modelo y vuelve a presentarlo a la Comisión para su validación.
Se valida el diseño final mediante grupos focales antes de su aprobación final.
Se emite resolución de la Dirección General de Salud Pública (DIGESA) en la que aprueban las 5 advertencias con sus pictogramas. se informa sobre la distribución igualitaria. se ordena la presentación de informe de cantidades trimestrales por tipo de advertencia y se faculta a la Comisión Nacional para el Estudio del Tabaquismo (CNPETA) y a las Regiones de Salud para que ejerza las funciones de fiscalización. Se adjunta modelo.
La resolución se publica en Gaceta Oficial y se notifica a las empresas.
La industria tabacalera o sus subsidiarias modelos que deben ser sometidos a la aprobación de la DIGESA previa verificación técnica por la CNPETA. de no cumplirse con lo dispuesto en la Ley 13 de 2008. el Decreto 230 de 2008 y la respectiva resolución. los modelos propuestos no son aprobados y deben ser presentados nuevamente con los ajuste requeridos.
Una vez aprobados la industria tabacalera reproducen en todos los envases de los productos del tabaco destinados al consumidor final. las advertencias y sus pictogramas.
Los paquetes con advertencias y pictogramas de la ronda anterior pueden coexistir con la nueva ronda durante un periodo de 3 meses. superado este tiempo la industria debe retirarlos del mercado o son decomisados.
Infracciones y Sanciones
El artículo 26.7 y 26.8 de la Ley 13 de 2008 establece como infracción Constituye infracciones a lo previsto en esta Ley lo siguiente.
“7. Comercializar productos del tabaco utilizando el nombre. la marca. el símbolo o cualquier otro signo distintivo de cualquier otro bien o servicio en condiciones distintas de las permitidas en esta Ley.
8. Vender. ceder o suministrar productos del tabaco. en condiciones distintas de las permitidas en esta Ley.”
Al igual que para el resto de los aspectos contenidos en la Ley 13 de 2008 se aplican el mismo marco legal de referencia según consta en los artículos 27. 28. 29 y 30 de la precitada Ley.
Estrategia de Cumplimiento: 
Los puntos de venta son inspeccionados por el cuerpo de inspectores de salud en todas las regiones del país y se aplican las sanciones correspondientes cuando se detectan paquetes de productos de tabaco sin las advertencias y pictogramas. el decomiso es mandatorio.
La Autoridad Nacional de Aduanas revisa que los productos de tabaco a su ingreso al país cumplan con la norma establecida.
Aplica el mismo sistema de denuncia y atención de denuncia descrito en puntos previos.

Mayores detalles de la normativa vigente en materia de empaquetado y etiquetado se establecen en el Decreto 230 de 2008. que reglamenta la Ley 13 de 2008. El componente sancionatorio se recoge en los artículos 30 a 35. en tanto que las cuestiones técnicas se ubican en los artículos 14 y 17 y en el Anexo B.

Evaluación de los efectos de las medidas de empaquetado y etiquetado. 

Estudio sobre Beneficios de las Advertencias y Pictogramas Sanitarios sobre el Consumo de Tabaco realizado en el 2009. con el objetivo de conocer la opinión de los fumadores sobre los beneficios que sobre el consumo de tabaco tienen las advertencias sanitarias y sus pictogramas. que circulan en las cajetillas de cigarrillo. en todo el territorio nacional. se aplicó una encuesta a una muestra aleatoria de 993 fumadores de las Ciudades de Panamá y Colón. La encuesta fue basada en 11 preguntas. tomadas de la ITC para valorar las 3 advertencias y pictogramas que circularon del 2006 hasta marzo de 2009. que para fines prácticos. fueron presentadas en la cara frontal de la encuesta. con la intención de tener la seguridad de que los encuestados no presentaban confusiones con otras imágenes de control de tabaco circulantes en el país. Los temas de las advertencias fueron: Fumar produce cáncer de pulmón. Fumar produce enfermedades cardiovasculares y Fumar durante el embarazo produce parto prematuro. Los resultados reflejaron que las imágenes permiten apreciar mejor el contenido de la advertencia sanitaria que los mensajes de texto. Cerca de 8 de cada 10 entrevistados han leído estos mensajes. un 54% se abstuvo por lo menos una vez de fumar un cigarrillo en el último mes. como una respuesta a la advertencias sanitarias. A uno de cada dos las advertencias le hacen pensar en los daños que causa fumar y al 40% las advertencias le hacen pensar en dejar de fumar. el 87% reconoce y acepta que las advertencias que hoy forman parte de la campaña de No Fumar. son en algo ciertas o muy ciertas. Es internaste resaltar que un 7% en promedio por cada pregunta. contesto desconocer o no saber nada acerca de las preguntas realizadas en esta encuesta. frente al 93% que si observó en alguna medida las advertencias.

Encuesta Mundial de Tabaco en Adultos. 2013. Como parte de las políticas de control de tabaco que implementa Panamá desde el año 2005 está la impresión en la cajetilla de productos de tabaco de advertencias sanitarias con imágenes. el 76.9% de los adultos de 15 años y más notaron las advertencias sanitarias y que 4 de cada 10 consideraron dejar de fumar debido a la misma. Cerca de 1 de cada 2 fumadores actuales (53.5%) que notaron las advertencias. pensaron en dejar de fumar.

Encuesta Mundial de Tabaco en Jóvenes 2002. 2008 y 2012. Desde la GYTS del 2002. se ha venido investigando si los jóvenes han visto advertencias sanitarias o pictogramas en el empaquetado y etiquetado de cigarrillos. encontrándose que cada vez más jóvenes las observan. lo que sugiere que esta política es adecuada para educar a los jóvenes sobre los daños del fumar. al igual que para estimular la cesación al consumo. Adicional a ello. se destaca que el 37% de los no fumadores que pensaron acerca de no empezar a fumar debido a advertencias sanitarias. 

Para el 2012. el 71.2% de los entrevistados indicó haber visto advertencias sanitarias o pictogramas en el empaquetado y etiquetado de cigarrillos y 4 de cada 10 fumadores actuales pensaron dejar de fumar como consecuencia de las advertencias sanitarias. sin diferencias estadísticamente significativas entre chicos y chicas. 
Cerca de siete de cada 10 (71.2%) fumadores actuales se percató de las advertencias sanitarias en los paquetes de cigarrillos en los últimos 30 días (chicos=71.7%. chicas=71.5%). sin diferencias estadísticamente significativas por edad y sexo. aunque los que reportaron un porcentaje más elevado de su observancia fueron los jóvenes de 15 años con 74.4%. 
Un 28.4% de los fumadores actuales que pensó acerca de cómo dejar de fumar en los últimos 30 días. debido a las advertencias sanitarias en los paquetes de cigarrillos (chicos=28.8%. chicas=28.8%). sin diferencias estadísticamente significativas por edad y sexo. Por otro lado. cuatro de cada 10 fumadores actuales que se percató de advertencias sanitarias en los paquetes de cigarrillos en los últimos 30 días. pensó en dejar de fumar debido a las advertencias sanitarias (chicos=40.2%. chicas=40.4%). sin diferencias estadísticamente significativas por edad y sexo.","Indicator not used","Indicator not used"
"113","Papua New Guinea","Answer/report not provided","Indicator not used","Indicator not used"
"114","Paraguay","Answer/report not provided","Indicator not used","Indicator not used"
"115","Peru","Answer/report not provided","Indicator not used","Indicator not used"
"116","Philippines","Answer/report not provided","Indicator not used","Indicator not used"
"117","Poland","Answer/report not provided","Indicator not used","Indicator not used"
"118","Portugal","Answer/report not provided","Indicator not used","Indicator not used"
"119","Qatar","This item has been elaborated based on the application of the Framework Convention.","Indicator not used","Indicator not used"
"120","Republic of Korea","In regard to the answer of 3.2.5.10 preparations will be conducted to develop Korean pictorial health warning in 2014.","Indicator not used","Indicator not used"
"121","Republic of Moldova","Answer/report not provided","Indicator not used","Indicator not used"
"122","Romania","Answer/report not provided","Indicator not used","Indicator not used"
"123","Russian Federation","At the moment we are working on the technical regulations of the Customs Union of Belarus Kazakhstan and Russia which can increase the size of the graphic warnings on one side of the packaging of tobacco products to two.","Indicator not used","Indicator not used"
"124","Rwanda","Answer/report not provided","Indicator not used","Indicator not used"
"125","Saint Kitts and Nevis","Answer/report not provided","Indicator not used","Indicator not used"
"126","Saint Lucia","Answer/report not provided","Indicator not used","Indicator not used"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Indicator not used","Indicator not used"
"128","Samoa","Answer/report not provided","Indicator not used","Indicator not used"
"129","San Marino","Answer/report not provided","Indicator not used","Indicator not used"
"130","Sao Tome and Principe","Answer/report not provided","Indicator not used","Indicator not used"
"131","Saudi Arabia","Answer/report not provided","Indicator not used","Indicator not used"
"132","Senegal","Answer/report not provided","Indicator not used","Indicator not used"
"133","Serbia","Affirmative answers are regulated by the Law on Tobacco (Official Gazette of the Republic of Serbia No 101/05 90/07 95/10 36/11 93/12 and 108/13) articles 76 and 77. Regarding the answer to question 3.2.5.2 the Law bans terms such as “low tar” “light” “ultra-light” or “mild” this list is indicative but not exhaustive; there are no expiry dates on tobacco packaging and labelling but there is no ban on the display of colours or other industry package design techniques or figures for emission yields on packaging and labelling. In response to the question 3.2.5.14 only health warnings must appear in the principal language of the country.","Indicator not used","Indicator not used"
"134","Seychelles","Answer/report not provided","Indicator not used","Indicator not used"
"135","Sierra Leone","When discussing the future actions that are needed to fully implement Article 11 of the Convention with the Attitudinal and Behavioural Change Secretariat of the Ministry of Information the international team (on needs assessment May 2013) was advised that due to the high illiteracy rate in the country any future warnings should be bilingual (English and Krio) culturally appropriate and should contain pictures or pictograms.","Indicator not used","Indicator not used"
"136","Singapore","Answer/report not provided","Indicator not used","Indicator not used"
"137","Slovakia","Answer/report not provided","Indicator not used","Indicator not used"
"138","Slovenia","Answer/report not provided","Indicator not used","Indicator not used"
"139","Solomon Islands","Answer/report not provided","Indicator not used","Indicator not used"
"140","South Africa","Answer/report not provided","Indicator not used","Indicator not used"
"141","Spain","La regulación en España es la trasposición de la directiva 2001/37/CE. en cuya elaboración no existía el FCTC. No obstante. la contribución de los Estados Miembros a la elaboración de la directriz de desarrollo del artículo 11 ha permitido plasmar en la misma. los criterios ya definidos en dicha directiva. Para futuras revisiones. se tendrán en cuenta otros aspectos no contempladas hasta ahora.","Indicator not used","Indicator not used"
"142","Sri Lanka","Answer/report not provided","Indicator not used","Indicator not used"
"143","Sudan","Answer/report not provided","Indicator not used","Indicator not used"
"144","Suriname","Suriname used the Guidelines for implementation of Article 11 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","Indicator not used","Indicator not used"
"145","Swaziland","Answer/report not provided","Indicator not used","Indicator not used"
"146","Sweden","Answer/report not provided","Indicator not used","Indicator not used"
"147","Syrian Arab Republic","Answer/report not provided","Indicator not used","Indicator not used"
"148","Tajikistan","Answer/report not provided","Indicator not used","Indicator not used"
"149","Thailand","Answer/report not provided","Indicator not used","Indicator not used"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Indicator not used","Indicator not used"
"151","Timor-Leste","Answer/report not provided","Indicator not used","Indicator not used"
"152","Togo","Les directives ont été utilisées pour la rédaction de la loi et de ses 5 décrets d’application","Indicator not used","Indicator not used"
"153","Tonga","Answer/report not provided","Indicator not used","Indicator not used"
"154","Trinidad and Tobago","Answer/report not provided","Indicator not used","Indicator not used"
"155","Tunisia","Answer/report not provided","Indicator not used","Indicator not used"
"156","Turkey","Answer/report not provided","Indicator not used","Indicator not used"
"157","Turkmenistan","Answer/report not provided","Indicator not used","Indicator not used"
"158","Tuvalu","Answer/report not provided","Indicator not used","Indicator not used"
"159","Uganda","Answer/report not provided","Indicator not used","Indicator not used"
"160","Ukraine","Answer/report not provided","Indicator not used","Indicator not used"
"161","United Arab Emirates","Answer/report not provided","Indicator not used","Indicator not used"
"162","United Kingdom","Answer/report not provided","Indicator not used","Indicator not used"
"163","United Republic of Tanzania","Answer/report not provided","Indicator not used","Indicator not used"
"164","Uruguay","Answer/report not provided","Indicator not used","Indicator not used"
"165","Uzbekistan","Answer/report not provided","Indicator not used","Indicator not used"
"166","Vanuatu","Under Tobacco Control Regulation Order No 86 Part 11(7-18) and  the Article 11 (1-4) of Tobacco Control Act 19 of 2008 plainly describe the measures that each unit packet of cigarette should content a clear textual information and picture about health warning.","Indicator not used","Indicator not used"
"167","Venezuela","Answer/report not provided","Indicator not used","Indicator not used"
"168","Viet Nam","The guideline has been translated into local language and has been used as a reference point for the development of the tobacco control law and guiding documents on pictorial health warnings.","Indicator not used","Indicator not used"
"169","Yemen","Answer/report not provided","Indicator not used","Indicator not used"
