"","Party","2014 ","2012 ","2010 "
"112","Panama","En cuanto a las Directrices del Artículo 13 podemos indicar que: 
Se prevé alguna excepción a una prohibición completa a quienes intervienen en el comercio del tabaco.
La legislación panameña no establece ninguna excepción a la prohibición de publicidad. promoción y patrocinio de productos de tabaco. incluido lo transfronterizo.
Ley 13 de 2008 en su artículo 14 establece que “se prohíbe totalmente cualquier forma de publicidad. promoción y patrocinio del tabaco y de sus productos. así sea a través de medios indirectos o subliminales. dirigida a menores o mayores de edad. Igualmente se prohíbe toda forma de publicidad. promoción y patrocinio transfronterizo del tabaco y sus productos. que penetren en el territorio nacional.”
Por su parte el Decreto Ejecutivo 230 de 2008. establece en su articulado: 
Artículo 18. La prohibición total indicada en el artículo 14 de la Ley 13 de 2008. solo permite la colocación de los productos de tabaco y sus derivados en los dispensadores y anaqueles de los puntos de venta. que contendrán las advertencias sanitarias adicionales con sus respectivos pictogramas. No se podrá participar de manera alguna en el mercadeo. la publicidad. promoción o el patrocinio del tabaco. Esto también incluye aquella que se introduce en el interior de los cartones y/o cajetillas de todos los productos de tabaco y la que es remitida a los consumidores vía correo. internet y utilizando cualquier otra forma de comunicación disponible en el mercado nacional e internacional.

Queda prohibida la entrega o distribución de muestras. sean o no gratuitas. de cualquier producto del tabaco y sus derivados.

Artículo 19. No se podrá promocionar los productos derivados del tabaco a través de obsequios. souvenirs. actividades conexas u otras que inciten a que las personas consuman productos de tabaco.

A su vez el Decreto Ejecutivo 611 de 2010 que modifica el artículo 18 del Decreto 230 de 2008:

Se exige que se revelen a las autoridades gubernamentales sobre los gastos efectuados por la industria del tabaco en actividades de publicidad. promoción y patrocinio aún no prohibidas.
No se permite ningún tipo de publicidad. promoción y patrocinio de productos de tabaco por tanto no se solicita está información.

El Decreto 230 en su artículo 28 establece que no es permitido a los minoristas colocar productos del tabaco en ningún lugar que sea directamente accesible al cliente.

Pormenores de la prohibición de la publicidad. la promoción y el patrocinio transfronterizos originados en su territorio o que penetran en él. incluidos los medios de comunicación abarcados. 
La normativa es la misma anteriormente enunciada.
En la actualidad se trabaja en un Plan para mejorar la vigilancia y control de la prohibición de la publicidad. la promoción y el patrocinio transfronterizos. Se ha identificado que la mayor exposición de la población a este tipo de publicidad se está dando en las películas de televisión. cable y cine; así como por internet. Panamá no es productor de películas. ni de cine. 

Pormenores de la ejecución de las disposiciones sobre publicidad. promoción y patrocinio del tabaco (por ejemplo. sanciones. estrategias e infraestructuras de ejecución) 
Los mecanismos de vigilancia y control son los mismos descritos en acápites anteriores. 

Sanciones: La legislación nacional establece 5 categorías de sanciones a saber:
Amonestación escrita. sanciones pecuniarias que van desde 10 hasta 100 mil dólares. decomisos. cierres temporales. cierres permanentes. Su aplicación se da de conformidad con la falta. la reincidencia y el perjuicio a la salud pública.
Son las mismas que se aplican a otras violaciones en el marco de la aplicación de medidas de salud pública.

Infracciones: 
Ley 13. Artículo 26 establece las infracciones en atención a lo previsto en esta Ley y sobre el tema de publicidad. promoción y patrocinio indica las siguientes:

5. Entregar o distribuir muestras. gratuitas o no gratuitas. de cualquier producto del tabaco.
7. Comercializar productos del tabaco utilizando el nombre. la marca. el símbolo o cualquier otro signo distintivo de cualquier otro bien o servicio en condiciones distintas de las permitidas en esta Ley.
9. Publicitar. promocionar y patrocinar los productos del tabaco en todo medio de comunicación.

Adicionalmente. el artículo 27 indica que “la cuantía de las sanciones que se impongan se graduará teniendo en cuenta el riesgo generado para la salud. la capacidad económica del infractor. la repercusión social de la infracción. el beneficio que haya reportado al infractor la conducta sancionada. si el afectado es un menor de edad y la reincidencia del infractor; en tanto que el artículo 28 de la misma Ley dice que “cuando la infracción se trate de publicidad serán considerados responsables la empresa publicitaria y el beneficiario de la publicidad solidariamente. entendiendo por este último el titular de la marca o producto anunciado. así como el titular del establecimiento o espacio en el que se emite el anuncio.

Infraestructura de la observancia: La legislación nacional otorga la competencia de vigilancia y control de estas disposiciones al Ministerio de Salud. que administrativamente se organiza por niveles de ejecución: local. regional y nacional y así mismo la severidad de las sanciones a aplicar. Se cuenta con la figura del Juez Ejecutor que vela por que quienes no paguen las multas lo hagan.

La vigilancia establece un proceso de inspección de los establecimientos para verificar el cumplimiento de la ley. el cual puede darse en tres sentidos: inspecciones programadas. operativos especiales e inspecciones por denuncias. las cuales son hechas a la línea caliente del Estado -311. vía correo electrónico o directamente en las instalaciones de salud. Se utiliza el sistema ya establecido para la vigilancia de la salud pública. Con los fondos de tabaco que accede el MINSA a partir de la recaudación del impuesto selectivo al consumo se aportan vehículos y otros recursos para potenciar la capacidad operativa del sistema regular de inspecciones. El Ministerio de Salud está facultado por Ley (Código Sanitario) para ingresar en cualquier establecimiento a fin de realizar inspecciones sanitarias.

Los inspectores de salud son capacitados con base a los programas de capacitación de las Unidades Docentes Regionales y Nacional relacionados con el control de tabaco. a fin de mantener una actualización de los mismos en los aspectos que deben ser vigilados y controlados. 

En la legislación de su país se contempla la participación de la sociedad civil en la vigilancia y la ejecución de las medidas previstas en el artículo 13. 
El Artículo 29 establece que las infracciones a la presente Ley podrán ser denunciadas ante las autoridades competentes. por cualquier persona. y serán sancionadas por el Ministerio de Salud. conforme a lo preceptuado en el Código Sanitario. Esta disposición atiende a todo el marco regulatorio de control de tabaco y permite colegir que la Sociedad Civil está incluida aunque no se explicite.","Indicator not used","Indicator not used"
"113","Papua New Guinea","Answer/report not provided","Indicator not used","Indicator not used"
"114","Paraguay","Answer/report not provided","Indicator not used","Indicator not used"
"115","Peru","Answer/report not provided","Indicator not used","Indicator not used"
"116","Philippines","Answer/report not provided","Indicator not used","Indicator not used"
"117","Poland","Answer/report not provided","Indicator not used","Indicator not used"
"118","Portugal","Answer/report not provided","Indicator not used","Indicator not used"
"119","Qatar","Answer/report not provided","Indicator not used","Indicator not used"
"120","Republic of Korea","Answer/report not provided","Indicator not used","Indicator not used"
"121","Republic of Moldova","Answer/report not provided","Indicator not used","Indicator not used"
"122","Romania","Answer/report not provided","Indicator not used","Indicator not used"
"123","Russian Federation","Answer/report not provided","Indicator not used","Indicator not used"
"124","Rwanda","Answer/report not provided","Indicator not used","Indicator not used"
"125","Saint Kitts and Nevis","Answer/report not provided","Indicator not used","Indicator not used"
"126","Saint Lucia","Answer/report not provided","Indicator not used","Indicator not used"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Indicator not used","Indicator not used"
"128","Samoa","Answer/report not provided","Indicator not used","Indicator not used"
"129","San Marino","Answer/report not provided","Indicator not used","Indicator not used"
"130","Sao Tome and Principe","Answer/report not provided","Indicator not used","Indicator not used"
"131","Saudi Arabia","Answer/report not provided","Indicator not used","Indicator not used"
"132","Senegal","Answer/report not provided","Indicator not used","Indicator not used"
"133","Serbia","Answer/report not provided","Indicator not used","Indicator not used"
"134","Seychelles","Answer/report not provided","Indicator not used","Indicator not used"
"135","Sierra Leone","Sierra Leone has not yet implemented any measures to ban cross-border tobacco advertising promotion and sponsorship entering into or originating from its territory.","Indicator not used","Indicator not used"
"136","Singapore","Answer/report not provided","Indicator not used","Indicator not used"
"137","Slovakia","Answer/report not provided","Indicator not used","Indicator not used"
"138","Slovenia","Answer/report not provided","Indicator not used","Indicator not used"
"139","Solomon Islands","Answer/report not provided","Indicator not used","Indicator not used"
"140","South Africa","South Africa banned tobacco advertising promotion and sponsorship in 1999.","Indicator not used","Indicator not used"
"141","Spain","La regulación en España es la trasposición de la directiva 2003/33/CE. en cuya elaboración no existía el FCTC. No obstante. la contribución de los Estados Miembros a la elaboración de la directriz de desarrollo del artículo 13 ha permitido plasmar en la misma. los criterios ya definidos en dicha directiva. Para futuras revisiones. se tendrán en cuenta otros aspectos no contempladas hasta ahora.","Indicator not used","Indicator not used"
"142","Sri Lanka","Answer/report not provided","Indicator not used","Indicator not used"
"143","Sudan","Answer/report not provided","Indicator not used","Indicator not used"
"144","Suriname","Suriname used the Guidelines for implementation of Article 13 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","Indicator not used","Indicator not used"
"145","Swaziland","Answer/report not provided","Indicator not used","Indicator not used"
"146","Sweden","Answer/report not provided","Indicator not used","Indicator not used"
"147","Syrian Arab Republic","Answer/report not provided","Indicator not used","Indicator not used"
"148","Tajikistan","Answer/report not provided","Indicator not used","Indicator not used"
"149","Thailand","Answer/report not provided","Indicator not used","Indicator not used"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Indicator not used","Indicator not used"
"151","Timor-Leste","Answer/report not provided","Indicator not used","Indicator not used"
"152","Togo","Les directives ont été utilisées pour la rédaction des décrets","Indicator not used","Indicator not used"
"153","Tonga","Answer/report not provided","Indicator not used","Indicator not used"
"154","Trinidad and Tobago","Answer/report not provided","Indicator not used","Indicator not used"
"155","Tunisia","Answer/report not provided","Indicator not used","Indicator not used"
"156","Turkey","Answer/report not provided","Indicator not used","Indicator not used"
"157","Turkmenistan","Answer/report not provided","Indicator not used","Indicator not used"
"158","Tuvalu","Answer/report not provided","Indicator not used","Indicator not used"
"159","Uganda","Answer/report not provided","Indicator not used","Indicator not used"
"160","Ukraine","The Guidelines were extensively used to draft legislation.","Indicator not used","Indicator not used"
"161","United Arab Emirates","Answer/report not provided","Indicator not used","Indicator not used"
"162","United Kingdom","Answer/report not provided","Indicator not used","Indicator not used"
"163","United Republic of Tanzania","Answer/report not provided","Indicator not used","Indicator not used"
"164","Uruguay","Answer/report not provided","Indicator not used","Indicator not used"
"165","Uzbekistan","Answer/report not provided","Indicator not used","Indicator not used"
"166","Vanuatu","Under the Tobacco Control Act 19. it agrees that each party prohibited all forms of tobacco advertising. promotion and sponsorship.","Indicator not used","Indicator not used"
"167","Venezuela","Answer/report not provided","Indicator not used","Indicator not used"
"168","Viet Nam","The guideline has been translated into local language and disseminated","Indicator not used","Indicator not used"
"169","Yemen","Answer/report not provided","Indicator not used","Indicator not used"
