"","Party","2014 ","2012 ","2010 "
"66","India","Answer/report not provided","Ministry of Health & FW has been advocating with the State Governments to make compliance to anti-tobacco laws a necessary condition for issue of licenses to eataries.","A national toll-free 24 x 7 tobacco control helpline number- 1800 110 456 has been set up for reporting violations related to tobacco control. The violations reported are forwarded to concerned state focal points for tobacco control for their appropriate action."
"67","Iran (Islamic Republic of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","Smoke-free workplace legislation continues to enjoy strong public support and high levels of compliance. Active enforcement by Environmental Health Officers from the Health Service Executive (HSE) through the National Tobacco Control Inspection Programme is critical to maintaining these compliance levels. 
 In 2010 17116 smoke-free workplace inspections were conducted by Environmental Health Officers (EHOs). Of these; 
• 98% of workplaces inspected compliant with Section 47 of the Public Health Tobacco) Acts 2002 and 2004; 
• 13 cases taken for non-compliance with smoke-free workplace legislation 11 of which were in respect of licensed premises; 
 In 2011 15381 smoke-free workplace inspections were conducted by Environmental Health Officers (EHOs). Of these; 
• 98% of workplaces inspected compliant with Section 47 of the Public Health Tobacco) Acts 2002 and 2004; 
• 21 cases taken for non-compliance with smoke-free workplace legislation 17 of which were in respect of licensed premises; 
 In 2012 15565 smoke-free workplace inspections were conducted by Environmental Health Officers (EHOs). Of these; 
• 98% of workplaces inspected compliant with Section 47 of the Public Health Tobacco) Acts 2002 and 2004; 
• 17 cases taken for non-compliance with smoke-free workplace legislation all of which were in respect of licensed premises; 
 In 2013 12489 smoke-free workplace inspections were conducted by Environmental Health Officers (EHOs). Of these; 
• 98% of workplaces inspected compliant with Section 47 of the Public Health Tobacco) Acts 2002 and 2004; 
• 23 cases taken for non-compliance with smoke-free workplace legislation all of which were in respect of licensed premises;","Smoke-free workplace legislation continues to enjoy strong public support and high levels of compliance. Active enforcement by Environmental Health Officers (EHOs) from the Health Service Executive (HSE) through the National Tobacco Control Inspection Programme is critical to maintaining these compliance levels.
In 2009 25 cases taken for non-compliance with smoke-free workplace legislation 18 of which were in respect of licensed premises.
In 2008 25 350 smoke-free workplace inspections were conducted by Environmental Health Officers (EHOs). Of these:
o 97% of workplaces inspected compliant with Section 47 of the Public Health Tobacco) Acts 2002 and 2004;
o 24 cases taken for non-compliance with smoke-free workplace legislation 17 of which were in respect of licensed premises;
Link to the legislation: http://www.oireachtas.ie/documents/bills28/acts/2004/A0604.pdf . Section 17 of this law (amending section 48 of the 2002 Public Health (Tobacco) Act) refers to enforcement of smoke-free measures.","Smoke-free workplace legislation continues to enjoy strong public support and high levels of compliance. Active enforcement by Environmental Health Officers (EHOs) from the Health Service Executive (HSE) through the National Tobacco Control Inspection Programme is critical to maintaining these compliance levels.
In 2009 25 cases taken for non-compliance with smoke-free workplace legislation 18 of which were in respect of licensed premises.
In 2008 25 350 smoke-free workplace inspections were conducted by Environmental Health Officers (EHOs). Of these:
o 97% of workplaces inspected compliant with Section 47 of the Public Health Tobacco) Acts 2002 and 2004;
o 24 cases taken for non-compliance with smoke-free workplace legislation 17 of which were in respect of licensed premises;
Link to the legislation: http://www.oireachtas.ie/documents/bills28/acts/2004/A0604.pdf . Section 17 of this law (amending section 48 of the 2002 Public Health (Tobacco) Act) refers to enforcement of smoke-free measures."
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Answer/report not provided","The smokers only premises are allowed by the Italian smoking ban but they are not very spread. Less than 3% of bar and restaurant organized such premises. Some Italian Municipalities established smoking ban in parks when in presence of children and pregnant women.","Answer/report not provided"
"72","Jamaica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","At present Ministry of Health Labour and Welfare is holding a series of expert meetings on the preventive measures against secondhand smoking at workplaces and having discussion on new measures."
"74","Jordan","A field study to measure the extent of air pollution (passive smoking) was conducted in July 2010 in collaboration with the World Health Organization and Johns Hopkins University.","A field study to measure the extent of air pollution (passive smoking) in collaboration with the World Health Organization and Johns Hopkins University was implemented in July 2010.","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","The prohibition of smoking was found in 2009-2010 the most popular legislative initiative supported by the public and the media.","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Law of KR ? 138 of 25.12.2009 smoking is prohibited inside all buildings and premises occupied by state agencies and local governments in the entrances of houses","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Section 4 of Tobacco Control Act of 2009 concerns smoking in public places.","Answer/report not provided"
"81","Latvia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Answer/report not provided","There are weaknesses in compliance and legislation that protect against exposure to tobacco smoke.","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Answer/report not provided","Renforcement de la collaboration avec des ONG oeuvrant dans la lutte antitabac","Renforcement de la collaboration avec les ONG oeuvrant dans la lutte antitabac"
"88","Malaysia","Answer/report not provided","In April 2010 The Melaka State Government i.e. one of the 15 states in Malaysia which is also recognised as one of UNESCO World Heritage Sites had declared to be a Smokefree City. The Malacca State Cheif Minister has also declared Malacca as a Developed State status at 20:10 hours on the 20th. October 2010 or 20:10 (20.10.2010).
Five zones (namely Malacca world heritage city Melaka Raya Malacca International Trade Centre Alor Gajah and Jasin town centres all comprising of 338 hectares) were declared by the Health Minister as Smokefree areas in Malacca on June 15 2011 which embarks upon the Ministry of Healths commitment to protect the public from the dangers of cigarette smoke especially to women and children.","In April 2010 the Melaka (one of the 15 states in Malaysia) State Government which is also recognised as one of UNESCO World Heritage Sites had declared to be a Smoke Free City. Work is well underway to legally designate the identified places as smoke free ares."
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Link to legislation re designated smoking rooms in Casino.
http://www.justiceservices.gov.mt/DownloadDocument.aspx?app=lp&itemid=25396&l=1","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","No further comments"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"95","Mexico","Promoción de playas mexicanas 100% libres de humo de tabaco. playa en Cozumel","Con respecto al numeral 2.2.2. referente a la protección del humo de tabaco en establecimientos de enseñanza conviene señalar que la LGCT establece en su artículo 26 la prohibición de consumir o tener encendido cualquier producto de tabaco en escuelas públicas y privadas de educación básica y media superior no así en escuelas o establecimientos de educación superior como es el caso de las universidades en las cuáles de conformidad con el artículo 27 de la LGCT podrán existir Zonas exclusivamente para fumar las cuales deberán de conformidad con las disposiciones reglamentarias: I. Ubicarse en espacios al aire libre; II. En espacios interiores aislados que dispongan de mecanismos que eviten el traslado de partículas hacia los espacios 100% libres de humo de tabaco y que no sea paso obligado para los no fumadores.","Con respecto al numeral 2.2.2. referente a la protección del humo de tabaco en establecimientos de enseñanza conviene señalar que la LGCT establece en su artículo 26 la prohibición de consumir o tener encendido cualquier producto de tabaco en escuelas públicas y privadas de educación básica y media superior no así en escuelas o establecimientos de educación superior como es el caso de las universidades en las cuáles de conformidad con el artículo 27 de la LGCT podrán existir Zonas exclusivamente para fumar las cuales deberán de conformidad con las disposiciones reglamentarias: I. Ubicarse en espacios al aire libre o II. En espacios interiores aislados que dispongan de mecanismos que eviten el traslado de partículas hacia los espacios 100% libres de humo de tabaco y que no sea paso obligado para los no fumadores."
"96","Micronesia (Federated States of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Enclosed space is a space made of any material that has roof or ceiling that is immovable or movable doors windows and passages that are fully closed permanently or from time to time or space in which less than half the surface of the outer walls of the space consists of holes which are not counted openings for windows and doors.","Enclosed space is a space made of any material that has roof or ceiling that is immovable or movable doors windows and passages that are fully closed permanently or from time to time or space in which less than half the surface of the outer walls of the space consists of holes which are not counted openings for windows and doors.","Answer/report not provided"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","No measures have been undertaken in indoor workplaces for self-employed workers without employees.","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Whether an area is ''internal'' or ''indoors'' is generally obvious but if it is not obvious an area''s status can hinge on whether the area is or is not ''substantially enclosed''. The interpretation of ''substantially enclosed'' was successfully challenged recently in a court case relating to a casino. The result will be a tightening up of the interpretation of the current legislation.","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Palau has no universities shopping malls or trains.","RPPL 8-27 was passed on August 19 2011.","Answer/report not provided"
"112","Panama","Answer/report not provided","En la actualidad no hay estudios recientes de medición ambiental de cotinina.","Recién la implementación de la Ley 13 de enero de 2008 se realizaron mediciones para determinar el nivel de contaminación en bares discotecas restaurantes y otros establecimientos cerrados de interes de esta ley cuyos resultados dieron evidencias inmediatas de las mejoras ambientales producto de la aplicación de la prohibición total de fumar algunos de sus principales resultados fueron los siguientes:
Estudio Global del Monitoreo de Aire
En el Mayo de 2008 Panamá participó del Estudio Global del Monitoreo de Aire: Comparación de los niveles de contaminación del aire en los espacios interiores de trabajo en varios países dicho estudio parte del hecho de que el humo de tabaco de segunda mano es una mezcla del humo producido por la quema de un cigarrillo pipa o puro y el humo que se exhala de los pulmones de los fumadores. En él hay más de 4 800 químicos que incluyen 69 carcinógenos y otras sustancias químicas que son irritantes tóxicos y mutágenos1. En 1986 se concluye que el humo de tabaco de segunda mano es causa de enfermedad en no fumadores saludables2. Estudios posteriores han clasificado el humo de tabaco de segunda mano como un carcinógeno humano.
La meta de este estudio es desarrollar una base de datos global que aporte información sobre la exposición de humo de tabaco de segunda mano basada en la evidencia obtenida a partir de mediciones del nivel de contaminación de aire. Se ha realizado en por lo menos 20 países alrededor del mundo. En América Central sólo se ha efectuado en Panamá. Se plantea la hipótesis que el aire en lugares cerrados podría ser menos contaminante en aquellos sitios donde está prohibido fumar es decir donde fumar no ocurre que en aquellos lugares donde fumar está permitido.
A final del mes de Abril del 2008 Panamá implementó la prohibición de fumar a nivel nacional. Esto hace ilegal fumar en Las oficinas públicas y privadas nacionales provinciales comarcales y locales; en los medios de transporte público en general y en las terminales de transporte terrestre marítimo y aéreo; en los lugares cerrados de acceso público donde haya concurrencia de personas entre las que se incluyen restaurantes y bares; en los ambientes públicos y privados abiertos y cerrados destinados a actividades deportivas; en las áreas comunes de los edificios públicos y privados de uso comercial y doméstico; en los ambientes laborales cerrados y en las instituciones educativas y de salud públicas y privadas. 
Los datos presentados son de Panamá y Argentina para lo que se aplicó el protocolo del Roswell Park Cancer Institute de Buffalo Nueva York. Se analizó la calidad del aire en restaurantes bares terminales de transporte incluyendo aeropuertos estaciones de trenes y de autobuses y otros sitios de interés utilizando el TSI SidePak AM 510 que permite tomar muestras y almacenar niveles de partículas suspendidas respirable (RSP) en el aire y se midió en el tiempo-real la concentración de las partícula con un"
"113","Papua New Guinea","There is a need for enforcement team to focus on enforcement of these areas. The health department is working towards it.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Smoking is not allowed in health services with exceptions for psychiatric services and drug and alcohol treatment services where a properly ventilated smoking room can be set up.","Smoking is not allowed in health services with exceptions for psychiatric services and drug and alcohol treatment services where a properly ventilated smoking room can be set up."
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","In regard to 3.2.2.6 answers private work places cultural and sports facilities were responded as “complete” smoke-free zone in 3rd reporting period in 2012. However precisely interpreting the regulation those are “partial” non-smoking areas because it specifies certain standards. Only the following spaces are fully banned smoking and the places less than its standard are not prohibited.
1)Private work places: the buildings such as private institutes office buildings factories and multipurpose structures with a floor area of 1 000? and more
2) Cultural facilities: theatres with more than 300 seats
3) Sports facilities whose capacity is more than 1 000 spectators.
Smoking in taxi has been fully banned in Seoul from August 1 2013 pursuant to Seoul Metropolitan Government''s by-laws. It prohibits smoking in taxi whether passenger is on board or not. If the driver infringed regulation a fine KRW 1.2 million is imposed to him or her.
In accordance with article 21 of Enforcement Decree of the Food Sanitation Act (Types of Business) night club is classified as entertainment bar business and it is not included in non-smoking areas. Article 6 of the National Health Promotion Act specifies non-smoking areas as ''rest restaurant business'' ''general restaurant business'' and ''bakery business''.","Under a comprehensive ban on smoking in public facilities setting up of indoor smoking room is also allowed.","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","Penalties of 600 to 1 000 MDL (US$ 60-100) shall be applied for smoking in a public place where smoking is not allowed.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","There are no international airports harbours or railway stations","there are no railways or international airports -
Law 20 march 2008 n. 52 link: http://www.consigliograndeegenerale.sm/contents/instance18/files/document/23690leggi_7299.pdf","there are no railways or international airports -
Law 20 march 2008 n. 52 link: http://www.consigliograndeegenerale.sm/contents/instance18/files/document/23690leggi_7299.pdf"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
