"","Party","2014","2012","2010"
"97","Mongolia","Build capacity of health and other sector staff on tobacco cessation","Lack of funding and institutions NGOs to fully implement the WHO FCTC and the national law on Tobacco Control","Lack of funding to fully implement the WHO FCTC and the national law on tobacco control."
"98","Montenegro","Very small number of trained personnel in the field of public health that would follow the relationship of tobacco control and health as well as a number of staff who monitor the implementation of laws and principles of general application FCTC.","Very small number of trained personnel in the field of public health that would follow the relationship of tobacco control and health as well as a number of staff who monitor the implementation of laws and principles of general application FCTC.","Very small number of trained personnel in the field of public health that would follow the relationship of tobacco control and health as well as a number of staff who monitor the implementation of laws and principles of general application FCTC."
"99","Myanmar","The lack of full time staff who can focus on tobacco control activities at all levels contributes to limitation of implementing the Convention effectively. The training or sensitization programmes are required for capacity building of the focal personnel at all levels.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Existing gaps refer to skills and staff shortage as well funds to ensure proper staff are recruited.","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","No adequate financial and technical resources to effectively implement WHO FCTC.","- Limited financial resources
- Inadequate skilled manpower","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","INSUFFISANCE DE LA CONNAISSANCE DE LA LOI ANTI TABAC
NON COMPLETUDE DES TEXTES
MANQUE DE RESSOURCE
INSUFFISANCE DE COORDINATION ENTRE LES ACTEURS DU PUBLIC DUNE PART ET DES ACTEURS PRIVES DAUTRE PART","Answer/report not provided"
"106","Nigeria","Work plan not implemented due to lack of funds","Answer/report not provided","Answer/report not provided"
"107","Niue","Technical assistance for tax increase on tobacco products","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","There is lack of financial resources and capacity to implement the provisions of the Convention.","There is a lack of financial resources to implement the provisions of the Convention and in the provision of power in Almlh Mkavhhaltbg","There is a lack of financial resources to implement the terms of the agreement in the provision of manpower in the fight against tobacco"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","We need resources to 1) conduct local research including the economic impact of tobacco use; 2) increase enforcement capacity (e.g. more police officers) 3) fund media campaigns including funds for computer and software to improve media/marketing and education activities; 4) implement Article 14 guidelines and establishment of subsequent cessation services and 5) implement Articles 5.3 and 11. We also need funding assistance to have at least 2 participants attend COP meetings so that we can more fully participate in meetings and activities that often occur simultaneously. We need guidance as to who we can request assistance for these above mentioned activities. Our NGO partners also have little funding to participate in FCTC implementation.","Full implementation and education; raising awareness in regards to tobacco act RPPL 8-27. Educate policymakers about the articles which were not addressed by RPPL 8-27 and if possible have such legislation in place by 2017.","Answer/report not provided"
"112","Panama","Hay limitaciones de recursos humanos en las instituciones del Estado para la vigilancia permanente. ya que no hay disponibilidad para su contratación.","El desarrollo de las clínicas de cesación fue un proceso complejo y carente de dinero. Esta situación se solvento en virtud de la aplicacaicón de la asignación de recursos al Ministerio de Salud producto de la ley que incrementa los impuestos al tabaco dado que los recursos han sido limitados.","El desarrollo de las clínicas de cesación dado que los recursos han sido limitados. Esta situación se resolverá en la medida en que a partir del 2010 por ley se asignan al MINSA recursos específicos cuya fuente son los impuesto al tabaco."
"113","Papua New Guinea","Resources (Funding & Manpower) to implement Tobacco Control Program. The department working towards boosting the capacity to implementing the FCTC.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Es casi nula la existencia de recursos para enfrentar la situación. se puede considerar que hay otras prioridades para el Estado Paraguayo.","Si tomamos en cuenta el enorme poder de los tabacaleros en este pais y la casi nula existencia de recursos para enfrentar la situacion se puede considerar que hay otras prioridades para el Estado Paraguayo.","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Lack of resources; partial support of legislators","Answer/report not provided","Answer/report not provided"
"117","Poland","The Tobacco Control Law calls for 0.5% levy from excise tobacco tax for government tobacco control programs; since many years (approx. 10 years) real expenditures for tobacco control have not exceeded 1-2 million Polish zlotys. It is 80-100 times less than results from the above provision on tobacco tax levy. It is approx. 200 times less than donations for tobacco growing","Capacity assessment of the implementation of effective tobacco control policy has been prepared by the domesatic and WHOs expert. It describes the main problems to be solved in tobacco control policy (effective management and coordination financial support of the National Action Plan on tobacco control tax policy etc.)","Answer/report not provided"
"118","Portugal","Health campaigns in television are very expensive. 
 The costs of pharmaceutical treatments for smoking cessation could be a barrier for many smokers.","We will need political will and human and budgettary resources in order to fully develop all the FCTC obligations","We will need political will and human and budgettary resources in order to fully develop all the FCTC obligations"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","A needs assessment was jointly undertaken by the Government and the Convention Secretariat in October 2010. Gaps and needs have been identified and follow-up is ongoing for the provision of resources for meeting these needs.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Rwanda needs strategic and action plan for the National tobacco control program. Rwanda should engage local and International NGOs Civil Society in tobacco control program. Development of intersectoral program on tobacco control for smooth implementation of FCTC","Answer/report not provided"
