"","Party","2014","2012","2010"
"66","India","Answer/report not provided","India ia a key facilitator for the working group formed for development of guidelines under Articles 17-18 of WHO FCTC.","India is a key facilitator for WG on Article 17 18 and hosted the first meeting in September 2009 at New Delhi India.
With support form BI civil society organizations have made documentaries on the plight of bodi rollers a d Tendu leaf pluckers to create awarenes and sensitization on the issue."
"67","Iran (Islamic Republic of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Since year 2010 no public (EU or National) coupled subsidy of any kind to the leaf tobacco production exists by year 2015 the new EU Common Agricultural Policy will entry into force which does not foresee any possibility for EU or Italy to support tobacco growing: neither linked to the farm area nor to the quantity produced nor to the quality or other aspects.","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","The quantity of tobacco sales had decreased because of tobacco tax increase which Japanese government implemented in October 2010 for securing a source of revenue. Then Japan Tobacco inc. recruited tobacco growers who would give up growing tobacco.
In response to this incident Ministry of Agriculture Forestry and Fisheries provided measures supporting tobacco growers to convert crops for preventing farmlands from being abandoned.
See(http://www.maff.go.jp/j/budget/2011/pdf/hosei4_pr_p22.pdf)","Answer/report not provided"
"74","Jordan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"77","Kiribati","This article does not apply to Kiribati because there is no tobacco industry here.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","There is limited tobacco growing in Lesotho and is largely for personal use. Thaba Bosiu Centre (an agency of the Ministry of Health and Social Welfare) runs a programme on alternative livelihood targeting tobacco and other drugs of abuse."
"84","Libyan Arab Jamahiriya","Does not apply to the case on Libya no tobacco growing in the country.","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Additional information: http://findarticles.com/p/news-articles/new-straits-times/mi_8016/is_20100402/malaysia-continue-add-kenaf-industry/ai_n53003605/"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","No further comments"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"95","Mexico","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","Answer/report not provided",NA,"Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Namibia is not a tobacco farming country and suggestions to do that have been discouraged by the Government and the Ministry of Health.","Namibia is not a tobacco farming country and suggestions to do that have been discouraged by the Government and the Ministry of Health."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Legal provision and educational and awareness programs cover this issue but in practice it is progressing.","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Answer/report not provided","Currently there is no commercial tobacco growing in Palau. Very few people grow tobacco for personal use and this is manly for chewing. There is one local tobacco factory that imports loose tobacco and rolls it into cigarrettes.","Answer/report not provided"
"112","Panama","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"113","Papua New Guinea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","El Ministerio de Agricultura a través de la Dirección General de Competitividad Agraria (DGCA). programa y ejecuta acciones bajo el enfoque de cadenas productivas. en la cual no se ha priorizado tabaco. sin embargo las acciones del desarrollo de las cadena de café y cacao indirectamente han contribuido al desplazamiento de superficies del cultivo de tabaco. principalmente en las regiones de San Martín y Cajamarca.","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","No tobacco growers or workers are present in San Marino","No tobacco growing or manufacturesr in San Marino","No tobacco growing or manufacturesr in San Marino"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","Answer/report not provided","En cuanto a medidas de reconversión/diversificación a otros sectores cabe recordar que:
El Fondo Comunitario del Tabaco FCT creado en 1992 y operativo hasta 2010 ha permitido financiar estudios sobre las posibilidades de reconversión de los productores de tabaco crudo a otros cultivos o actividades (desde 1998) y acciones específicas de reconversión hacia otros cultivos o actividades económicas creadoras de empleo (desde 2002). 
En base al FCT se han hecho estudios sobre distintas alternativas: productos hortofrutícolas agricultura ecológica biocarburantes y se han llevado a cabo proyectos de: cultivo de plantas aromáticas tomate brócoli agroenergéticos etc.
Dichos estudios y experiencias concluyen que si bien la respuesta agronómica es satisfactoria en las zonas donde se localiza la alternativa al cultivo del tabaco es económicamente difícil pues pasa por muchas diferentes soluciones y no existe una gran y única alternativa.","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Existing policies only encourage crop diversification.","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","As per Decision of Council of Ministers No. 2008/14265 tobacco growers in 9 cities of Turkey who renounced from tobacco production have prefered to grow alternative products. Referring to Tobacco Production and Purchase-Sale Agreement with Monopoly Administration in 2008 these growers shall be annually provided with one-off subsidy for the years 2009 2010 and 2011. 
Relevant legislation can be found at the following link: http://www.tugem.gov.tr/document/alternatif_urun_destegi.html"
"157","Turkmenistan","Not applicable since there is no tobacco production in Turkmenistan.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Individual still strongly practice selling local tusaga and cigarette (roll) at their homes and bingo places as a mean of income.","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Tobacco is not farmed in the United Kingdom.","Tobacco is not farmed in the United Kingdom."
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","None","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","There are ideas and suggestions by the Ministry of Agreculture to grow economically viable alternative plants as dates and semsim but no fund.","Answer/report not provided"
