"","Party","2014","2012","2010"
"47","Egypt","None","Answer/report not provided","None"
"48","El Salvador","Partially","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"50","European Union","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"51","Fiji","None","Partially","Answer/report not provided"
"52","Finland","Partially","Partially","Partially"
"53","France","Partially","Partially","Partially"
"54","Gabon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"55","Gambia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"56","Georgia","None","Answer/report not provided","Answer/report not provided"
"57","Germany","Partially","Partially","Partially"
"58","Ghana","Partially","None","None"
"59","Greece","Partially","Partially","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Partially","Partially","Answer/report not provided"
"62","Guyana","Answer/report not provided","Full","Full"
"63","Honduras","Full","Full","Full"
"64","Hungary","Partially","Partially","Partially"
"65","Iceland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"66","India","Full","Full","Full"
"67","Iran (Islamic Republic of)","Answer/report not provided","Partially","Answer/report not provided"
"68","Iraq","Partially","Answer/report not provided","Answer/report not provided"
"69","Ireland","Full","Full","Full"
"70","Israel","Answer/report not provided","Full","Answer/report not provided"
"71","Italy","None","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Full","Answer/report not provided","Answer/report not provided"
"73","Japan","Partially","Partially","Partially"
"74","Jordan","None","None","None"
"75","Kazakhstan","None","None","Answer/report not provided"
"76","Kenya","Partially","Answer/report not provided","Partially"
"77","Kiribati","Partially","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Partially","None","None"
"79","Kyrgyzstan","Partially","Partially","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Partially","Partially","Partially"
"82","Lebanon","None","Answer/report not provided","Answer/report not provided"
"83","Lesotho","None","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","None","None","Answer/report not provided"
"85","Lithuania","Partially","Partially","Partially"
"86","Luxembourg","Partially","Partially","Partially"
"87","Madagascar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"88","Malaysia","Full","Partially","Partially"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Partially","Full","Full"
"92","Marshall Islands","Answer/report not provided","Partially","None"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","None","None","Answer/report not provided"
"95","Mexico","Full","None","None"
"96","Micronesia (Federated States of)","None","None","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Partially","Partially"
"98","Montenegro","None","None","None"
"99","Myanmar","Partially","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","None","None"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Full","Full","Full"
"104","New Zealand","Full","Full","Full"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Partially","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Full","None","Answer/report not provided"
"109","Oman","None","None","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Full","Partially","Answer/report not provided"
"112","Panama","Full","Partially","Partially"
"113","Papua New Guinea","None","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Full","Full","Answer/report not provided"
"115","Peru","None","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","None","Answer/report not provided"
"117","Poland","None","None","Answer/report not provided"
"118","Portugal","Full","Full","Full"
"119","Qatar","Answer/report not provided","Full","Full"
"120","Republic of Korea","None","None","None"
"121","Republic of Moldova","None","Answer/report not provided","Answer/report not provided"
"122","Romania","None","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","None","None","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","None","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Partially","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Partially","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","Full","Full","Full"
"134","Seychelles","None","None","None"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Partially","Partially","Partially"
"137","Slovakia","None","None","None"
"138","Slovenia","None","None","None"
"139","Solomon Islands","None","Answer/report not provided","Answer/report not provided"
"140","South Africa","None","Answer/report not provided","Answer/report not provided"
"141","Spain","Full","Partially","Full"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","None","Answer/report not provided"
"144","Suriname","None","None","Answer/report not provided"
"145","Swaziland","Answer/report not provided","None","Answer/report not provided"
"146","Sweden","Partially","Partially","Partially"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","None","Answer/report not provided","Answer/report not provided"
"149","Thailand","Full","Full","Full"
"150","The former Yugoslav Republic of Macedonia","None","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","None","Answer/report not provided","None"
"153","Tonga","Full","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Full","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Partially","Partially","Answer/report not provided"
"156","Turkey","Full","Full","Full"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Full","None","Answer/report not provided"
"159","Uganda","Answer/report not provided","Full","Answer/report not provided"
"160","Ukraine","None","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Partially","Partially","Answer/report not provided"
"162","United Kingdom","Full","Full","Full"
"163","United Republic of Tanzania","Partially","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Full","Full","Full"
"165","Uzbekistan","Partially","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","None","Answer/report not provided","Answer/report not provided"
"167","Venezuela","Full","Full","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
