"","Party","2014","2012","2010"
"69","Ireland","Please note that with regard to costs of treatment these products NRT etc. are covered for those with entitlement to free healthcare.","Please note that with regard to costs of treatment these products NRT etc. are covered for those with entitlement to free healthcare.","Please note that with regard to costs of treatment these products NRT etc. are covered for those with entitlement to free healthcare."
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","The Weblink of the Guideline for support of Smoking Cessation is as follows;
(http://www.mhlw.go.jp/topics/tobacco/kin-en-sien/manual/index.html).","Answer/report not provided"
"74","Jordan","There are some specialized centers such as King Hussein Cancer Center but provide the service for a price.","Answer/report not provided","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","There is currently no legislation or regulation addressing this obligation. There is however a programme that promotes cessation of tobacco use and treatment for tobacco dependence. This programme covers health care facilities and a rehabilitation centre for diagnosing counselling preventing and treating tobacco dependence. The promotion activities are conducted in educational institutions health care facilities workplaces and sporting environments. Tobacco cessation services are offered in selected government facilities by the mental health units. Thaba Bosiu Centre an agency of the Ministry of Health and Social Welfare NGOs such as the Seventh Day Adventist (SDA) Church the Anti Drug and Alcohol Association of Lesotho (ADAAL) Scott Hospital and Christian Health Association of Lesotho (CHAL) are actively involved in prevention and raising awareness on the harmful effects tobacco alcohol and drugs and also provide support for quitting."
"84","Libyan Arab Jamahiriya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Voir section III.2.5 dannexe 2.","Answer/report not provided"
"87","Madagascar","Answer/report not provided","Answer/report not provided","nd"
"88","Malaysia","Answer/report not provided","3.2.8.1: web-link to the guidelines: http://moh.gov.my/v/rm and see also Annex. Currently effort is carried out for further review of the Clinical Practice Guidelines - Treatment of Tobacco Use and Dependence 2003 Ministry of Health Malaysia.","Answer/report not provided"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","The Ministry of Health is encouraging other non government organization to sponsor tobacco cessation counseling to all age categories. At the same time the Ministry of Health is planning to have tobacco cessation programs to be available for every one including the government ministries and agencies. At the moment tobacco cessation is non existence but the plan is there to be implemented in times to come."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","There is no expertise at the national level to train medical and paramedical staff in tobacco dependance treatment. We would wish to have the support of the FCTC Secretariat with regard to the training of MOH staff."
"95","Mexico","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","FSM have no minimal training on tobacco treatment incorporated into the curricula of health professional training at pre and post quality levels during their education.","Answer/report not provided","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Since 2013 the costs of medical treatment of tobacco dependence are covered by the insurance again.","In 2012 the costs of medical treatment of tobacco dependence are not longer covered by insurance.","3.2.8.1: Link to the national guidelines: http://www12.stivoro.nl/partnership/sup/ZorgmoduleStoppenmetRoken_PartnershipStopmetRoken_2009.pdf"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Use of new media has improved the availability of cessation services as they can be used anywhere in (and outside of) the country and also at any time of the day. 
The smartphone app Slutta was launched January 2013 and was downloaded about 150 000 times the first year. The app is particularly popular among snus user who wish to quit and receives good rating from its users. 
In November 2013 a Facebook page was set up to facilitate the exchange of advice experience and support between ex-smokers and smokers who wish to quit. In three months it gained 25 000 users who are very active and supportive of each other.","Answer/report not provided","Guidelines for general practitioners were developed in 2004. http://www.helsedirektoratet.no/vp/multimedia/archive/00001/R_ykeavvenning_i_prim_1860a.pdf
There is an ongoing process to revise them and republish them in 2010.
Obviously there is also done some diagnosis and treatment of tobcco dependance in the health care system - but it is rather ad hoc based and not a systematic programme. 

There is however one fee for general practitioners that is refunded when the doctors initiate individual structured smoking cessation as part of treating an illness following an approved program. The fee is now 150 NOK and can be used twice yearly for each patient. There are several limitations of this fee: the expression approved program is not defined and the request of an established illness hamper the prevention of smoking related diseases. The fee is used approximately 50 000 times each year which is little compared to the number of daily smokers in Norway (over 800 000)."
"109","Oman","Answer/report not provided","Publications were issued and the work of educational lectures to the public of the benefits and methods of quitting.","Publications have been issued and the work of educational lectures to the public the benefits and methods of quitting"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"112","Panama","Answer/report not provided","A mediados del año 2008 se conforma una comisión interinstitucional e interdisciplinaria para trabajar un plan de las clínicas de cesación de tabaco trabajo que se culmina el año 2009.
Enero del 2010 se realiza el primer seminario para funcionarios de salud y de salud mental del MINSA de todas las regiones de salud y algunos de la Caja de Seguro Social sobre el manejo de las clínicas con una duración de tres días. También se les brinda este seminario a los miembros de la Red Intersectorial de Salud Mental.
Logros del Seminario:
o	Un participante médico psiquiatra se compromete a iniciar las clínicas la cual se inaugura en el mayo
o	Posteriormente abre la clínica de la Región de Salud de Coclé en Penonomé y hospital Santo Tomás coordinado por la sala 25 de psiquiatría y el servicio de neumología.
El periodo de demora para iniciar la instalación de las clínicas se debió a que en ese momento no se contaba aún con los tratamientos farmacológicos que consistían en Vareniclina welboutrin y parches de nicotina.
Con el esfuerzo paralelo de la Comisión Antitabaco del MINSA que realizaba seminarios en las regiones de salud para capacitar sobre la Ley 13 de 2008 entre otros del control de tabaco se continúo impulsando la creación de nuevas clínicas de cesación.
En el año 2011 patrocinado por OPS se dicta seminario de una semana a funcionarios del MINSA y de la Caja de Seguro Social sobre el manejo de las Clínicas de Cesación de Tabaco. Este seminario se le repitió a las Enfermeras Especialistas de Salud Mental del MINSA y de la Caja de Seguro Social como un esfuerzo conjunto entre la Comisión y el Programa de Salud Mental lo que dio como resultado la apertura de hizo que se iniciaran nuevas clínicas en el nivel local ambulatorio en la región de Salud de Colón Chiriquí Los Santos Veraguas San Miguelito. 
Además se le ofreció a la Caja de Seguro Social que no contaba con la medicación pero sí con el deseo de iniciar las clínicas apoyarlos con la medicación para que en algunas Policlínicas iniciaran o en otras que ya habían iniciado como la Pol. De San Francisco agregaran la medicación.
A la fecha se cuenta con 16 clínicas de cesación de las cuales 1 está en un hospital de III nivel de atención otra en uno de II nivel y el resto en las instalaciones de la red ambulatoria del MINSA o de la CSS. Ambas instalaciones hospitalarias son del Ministerio de Salud.
Se ha atendido 539 pacientes de los cuales 65 abandonaron tratamiento para una tasa de abandono del 12.1%. De los 474 pacientes que continuaron con el tratamiento 4 han recaído para una tasa de recaídas de o 84%.
En cuadro anexo se lista la ubicación de las clínicas de cesación existentes en Panamá.","Los programas de capacitación en las carreras de profesionales de la salud es muy limitada según se evidenció en la Encuesta a Estudiantes de Profesiones de la Salud realizada durante el 2008. Destacamos algunos de los principales resultados:
Al estimar el promedio porcentual considerando al conjunto de estudiantes de todas las carreras de ciencias de la salud que participaron en este estudio se encontró que 1 de cada 4 estudiantes han recibido entrenamiento formal en técnicas de cesación que te facilite su acercamiento con los pacientes fumadores durante su formación como profesional sin embargo es de notar que la opinión de los estudiantes sobre este aspecto fluctúo entre el 18% y 35.9% con valores mínimos entre los estudiantes de farmacia y máximos entre los estudiantes de enfermería. Hubo diferencias estadísticamente significativas entre los estudiantes de enfermería con respecto al resto de los estudiantes de las otras tres carreras que participaron de este estudio; en tanto que no se encontraron diferencias estadísticamente significativas entre estudiantes de medicina odontología y farmacia.
La importancia de proporcionar materiales educativos para apoyar la cesación en pacientes que desean dejar de fumar fue reconocida por el 69.9% del conjunto de estudiantes entrevistados los valores que permitieron alcanzar este promedio porcentual oscilaron entre el 58.4% y el 87.1% ubicándose los valores mínimos en el grupo de estudiantes de odontología y los máximos en los de enfermería. No hubo diferencias estadísticamente significativas entre estudiantes de medicina y farmacia como tampoco entre estudiantes de farmacia y odontología. Por otro lado se identificaron diferencias estadísticamente significativas entre los estudiantes de enfermería y el resto de los grupos estudiados.
En contrapeso a las opiniones relacionadas con haber recibido entrenamiento para cesación destaca que el 95% o más de los entrevistados piensan que deben recibir entrenamiento específico sobre técnicas de cesación sobre el particular es importante indicar que todos los estudiantes de farmacia que fueron entrevistados piensa que deben ser capacitados sobre este aspecto. Más estudiantes que nunca ha fumado que estudiantes fumadores están a favor del entrenamiento específico de técnicas de cesación. Este estudio no identificó diferencias estadísticamente significativas entre las respuestas favorables de los estudiantes de medicina y odontología ni entre los estudiantes de odontología y los de enfermería. Por otra parte se reflejaron diferencias estadísticamente significativas entre los estudiantes de medicina y enfermería como entre los estudiantes de farmacia con respecto al resto de los grupos.
ol de Modelos y Entrenamiento sobre Cesación 
El 95% o más de los participantes de este estudio piensa que los profesionales de salud deben servir como modelos para el público y todos sus pacientes el mayor porcentaje de opiniones favorables fue expresado por los"
"113","Papua New Guinea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","El costo de una caja que contiene siete parches transdermicos de 17.5mg de nicotina cada uno (marca NIcotinell) cuesta en promedio 35.70 nuevos soles (indagación realizada el 09 de marzo del 2012 en un local de una conocida cadena de farmacias del Perú)","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","In regards to 3.2.8.7 although we responded “yes” in the 3rd reporting period in 2012 it reveals incorrect answer. At the 3rd reporting period we regarded the smoking cessation clinic at health community centre as specialized centre. However this response is overlapped with primary health care.

In regards to 3.2.8.8 there is no separate restriction for smoking cessation counselling so other medical professionals are also able to provide counselling. In addition only the person who owned a nurse license is able to be a midwivf in Korea. 

In regards to 3.2.8.9 answer medical and pharmacy schools'' curriculum include diagnosis and inspection on smoking and drugs. In the case of dental schools the relations among smoking tartar cavity and oral cancer are addressed. Nursing school teaches intervention on smoking cessation treatment in social nursing. Lastly in the curriculum of public health school smoking is included in pathology reporting and diagnosis.


To support the smokers the smoking cessation clinic at health community centre which mentioned on 3.2.8.11. Furthermore a quitline and website have operated by National Cancer Centre. A quitline(1544-9030) has implemented since 2006 and provided 1 year counselling to smokers via telephone. Through online it has offered useful information about smoking cessation and smoking prevention (http://www.nosmokeguide.or.kr/).","Besides the National Smoking Cessation Clinic Services mentioned in the question 3.2.8.11 telephone counseling services so called Quitline 1544-9030 have also been provided by the National Cancer Center in Korea. In addition since 2002 online smoking cessation services via the website have been provided; available at http://www.nosmokeguide.or.kr/","Since 2005 smoking cessation clinic services has been provided at all the nation-wide local public health centers (253 centers) and telephone counseling services so called quitline has also been provided by the National Cancer Center in Korea. In addition online smoking cessation services ( http://www.nosmokeguide.or.kr/) have been provided since 2002."
"121","Republic of Moldova","Answer/report not provided","question 3.2.8.4: The National Health Policy 2007-2021 provides for measures and interventions aimed at cessation of tobacco use. Such programmes will need to be included in the forthcoming national tobacco control action plans.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
