"","Party","2014","2012","2010"
"63","Honduras","Solamente apoyo del IHADFA en la aplicación de la encuesta Global Youth Tobacco Survey (GYTS) que la Organización Mundial de la Salud OMS llevará a cabo en Honduras en el 2014. sin embargo hacemos la salvedad que la tabulación y análisis de dichos datos son llevados a cabo por la OMS. La Administración de fondos de la referida encuesta de dicho estudio será responsabilidad exclusiva de la oficina de la Organización Panamericana de  la Salud en Honduras.","No se a tenido la capacidad economica para poder implkementar un sistema sistema con efocque epidemiologico que se pueda implementar a nivel de tabaco.","No se a tenido la capacidad economica para poder implkementar un sistema sistema con efocque epidemiologico que se pueda implementar a nivel de tabaco."
"64","Hungary","Hungarian Focal Point for Tobacco Control plans to pursue a national representative survey among the adult population and youth.","Answer/report not provided","Answer/report not provided"
"65","Iceland","Beside these studies above there are surveys tobacco consumption done 3-4 times a year with social and economic indicators","Beside these studies above there are surveys tobacco consumption done 3-4 times a year with social and economic indicators.","Answer/report not provided"
"66","India","Global Adult Tobacco Survey is due 
  Global Youth Tobacco Survey.  
National Family Health Survey is underway and tobacco control indicators have been used from the GATS-TQS","Preliminary discussion is underway to repeat GATS in the 12th Five year plan and mainstreaming key indicators on tobacco control in the ongoing health surveys of the country.","Answer/report not provided"
"67","Iran (Islamic Republic of)","WHO STEPS in annual bases GYTS in 4 years periods","WHO STEPS in annual bases GYTS in 4 years periods","Answer/report not provided"
"68","Iraq","Answer/report not provided","Planning and preparation is currently a comprehensive national survey to identify risk factors for non-transitional diseases including smoking","Answer/report not provided"
"69","Ireland","Ireland will continue with the monthly tracker survey (15+) on tobacco use carried out by the Health Service Executive''s National Tobacco Control Office. This survey has been on-going since 2002. 
As part of the Healthy Ireland initiative a large population based lifestyle survey of those 15+ years incorporating smoking alcohol use diet physical activity and well-being will be carried out in late 2014. It is planned to repeat this survey in 2015 and in 2016. 
Fieldwork for the international Health Behaviour in School Aged Children (HBSC) survey is currently underway and the ESPAD survey is scheduled for 2015.","n/a","Answer/report not provided"
"70","Israel","Answer/report not provided","We would like to do the GATS and the GYTS","Answer/report not provided"
"71","Italy","The three surveys are repeated yearly. More over in 2014 will be realized the second wave of the Global Youth Tobacco Survey (GYTS). In 2014 Ministry of Health has programmed the new controls of Health and Safety Unit of the Italian Police on the respect of the smoking ban.","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Yes. The Jamaica Health and Lifestyle Survey we expect to implement in 2015. The Global Youth Tobacco Survey will be implemented within the next five years from the last survey.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","GATS in collaboration with the WHO and the King Hussein Cancer Center","GATS is planned in collaboration with WHO and the King Hussein Cancer Center.","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","Yes Kenya Has undertaken 3 GYTS'' the first GATS and DHS is done every five years","Answer/report not provided","Answer/report not provided"
"77","Kiribati","GSHS is ongoing every 5 years. There is also a possibility of NCD STEPS survey in 2014 depending on funding.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Ministry of Health is conducting a study on tobacco use among adults"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Health Behaviour Among Latvian Adult Population study Health Behaviour in School-aged Children European School Survey Project on Alcohol and Other Drugs Global Youth Tobacco Survey will be conducted in the future (based on the international or national schedule: after either 2 or 4 years).","All above listed surveys will be conducted based on their individual time schedule (every 2/3/4 years).","Answer/report not provided"
"82","Lebanon","We do intend to undertake regular surveys. However a priority has been to conduct a more rigorous GATS survey in Lebanon. and subsequently include tobacco questions in the national household survey held by public authorities every few years.","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Yes","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","GYTS 2014 and GSHS 2014","Yes GYTS - GATS","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Annuellement: Enquêtes annuelles sur la prévalence tabagique et enquêtes dopinion
En 2014:Etude HBSC (Health behaviour in school aged children)","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Answer/report not provided","GYTS 
WHO STEPS
GATS","Answer/report not provided"
"88","Malaysia","Malaysia is planning to conduct GATS and it will be included in National Health Morbidity Survey in the year 2015.","Completion of the Global Adult Tobacco Survey (GATS) Malaysia 2011 would embark upon new findings for a national system for epidemiological surveillance with the above mentioned indicators as in 3.4.3.3","Answer/report not provided"
"89","Maldives","A potential survey to measure tobacco related parameters are being planned. The Demographic Health Survey currently being designed could be used for measurements. Maldives need to conduct a more large scale regular survey to address this matter. The NCD risk factor surveillance survey could collect detailed data on specific issues.","Answer/report not provided","Answer/report not provided"
"90","Mali","L’enquête STEPS a été repeté et se repetra tous les 4 ans.","Oui lenquête STEPS et lenquête GYTS dans 3ans","Answer/report not provided"
"91","Malta","The second wave of the European Health Interview Survey will be conducted in Autumn 2014. The next round of HBSC will also be conducted in 2014. The next ESPAD survey will be conducted in 2015.","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Yes the Ministrty of Health will be asking WHO/WPRO to assist in repeating such surveys as NCD STEPS Survey and the Global Youth Tobacco Survey (GYTS).","Answer/report not provided"
"93","Mauritania","STEPS est prevue en 2014 et GYTS en 2015","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Next National NCD Survey planned for 2014. 

Next Global Youth Tobacco Survey planned for 2013

International Tobacco Control (ITC) Survey 2012","Next National NCD Survey planned for 2014.
Next Global Youth Tobacco Survey planned for 2013
International Tobacco Control (ITC) Survey 2012","Answer/report not provided"
"95","Mexico","Sí. todos los anteriores con nuevos indicadores.","En 2011 se realizaron las mediciones de medio camino tanto de la Encuesta Nacional de Adicciones como de la Encuesta de Tabaquismo en Jóvenes. Los resultados están en fase de análisis del Instituto Nacional de Salud Pública y serán publicados en el segundo semestre de este año. 
El compromiso del Estado Mexicano es el de consolidar el sistema de monitoreo de la epidemia del tabaquismo a través de las encuesta señaladas en el punto 3.4.3.4. Así mismo se tienen contemplados otros abordajes para medir el comportamiento de la epidemia que serán puestos en marcha en el mediano plazo.","Answer/report not provided"
"96","Micronesia (Federated States of)","We hope to continue the GYTS ATS if funding is available. The STEPS is still undergoing. We plan to conduct the Questionnaires of Tobacco Survey (QTS) as our new surveys for tobacco use within this GYTS and still under analysis stage.","We hope to continue the GYTS ATS if funding is avaliable. The STEPS is still undergoing. We plan to conduct the Behavioral Risk Factor Surveillance System (BRFSS) and Questionnaires of Tobacco Survey (QTS) as our new surveys for tobacco use within this year and entend to three years.","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","WHO NCD STEPS Survey will be conducted in 2014 or 2015 by the NCD prevention and control programme.
The GYTS and GSPS survey will be conducted in 2015 if the funding support is available.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","information on the cultivation of tobacco?"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Yes. NDHS is conducted every 5 years.","Formative Research is ongoing in which we can get data on tobacco.","Answer/report not provided"
"103","Netherlands","Surveys for adults will be combined with a lifestyle survey that will be repeated every year with an in depth module on smoking every two years. The RJM will be discontinued from 2014.","These surveys will be undertaken every year by the RIVM (National Institute for Public Health and Environment). Cohort studies are being carried out these will continue going.","Answer/report not provided"
"104","New Zealand","The Tobacco Use Surveys have been discontinued. The principal Ministry of Health survey is now the NZ Health Survey conducted annually and a detailed module loosely based on the previous NZTUS survey which will be run every few years. The other surveys the national Census apart are undertaken regularly","Yes. NZ Health Survey which has replaced the NZ Tobacco Use Survey will be conducted every 2-4 years - 20 core questions are continuously in the field. The year 10 survey (14 and 15 year olds) is conducted every year and other youth surveys every two years.","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Yes GYTS 2014 GATS 2017","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Yes the national survey on tobacco use is repeated every year. The survey on living conditions will also likely be continued every three years.","The national survey is repeated yearly.","Answer/report not provided"
"109","Oman","Plans to monitor tobacco use in adults by conducting GATS.","No there is not a plan for Survey yet.","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","WHO STEPS: 2016; BRFSS: 2013; PYTS: 2017; YRBS: 2015; Palau School Health: 2014","Yes. Palau Youth Survey 2013. BRFSS is underway. Youth Risk Bahavior Survey 2013. WHO Mini-steps Survey.","Answer/report not provided"
"112","Panama","Encuesta Nacional de Salud – 2015
Encuesta de Tabaco en Jóvenes (EMTJ) - 2017 
Encuesta Mundial de Tabaco en Adultos -2018 
Adicionalmente se proyectan 3 investigaciones para los próximos 3 años:
Cumplimiento de las normas de publicidad. promoción y patrocinio en Panamá.
Meta análisis de la Encuesta Mundial de Tabaco en Jóvenes para la Región de las Américas 
Impuestos y Precios de los productos de tabaco.","Answer/report not provided","Answer/report not provided"
"113","Papua New Guinea","Yes GYTS will be repeated and there will be other survey on tobacco prevalence that will be done every second year.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","si según la agenda del GTSS","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Refer to National Epidemiology Center (Department of Health)","yes","Answer/report not provided"
"117","Poland","National representative surveys conducted in adult population are organized at least once a year; HBSC every 4 years GYTS is planned to be conducted in 5-year intervals forthcoming in 2014; surveys among physicians and medical students are conducted every 5-7 years.","National representative surveys conducted in adult population are organized at least once a year; HBSC every 4 years GYTS is planned to be conducted in 5-year intervals; surveys among physicians and medical students are conducted every 5-7 years.","Answer/report not provided"
"118","Portugal",".","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Under Article 16 of National Health Promotion Act National Nutrition Survey has been carried out annually targeted at adults and it includes current smoking rate and second-and smoking exposure rate. From 2014 urine cotinine test is also added.
In addition Youth Health Behaviour Online Survey is implemented every year to determine adolescents'' health risks including current smoking rate and age of first smoking.","The survey of the National Health Statistics is conducted every year for adults in accordance with Article 16 in the National Health Promotion Act and it contains items such as current smoking rate secondhand smoking rate.
The survey of the Youth Health Behavior Online Survey is conducted every year for young persons to identify the prevalence of health risk behaviors among youths and it contains items such as current smoking rate age of first tried cigarette smoking.","Answer/report not provided"
"121","Republic of Moldova","It is necessary to conduct the GATS study in Moldova in 2014-2015","Arrangements were made to repeat GYTS and GHPSS in 2012.
In addition MICS will also be implemented in 2012 to collect new data on tobacco use among the adult population. 
The process of establishment of a national epidemiological surveillance system concerning tobacco use and its impact on health was started in February 2011 with the creation of a department on surveillance and control of addictions at the National Center of Public Health with the responsibility of evaluating prevalence consequences and health impact of tobacco use. 
New studies concerning the cost-effectiveness of tobacco control interventions and on morbidity and mortality related to tobacco finished in 2011 (Please see attached WHO Health Policy Paper Costs Health Effects and Cost-Effectiveness of Tobacco Control Strategies in the Republic of Moldova).","Answer/report not provided"
"122","Romania","Study about the Knowledge Attitudes Practices about tobacco use","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Yes we plan to regularly.","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Ministry of Health is planning to conduct Non Communicable Diseases risk factors survey including but not limited to tobacco component","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Behaviour Risk Factor Survey - an assessment of the risk behaviours that are associated with chronic non-communicable diseases ; Global Adult Tobacco Survey (GATS)","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","St Vincent and the Grenadines will participate in the next round of the GYTS. The country will be undertaken a national health and nutrition survey in september 2011 and a component on tobacco in the 25-65 age group will be included.","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Nous envisageons d’exécuter l’enquête GATS à partir juillet 2014","Une enquête STEP est prévue depuis 2010 avec lOMS au Sénégal. Deux réunions ont été tenues en 2010 et en 2011 pour les préparatifs et jujsque là sans suite.","Answer/report not provided"
"133","Serbia","National Health Survey in Serbia GYTS and ESPAD have been recently repeated therefore it is expected that they will be repeated in the due time.","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Report in preparation: “National NCD survey 2013-2014 Seychelles Bovet P Viswanathan B Gedeon J et al”. Description: Population based survey of 1240 men and women aged 25-64 from an age stratified random sample from total population of Seychelles completed in March 2014. Questions on tobacco from STEPS. Estimates for population 25-64 adjusted for Ahmad population distribution","Yes national survey of CVD risk factors in 2013 and likely GSHS in 2014","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","The next National Health Surveillance Survey was conducted in 2013 and the results will be made available in Q3 2014.","The next National Health Surveillance Survey will be conducted in 2012","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","European Health Interview Survey-EHIS CINDI health monitor HBSC ESPAD GYTS Public opinion surveys.","European Health Interview Survey-EHIS CINDI health monitor HBSC ESPAD GYTS Public opinion surveys.","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","The country may look at repeating the Youth Risk Behaviour Survey (YRBS); The South African Demographic and Health Survey (SADHS) and possibly also the Global Youth Tobacco Survey (GYTS) and SANHANES. The analysis of death certificates for mortality related to smoking will also continue.","Yes there is a possibility of repeating the Global Youth Tobacco Survey in a few years. South African National Health and Nutrition Examination Survet 2011-12 (SANHANES)","Answer/report not provided"
