"","Party","2014","2012","2010"
"112","Panama","En atención a las preguntas de las Guía indicamos que las Directrices del Artículo 14 se han aplicado en los siguientes términos:.
Se ha realizado un análisis de la situación nacional respecto del abandono del tabaco y el tratamiento de la dependencia.
Las clínicas de cesación se iniciaron en el 2010 contándose al momento con 36 en funcionamiento.
En estos momentos se está en proceso de realizar una evaluación de la situación nacional sobre el abandono del tabaco y una revisión de la normativa de las clínicas. 
Se mantiene un sistema de información actualizada y de fácil acceso acerca de los servicios disponibles para fomentar el abandono del tabaco.
Se cuenta con un equipo nacional ubicado en el Programa Nacional de Salud Mental del MINSA. Este equipo lleva registros acerca de los servicios. sin embargo la información no está sistematizada. 
Se ha elaborado y aplicado una estrategia nacional para el abandono del tabaco.
Si se cuenta con una estrategia nacional para el abandono del tabaco. El abandono del tabaco es mandato de la legislación nacional y es parte integral del plan quinquenal para el control de tabaco.
En este sentido la Ley 13 de 2008 establece en su artículo 15 que “el Estado diseñará y aplicará programas de promoción del abandono del consumo de tabaco. Para este propósito. adoptará las medidas necesarias a fin de que el sector público de salud facilite el acceso a tratamientos contra la dependencia del tabaco. incluidos productos farmacéuticos. con la finalidad de disminuir la dependencia del tabaco en la Población”.
Por otro lado. el Decreto Ejecutivo 230 de 2008 indica en sus artículos 21 y 22:
Artículo 21. Las instituciones proveedoras de servicios de salud que integran la red de servicios del Ministerio de Salud y la Caja de Seguro Social aplicarán programas de abandono del consumo de tabaco. Para tales efectos. se ejecutaran las siguientes acciones:
a. La Dirección General de Salud Pública diseñará participativamente un Programa Integral de Abandono del Consumo de Tabaco. Dicho programa será presentado a las autoridades competentes. en un término no mayor de tres (3) meses de la entrada en vigencia de este Decreto.
b. La Dirección de Provisión de Servicios de Salud del Ministerio de Salud y la Dirección de Servicios y Prestaciones.
Médicas de la Caja de Seguro Social. adoptarán las medidas necesarias para el funcionamiento óptimo de las clínicas de cesación en instalaciones ambulatorias del primer y segundo nivel de atención en todo el territorio nacional. así como en
entidades especializadas en el manejo de las adicciones. en un término no mayor de seis (6) meses posteriores a la aprobación del Programa Integral de Abandono del Consumo de Tabaco al que se refiere el literal a del presente artículo. Dichas clínicas ofrecerán tratamientos integrales a la población de fumadores que demanden sus servicios.
c. Las unidades docentes correspondientes realizarán los cursos de capacitación y adiestramiento al personal requerido para el buen desempeño de estas clínicas. Las mismas deberán contar como mínimo con un médico. un psicólogo. un trabajador social y una enfermera.
d. Los dispensarios. puestos y sub centros de salud desarrollarán únicamente el componente de promoción del abandono del consumo de tabaco contenido en el Programa en comento.
e. Los funcionarios públicos de salud tendrán acceso a las clínicas de cesación de conformidad con lo establecido en el artículo 165 de la Ley 9 de 1994.
Artículo 22. El Ministerio de Salud y la Caja de Seguro Social para garantizar la articulación intersectorial. en la formulación de políticas de cesación del tabaquismo consolidará alianzas estratégicas para la comunión de esfuerzos y recursos con las organizaciones no gubernamentales relacionadas con el tema de control de tabaco. de conformidad con lo dispuesto en el numeral 3 del artículo 5 de la Ley 40 de 7 de julio de 2004. para el desarrollo del Programa Integral de Abandono del Consumo de Tabaco.
Para dar cumplimiento a las disposiciones precitadas el Programa Nacional de Salud Mental. una vez aprobada las normas de cesación. se abocó a desarrollar un proceso de capacitación región por región para la organización y puesta en funcionamiento de las clínicas. levanto las necesidades de insumo. medicamentos y equipamiento biomédico y no biomédico. Las mismas fueron presentadas ante la Dirección Nacional de Provisión de Servicios y ante la Comisión Nacional para el estudio del Tabaquismo en Panamá. con la consiguiente gestión de recursos para su puesta en marcha.
En la revisión del modelo de atención individual. familiar y comunitario y como parte de la estrategia de desarrollo de la red ambulatoria de servicios de salud. se integraron las clínicas de cesación. Las mismas se han incluido en todas las nuevas infraestructura de salud que se está construyendo el MINSA en el país. tanto de I nivel de atención como del II (hospitalarias).

Se exige que sea obligatorio dejar constancia del consumo del tabaco en las historias clínicas.
Sí. La historia clínica contempla el registro del dato tanto para la población adulta como para los menores de edad.
Se vigila en las auditorias de expediente la constancia del registro del consumo de tabaco.
En el formulario de registro estadístico debe reportarse el diagnóstico de tabaquismo.

Se ha integrado el consejo breve en las estructuras del sistema de atención de salud enumeradas en la pregunta 3.2.8.6
El MINSA y la CSS han integrado la consejería breve antitabaco. la cual es parte de las normas del programa de cesación.
La Encuesta de tabaco en Adultos. 2013 reveló que seis de cada 10 fumadores recibió consejería de parte de un proveedor de salud para dejar de fumar y un 12% recibió orientación/asesoramiento de un tercero; pero solo cerca de 4 de cada 10 fumadores lo intentó en los últimos 12 meses. 
Se ha utilizado algún enfoque innovador para promover el abandono del tabaco (por ejemplo. el envío de mensajes de texto a teléfonos móviles. apoyo comportamental en línea. uso de medios electrónicos)
Al momento estas metodologías aún no han sido exploradas. Se remiten mensajes en toda publicidad que es emitida. sea por televisión. radio. prensa escrita u otro medio. 

Se siguen de cerca y evalúan las estrategias y programas relacionados con el abandono y el tratamiento de la dependencia del tabaco. 
Cada coordinador de la clínica de cesación sigue de cerca su proceso de implementación de las clínicas de cesación y el Programa Nacional de Salud Mental realiza 2 supervisiones por año a dichas clínicas para conocer los avances y limitaciones; así como para ofrecer asesoría técnica en casos requerido.","Indicator not used","Indicator not used"
"113","Papua New Guinea","Answer/report not provided","Indicator not used","Indicator not used"
"114","Paraguay","Answer/report not provided","Indicator not used","Indicator not used"
"115","Peru","Answer/report not provided","Indicator not used","Indicator not used"
"116","Philippines","Answer/report not provided","Indicator not used","Indicator not used"
"117","Poland","Answer/report not provided","Indicator not used","Indicator not used"
"118","Portugal","Some aspects of the guidelines are already met such as the existence of a national coordinating body for guidance of health professional interventions in smoking cessation. The development of a vocational training curriculum does not yet cover all pre- professional and professional schools in the health area. There is a network of medical consultations for intensive smoking cessation care at national level in the National Health Services. These intensive care consultations are payment free for the users.","Indicator not used","Indicator not used"
"119","Qatar","Answer/report not provided","Indicator not used","Indicator not used"
"120","Republic of Korea","Answer/report not provided","Indicator not used","Indicator not used"
"121","Republic of Moldova","Answer/report not provided","Indicator not used","Indicator not used"
"122","Romania","Answer/report not provided","Indicator not used","Indicator not used"
"123","Russian Federation","Answer/report not provided","Indicator not used","Indicator not used"
"124","Rwanda","Answer/report not provided","Indicator not used","Indicator not used"
"125","Saint Kitts and Nevis","Answer/report not provided","Indicator not used","Indicator not used"
"126","Saint Lucia","Answer/report not provided","Indicator not used","Indicator not used"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Indicator not used","Indicator not used"
"128","Samoa","Answer/report not provided","Indicator not used","Indicator not used"
"129","San Marino","Answer/report not provided","Indicator not used","Indicator not used"
"130","Sao Tome and Principe","Answer/report not provided","Indicator not used","Indicator not used"
"131","Saudi Arabia","Answer/report not provided","Indicator not used","Indicator not used"
"132","Senegal","Answer/report not provided","Indicator not used","Indicator not used"
"133","Serbia","Answer/report not provided","Indicator not used","Indicator not used"
"134","Seychelles","Answer/report not provided","Indicator not used","Indicator not used"
"135","Sierra Leone","Answer/report not provided","Indicator not used","Indicator not used"
"136","Singapore","Answer/report not provided","Indicator not used","Indicator not used"
"137","Slovakia","Answer/report not provided","Indicator not used","Indicator not used"
"138","Slovenia","Answer/report not provided","Indicator not used","Indicator not used"
"139","Solomon Islands","Answer/report not provided","Indicator not used","Indicator not used"
"140","South Africa","Answer/report not provided","Indicator not used","Indicator not used"
"141","Spain","Answer/report not provided","Indicator not used","Indicator not used"
"142","Sri Lanka","Answer/report not provided","Indicator not used","Indicator not used"
"143","Sudan","Answer/report not provided","Indicator not used","Indicator not used"
"144","Suriname","Suriname used the Guidelines for implementation of Article 14 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","Indicator not used","Indicator not used"
"145","Swaziland","Answer/report not provided","Indicator not used","Indicator not used"
"146","Sweden","Answer/report not provided","Indicator not used","Indicator not used"
"147","Syrian Arab Republic","Answer/report not provided","Indicator not used","Indicator not used"
"148","Tajikistan","Answer/report not provided","Indicator not used","Indicator not used"
"149","Thailand","Answer/report not provided","Indicator not used","Indicator not used"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Indicator not used","Indicator not used"
"151","Timor-Leste","Answer/report not provided","Indicator not used","Indicator not used"
"152","Togo","Answer/report not provided","Indicator not used","Indicator not used"
"153","Tonga","Answer/report not provided","Indicator not used","Indicator not used"
"154","Trinidad and Tobago","Answer/report not provided","Indicator not used","Indicator not used"
"155","Tunisia","Answer/report not provided","Indicator not used","Indicator not used"
"156","Turkey","Answer/report not provided","Indicator not used","Indicator not used"
"157","Turkmenistan","Answer/report not provided","Indicator not used","Indicator not used"
"158","Tuvalu","Answer/report not provided","Indicator not used","Indicator not used"
"159","Uganda","Answer/report not provided","Indicator not used","Indicator not used"
"160","Ukraine","The Guidelines were used for the national guidelines","Indicator not used","Indicator not used"
"161","United Arab Emirates","Answer/report not provided","Indicator not used","Indicator not used"
"162","United Kingdom","The National Institute for Health and Clinical Excellence (NICE) has continued to deliver Public Health Guidance on the management and treatment of tobacco dependence. All NICE guidance is available online and is supported by its sponsors the Department of Health and other ministerial and arms-length non-executive bodies such as Public Health England","Indicator not used","Indicator not used"
"163","United Republic of Tanzania","Answer/report not provided","Indicator not used","Indicator not used"
"164","Uruguay","Answer/report not provided","Indicator not used","Indicator not used"
"165","Uzbekistan","Answer/report not provided","Indicator not used","Indicator not used"
"166","Vanuatu","Under the Tobacco Control Act 19. Article 14 (1-2) describes in details the   requirements to be done within health system concerning tobacco dependence and cessation.","Indicator not used","Indicator not used"
"167","Venezuela","Answer/report not provided","Indicator not used","Indicator not used"
"168","Viet Nam","The guideline has been translated into local language and disseminated","Indicator not used","Indicator not used"
"169","Yemen","Answer/report not provided","Indicator not used","Indicator not used"
