"","Party","2014","2012","2010"
"103","Netherlands","Yes","Yes","Yes"
"104","New Zealand","Yes","Yes","Yes"
"105","Niger","Answer/report not provided","Yes","Answer/report not provided"
"106","Nigeria","No","Answer/report not provided","Answer/report not provided"
"107","Niue","Yes","Answer/report not provided","Yes"
"108","Norway","No","No","No"
"109","Oman","No","No","No"
"110","Pakistan","Answer/report not provided","Yes","Answer/report not provided"
"111","Palau","Yes","Yes","Yes"
"112","Panama","No","No","No"
"113","Papua New Guinea","No","Answer/report not provided","Answer/report not provided"
"114","Paraguay","No","No","Answer/report not provided"
"115","Peru","No","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Yes","Answer/report not provided"
"117","Poland","No","No","Answer/report not provided"
"118","Portugal","No","Yes","Yes"
"119","Qatar","Yes","No","Answer/report not provided"
"120","Republic of Korea","No","No","No"
"121","Republic of Moldova","No","No","Answer/report not provided"
"122","Romania","No","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","No","No","Answer/report not provided"
"124","Rwanda","Answer/report not provided","No","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","No","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","No","No","No"
"130","Sao Tome and Principe","No","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","No","Answer/report not provided"
"132","Senegal","No","No","Answer/report not provided"
"133","Serbia","No","No","No"
"134","Seychelles","Answer/report not provided","No","No"
"135","Sierra Leone","Yes","No","Answer/report not provided"
"136","Singapore","Yes","Yes","Yes"
"137","Slovakia","No","No","No"
"138","Slovenia","No","No","No"
"139","Solomon Islands","No","Yes","Yes"
"140","South Africa","Yes","No","No"
"141","Spain","Yes","Yes","Yes"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","No","Answer/report not provided"
"144","Suriname","Answer/report not provided","No","Answer/report not provided"
"145","Swaziland","Answer/report not provided","No","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","No"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Yes","Answer/report not provided","Answer/report not provided"
"149","Thailand","Yes","Yes","Yes"
"150","The former Yugoslav Republic of Macedonia","Yes","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Yes","Yes","No"
"153","Tonga","Yes","Yes","Yes"
"154","Trinidad and Tobago","No","No","No"
"155","Tunisia","No","Answer/report not provided","Answer/report not provided"
"156","Turkey","Yes","Yes","Yes"
"157","Turkmenistan","No","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","No","No","Answer/report not provided"
"159","Uganda","Yes","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","No","No"
"161","United Arab Emirates","Yes","Yes","Answer/report not provided"
"162","United Kingdom","Yes","Yes","Yes"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","No","No","No"
"165","Uzbekistan","Yes","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","No","Answer/report not provided"
"167","Venezuela","Yes","Yes","Answer/report not provided"
"168","Viet Nam","Yes","No","No"
"169","Yemen","Answer/report not provided","No","Answer/report not provided"
