"","Party","2014","2012","2010"
"141","Spain","No","No","No"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","No","Answer/report not provided"
"144","Suriname","No","No","Answer/report not provided"
"145","Swaziland","Answer/report not provided","No","Answer/report not provided"
"146","Sweden","No","No","No"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","No"
"148","Tajikistan","No","Answer/report not provided","Answer/report not provided"
"149","Thailand","Yes","Yes","Yes"
"150","The former Yugoslav Republic of Macedonia","No","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","No","No","Yes"
"153","Tonga","Yes","No","No"
"154","Trinidad and Tobago","No","No","No"
"155","Tunisia","No","No","Answer/report not provided"
"156","Turkey","No","No","No"
"157","Turkmenistan","No","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","No","No","Answer/report not provided"
"159","Uganda","No","No","Answer/report not provided"
"160","Ukraine","No","No","No"
"161","United Arab Emirates","No","No","Answer/report not provided"
"162","United Kingdom","No","No","No"
"163","United Republic of Tanzania","No","No","Answer/report not provided"
"164","Uruguay","No","Answer/report not provided","Yes"
"165","Uzbekistan","No","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","No","No","Answer/report not provided"
"167","Venezuela","Yes","No","Answer/report not provided"
"168","Viet Nam","Yes","No","No"
"169","Yemen","No","Yes","Answer/report not provided"
