"","Party","2014","2012","2010"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Yes"
"148","Tajikistan","No","Answer/report not provided","Answer/report not provided"
"149","Thailand","No","No","No"
"150","The former Yugoslav Republic of Macedonia","Yes","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","No","No","No"
"153","Tonga","No","No","No"
"154","Trinidad and Tobago","No","No","No"
"155","Tunisia","Yes","Yes","Answer/report not provided"
"156","Turkey","No","No","No"
"157","Turkmenistan","No","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Yes","No","Answer/report not provided"
"159","Uganda","Yes","No","Answer/report not provided"
"160","Ukraine","No","Yes","Yes"
"161","United Arab Emirates","Yes","Yes","Answer/report not provided"
"162","United Kingdom","No","No","No"
"163","United Republic of Tanzania","No","No","Answer/report not provided"
"164","Uruguay","No","No","No"
"165","Uzbekistan","No","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Yes","No","Answer/report not provided"
"167","Venezuela","Yes","Yes","Answer/report not provided"
"168","Viet Nam","No","Yes","Yes"
"169","Yemen","Yes","Yes","Answer/report not provided"
