"","Party","2014","2012","2010"
"54","Gabon","Yes","Answer/report not provided","Answer/report not provided"
"55","Gambia","Yes","No","Answer/report not provided"
"56","Georgia","No","No","Answer/report not provided"
"57","Germany","No","No","No"
"58","Ghana","No","Answer/report not provided","Answer/report not provided"
"59","Greece","No","No","Answer/report not provided"
"60","Grenada","No","Answer/report not provided","Answer/report not provided"
"61","Guatemala","No","No","Answer/report not provided"
"62","Guyana","Answer/report not provided","No","No"
"63","Honduras","No","No","No"
"64","Hungary","No","No","No"
"65","Iceland","No","No","Answer/report not provided"
"66","India","Answer/report not provided","Answer/report not provided","No"
"67","Iran (Islamic Republic of)","No","No","Answer/report not provided"
"68","Iraq","No","No","Answer/report not provided"
"69","Ireland","Answer/report not provided","No","No"
"70","Israel","Answer/report not provided","No","Answer/report not provided"
"71","Italy","No","No","Answer/report not provided"
"72","Jamaica","Yes","Answer/report not provided","Answer/report not provided"
"73","Japan","No","No","No"
"74","Jordan","Yes","Yes","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","No","Answer/report not provided"
"76","Kenya","Yes","Answer/report not provided","Yes"
"77","Kiribati","No","Answer/report not provided","Answer/report not provided"
"78","Kuwait","No","No","No"
"79","Kyrgyzstan","Answer/report not provided","No","Answer/report not provided"
"80","Lao People's Democratic Republic","No","Answer/report not provided","Answer/report not provided"
"81","Latvia","No","No","No"
"82","Lebanon","Yes","No","No"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Yes"
"84","Libyan Arab Jamahiriya","No","No","Answer/report not provided"
"85","Lithuania","Answer/report not provided","No","Answer/report not provided"
"86","Luxembourg","Yes","Yes","Yes"
"87","Madagascar","No","No","No"
"88","Malaysia","No","No","No"
"89","Maldives","Yes","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","No","Answer/report not provided"
"91","Malta","No","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","No","No"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","No","No","Yes"
"95","Mexico","Answer/report not provided","No","No"
"96","Micronesia (Federated States of)","Yes","Yes","Answer/report not provided"
"97","Mongolia","Yes","No","No"
"98","Montenegro","No","No","No"
"99","Myanmar","No","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Yes","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","No","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Answer/report not provided","No","No"
"104","New Zealand","No","No","No"
"105","Niger","Answer/report not provided","No","Answer/report not provided"
"106","Nigeria","Yes","Answer/report not provided","Answer/report not provided"
"107","Niue","No","Answer/report not provided","No"
"108","Norway","No","No","Answer/report not provided"
"109","Oman","No","No","No"
"110","Pakistan","No","No","Answer/report not provided"
"111","Palau","No","No","Answer/report not provided"
"112","Panama","Yes","Yes","Yes"
"113","Papua New Guinea","Yes","Answer/report not provided","Answer/report not provided"
"114","Paraguay","No","No","Answer/report not provided"
"115","Peru","No","No","Answer/report not provided"
"116","Philippines","No","Answer/report not provided","Answer/report not provided"
"117","Poland","Yes","No","Answer/report not provided"
"118","Portugal","No","No","No"
"119","Qatar","Answer/report not provided","No","No"
"120","Republic of Korea","Yes","Yes","No"
"121","Republic of Moldova","No","No","Answer/report not provided"
"122","Romania","No","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","No","No","Answer/report not provided"
"124","Rwanda","Answer/report not provided","No","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","No","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Yes","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","No","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","No","No","No"
"130","Sao Tome and Principe","No","No","Answer/report not provided"
"131","Saudi Arabia","No","No","Answer/report not provided"
"132","Senegal","Yes","No","Answer/report not provided"
"133","Serbia","No","Yes","Yes"
"134","Seychelles","No","No","No"
"135","Sierra Leone","No","No","Answer/report not provided"
"136","Singapore","No","No","No"
"137","Slovakia","No","No","No"
"138","Slovenia","No","No","No"
"139","Solomon Islands","No","Yes","Yes"
"140","South Africa","No","No","No"
"141","Spain","Answer/report not provided","Yes","Yes"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Yes","Answer/report not provided"
"144","Suriname","Yes","Yes","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Yes","Answer/report not provided"
"146","Sweden","No","No","No"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","No"
"148","Tajikistan","No","Answer/report not provided","Answer/report not provided"
"149","Thailand","Yes","No","No"
"150","The former Yugoslav Republic of Macedonia","No","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","No","No","No"
"153","Tonga","Yes","No","No"
"154","Trinidad and Tobago","No","No","No"
"155","Tunisia","No","No","Answer/report not provided"
"156","Turkey","No","No","Answer/report not provided"
"157","Turkmenistan","No","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","No","No","Answer/report not provided"
"159","Uganda","Yes","No","Answer/report not provided"
"160","Ukraine","Answer/report not provided","No","No"
"161","United Arab Emirates","Yes","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Yes","Yes","No"
"163","United Republic of Tanzania","No","No","Answer/report not provided"
"164","Uruguay","No","No","No"
"165","Uzbekistan","Yes","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","No","No","Answer/report not provided"
"167","Venezuela","No","No","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","No","No"
"169","Yemen","Answer/report not provided","No","Answer/report not provided"
