"","Party","2014","2012","2010"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","3.5 %","1.50","1.50"
"161","United Arab Emirates","If you answered “Yes” to question 2.6.2. what percentage of the national tobacco market do illicit tobacco products constitute?                  %","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","10.00","12"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","%","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","If you answered “Yes” to question 2.6.2. what percentage of the national tobacco market do illicit tobacco products constitute?                  %","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","If you answered “Yes” to question 2.6.2. what percentage of the national tobacco market do illicit tobacco products constitute?                  %","10","Answer/report not provided"
"167","Venezuela","If you answered “Yes” to question 2.6.2. what percentage of the national tobacco market do illicit tobacco products constitute?                  %","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","20 %","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
