"","Party","2014 ","2012 ","2010 "
"141","Spain","No","Yes","Yes"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","No","Answer/report not provided"
"144","Suriname","No","No","Answer/report not provided"
"145","Swaziland","Answer/report not provided","No","Answer/report not provided"
"146","Sweden","Yes","Yes","Yes"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","No"
"148","Tajikistan","No","Answer/report not provided","Answer/report not provided"
"149","Thailand","Yes","Yes","Yes"
"150","The former Yugoslav Republic of Macedonia","No","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","No","No","No"
"153","Tonga","Yes","Yes","Yes"
"154","Trinidad and Tobago","No","No","No"
"155","Tunisia","Yes","Yes","Answer/report not provided"
"156","Turkey","No","No","No"
"157","Turkmenistan","No","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","No","No","Answer/report not provided"
"159","Uganda","No","No","Answer/report not provided"
"160","Ukraine","No","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","No","No","Answer/report not provided"
"162","United Kingdom","Yes","Yes","Yes"
"163","United Republic of Tanzania","No","No","Answer/report not provided"
"164","Uruguay","Yes","Yes","Yes"
"165","Uzbekistan","Yes","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","No","No","Answer/report not provided"
"167","Venezuela","No","Yes","Answer/report not provided"
"168","Viet Nam","Yes","No","No"
"169","Yemen","No","No","Answer/report not provided"
