"","Party","2014","2012","2010"
"35","Congo","les substituts nicotiniques sachètent à la pharmacie sans ordonnance; quand au bupropion il faut commander parce que le produit nest pas disponible dans les pharmacies.","les substituts nicotiniques sachetent à la pharmacie sans ordonnance; quand au bupropion il faut commander parce que le produit nest pas disponible dans les pharmacies.","Answer/report not provided"
"36","Cook Islands","Nicotine replacement products (patches chewing gums and lozenges) are available at the Ministry of Health","Answer/report not provided","Answer/report not provided"
"37","Costa Rica","En las farmacias privadas","La Seguridad Social debe de adquirirlos según la nueva Ley.","Answer/report not provided"
"38","Côte d'Ivoire","Substituts à la nicotine","Answer/report not provided","Answer/report not provided"
"39","Croatia","In pharmacies","Answer/report not provided","Answer/report not provided"
"40","Cyprus","Public funding","Answer/report not provided","Answer/report not provided"
"41","Czech Republic","In Pharmacies.
Nicotine replacement therapy over the counter (OTC);
bupropion+varenicline: with prescription only","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","In the hospitals and pharmacies","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","NRT can be purchased in pharmacies supermarkets kiosks and gas stations. Medications with prescriptions can only be purchased in pharmacies.","At pharmacist and some NRT products in general stores gastations etc.","Answer/report not provided"
"45","Djibouti","Answer/report not provided","pharmacies","Answer/report not provided"
"46","Ecuador","En las farmacias y con receta médica","En las farmacias u con receta médica","Answer/report not provided"
"47","Egypt","Answer/report not provided","Purchase from the pharmacy on the personal spending without any support","Answer/report not provided"
"48","El Salvador","por indicación médica en los centros de tratamiento para la cesación del tabaco en los centros del FOSALUD y del Instituto de Seguridad Social (ISSS","Answer/report not provided","Answer/report not provided"
"49","Estonia","In all pharmacies","in all pharmacies","Answer/report not provided"
"50","European Union","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"51","Fiji","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"52","Finland","Pharmacies by prescription of physician (Varenicline Bupropion Nortriptyline) Pharmacies supermarkets restaurants (NRT) over-the-counter","Pharmacies by prescription of physician (Varenicline Bupropion Nortriptyline) Pharmacies supermarkets restaurants (NRT) over-the-counter","Answer/report not provided"
"53","France","Answer/report not provided","Les traitements daide au sevrage tabagique sont vendus légalement en pharmacie. la vente ne nécessite pas dordonnance médicale mais la prescription par un médecin un dentiste une sage-femme permet de bénéficier dune prise en charge financière sous forme de forfait. Le montant de la prise en charge financière est de 50 euros par personne et par an depuis 2007. Pour les femmes enceintes le forfait a été porté à 150 euros depuis septembre 2011.","Answer/report not provided"
"54","Gabon","Answer/report not provided","Dans les pharmacies à Libreville mais quelquefois le produit doit être commandé à lextérieur du pays car peu de demande sur place","Answer/report not provided"
"55","Gambia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"56","Georgia","pharmacies","pharmacies","Answer/report not provided"
"57","Germany","Pharmacy","Answer/report not provided","Answer/report not provided"
"58","Ghana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"59","Greece","Some products are over the counter and others need prescription","Some products are over the counter and others need prescription","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"62","Guyana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"63","Honduras","Answer/report not provided","Instituciones publicas.","Instituciones publicas."
"64","Hungary","Tobacco dependence treating pharmaceutical products are available in pharmacies as non prescription (OTC) medicines.","Tobacco dependence treating pharmaceutical products are available in pharmacies as non prescription (OTC) medicines.","Answer/report not provided"
"65","Iceland","Pharmacies","Pharmacy","Answer/report not provided"
"66","India","if any NRT is prescribed. the client has to buy as a Over-The-Counter drug as out of pocket expense. Bupropion (2 mg) can be purchased as an Over The Counter (OTC ) drug without a prescription and above 2mg with prescription.","If any NRT is prescribed the person can buy it Over-The-Counter. Bupropion (2 mg) can be purchased as an Over The Counter (OTC ) drug without a prescription and above 2mg with prescription.","Answer/report not provided"
"67","Iran (Islamic Republic of)","Health care centres and pharmacies","In governmenal thealth care centers is free of charge. in pharmacies is over the counter","Answer/report not provided"
"68","Iraq","NRT such as nicotine gum and skin patches and pills as well as bupropion can be purchased from private pharmacies.","Answer/report not provided","Answer/report not provided"
"69","Ireland","NRT products can be purchased in pharmacies only both over the counter (paid for privately) and by prescription (minimal cost of €1.50 to those with entitlement to free health care. The two cessation pharmacotherapies can be purchased via prescription in pharmacies only.","NRT products can only be purchase through pharmacies in Ireland. Nicotine replacement therapies buproprion (Zyban) and varenicline (Champix) are available on prescription free of charge for all GMS registered patients who smoke. For the remainder of the smoking population buproprion and varenicline are subsidised via the Drugs Payment Scheme.","Answer/report not provided"
"70","Israel","Answer/report not provided","In pharmacies.","Answer/report not provided"
"71","Italy","Pharmacies","Answer/report not provided","Answer/report not provided"
"72","Jamaica","These products can be purchased at pharmacy. Nicotine replacement therapy does not require prescription at a low dose.","Answer/report not provided","Answer/report not provided"
"73","Japan","In pharmacy","We need to buy the products at a pharmacy.","Answer/report not provided"
"74","Jordan","Patches nicotine gum capsules Champix which is found in pharmacies","Nicotine patches nicotine gum capsules Champix can be found in every pharmacy.","Answer/report not provided"
"75","Kazakhstan","Nicorette Tabex varenicline","Nicorette Tabex CHAMPIX","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Nicotine replacement products and varenicline are sold in private pharmacies.","Nicotine replacement products and varenicline are sold in private pharmacies."
"79","Kyrgyzstan","Answer/report not provided","By prescription in pharmacies","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","All pharmaceutical products can be legally purchased in pharmacies. Nicorette can be purchased without prescription but products like Tabex or Champix can be purchased with a prescription.","All pharmaceutical products can be legally purchased in pharmacies. Nicorette can be purchased without prescription but products like Tabex or Champix can be purchased with a prescription.","Answer/report not provided"
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","In private pharmacies; the government does not offer these drugs.","Answer/report not provided","Answer/report not provided"
"85","Lithuania","These products can be legally purchased in the drug stores.","These products can be legally purchased in the drug-stores.","Answer/report not provided"
"86","Luxembourg","1) Traitement de substitution de la nicotine sans ordonnance achat en pharmacie partiellement remboursé
2) Bupropion et Varénicline sur ordonnance médicale en pharmacie partiellement remboursé","1) Traitement de susbstitution de la nicotine sans ordonnace achat en pharmacie partiellement remboursé
2) Bupropion et Varénicline sur ordonnance médicale en pharmacie partiellement remboursé","Answer/report not provided"
"87","Madagascar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"88","Malaysia","The NRTs and Varenicline is available within the “Quit Smoking Services” rendered at the Primary Health Care Centres as all the medications are enlisted within the MOH National Drug Formulary No.3/2011. However all forms of NRT and Varenicline is also available at all registered pharmaceutical companies and pharmacists in Malaysia.","The NRTs and Varenicline is available within the Quit Smoking Services rendered at the Primary Health Care Centres as all these medications are enlisted within the MOH National Drug Formulary No.3/2011. However all forms of NRT and Varenicline is also available at all registered pharmaceutical companies and pharmacists in Malaysia.","Answer/report not provided"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","From local pharmacies on presentation of a medical prescription","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Hospitals and in private pharmacies","Answer/report not provided"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","In pharmacies.","In pharmacies.","Answer/report not provided"
"95","Mexico","Hospitales. clínicas y farmacias del sector público y CAPAS","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","through pharmacies","through pharmacies"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Nicotine replacement therapy can be bought legally at pharmacies and drug stores.","These products can be legally purchased at pharmacists","Answer/report not provided"
"104","New Zealand","NRT products - patches gum etc. are available free of charge through the government funded Quitline Aukati kaipaipa and other approved providers as well as through a prescription from a medical practitioner. NRT products are also available over the counter. The other products listed - bupropion varenicline and nortripline are only available through a prescription from a medical practitioner. Although the products themselves are free of charge there is a $5 prescription co-payment.","NRT products - patches gum etc. are available free of charge through the government funded Quitline Aukati kai paipa and other approved providers as well as through a prescription from a medical practitioner. NRT products are also available over the counter. The other products listed - bupropion varenicline and nortripline are only available through a prescription from a medical practitioner. Although the products themselves are free of charge there is a $3 prescription co-payment.","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Pharmacy outlets","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Nicotine replacement therapy is sold over the counter also in retail stores etc and not only in pharmacies. Bupropion and Varenicline are only sold in pharmacies by prescription only.","Nicotine replacement therapy is sold over the counter also in retail stores etc and not only in pharmacies. Bupropion and Varenicline are only sold in pharmacies on prescription only.","Answer/report not provided"
"109","Oman","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Private pharmacies and 1 general department store","Nicotine Replacement Therapy is offered free of cost to clients.","Answer/report not provided"
"112","Panama","En las farmacias de las instalaciones de la red ambulatoria y hospitalaria del país donde se han establecido clínicas de cesación de tabaco. En la actualidad hay 36 clínicas. Los medicamentos son gratuitos. así como algunos exámenes. lo que el paciente debe cubrir es mínimo.
En las farmacias privadas el interesado debe cubrir los costos totales del tratamiento","Answer/report not provided","Answer/report not provided"
"113","Papua New Guinea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"114","Paraguay","El Bupropion es la droga utilizada en el proceso de rehabilitación del paciente fumador. No es de fácil acceso ya que solo se cuenta. con los mismos. en la capital del país. Son adquiridas bajo receta. no todas las farmacias cuentan con la droga.","El medicamento no es accesible para las personas fuera del capital el bupropion es el unico medicamento existente y se puede comprar en farmacia con receta medica.","Answer/report not provided"
"115","Peru","Answer/report not provided","Se pueden adquirir en las cadenas de farmacias","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","In pharmacies","In pharmacies.","Answer/report not provided"
"118","Portugal","Pharmaceutical products for smoking cessation are purchased in pharmacies. Nicotine replacement products can also be purchased in health spaces or shops without medical prescription. Varenicline and bupropion needs a medical prescription. Any of these products are financial subsidized or reimbursed by the National Health Service.","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","In regards to affordability of pharmaceutical products for ? treatment of tobacco dependence it should be considered that since 2005 government has offered National Smoking Cessation Clinic service at the community health centre throughout the nation which provides visitors with successive consultation up to 9 times within 6 months via telephone e-mail and SMS. Also the service offers medications for up to 6 week-dosage such as NRT gum NRT lozenge for free while it gives prescriptions to those who want to purchase medications including Bupropion Varenicline and Nortriptyline at pharmacy at their own expense.","In regards to affordability of pharmaceutical products for the treatment of tobacco dependence it should be considered that since 1995 government has offered National Smoking Cessation Clinic service at the community health centre throughout the nation which provides visitors with successive consultation up to 7 times within 6 months via telephone e-mail and SMS. Also the service offers medications for up to 6 week-dosage such as NRT gum NRT patch and NRT lozenge for free while it gives prescriptions to those who want to purchase medications including Bupropion Varenicline and Nortriptyline at pharmacy at their own expense.","Answer/report not provided"
"121","Republic of Moldova","In pharmacies of the Rep. of Moldova","Answer/report not provided","Answer/report not provided"
"122","Romania","Pharmacies; OTC (for nicotine-based medication) by prescription (for varenicline and bupropion","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Leading pharmacies","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Nicotine substitutes and bupropion are available from pharmacies and there are also free treatments of nicotine substitutes in smoking cessation clinics affiliated to the ministry.","Nicotine substitutes and bupropion are available from pharmacies and there are also free treatments of nicotine substitutes in smoking cessation clinics affiliated to the ministry.","Answer/report not provided"
"132","Senegal","On peut acheter légalement ces produits sur prescription d’un médecin et dans une pharmacie","Answer/report not provided","Answer/report not provided"
"133","Serbia","NRT and Cytisine are OCT and can be purchased in all pharmacies without prescription. For Bupropion a physician''s prescription is needed. During 2012 some quantities of pharmacological products for treatment of tobacco dependence were distributed to the cessation centres free of charge through the National Committee for Tobacco Prevention and the National Office for Smoking Prevention.","NRT is clasified as OCT and can be purchesed in all pharmacies without prescription. For purchase of Bupropion a physicians prescription is needed. In line with the National Action Plan on Tobacco Control 2007 - 2011 on several occasions certain quantities of pharmaceoutical products for the treatment of tobacco dependance have been procured from the budget collected from an earmarked tax on tobacco products and distributed to the cessation services across the country free of charge.","NRT is clasified as OCT and can be purchesed in all pharmacies without prescription. For purchase of Bupropion a physicians prescription is needed. In line with the National Action Plan on Tobacco Control 2007 - 2011 on several occasions certain quantities of pharmaceoutical products for the treatment of tobacco dependance have been procured from the budget collected from an earmarked tax on tobacco products and distributed to the cessation services across the country free of charge."
"134","Seychelles","Since 2009 nicotine replacement therapy is available in most private pharmacies in Seychelles.","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","OTC for Nicotine Replacement Products. Doctor''s prescription for bupropion and varenicline","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","In Pharmacies/apothecaries.","In Pharmacies/apothecaries.","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","NRT is available on prescription with payment – not offered free at public health facilities. NRT can be purchased over the counter from pharmacies and bupropion and varenicline are available on prescription","Answer/report not provided","Answer/report not provided"
"141","Spain","Solamente en farmacias","Los productos farmacéuticos para el tratamiento de la dependencia de tabaco sólo se pueden adquirir en farmacias. Los tratamientos de sustitución con nicotina se pueden adquirir sin prescripción médica mientras que los medicamentos bupropión y vareniclina sólo se pueden adquirir con receta médica.","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","NRT products can be purchased at the pharmacy without prescription","NRT products can be purchased at the pharmacy without prescription.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Private Pharmacies","Answer/report not provided"
"146","Sweden","Pharmacies. supermarkets or equivalent","Pharmacies supermarkets or equivalent","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Prescribed medications by medical doctors at public health facilities.","Prescribed medications by medical doctors at public health facilities.","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Pharmacies","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Dans les structures sanitaires publiques . le produit est fourni gratuitement par l''état aux fumeurs . dans les cabinets privés. le fumeur l''achète","Dans les structures sanitaires publiques le produit est donné gratuitement aux fumeurs dans les cabinets privés le fumeur lachète","Answer/report not provided"
"156","Turkey","In the pharmacies through out-of-pocket expenditure","In the pharmacies through out-of-pocket expenditure","Answer/report not provided"
"157","Turkmenistan","In public and private pharmacies","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","pharmacies only","pharmacies only"
"161","United Arab Emirates","Only nicotine substitutes","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","In the United Kingdom nicotine replacement therapy (NRT) is available as a General Sales List medicine (i.e. it can be purchased in pharmacies and any other shop without a prescription as long as certain conditions are met). NRT products are licensed for the following: 
''[Name of NRT product] relives and/or prevents craving and nicotine withdrawal symptoms associated with tobacco dependence. It is indicated to aid smokers wishing to quit or reduce prior to quitting to assist smokers who are unwilling or unable to smoke and as a safer alternative to smoking for smokers and those around them.''
Following a review by the Medicines and Healthcare Products Regulatory Agency (MHRA) in 2005 NRT can now be used by adolescents aged 12 and over pregnant women and people with cardiovascular disease. Full details of the report can be found on the MHRA website : www.mhra.gov.uk/home/groups/pla/documents/websiteresources/con2023239.pdf
NRT is widely available and sales tax has been reduced to the lowest amount permissible to encourage use.
The Government has undertaken to work in collaboration with the public health community to consider what more can be done to help tobacco users who cannot quit or who are unwilling to to substitute alternative safer sources of nicotine such as NRT for tobacco. In support of this the National Institute for Health and Clinical Excellence has produced public health guidance on the use of harm reduction approaches to smoking cessation. We will also encourage the manufacture of safer sources of nicotine such as NRT and the development of new types of nicotine products that are more affordable and that have increased acceptability for use in the longer term.
Buproprion and varenicline are prescription-only medicines.","In the United Kingdom nicotine replacement therapy (NRT) is available as a General Sales List medicine (ie it can be purchased in pharmacies and any other shop without a prescription as long as certain conditions are met). NRT products are licensed for the following: 
[Name of NRT product] relives and/or prevents craving and nicotine withdrawal symptoms associated with tobacco dependence. It is indicated to aid smokerts wishing to quit or reduce prior to quitting to assist smokers who are unwilling or unable to smoke and as a safer alternative to smoking for smokers and those around them.
Following a review by the Medicines and Healthcare Products Regulatory Agency (MHRA) in 2005 NRT can now be used by adolescents aged 12 and over pregnant women and people with cardiovascular disease. Full details of the report can be found on the MHRA website : www.mhra.gov.uk/home/groups/pla/documents/websiteresources/con2023239.pdf
NRT is widely available and sales tax has been reduced to the lowest amount permissible to encourage use.
The Government has undertaken to work in collaboration with the public health community to consider what more can be done to help tobacco users who cannot quit or who are unwilling to to substitute alternative safer sources of nicotine such as NRT for tobacco. In support of this the National Institute for Health and Clinical Excellence will produce public health guidance on the use of harm reduction approaches to smoking cessation (to be published in spring 2013). We will also encourage the manufacturers of safer sources of nicotine such as NRT to develop new types of nicotine products that are more affordable and that have increased acceptability for use in the longer term.
Buproprion and varenicline are prescription-only medicines.","Answer/report not provided"
"163","United Republic of Tanzania","They can be purchased in Private Pharmacies","Answer/report not provided","Answer/report not provided"
"164","Uruguay","En los centros sanitarios o en las farmacias.","En los centros sanitarios o en las farmacias.","Answer/report not provided"
"165","Uzbekistan","These drugs are sold in the prescribed manner in the pharmacy network. a licensed the right to engage in pharmaceutical activities and the sale of these products to the public.","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","All private pharmacists provide the pharmaceutical products for tobacco dependence. But there is less people use them.","Can be purchased in private Chemist (Drug stores & Pharmacies)","Answer/report not provided"
"167","Venezuela","Se pueden adquirir en las farmacias y en las Unidades de Cesación tabáquica. pertenencientes al Sistema Público Nacional de Salud.","Se pueden adquirir en las farmacias y en las Unidades de Cesación tabáquica pertenencientes al Sistema Público Nacional de Salud.","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
