"","Party","2014 ","2012 ","2010 "
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Answer/report not provided","No","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","No","No","Yes"
"87","Madagascar","No","No","No"
"88","Malaysia","No","No","No"
"89","Maldives","Yes","Answer/report not provided","Answer/report not provided"
"90","Mali","Yes","No","Answer/report not provided"
"91","Malta","Yes","Yes","Yes"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","No"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","No","No","No"
"95","Mexico","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","No","No","No"
"97","Mongolia","Yes","No","No"
"98","Montenegro","No","No","No"
"99","Myanmar","No","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","No","No"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","No","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","No","No","Answer/report not provided"
"105","Niger","Answer/report not provided","No","Answer/report not provided"
"106","Nigeria","Yes","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Yes","Yes","Yes"
"109","Oman","Answer/report not provided","No","No"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Answer/report not provided","Yes","No"
"112","Panama","Yes","Yes","Yes"
"113","Papua New Guinea","Yes","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Yes","Answer/report not provided"
"118","Portugal","No","No","No"
"119","Qatar","Answer/report not provided","No","Yes"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","Yes"
"121","Republic of Moldova","No","Answer/report not provided","Answer/report not provided"
"122","Romania","No","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Yes","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","No","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","No","No","No"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","No","No","Answer/report not provided"
"132","Senegal","Yes","Answer/report not provided","Answer/report not provided"
"133","Serbia","No","No","No"
"134","Seychelles","No","No","Yes"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","No","No","Answer/report not provided"
"137","Slovakia","Yes","Yes","Yes"
"138","Slovenia","No","No","No"
"139","Solomon Islands","No","No","No"
"140","South Africa","No","Yes","Yes"
"141","Spain","Yes","Yes","Yes"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Yes","Answer/report not provided"
"144","Suriname","No","No","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Yes","Answer/report not provided"
"146","Sweden","No","No","No"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","No","Answer/report not provided","Answer/report not provided"
"149","Thailand","No","No","No"
"150","The former Yugoslav Republic of Macedonia","Yes","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Yes","Yes","No"
"153","Tonga","No","No","No"
"154","Trinidad and Tobago","No","No","Answer/report not provided"
"155","Tunisia","No","No","Answer/report not provided"
"156","Turkey","Yes","No","Yes"
"157","Turkmenistan","No","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","No","No","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Yes","Yes","Answer/report not provided"
"162","United Kingdom","Yes","Yes","No"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","No","No","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","No","No","No"
"169","Yemen","No","No","Answer/report not provided"
