"","Party","2014","2012","2010"
"115","Peru","Answer/report not provided","18","Answer/report not provided"
"116","Philippines","18","18","Answer/report not provided"
"117","Poland","Answer/report not provided","18","Answer/report not provided"
"118","Portugal","18","18","Answer/report not provided"
"119","Qatar","18","18","Answer/report not provided"
"120","Republic of Korea","19","18","19"
"121","Republic of Moldova","18","18","Answer/report not provided"
"122","Romania","18","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","18","18","Answer/report not provided"
"124","Rwanda","Answer/report not provided","18","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","18","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","18","18","18"
"130","Sao Tome and Principe","18","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","18","18","18"
"134","Seychelles","18","18","18"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","18","18","18"
"137","Slovakia","18","18","18"
"138","Slovenia","18","18","Answer/report not provided"
"139","Solomon Islands","18","18","18"
"140","South Africa","18","18","18"
"141","Spain","Answer/report not provided","18","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","21","Answer/report not provided"
"143","Sudan","Answer/report not provided","18","Answer/report not provided"
"144","Suriname","18","18","Answer/report not provided"
"145","Swaziland","Answer/report not provided","18","Answer/report not provided"
"146","Sweden","18","18","18"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","18"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","18","18","18"
"150","The former Yugoslav Republic of Macedonia","18","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","18","Answer/report not provided"
"153","Tonga","18","18","18"
"154","Trinidad and Tobago","18","18","18"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","18","18","18"
"157","Turkmenistan","18","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","18","18","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","18","18","18"
"161","United Arab Emirates","18","18","Answer/report not provided"
"162","United Kingdom","18","18","18"
"163","United Republic of Tanzania","18","18","Answer/report not provided"
"164","Uruguay","Answer/report not provided","18","18"
"165","Uzbekistan","20","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","18","18","Answer/report not provided"
"167","Venezuela","18","18","Answer/report not provided"
"168","Viet Nam","18","18","18"
"169","Yemen","18","Answer/report not provided","Answer/report not provided"
