"","Party","2014","2012","2010"
"21","Brazil","Answer/report not provided","We support government representatives of developing countries to participate in some political and technical events such as Uruguay participating on the health warning workshop in October 2010 in Rio de Janeiro. We also assist some countries in meeting theirs FCTC obligations - we participated in the El Salvador Pneumology Congress presenting our experience implementing health warnings and smoke free policies.","We support government representatives of developing countries to participate in some political and technical events such as Uruguay participating on the health warning workshop in October 2010 in Rio de Janeiro. We also assist some countries in meeting theirs FCTC obligations - we participated in the El Salvador Pneumology Congress presenting our experience implementing health warnings and smoke free policies."
"22","Brunei Darussalam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"23","Bulgaria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"24","Burkina Faso","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"25","Burundi","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"26","Cambodia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"27","Cameroon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"28","Canada","Answer/report not provided","Please refer to Annex G for a list of funded activities.","Please refer to Annex 6 for a list of funded activities."
"29","Central African Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"30","Chad","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"31","Chile","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"32","China","As a party my country actively participates in activities organized by the WHO including the active participations in the Conference of the parties meetings of the intergovernmental negotiating body; share the responsibilities and obligations of the parties the timely payment of contributions.","Answer/report not provided","Answer/report not provided"
"33","Colombia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"34","Comoros","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"35","Congo","Answer/report not provided","Par le payement de notre contribution","Answer/report not provided"
"36","Cook Islands","Cook Islands is one of the key facilitators for the working group for the issue – Sustainable measures in implementing WHO FCTC and have contributed in the discussions during the two meetings held in Geneva – ''sharing of experiences about the WHO Needs Assessments implementation''","CDC WHO SPC but sourcing funds from other International institutions has been difficult due to criterias of being legible for funding.","Answer/report not provided"
"37","Costa Rica","Oficio COR-PWR-53 19524-13 Donde el Dr. Prosperi indica que para cumplir con los compromisos acordados y llevar a cabo la cooperación técnica la OPS se organizara en 2 grandes proyectos. a saber: Proyecto 1: Sistemas y Servicios de Salud para atención con calidad a las personas a lo largo del curso de vida. Responsable Hernán Luque y Proyecto 2: Contro de enfermedades. manejo de riesgo y atención a las determinantes de la salud. Responsable Franklin Hernández.
Mas el apoyo eventual . p ero no permanente. siempre que existan recursos extrapresupuestarios. de las asesorías corta que hagan falta","Lamentablemente Costa Rica no es un país que reciba apoyo financiero para participar en eventos del CMCT incluida la COP. Eso limita el acceso a la información y el apoyo internacional del país a las avances del CMCT.","Answer/report not provided"
"38","Côte d'Ivoire","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"39","Croatia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"40","Cyprus","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"41","Czech Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"45","Djibouti","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"46","Ecuador","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"47","Egypt","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"48","El Salvador","El MINSAL ha recibido asesoría técnica de Cuba para mejorar los sistemas de captación de la información de las atenciones provistas por el sistema público de salud. incluyendo un módulo de vigilancia epidemiológica
La OPS ha financiado la participación de varios funcionarios públicos de salud en seminarios (RESCAD. protocolo de comercio ilícito del Tabaco. y Convenio Marco) para fortalecer los conocimientos de estos funcionarios en materia de legislación nacional.","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"50","European Union","A EU grant has been provided to the FCTC Secretariat to support and enhance implementation of the FCTC. This will be complementary to FCTC core budget. The total cost is EUR 7.5 million whereas the EU contribution is 5.2 million (70%). The period is from 31/12/2011 – 30/12/2014.
• Main activities:
• Needs assessments in 30 states party to FCTC
• Regional knowledge and capacity building hubs for FCTC implementation
• Development of web-based portal to facilitate information sharing analysis and reporting on progress in FCTC implementation.","A new initiative has recently been launched to enhance implementation of the FCTC. This will be complementary to FCTC core budget. The total cost is EUR 7.5 million whereas the EU contribution is 5.2 million (70%). The period is from 31/12/2011 - 30/12/2014.
o Main activities:
o Needs assessments in 30 states party to FCTC
o Regional knowledge and capacitybuilding hubs for FCTC implementation
o Development of web-based portal to facilitate information sharing analysis and reporting on progress in FCTC implementation.","The EU Commission is in contact with the Convention Secretariat to look into possibilities to increase the capacity to respond to requests for need assessments and the necessary technical assistance."
"51","Fiji","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"52","Finland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"53","France","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"54","Gabon","Lors de l’Assemblée générale des Nations Unies de 2011 le Président Ali BONGO ONDIMBA a souligné l’importance de prévenir les maladies non transmissibles et de lutter contre ces dernières et a identifié le tabagisme comme étant l’un des facteurs de risque de ces maladies. Le ministère des Affaires Étrangères et de la Coopération Internationale s’est engagé à veiller à ce que le Gabon promeuve la mise en œuvre de la Convention dans les forums bilatéraux et multilatéraux concernés.","Answer/report not provided","Answer/report not provided"
"55","Gambia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"56","Georgia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"57","Germany","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"58","Ghana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","Se ha iniciado la exploracion de las fuentes de financiamiento que podrían apoyar en la implementación del CMCT","Answer/report not provided"
"62","Guyana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"63","Honduras","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"64","Hungary","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"65","Iceland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"66","India","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"67","Iran (Islamic Republic of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Encouraged WHO and PAHO philanthropic organizations e.g. Bloomberg Project to provide funding to support implementation of legislation research and tobacco counter interference","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","The UN agencies including UNDP EAC secretariat African Union","Answer/report not provided","We have participated in all Conferences of Parties to the FCTC and Regional Consultative meetings."
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"82","Lebanon","We have highlighted the need for technical and financial support for tobacco control in all events with regional or international tobacco control stakeholders.","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Contribution financière de Grand-Duché de Luxembourg aux projets de coopération de l’OMS","Contribution financière du Grand-Duché de Luxembourg aux projets de coopération de lOMS.","Contribution financière du Grand-Duché de Luxembourg aux projets de coopération de lOMS."
"87","Madagascar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","Apart from requests to WHO there aren''t significant programmes developed and approached to donors for assistance. The Maldives'' economic progress leading to good economic indicators have now become a hindrance to attract funding from donors.","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Advocacy at the level of WHO for increased financial and technical assistance to such countries."
"95","Mexico","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","FSM had discussed the support from Australia representatives to the INB to assist in the Need Assessment of FSM FCTC.","FSM had discussed the support from Australia representatives to the INB to assist in the Need Assessment of FSM FCTC.","Answer/report not provided"
"97","Mongolia","Technical and financial assistance to implement FCTC and National Law on tobacco control","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Interaction with the Ministry of Finance Trade and Industry Private Sector is one to encourage them to meet expectations","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"112","Panama","El Control de Tabaco y particularmente el CMCT se ha impulsado en el seno de la Comisión de Ministros de Salud de Centroamérica y República Dominicana (COMISCA) con la finalidad de que se avance en la implementación del CMCT y/o en su ratificación. como es el caso de El Salvador y República Dominicana","Promoción del Ministro de Salud en la Comisión de Ministros de Salud de Centroamérica (COMISCA) de la necesidad de que Centroamérica de lograr avances conjuntos en la región.","Promoción del Ministro de Salud en la Comisión de Ministros de Salud de Centroamérica (COMISCA) de la necesidad de que Centroamérica avance en la implementación de las disposiciones contendidas en el FCTC y de apoyo a El Salvador para su ratificación"
"113","Papua New Guinea","This has been discussed within the department to increase the budget for Tobacco Control Program. Once we have a separate expenditure code further assessment will be done to see where more assistance are needed in terms of finance.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","i.e. European Network for Smoking and Tobacco Prevention","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","-After the 5th session of Conference of the Parties of WHO FCTC which was held on 12 to 17 November in Seoul Korean government donated the rest of conference hosting budget to FCTC Secretariat for promoting the relevant activities of Protocol to Eliminate Illicit Trade in Tobacco Products.
* Purpose: Implementation of activities related to the Protocol 
* Total: USD 151 714 
- Korea National Cancer Center planned and implemented the international training workshop for professionals in the Asia-Pacific region sharing the best practices and experience of quitline. This training program was held in July 2012 endorsed by WPRO.","In 2011 Asian Pacific Quitline Network(APQW) was activated and expanded their role to encourage other countris to develop their own Quitline based on the FCTC article 14
As a follow up to the APQW in 2012 leadership training workshop was planned and under process for country representatives where the development or improvement of Quitline is under the consideration by National Cancer Center of Korea and WPRO","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Financial request to assist in the development of tobacco control legislation","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","Answer/report not provided","A suggestion has been made to the Global Fund to Fight AIDS Tuberculosis and Malaria through a recent survey of the Global Fund to include financing of national tobacco control programs.","A suggestion has been made to the Global Fund to Fight AIDS Tuberculosis and Malaria through a recent survey of the Global Fund to include financing of national tobacco control programs."
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Represented in the Conference of Parties (COP) and Internatioanl Negotiating Body (INB)","Represented in the Conference of Parties (COP) and Internatioanl Negotiating Body (INB)"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","Answer/report not provided","En septiembre de 2011 España participó en la Reunión de Alto Nivel de la Asamblea General de las Naciones Unidas sobre la Prevención y el Control de las Enfermedades no Transmisibles. En la Declaración Política resultante en los artículos 47 a 52 se insta a desarrollar diversas medidas para que se cumplan todos los compromisos de ayuda oficial para el desarrollo y se movilicen recursos financieros suficientes previsibles y sostenidos encaminados a fortalecer la cooperación para el desarrollo relativa a la prevención y control de las enfermedades no transmisibles (resolución EB130/6 del Consejo Ejecutivo de la OMS y documento A/66/L.1 de la Asamblea General de las Naciones Unidas).","Durante la pasada reunión de la COP4 en Uruguay se aceptaron las resoluciones correspondientes a cooperación y ayudas técnicas y económicas"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","1. Workshops led by international and national health experts to increase the capacity of nationals to prepare tobacco legislation 
2. Hiring Legal advisors to support the preparation of the tobacco legislation in compliance with the FCTC","Answer/report not provided"
"145","Swaziland","Answer/report not provided","We have participated in all Working Groups elaborating various articles of the WHO FCTC and Conference of the Parties meetings and Regional consultative meetings.","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","By sharing experiences to FCTC working group and parties.","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"153","Tonga","FCTC and WHO was already approached by Focal Point for assistance in conducting a “need assessment” on tobacco control in Tonga","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Necessary technical and financial assistance for the implementation of a national vision and Action Plan for the prevention and control of non-communicable diseases for the period 2014-2020 period. In particular: 
1. In improving the legal framework for tobacco control 
2. Promoting issues in tax policy at the governmental level. 
3. In the development of requirements for drawings / icons placed on the packaging of tobacco products; 
4. The planning. implementation and evaluation of pilot projects that contribute to health. which includes measures for tobacco control at the level of communities. schools. health facilities; 
5. In improving the services provided staff of primary health care for smoking prevention. counseling for smoking cessation. tobacco dependence treatment","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
