"","Party","2014","2012","2010"
"138","Slovenia","No","No","No"
"139","Solomon Islands","Yes","Yes","Yes"
"140","South Africa","No","Yes","Yes"
"141","Spain","Yes","Yes","No"
"142","Sri Lanka","Answer/report not provided","No","Answer/report not provided"
"143","Sudan","Answer/report not provided","No","Answer/report not provided"
"144","Suriname","Yes","Yes","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Yes","Answer/report not provided"
"146","Sweden","No","No","No"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","No"
"148","Tajikistan","Yes","Answer/report not provided","Answer/report not provided"
"149","Thailand","Yes","Yes","Yes"
"150","The former Yugoslav Republic of Macedonia","Yes","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Yes","No","No"
"153","Tonga","No","No","No"
"154","Trinidad and Tobago","Yes","Yes","Yes"
"155","Tunisia","No","No","Answer/report not provided"
"156","Turkey","Yes","Yes","Yes"
"157","Turkmenistan","Yes","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","No","Yes","Answer/report not provided"
"159","Uganda","No","No","Answer/report not provided"
"160","Ukraine","Yes","Yes","Yes"
"161","United Arab Emirates","Yes","No","Answer/report not provided"
"162","United Kingdom","Yes","Yes","Yes"
"163","United Republic of Tanzania","No","No","Answer/report not provided"
"164","Uruguay","Yes","Yes","Yes"
"165","Uzbekistan","No","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Yes","Yes","Answer/report not provided"
"167","Venezuela","Yes","Yes","Answer/report not provided"
"168","Viet Nam","Yes","No","No"
"169","Yemen","Yes","Yes","Answer/report not provided"
