"","Party","2014","2012","2010"
"89","Maldives","No","Answer/report not provided","Answer/report not provided"
"90","Mali","No","Answer/report not provided","Answer/report not provided"
"91","Malta","Yes","No","Answer/report not provided"
"92","Marshall Islands","No","Yes","Answer/report not provided"
"93","Mauritania","Answer/report not provided","No","Answer/report not provided"
"94","Mauritius","Yes","Yes","Answer/report not provided"
"95","Mexico","Yes","No","Answer/report not provided"
"96","Micronesia (Federated States of)","Yes","Yes","Answer/report not provided"
"97","Mongolia","No","Yes","Answer/report not provided"
"98","Montenegro","No","No","Answer/report not provided"
"99","Myanmar","No","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","No","No"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","No","No","Answer/report not provided"
"103","Netherlands","No","No","Answer/report not provided"
"104","New Zealand","Yes","Yes","Answer/report not provided"
"105","Niger","Answer/report not provided","No","Answer/report not provided"
"106","Nigeria","No","Answer/report not provided","Answer/report not provided"
"107","Niue","No","Answer/report not provided","Answer/report not provided"
"108","Norway","No","No","Answer/report not provided"
"109","Oman","No","No","Answer/report not provided"
"110","Pakistan","No","No","Answer/report not provided"
"111","Palau","No","Yes","Answer/report not provided"
"112","Panama","No","No","Answer/report not provided"
"113","Papua New Guinea","No","Answer/report not provided","Answer/report not provided"
"114","Paraguay","No","No","Answer/report not provided"
"115","Peru","No","No","Answer/report not provided"
"116","Philippines","No","No","Answer/report not provided"
"117","Poland","No","No","Answer/report not provided"
"118","Portugal","No","Yes","Answer/report not provided"
"119","Qatar","Yes","Yes","Answer/report not provided"
"120","Republic of Korea","Yes","Yes","Answer/report not provided"
"121","Republic of Moldova","Yes","No","Answer/report not provided"
"122","Romania","No","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","No","No","Answer/report not provided"
"124","Rwanda","Answer/report not provided","No","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","No","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","No","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","No","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","No","No","Answer/report not provided"
"130","Sao Tome and Principe","Yes","No","Answer/report not provided"
"131","Saudi Arabia","No","No","Answer/report not provided"
"132","Senegal","No","No","Answer/report not provided"
"133","Serbia","No","No","No"
"134","Seychelles","No","No","Answer/report not provided"
"135","Sierra Leone","No","No","Answer/report not provided"
"136","Singapore","Yes","Yes","Answer/report not provided"
"137","Slovakia","Yes","Yes","Answer/report not provided"
"138","Slovenia","No","No","Answer/report not provided"
"139","Solomon Islands","No","No","No"
"140","South Africa","No","No","Answer/report not provided"
"141","Spain","No","Yes","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","No","Answer/report not provided"
"144","Suriname","Yes","Yes","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Yes","Answer/report not provided"
"146","Sweden","No","No","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Yes","Answer/report not provided","Answer/report not provided"
"149","Thailand","No","No","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","No","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","No","No","Answer/report not provided"
"153","Tonga","Yes","Yes","Yes"
"154","Trinidad and Tobago","No","No","Answer/report not provided"
"155","Tunisia","Yes","Yes","Answer/report not provided"
"156","Turkey","Yes","Yes","Answer/report not provided"
"157","Turkmenistan","Yes","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","No","Yes","Answer/report not provided"
"159","Uganda","No","No","Answer/report not provided"
"160","Ukraine","No","No","No"
"161","United Arab Emirates","Yes","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Yes","Yes","Answer/report not provided"
"163","United Republic of Tanzania","No","No","Answer/report not provided"
"164","Uruguay","No","No","Answer/report not provided"
"165","Uzbekistan","No","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","No","No","Answer/report not provided"
"167","Venezuela","Yes","Yes","Answer/report not provided"
"168","Viet Nam","No","No","Answer/report not provided"
"169","Yemen","Yes","Yes","Answer/report not provided"
