"","Party","2014","2012","2010"
"99","Myanmar","No","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Yes","Yes"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","No","No","Answer/report not provided"
"103","Netherlands","No","No","No"
"104","New Zealand","Yes","Yes","Yes"
"105","Niger","Answer/report not provided","Yes","Answer/report not provided"
"106","Nigeria","No","Answer/report not provided","Answer/report not provided"
"107","Niue","No","Answer/report not provided","No"
"108","Norway","No","No","No"
"109","Oman","Yes","Yes","No"
"110","Pakistan","No","No","Answer/report not provided"
"111","Palau","No","No","No"
"112","Panama","Yes","Yes","Yes"
"113","Papua New Guinea","No","Answer/report not provided","Answer/report not provided"
"114","Paraguay","No","No","Answer/report not provided"
"115","Peru","No","No","Answer/report not provided"
"116","Philippines","Yes","No","Answer/report not provided"
"117","Poland","No","No","Answer/report not provided"
"118","Portugal","Yes","Yes","Yes"
"119","Qatar","Answer/report not provided","No","Answer/report not provided"
"120","Republic of Korea","No","No","No"
"121","Republic of Moldova","No","No","Answer/report not provided"
"122","Romania","No","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","No","No","Answer/report not provided"
"124","Rwanda","Answer/report not provided","No","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","No","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","No","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","No","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","No","No","No"
"130","Sao Tome and Principe","No","No","Answer/report not provided"
"131","Saudi Arabia","No","No","Answer/report not provided"
"132","Senegal","Yes","Yes","Answer/report not provided"
"133","Serbia","No","No","No"
"134","Seychelles","Yes","Yes","Yes"
"135","Sierra Leone","No","No","Answer/report not provided"
"136","Singapore","No","No","No"
"137","Slovakia","No","No","No"
"138","Slovenia","No","No","No"
"139","Solomon Islands","Yes","Yes","Yes"
"140","South Africa","Yes","No","No"
"141","Spain","Answer/report not provided","No","No"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","No","Answer/report not provided"
"144","Suriname","No","No","Answer/report not provided"
"145","Swaziland","Answer/report not provided","No","Answer/report not provided"
"146","Sweden","No","No","No"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Yes"
"148","Tajikistan","No","Answer/report not provided","Answer/report not provided"
"149","Thailand","Yes","Yes","Yes"
"150","The former Yugoslav Republic of Macedonia","No","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Yes","Yes","Yes"
"153","Tonga","Yes","Yes","Yes"
"154","Trinidad and Tobago","Yes","Yes","No"
"155","Tunisia","No","Yes","Answer/report not provided"
"156","Turkey","Yes","Yes","No"
"157","Turkmenistan","No","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","No","No","Answer/report not provided"
"159","Uganda","No","No","Answer/report not provided"
"160","Ukraine","No","Yes","Yes"
"161","United Arab Emirates","Yes","Yes","Answer/report not provided"
"162","United Kingdom","Yes","Yes","Yes"
"163","United Republic of Tanzania","No","No","Answer/report not provided"
"164","Uruguay","No","No","No"
"165","Uzbekistan","No","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","No","Yes","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","No","No","No"
"169","Yemen","Yes","No","Answer/report not provided"
