"","Party","2014","2012","2010"
"159","Uganda","No","Indicator not used","Indicator not used"
"160","Ukraine","No","Indicator not used","Indicator not used"
"161","United Arab Emirates","Yes","Indicator not used","Indicator not used"
"162","United Kingdom","No","Indicator not used","Indicator not used"
"163","United Republic of Tanzania","No","Indicator not used","Indicator not used"
"164","Uruguay","Yes","Indicator not used","Indicator not used"
"165","Uzbekistan","Yes","Indicator not used","Indicator not used"
"166","Vanuatu","Yes","Indicator not used","Indicator not used"
"167","Venezuela","No","Indicator not used","Indicator not used"
"168","Viet Nam","No","Indicator not used","Indicator not used"
"169","Yemen","Yes","Indicator not used","Indicator not used"
