"","Party","2014","2012","2010"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","Yes","Yes","Yes"
"45","Djibouti","No","Yes","Answer/report not provided"
"46","Ecuador","Yes","Yes","Answer/report not provided"
"47","Egypt","Yes","Yes","No"
"48","El Salvador","No","Answer/report not provided","Answer/report not provided"
"49","Estonia","No","No","Answer/report not provided"
"50","European Union","Yes","Yes","Yes"
"51","Fiji","Yes","Yes","Answer/report not provided"
"52","Finland","Yes","Yes","Yes"
"53","France","Yes","Yes","Yes"
"54","Gabon","Yes","Yes","Answer/report not provided"
"55","Gambia","Yes","Yes","Answer/report not provided"
"56","Georgia","No","Answer/report not provided","Answer/report not provided"
"57","Germany","Yes","Yes","Yes"
"58","Ghana","Yes","Yes","Answer/report not provided"
"59","Greece","Yes","Yes","Answer/report not provided"
"60","Grenada","No","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Yes","Answer/report not provided","Answer/report not provided"
"62","Guyana","Answer/report not provided","Yes","Yes"
"63","Honduras","Yes","No","No"
"64","Hungary","No","No","No"
"65","Iceland","Yes","Yes","Answer/report not provided"
"66","India","Yes","Yes","Yes"
"67","Iran (Islamic Republic of)","Yes","Yes","Answer/report not provided"
"68","Iraq","Yes","Yes","Answer/report not provided"
"69","Ireland","No","No","No"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Yes","Yes","Answer/report not provided"
"72","Jamaica","Yes","Answer/report not provided","Answer/report not provided"
"73","Japan","Yes","Yes","Yes"
"74","Jordan","Yes","Yes","Yes"
"75","Kazakhstan","No","No","Answer/report not provided"
"76","Kenya","Yes","Answer/report not provided","Yes"
"77","Kiribati","Yes","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Yes","Yes","Yes"
"79","Kyrgyzstan","Yes","Yes","Answer/report not provided"
"80","Lao People's Democratic Republic","No","Answer/report not provided","Answer/report not provided"
"81","Latvia","No","No","No"
"82","Lebanon","Yes","Yes","Yes"
"83","Lesotho","Yes","No","No"
"84","Libyan Arab Jamahiriya","Yes","Yes","Answer/report not provided"
"85","Lithuania","Yes","Yes","Yes"
"86","Luxembourg","Yes","Yes","Yes"
"87","Madagascar","No","Yes","Yes"
"88","Malaysia","Yes","Yes","Yes"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Yes","Yes","Answer/report not provided"
"91","Malta","Yes","No","Answer/report not provided"
"92","Marshall Islands","Yes","Yes","Yes"
"93","Mauritania","Answer/report not provided","Yes","Answer/report not provided"
"94","Mauritius","Yes","Yes","Yes"
"95","Mexico","Yes","No","No"
"96","Micronesia (Federated States of)","Yes","Yes","Yes"
"97","Mongolia","Answer/report not provided","Yes","Yes"
"98","Montenegro","No","No","No"
"99","Myanmar","Yes","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Yes","Yes"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Yes","Yes","Answer/report not provided"
"103","Netherlands","No","No","No"
"104","New Zealand","Yes","Yes","Yes"
"105","Niger","Answer/report not provided","No","Answer/report not provided"
"106","Nigeria","No","Answer/report not provided","Answer/report not provided"
"107","Niue","Yes","Answer/report not provided","Yes"
"108","Norway","Yes","Yes","Yes"
"109","Oman","No","No","No"
"110","Pakistan","Yes","Yes","Answer/report not provided"
"111","Palau","Yes","Yes","Yes"
"112","Panama","Yes","Yes","No"
"113","Papua New Guinea","No","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Yes","Yes","Answer/report not provided"
"115","Peru","No","No","Answer/report not provided"
"116","Philippines","Yes","Yes","Answer/report not provided"
"117","Poland","Yes","Yes","Answer/report not provided"
"118","Portugal","Yes","Yes","Yes"
"119","Qatar","Yes","Yes","Answer/report not provided"
"120","Republic of Korea","Yes","Yes","Yes"
"121","Republic of Moldova","Yes","Yes","Answer/report not provided"
"122","Romania","No","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","No","Answer/report not provided"
"124","Rwanda","Answer/report not provided","No","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","No","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Yes","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","No","No","No"
"130","Sao Tome and Principe","Yes","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Yes","Yes","Answer/report not provided"
"132","Senegal","No","No","Answer/report not provided"
"133","Serbia","No","Yes","Yes"
"134","Seychelles","Yes","Yes","Yes"
"135","Sierra Leone","No","No","Answer/report not provided"
"136","Singapore","Yes","Yes","Yes"
"137","Slovakia","Yes","Yes","Yes"
"138","Slovenia","No","No","No"
"139","Solomon Islands","Yes","Yes","Yes"
"140","South Africa","Yes","No","No"
"141","Spain","Yes","Yes","Yes"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Yes","Answer/report not provided"
"144","Suriname","Yes","Yes","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Yes","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Yes"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Yes"
"148","Tajikistan","Yes","Answer/report not provided","Answer/report not provided"
"149","Thailand","Yes","Yes","Yes"
"150","The former Yugoslav Republic of Macedonia","Yes","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Yes","Yes","Yes"
"153","Tonga","Yes","Yes","Yes"
"154","Trinidad and Tobago","No","No","No"
"155","Tunisia","Yes","Yes","Answer/report not provided"
"156","Turkey","Yes","Yes","Yes"
"157","Turkmenistan","Yes","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Yes","Yes","Answer/report not provided"
"159","Uganda","No","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Yes","Yes","Yes"
"161","United Arab Emirates","Answer/report not provided","Yes","Answer/report not provided"
"162","United Kingdom","Yes","Yes","Yes"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Yes","Yes","Yes"
"165","Uzbekistan","No","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Yes","Yes","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Yes","Yes","Yes"
"169","Yemen","Yes","Yes","Answer/report not provided"
