"","Party","2014","2012","2010"
"99","Myanmar","Answer/report not provided","Indicator not used","Indicator not used"
"100","Namibia","Answer/report not provided","Indicator not used","Indicator not used"
"101","Nauru","Answer/report not provided","Indicator not used","Indicator not used"
"102","Nepal","Answer/report not provided","Indicator not used","Indicator not used"
"103","Netherlands","Answer/report not provided","Indicator not used","Indicator not used"
"104","New Zealand","Answer/report not provided","Indicator not used","Indicator not used"
"105","Niger","Answer/report not provided","Indicator not used","Indicator not used"
"106","Nigeria","Answer/report not provided","Indicator not used","Indicator not used"
"107","Niue","Answer/report not provided","Indicator not used","Indicator not used"
"108","Norway","Answer/report not provided","Indicator not used","Indicator not used"
"109","Oman","Answer/report not provided","Indicator not used","Indicator not used"
"110","Pakistan","Answer/report not provided","Indicator not used","Indicator not used"
"111","Palau","Answer/report not provided","Indicator not used","Indicator not used"
"112","Panama","En cuanto al uso de las directrices se indica que:
prohibir o restringir los ingredientes de los productos de tabaco enumerados en la sección 3.1.2 de las Directrices parciales; 
Contamos con un proyecto de Ley que considera los aspectos contenidos en la sección 3.1.2 pero el mismo aún no ha sido aprobado.

realizar visitas a los establecimientos de fabricación para verificar si se están utilizando ingredientes prohibidos o restringidos; 
Contamos con un proyecto de Ley que considera los aspectos contenidos en la sección 3.1.2 pero el mismo aún no ha sido aprobado.

exigir que los cigarrillos comercializados en el mercado de su país observen las normas relativas a la tendencia reducida a la ignición. 
Este tema no ha sido considerado aún.

Existe algún laboratorio en su jurisdicción con capacidad para efectuar las mediciones relativas al contenido y las emisiones de los productos de tabaco. si se trata de un laboratorio gubernamental o de un laboratorio independiente que pertenezca a la industria tabacalera y esté bajo su control. 
No se cuenta con ningún laboratorio con estas capacidades en el país.","Indicator not used","Indicator not used"
"113","Papua New Guinea","Answer/report not provided","Indicator not used","Indicator not used"
"114","Paraguay","Hasta la fecha no se ha tomado ninguna muestra ni analizado ningún producto de tabaco. por la dirección citada.","Indicator not used","Indicator not used"
"115","Peru","Answer/report not provided","Indicator not used","Indicator not used"
"116","Philippines","Answer/report not provided","Indicator not used","Indicator not used"
"117","Poland","Answer/report not provided","Indicator not used","Indicator not used"
"118","Portugal","Current legislation requires manufacturers and importers to provide the list of ingredients which is subsequently disclosed to the public (without trade secrets). The ingredients carbon monoxide nicotine and tar are regulated. There is no legislation on other emissions and flavors.","Indicator not used","Indicator not used"
"119","Qatar","Answer/report not provided","Indicator not used","Indicator not used"
"120","Republic of Korea","Two provisions with respect to reduced ignition propensity (RIP) cigarette were newly established on Article 11 of Tobacco Business Act; manufacture and import of reduced ignition propensity and its performance certification on article 11(5) and designation of certification authority to fire prevention performance on article 11(6).(inserted on January 21 2014 entry into force on July 22 2015","Indicator not used","Indicator not used"
"121","Republic of Moldova","Answer/report not provided","Indicator not used","Indicator not used"
"122","Romania","Answer/report not provided","Indicator not used","Indicator not used"
"123","Russian Federation","Answer/report not provided","Indicator not used","Indicator not used"
"124","Rwanda","Answer/report not provided","Indicator not used","Indicator not used"
"125","Saint Kitts and Nevis","Answer/report not provided","Indicator not used","Indicator not used"
"126","Saint Lucia","Answer/report not provided","Indicator not used","Indicator not used"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Indicator not used","Indicator not used"
"128","Samoa","Answer/report not provided","Indicator not used","Indicator not used"
"129","San Marino","Answer/report not provided","Indicator not used","Indicator not used"
"130","Sao Tome and Principe","Answer/report not provided","Indicator not used","Indicator not used"
"131","Saudi Arabia","Answer/report not provided","Indicator not used","Indicator not used"
"132","Senegal","Answer/report not provided","Indicator not used","Indicator not used"
"133","Serbia","Answer/report not provided","Indicator not used","Indicator not used"
"134","Seychelles","Answer/report not provided","Indicator not used","Indicator not used"
"135","Sierra Leone","There is no policy in place requiring importers of tobacco products to disclose information on the contents of tobacco products to government authorities and the public.
There is no relevant legislation and/or regulations in place pertaining to the contents and emissions of tobacco products and there are no limits set by law for tar nicotine carbon monoxide or any other ingredients of tobacco products.","Indicator not used","Indicator not used"
"136","Singapore","Answer/report not provided","Indicator not used","Indicator not used"
"137","Slovakia","Answer/report not provided","Indicator not used","Indicator not used"
"138","Slovenia","Answer/report not provided","Indicator not used","Indicator not used"
"139","Solomon Islands","Answer/report not provided","Indicator not used","Indicator not used"
"140","South Africa","The reduced ignition propensity regulations are consistent with the recommendations of Article 9 Guidelines.","Indicator not used","Indicator not used"
"141","Spain","La regulación en España es trasposición de la Directiva 2001/37/CE. en cuya preparación no existía el FCTC. Actualmente se está llevando a cabo una revisión de dicha directiva. en cuyo proyecto se están plasmando los criterios y recomendaciones dadas en las directrices de desarrollo de los artículos 9 y 10. tanto en la limitación de ingredientes como en la divulgación al público.","Indicator not used","Indicator not used"
"142","Sri Lanka","Answer/report not provided","Indicator not used","Indicator not used"
"143","Sudan","Answer/report not provided","Indicator not used","Indicator not used"
"144","Suriname","Suriname used the Guidelines for implementation of Article 9 and 10 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","Indicator not used","Indicator not used"
"145","Swaziland","Answer/report not provided","Indicator not used","Indicator not used"
"146","Sweden","Answer/report not provided","Indicator not used","Indicator not used"
"147","Syrian Arab Republic","Answer/report not provided","Indicator not used","Indicator not used"
"148","Tajikistan","Answer/report not provided","Indicator not used","Indicator not used"
"149","Thailand","Studying feasibility on regulation for Reduced ignition propensity (RIP) cigarettes .","Indicator not used","Indicator not used"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Indicator not used","Indicator not used"
"151","Timor-Leste","Answer/report not provided","Indicator not used","Indicator not used"
"152","Togo","Les directives ont été utilisées pour la rédaction de la loi et de ses 5 décrets d’application","Indicator not used","Indicator not used"
"153","Tonga","Answer/report not provided","Indicator not used","Indicator not used"
"154","Trinidad and Tobago","Answer/report not provided","Indicator not used","Indicator not used"
"155","Tunisia","Answer/report not provided","Indicator not used","Indicator not used"
"156","Turkey","Answer/report not provided","Indicator not used","Indicator not used"
"157","Turkmenistan","Answer/report not provided","Indicator not used","Indicator not used"
"158","Tuvalu","Ministry of health public health team has conducted presentations and talks/discussions with schools youth and communities.","Indicator not used","Indicator not used"
"159","Uganda","It''s all done by the tobacco industry as fulfilment of regulation as required by the government","Indicator not used","Indicator not used"
"160","Ukraine","Answer/report not provided","Indicator not used","Indicator not used"
"161","United Arab Emirates","Answer/report not provided","Indicator not used","Indicator not used"
"162","United Kingdom","Activities of the WHO working group on Ariticles 9 and 10 including any guidelines produced by the working group in relation to Article 9 are closely monitored and considered alongside other developments within the EU as well as at national level.","Indicator not used","Indicator not used"
"163","United Republic of Tanzania","Answer/report not provided","Indicator not used","Indicator not used"
"164","Uruguay","Answer/report not provided","Indicator not used","Indicator not used"
"165","Uzbekistan","Answer/report not provided","Indicator not used","Indicator not used"
"166","Vanuatu","Testing and measuring of contents of tobacco products was addressed in part 3 of the Tobacco Control Regulation Order No 86.   Under the Vanuatu Tobacco Control Act. it states that the conference of the Parties. in consultation with competent international bodies. shall propose guidelines for testing and measuring the contents and emissions of tobacco products. and for the regulation of these contents and emissions.","Indicator not used","Indicator not used"
"167","Venezuela","Answer/report not provided","Indicator not used","Indicator not used"
"168","Viet Nam","The guideline has been translated into local language and disseminated","Indicator not used","Indicator not used"
"169","Yemen","Answer/report not provided","Indicator not used","Indicator not used"
