"","Party","2014","2012","2010"
"112","Panama","Especificar cómo se vigila el cumplimiento de las disposiciones sobre las pruebas y las mediciones del contenido y las emisiones de los productos de tabaco en su jurisdicción. y cómo se aplican tales disposiciones. 
Actualmente no se vigila este aspecto. son elementos contenidos en el proyecto de Ley aún no aprobado y se basan en los elementos técnicos establecidos en las directrices parciales para los artículos 9 y 10.
 el objetivo principal de exigir la divulgación de información a las autoridades gubernamentales es obtener de los fabricantes e importadores información de interés sobre el contenido y las emisiones de los productos de tabaco. así como sobre su toxicidad y poder adictivo. Esa información se requiere para elaborar y aplicar las políticas. actividades y reglamentaciones pertinentes. por ejemplo. para realizar un análisis más pormenorizado del contenido y las emisiones de los productos de tabaco. seguir de cerca las tendencias del mercado y evaluar las reclamaciones de la industria tabacalera. 

Estas exigencias son parte del Proyecto de Ley aún no aprobado","Indicator not used","Indicator not used"
"113","Papua New Guinea","Answer/report not provided","Indicator not used","Indicator not used"
"114","Paraguay","Answer/report not provided","Indicator not used","Indicator not used"
"115","Peru","Answer/report not provided","Indicator not used","Indicator not used"
"116","Philippines","Answer/report not provided","Indicator not used","Indicator not used"
"117","Poland","Answer/report not provided","Indicator not used","Indicator not used"
"118","Portugal","Current legislation requires manufacturers and importers to provide the list of ingredients which is subsequently disclosed to the public (without trade secrets). The ingredients carbon monoxide nicotine and tar are regulated. There is no legislation on other emissions and flavors.","Indicator not used","Indicator not used"
"119","Qatar","The unit for tobacco control follows a process to see the imported consignment meets the required standards. in coordination with the standards and specifications management.","Indicator not used","Indicator not used"
"120","Republic of Korea","Answer/report not provided","Indicator not used","Indicator not used"
"121","Republic of Moldova","Answer/report not provided","Indicator not used","Indicator not used"
"122","Romania","Answer/report not provided","Indicator not used","Indicator not used"
"123","Russian Federation","Answer/report not provided","Indicator not used","Indicator not used"
"124","Rwanda","Answer/report not provided","Indicator not used","Indicator not used"
"125","Saint Kitts and Nevis","Answer/report not provided","Indicator not used","Indicator not used"
"126","Saint Lucia","Answer/report not provided","Indicator not used","Indicator not used"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Indicator not used","Indicator not used"
"128","Samoa","Answer/report not provided","Indicator not used","Indicator not used"
"129","San Marino","Answer/report not provided","Indicator not used","Indicator not used"
"130","Sao Tome and Principe","Answer/report not provided","Indicator not used","Indicator not used"
"131","Saudi Arabia","Answer/report not provided","Indicator not used","Indicator not used"
"132","Senegal","Answer/report not provided","Indicator not used","Indicator not used"
"133","Serbia","Answer/report not provided","Indicator not used","Indicator not used"
"134","Seychelles","Answer/report not provided","Indicator not used","Indicator not used"
"135","Sierra Leone","Answer/report not provided","Indicator not used","Indicator not used"
"136","Singapore","Answer/report not provided","Indicator not used","Indicator not used"
"137","Slovakia","Answer/report not provided","Indicator not used","Indicator not used"
"138","Slovenia","Answer/report not provided","Indicator not used","Indicator not used"
"139","Solomon Islands","Answer/report not provided","Indicator not used","Indicator not used"
"140","South Africa","Answer/report not provided","Indicator not used","Indicator not used"
"141","Spain","La regulación en España es trasposición de la Directiva 2001/37/CE. en cuya preparación no existía el FCTC. Actualmente se está llevando a cabo una revisión de dicha directiva. en cuyo proyecto se están plasmando los criterios y recomendaciones dadas en las directrices de desarrollo de los artículos 9 y 10. tanto en la limitación de ingredientes como en la divulgación al público","Indicator not used","Indicator not used"
"142","Sri Lanka","Answer/report not provided","Indicator not used","Indicator not used"
"143","Sudan","Answer/report not provided","Indicator not used","Indicator not used"
"144","Suriname","Suriname used the Guidelines for implementation of Article 9 and 10 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","Indicator not used","Indicator not used"
"145","Swaziland","Answer/report not provided","Indicator not used","Indicator not used"
"146","Sweden","Answer/report not provided","Indicator not used","Indicator not used"
"147","Syrian Arab Republic","Answer/report not provided","Indicator not used","Indicator not used"
"148","Tajikistan","Answer/report not provided","Indicator not used","Indicator not used"
"149","Thailand","Answer/report not provided","Indicator not used","Indicator not used"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Indicator not used","Indicator not used"
"151","Timor-Leste","Answer/report not provided","Indicator not used","Indicator not used"
"152","Togo","Answer/report not provided","Indicator not used","Indicator not used"
"153","Tonga","Answer/report not provided","Indicator not used","Indicator not used"
"154","Trinidad and Tobago","Answer/report not provided","Indicator not used","Indicator not used"
"155","Tunisia","Answer/report not provided","Indicator not used","Indicator not used"
"156","Turkey","Answer/report not provided","Indicator not used","Indicator not used"
"157","Turkmenistan","Answer/report not provided","Indicator not used","Indicator not used"
"158","Tuvalu","Answer/report not provided","Indicator not used","Indicator not used"
"159","Uganda","Answer/report not provided","Indicator not used","Indicator not used"
"160","Ukraine","Answer/report not provided","Indicator not used","Indicator not used"
"161","United Arab Emirates","Answer/report not provided","Indicator not used","Indicator not used"
"162","United Kingdom","Activities of the WHO working group on Ariticles 9 and 10 including any guidelines produced by the working group in relation to Article 10 are being monitored and considered alongside other developments within the EU as well as at national level","Indicator not used","Indicator not used"
"163","United Republic of Tanzania","Answer/report not provided","Indicator not used","Indicator not used"
"164","Uruguay","Answer/report not provided","Indicator not used","Indicator not used"
"165","Uzbekistan","Answer/report not provided","Indicator not used","Indicator not used"
"166","Vanuatu","In the Article 10 under Vanuatu Tobacco Control Act 19 agrees that each party should. in accordance with its national law. adopt and implement effective legislative. executive. administrative or other measures requiring manufacturers and importers of tobacco products to disclose to governmental authorities information about the contents and emissions of tobacco products.","Indicator not used","Indicator not used"
"167","Venezuela","Answer/report not provided","Indicator not used","Indicator not used"
"168","Viet Nam","The guideline has been translated into local language and disseminated","Indicator not used","Indicator not used"
"169","Yemen","Answer/report not provided","Indicator not used","Indicator not used"
