"","Party","2014","2012","2010"
"11","Bangladesh","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"12","Barbados","Tobacco prevention and control still remains a primarily health-driven process. The Ministry of health will need to redouble its efforts to have a whole-of- Government response.","Answer/report not provided","Answer/report not provided"
"13","Belarus","Countering tobacco industry - the desire to representatives of the tobacco companies to postpone introduction of the legislative instruments that infringe their interests the existing opinion about human rights violations in any tightening measures in reducing tobacco consumption repeated appeals to higher structures in order to protect their interests.","Countering the tobacco industry - the desire of representatives of tobacco companies to delay the introduction of the legislative instruments that infringe their interests it is considered a violation of human rights in any tightening measures in reducing tobacco use in the treatment of multiple vyshechtoyaschie struktkry in order to protect their interests.","The desire of representatives of tobacco campaigns to delay the introduction of those legislative instruments that infringe their interests it is considered a violation of human rights for any tightening measures in reducing tobacco consumption"
"14","Belgium","Answer/report not provided","Political will of some of the political parties present in the Parlament are not always in line with the WHO FCTC. For example concerning smoke free environment the law voted in December 2009 set the date for the implementation of total ban of smoking in the hospitality sector for 2014 which is not in line with the WHO FCTC deadline.","Political will of some of the political parties present in the Parlament are not always in line with the WHO FCTC. For example concerning smoke free environment the law voted in December 2009 set the date for the implementation of total ban of smoking in the hospitality sector for 2014 which is not in line with the WHO FCTC deadline."
"15","Belize","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"16","Benin","Lutter contre l’interférence de l’industrie du tabac au Bénin","Answer/report not provided","aucun"
"17","Bhutan","Bhutan has met the obligation under Article 21 of the convention. However has the following 
Weak monitoring and evaluation of programmes due to shortage of officials.
Interagency coordination issues
Paucity of data and research materials at the national level.
Lack of infrastructure to address cessation activities","Answer/report not provided","? Weak monitoring and evaluation of programme.
? Weak enforcement due to absence of clear tobacco control policies.
? Short sporadic and ineffective campaigns for changing behaviour.
? Lack of infrastructure to address cessation activities.
? Paucity of data and research materials at the national level."
"18","Bolivia","Answer/report not provided","Es necesario fortalecer la construccion de capacidades y competencias a nivel subnacional y en otras instituciones del gobierno interferencia tabacalera fortalecer un programa nacional de control de tabaco","Answer/report not provided"
"19","Bosnia and Herzegovina","More active collaboration between health and other sectors funds for smoking prevention and cessation campaigns","Answer/report not provided","Answer/report not provided"
"20","Botswana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"21","Brazil","Tobacco industry lobby in all sectors. (e.g.: National Congress. Executive)
Tobacco industry lawsuits against tobacco control measures
Limited financial resources to maintain regional actions in states and municipalities. due to Brazil''s extension.","Tobacco industry lobby in legislative sectors. (e.g.: National Congress)
Limited financial resources to maintain regional actions in states and municipalities due to Brazils extension.","Tobacco industry lobby in legislative sectors. (e.g.: National Congress)
Limited financial resources to maintain regional actions in states and municipalities due to Brazils extension."
"22","Brunei Darussalam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"23","Bulgaria","Answer/report not provided","From Ministry of Health:
- The hypocracy of the world - we dont forbid the tobacco but we want to forbid the tobacco consumption. The paradoxical strategy for making the world creates a paradoxical people - the smokers and rest of the tobacco users.
- Very strong tobacco industry lobby.
- There is not a statement in any Directive all the persons who are responsible in any way for implement the FCTC to be non-smokers. It is a great barrier when I work with such kind of colleagues.
- One expert from a Ministry of Health feels very bad to elaborate legislation for tobacco smoking item for giving legal way to people to kill themselves.","From Ministry of Health:
- The hypocracy of the world - we dont forbid the tobacco but we want to forbid the tobacco consumption. The paradoxical strategy for making the world creates a paradoxical people - the smokers and rest of the tobacco users.
- Very strong tobacco industry lobby.
- There is not a statement in any Directive all the persons who are responsible in any way for implement the FCTC to be non-smokers. It is a great barrier when I work with such kind of colleagues.
- One expert from a Ministry of Health feels very bad to elaborate legislation for tobacco smoking item for giving legal way to people to kill themselves."
"24","Burkina Faso","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"25","Burundi","Answer/report not provided","Ingérence de lindustrie du tabac manque de politique et du plan stratégique sur la lutte antitabac","Answer/report not provided"
"26","Cambodia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"27","Cameroon","Projet de lois non adopté l’industrie du tabac volonté constante des pouvoir publics implication réelle des Organisations de la société civile","Answer/report not provided","Answer/report not provided"
"28","Canada","Answer/report not provided","Answer/report not provided","nil"
"29","Central African Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"30","Chad","Answer/report not provided","Instabilité au niveau de nos ministres et certains chefs hiérarchiques qui sont le plus souvent remplacés brusquement.","Answer/report not provided"
"31","Chile","Las distintas discusiones en el desarrollo de tratados de libre comercio y las presentaciones realizadas por países productores en la Organización Mundial del Comercio generan discrepancias con la política y directrices emanadas del Convenio Marco. Se requiere mayor acuerdo mundial sobre la preminencia de criterios de salud versus criterios económicos.","Las distintas discuciones en el desarrollo de tratados de libre comercio y las presentaciones realizadas por países productores en la Organización Mundial del Comercio generan discrepancias con la política y directrices emanadas del Convenio Marco. Se requiere mayor acuerdo mundial sobre la preminencia de criterios de salud versus criterios económicos.","Answer/report not provided"
"32","China","(1) To further improve related laws and regulations and (2) citizens inadequate awareness on the dangers of tobacco.","(1) Relevant laws and regulations need to be further improved; and (2) the public awareness of observing laws and disciplines needs to be further enhanced.","(1) Relevant laws and regulations need to be further improved; and (2) the public awareness of observing laws and disciplines needs to be further enhanced."
"33","Colombia","- Interferencia de la industria en procesos relacionados con las estrategias y medidas de control de tabaco: interposición de recursos legales y administrativos que retrasan los procesos y generan desgaste institucional.
- Inadecuada interpretación de lo establecido en la norma. principalmente lo relacionado con ambientes 100% libres de humo de tabaco y en lo relativo a la prohibición total de la publicidad. promoción y patrocinio de los productos de tabaco-.
- Falta de conocimiento de la Ley y las resoluciones reglamentarias de la misma. por parte de la sociedad civil. entes territoriales y gubernamentales. así como de las instituciones prestadoras de servicios de salud.
- Limitada articulación intersectorial entre los entes responsables de dar cumplimiento a la norma.","- Interferencia de la industria en procesos relacionados con las estrategias y medidas de control de tabaco: interposición de recursos legales y administrativos que retrasan los procesos y generan desgaste institucional.
- Inadecuada interpretación de lo establecido en la norma principalmente lo relacionado con ambientes 100% libres de humo de tabaco y en lo relativo a la prohibición total de la publicidad promoción y patrocinio de los productos de tabaco-. 
- Falta de conocimiento de la Ley y las resoluciones reglamentarias de la misma por parte de la sociedad civil entes territoriales y gubernamentales así como de las instituciones prestadoras de servicios de salud.
- Limitada articulación intersectorial entre los entes responsables de dar cumplimiento a la norma.","Answer/report not provided"
"34","Comoros","Answer/report not provided","Answer/report not provided","tout dabord la position du bureau de lOms aux comores qui naccepte pas de travailler avec le point focal tabac nommé en 2010 qui prefere toujours travaillé dans lopacité avec un point focal qui a été destitué par le ministre pour beaucoup de manquement et de corruption cette polemique unitil entretenu par Mr Kassakognoy en personne a fait que tout le travail de lapplication de la convention est resté lettre morte. Je pense que le Bureau de lOms à Moroni doit faire leffort de travailler en collaboration avec des gens integres honnetes et responsable je pense ce nest pas le cas de Monsieur Choiyibou dont le representant de lOMs a voulu imposer comme point focal alors quil est destitué sous la complicité Du Dr Ahmada Msa Mliva point focal resources humaines au bureau de lOMS je pense si le bureau de la convention arrive à donner des directives fermes à Monsieur Kassakognoy la convention cadre de lOMS aura un bon avenir aux comores.
en deuxième lieu la formation des acteurs sur la convention cadre elle-même point focal ONG et acteur de santé"
"35","Congo","Answer/report not provided","le Désinteresement des autres ministères pour la mise en œuvre de la convention surtout si une participation financière leur ait demandé; 
le non respect des textes prises: exemple la Décision 0005/MEFB-CAB du 24 août 2005 fixant les valeurs imposables minimales à limportation des cigarettes au Congo qui devaient être réviser tous les 12 mois na jamais été revisée;
le non respect de la de la Convention cadre de lOMS pour la lutte antitabac qui dans son article 5.3 demande que lindustrie du tabac ne singere pas dans les politiques de lutte antitabac. Mais au Congo lindustrie du tabac bénéficie dun traitement particulier sur le payement des taxes ( voir Décision 0004/MEFB/CAB du 5 août 2005 portant institution dun regimme dexception en matière de Droits dAcisse au profit de la Société Industrielle et Agricole du Tabac Tropical: SIAT cette note a connu une revision toujours en faveur de SIAT le 15 janvier 2009: Décision 0001/MEFB/CAB) ce qui est defendu au point 7.3 des directives pour lapplication de larticle 5.3","Answer/report not provided"
"36","Cook Islands","Nothing much have asked for technical assistance and financial support","Answer/report not provided","Answer/report not provided"
"37","Costa Rica","Instituciones que no han asumido las responsabilidades establecidas en la Ley 9028","La aprobación del Proyecto de ley se ha retrasado producto de las acciones indirecta desarrolladas en el país por la Industria Tabacalera.","Answer/report not provided"
"38","Côte d'Ivoire","Interférence de lindustrie du tabac.","- Une sensibilisation insuffisante des décideurs sur la problématique du tabagisme;
- la faiblesse du cadre législatif et réglementaire en matière de lutte antitabac en vigueur;
- le bas niveau dinstruction des populations;
- la contre-action sournoise de lindustrie du tabac visant à gêner voire à rendre inefficace laction du PNLTA sur le terrain","Answer/report not provided"
"39","Croatia","Answer/report not provided","No","Answer/report not provided"
"40","Cyprus","Lack of research systems. No logistic support. No specialised tobacco control unit.","Answer/report not provided","Answer/report not provided"
"41","Czech Republic","e.g. lack of personal capacities at the Ministry of Health for tobacco control measures","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","Answer/report not provided","There are some political barriers. The smoking prevalense is decreasing and this has been the picture for many years. This could lead to the conclusion that the tobacco problem are about to be solved automatically and that we dont have to put special efforts into the field. It is also difficult for the political and administrative system to accept that the tobacco industry should be excluded for influence in the consultation process of legislative initiatives.","Technical complexity in testing and measuring tobacco additives"
"45","Djibouti","La mobilité des points focaux sectoriels. L''absence d''intérêt des agences partenaires de la santé. L''absence d''opportunités pour le développement de coopération.","LES POSSIBILITES RESTREINTES DECHANGES
- DEXPERIENCE ET COOPERATION TECHNIQUE BILATERALE
- ECHANGES INTERSECTORIELS
-DINFORMATIONS ET PROCEDURES INTERSECTORIELLES","Answer/report not provided"
"46","Ecuador","Falta de compromiso político por parte de autoridades de otros sectores: educación. ambiente. agricultura. economía. agricultura. relaciones laborales.
Lobby de la industria de tabaco con las autoridades de varios sectores. especialmente de la producción y agricultura.","Falta de compromiso político por parte de autoridades de los otros sectores: educación ambiente agricultura economía relaciones laborales.
Facilidad de loby de la industria de tabaco con las autoridades de los distintos sectores en especial con los de la producción.","Answer/report not provided"
"47","Egypt","Answer/report not provided","Application of laws banning smoking are effective","Answer/report not provided"
"48","El Salvador",".","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"50","European Union","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"51","Fiji","Require additional funding for human resources transportation for enforcement","Lack of man power.","Answer/report not provided"
"52","Finland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"53","France","Answer/report not provided","Devant laugmentation de la consommation de tabac en France le ministre de la santé a demandé à un groupe de travail un rapport et des propositions pour une nouvelle politique de lutte contre le tabac dans le cadre de la mise en oeuvre par la France de la CCLAT. Ce rapport (Rapport Bur) remis en février 2012 préconise dix recommandations dont la mise en place dune structure interministérielle de pilotage dédiée à la lutte contre le tabac linstauration dune taxe sur le chiffre daffaires des fabricants pour financer la prévention et la prise en charge de la dépendance tabagique la définition dune politique fiscale du tabac fondée sur des objectifs de santé publique. En janvier 2012 le Haut conseil de la santé publique a publié un avis intitulé Augmentation des taxes sur le tabac en vue de réduire la prévalence du tabagisme en France . Les propositions contenues dans ces documents vont dans le sens Ces mesures restent à étudier. La connaissance de la CCLAT parmi les instances et services de lEtat reste par ailleurs à améliorer.","Comme cela avait été signalé dans le rapport de 2007 il nexiste pas en France dentité publique spécialisée dans la lutte contre le tabac. La création dune telle instance reste à étudier dans le cadre de la mise en œuvre de la CCLAT. Par ailleurs lassistance technique gagnerait à être mieux structurée au niveau institutionnel. De plus on assiste à une remobilisation de lindustrie du tabac notamment en termes de communication qui rend la mise en œuvre des politiques de lutte anti-tabac plus compliquée. Enfin même si la connaissance de la CCLAT sest améliorée parmi les différentes instances et services de lEtat des progrès sont encore à réaliser."
"54","Gabon","1°) La faible collaboration des autres ministères dans la collecte de données statistiques  
 2°) L’absence de points focaux dans les autres ministères impliqués dans la lutte antitabac
3°) Les textes d’application de la loi antitabac sont seulement en cours d’élaboration.","Answer/report not provided","Answer/report not provided"
"55","Gambia","MOBILITY FOR TRAckING TO MONITOR & EVALUATE THE PROGRAMME IMPLEMENTED","The expertise is very minimal and there is training needs.","Answer/report not provided"
"56","Georgia","Besides lack of sufficient resources tobacco industry influence and lack of political will also serve as barriers.","Besides lack of sufficient resources tobacco industry influence and lack of political will also serve as barriers.","Answer/report not provided"
"57","Germany","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"58","Ghana","Answer/report not provided","1. Materials for cessation interventions
2. Lack of human resurce with expertise in obaco control","Answer/report not provided"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Limited political will","Answer/report not provided","Answer/report not provided"
"61","Guatemala","No existe ninguna dependencia con carácter de mecanismo coordinador nacional o centro de coordinación para el control del tabaco. Interferencia de la Industria en la creación e implementación de normativas","Answer/report not provided","Answer/report not provided"
"62","Guyana","Answer/report not provided","The Tobacco Company is still aggressive in its efforts to delay the Tobacco Control process for example indirect sponsorship and advertising.","The Tobacco Company is still aggressive in its efforts to delay the Tobacco Control process for example indirect sponsorship and advertising."
"63","Honduras","Con la falta de personal para las funciones de inspecciones para la vigilancia y seguimiento de la aplicación de la Ley Especial para el Control del Tabaco a nivel nacional. así como. a la falta de recurso humano para llevar a cabo las diversas capacitaciones tanto en el sector público como sector privado a nivel nacional. sobre la misma ley para llevar a cabo la Educación. comunicación. formación y concientización del público.","Ausencia de apoyo logistico en todos los niveles ausencia de apoyo tecnico cientifico y financiero total.","Ausencia de apoyo logistico en todos los niveles ausencia de apoyo tecnico cientifico y financiero total."
"64","Hungary","As the modification of smoking rules took effect on 1 January 2012. the demand for tobacco products imitative electronic products (e-cigarettes) has increased. Moreover. as nicotine is considered as pharmaceutical active ingredient we see that the marketing of e-cigarettes interferes with pharmaceutical rules. We consider it is necessary to make internationally coordinated efforts in this field.","As stricter smoking bans took effect on 1 January 2012 the demand for electronic nicotine delivery devices (e-cigarettes) has increased. Since this phenomenon represents new public health risks the Hungarian authorities have growing concerns. Moreover as nicotine is considered as pharmaceutical active ingredient we see that the marketing of e-cigarettes interferes with pharmaceutical rules. We consider it is necessary to make internationally coordinated efforts in the field of combating illicit tobacco replacement products.","No officially recognised research conducted related to the economic and social consequences of smoking."
"65","Iceland","Iceland has a very small population little over 300 thousand inhabitants. We do not have manpower and institutions to deal with all issues and aspects of the Convention as we would want. Cooperation is very valuable for Iceland in lower the harm caused by tobacco consumption.","Iceland is a very small population little over 300 thousand inhabitants. We do not have manpower and institutions to deal with all issues and aspects of the Convention as we would want.","Answer/report not provided"
"66","India","India is  the 2nd consumer and 3rd largest producer of tobacco products in the world and  a plethora of tobacco products(both smoking and smokeless) are used in India. A very large section of the tobacco industry are unorganised and bidi industry is a home based industry providing employment to 6.3  million people mostly women from the low socio-economic strata of the society.","India is the second largest producer and consumer of tobacco products in the world and a plethora of tobacco products (both smoking and smokeless) are used in India. Further a very large section of the tobacco industry is unorganised and bidi industry is a home based industry providing employment to 5.5 million people mostly women from the lower socio-economic strata of the society.","In India plethora of tobacco products (smoking formas and smokeless forms) are being used. India is the second largest consumer and third largest producer of tobacco in the world and large percentage of tobacco products are produced in unorganized sector. 
A large number of people belongs to lower-socio economic strata and has low levels of awareness on ill-effects of tobacco use.
The awreness regarding harmful effects of SHS is low.
Number of court cases challenging the provisions of the Tobacco Control Act/Rules which is hindering its effective implementation.
Lack of adequate resources for capacity building at state level for implementation of the provisions of the tobacco control laws.
No dedicated mechanism for implementation of FCTC provisions. 
lack of interventions for tobacco producers especially for livelihood/ alternate vocations and their rehabilitation.
Some of the Government departments are working in promotion of tobacco. There is lack of intersectoral coordination for tobacco control.
No action is initiated against the tobacco industry e.g. filing legal suits for compensation etc. at personal level or by the civil society."
"67","Iran (Islamic Republic of)","Answer/report not provided","Lack of strong cooperation between Parties of the region in supporting and implementation of the convention especially article 15","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","The main difficulties are related to the coordination with other sectors of Italian Administration (Ministry of Finance and Ministry of Agriculture) and other stakeholders.","The main difficulties are related to the cohordination with other sectors of Italian Administration (Ministry of Finance and Ministry of Agriculture) and other stakeholders.","Answer/report not provided"
"72","Jamaica","Interference by the Tobacco Industry and lack of capacity.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","The fight against smoking is not within the priorities in some government institutions concerned","Some tobacco control activities are not consdiered priority within some government institutions.","Not to put the fight against smoking within the priority scale in some government institutions concerned"
"75","Kazakhstan","Countering tobacco industry and business associations","Countering the tobacco industry and business associations","Answer/report not provided"
"76","Kenya","T6obacco industry interference Staff prioritization of tobacco control in national plans the clear mention of commitment to tobacco control by senior government officials this would really help in protecting and providing confidence to tobacco control advocates","Answer/report not provided","Lack of trained human capacity for tobacco control programme implementation."
"77","Kiribati","Funding staffing and resources are limited.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Legislation agreement to curb the influence of tobacco companies as well as raising taxes on products.","Legislation agreement to curb the influence of tobacco companies as well as raising taxes on products."
"79","Kyrgyzstan","Answer/report not provided","lack of awareness policy makers poor motivation of primary care physicians","Answer/report not provided"
"80","Lao People's Democratic Republic","According to the National Adult Tobacco Survey 2012 people in urban area with high education level shown lower smoking prevalence while people in rural area are less educated and shown high smoking prevalence.","Tobacco industry interference financial issues FCTC article 6 (tobacco taxation) and article 13 (Tobacco ban) are related to economic and cultural/information sectors respectively so these later should take lead to implement these two articles.","Answer/report not provided"
"81","Latvia","Industry lobbying very weak civil society (no NGOs working with tobacco control issues in Latvia) and therefore lack of involvement of society political unwillingness political instability and changes in leadership tend to prolong adoption of new policies.","Answer/report not provided","Answer/report not provided"
"82","Lebanon","A major constraint was the interference from the tobacco industry. which delayed the approval of Law 174 by Parliament for almost two years. Another obstacle has been the security and political situation in Lebanon throughout the past years. and in particular due to the conflict in neighbouring Syria and resulting influx of refugees which now constitute almost a third of the national population in Lebanon. As a result the socio economic situation is not the most supportive. however considerable progress is still being achieved.","The Tobacco Industry Government involvement with tobacco companies and most NGOs working primarily on health education only although more NGOs are currently shifting more towards advocacy for policy.","The Tobacco Industry Government involvement with tobacco companies and most NGOs working primarily on health education only although more NGOs are currently shifting more towards advocacy for policy."
"83","Lesotho","Lack of capacity","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Answer/report not provided","The new law against smoking was not yet adopted even though the draft has already been finalised.","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Politique des prix (taxes et fiscalité) ; Résistance par le lobby des producteurs","intégration de lobjectif de santé publique dans toutes les politiques; Obstacles majeurs: - Politique des prix (taxes et fiscalité) - Lobby des producteurs","Renforcement nécessaire de la volonté politique et intégration de lobjectif de santé publique dans toutes les politiques.
Obstacles majeurs: politique des prix (taxes et fiscalité); lobby des producteurs"
"87","Madagascar","INSTABILITE POLITIQUE ET INGERENCE DE L’INDUSTRIE DU TABAC","Instabilité politique","Instabilité Politique"
"88","Malaysia","Collaboration between inter agencies and lack of awareness among inter agencies","Answer/report not provided","Answer/report not provided"
"89","Maldives","Lack of political will; poor enforcement; poor compliance","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Problème de volonté politique","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","RMI lacks capability to measure nicotine and emission in the tobacco products and so as creating such things as using pictorial in the health warning and/or do research on certain areas of tobacco production.","One of the barriers that Marshall islands would have is inability to get the necessary data on time that are relevant to reporting of the FCTC. Sometimes data are lacking and ready to use. Otherwise RMI supports activities suggested in article 21."
