"","Party","2014","2012","2010"
"95","Mexico","Answer/report not provided","En el mediano plazo la Secretaría de Salud a través del Centro Nacional para la Prevención el Control de las Adicciones habrá de consolidar un sistema de monitoreo del impacto de las políticas públicas para el control del tabaco de acuerdo a lo establecido en la estrategia MPower que la Organización Mundial de la Salud desarrolló para la implementación del CMCT. 
Este sistema de monitoreo permitirá conocer con oportunidad el comportamiento de la epidemia del tabaquismo a nivel nacional regional estatal y municipal y su prevalencia por género y grupos de edad entre otros. Así mismo será determinante para medir el impacto de las políticas públicas para el control del tabaco aportando información relativa a los volúmenes y el comportamiento de la producción importación y exportación de los productos del tabaco y de la hoja del tabaco; la participación del mercado legal e ilegal de los productos del tabaco; la morbi-mortalidad y los costos asociados a la atención médica de las enfermedades asociadas al consumo de estos productos; entre otros.","Answer/report not provided"
"96","Micronesia (Federated States of)","There is a need to consider the funding mechanism for the underdeveloped and countries in economic transition to empower and provide consistent coordination monitoring and enforcement of the FCTC implementation in FSM.","There is a need to consider the funding mechanism for the underdeveloped and countries in economic transition to empower and provide consistant coordination monitoring and enforcement of the FCTC implemention in FSM.","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","We consider it necessary to work on capacity building for implementation of the FCTC.","We consider it necessary to work on capacity building for implementation of the FCTC.","We consider it necessary to work on capacity building for implementation of the FCTC."
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","In April 2010 there will be conducted a capacity assessment together with WHO/TFI based on FCTC and MPOWER with the emphasis on the following topics: Smoking cessation smoke free policies campaigns/communication and management."
"109","Oman","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Answer/report not provided","Would request sustained WHO support to carry us through implementation of those articles not addressed in RPPL 8-27.","Would have like sustained WHO support to carry us through implementation"
"112","Panama","Answer/report not provided","ver dodumento anexo","Answer/report not provided"
"113","Papua New Guinea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"122","Romania","The surface cultivated with tobacco: 952 ha; the tobacco leaf production: 1400 tonnes","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","The decision on labeling of tobacco products establishing the requirement to report is not accepted at the national level and through the development of the Technical Regulations of the Customs Union","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Decree n. 52 may 8th 2013 contains provisions on electronic cigarettes; electronic cigarettes cannot be sold to minors of 18 years and are subject to the same regulations on use of tobacco smoking products.","Priorities on reducing tobacco smoke are contained in Guidelines for health plan (pages 8 11 13 14 27 32) see attched document","Priorities on reducing tobacco smoke are contained in Guidelines for health plan (pages 8 11 13 14 27 32) see attched document"
"130","Sao Tome and Principe","Answer/report not provided","Creating guidelines on and treatment of tobacco dependence and on the other hand continuity of research in this area.","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Four decisions were issued in 2011-2012 in the Kingdom. These are as follows: 
1 - prohibit the sale of tobacco products to minors 
2 - ban the marketing and sale of electronic cigarette 
3 - prohibition of all forms of smoking in the Kingdom 
4 - start the work concerning the application of pictorial warnings on tobacco packs.","Answer/report not provided"
"132","Senegal","L’instrument de notification nous parait très approprié.","Answer/report not provided","Answer/report not provided"
"133","Serbia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Answer/report not provided","Answer/report not provided","It will be imprortant to have models of regulations that can help drafting the same in relation to Seychelles tobacco legislation. In the same line it will be improtant to have international experts to assist indeveloping these regulations and any assistance from FCTC and/or WHO and/or other institutions will be welcome."
"135","Sierra Leone","The Ministry of Health and Sanitation is committed to ensuring that Sierra Leone will promote implementation of the convention in the relevant bilateral and multilateral forum but decisive actions is yet to be seen.","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","We have just passed our Tobacco Control Act 2010 a major step forward is the implementation of the FCTC and regulations to guide this Act is currently under developement pending cabinet approval","We have just passed our Tobacco Control Act 2010 a major step forward is the implementation of the FCTC and regulations to guide this Act is currently under developement pending cabinet approval"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","Answer/report not provided","Hay que tener en cuenta que el sistema político de España es descentralizado y la mayoría del control del tabaco y en particular los planes y programas se desarrollan a nivel de las comunidades autónomas.","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","There is also a clear lack of specific data on the smoking prevalence in relation to smokeless tobacco products among the adult population and that obvioulsy impacts negatively to the completeness of our report in so far as that category is concerned. I guess there has to be some kind of prioritization of the issue and capacity building as well.","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answers paragraph 2-8-3: 
1 - tobacco products who do not smoke: 
A - Product filter cigarettes: There are five kinds of taxes: 
 1 - Tax quality: value of 5705 Syrian pounds kilogram-based tobacco factory 
 2 - value added tax: 33% rate the basis of the retail price 
 3 - tax net profit: average of 35% the basis of net profit. 
 4 - tax consumer spending: average of 15% based for imports: Price 
  Import and customs duties the basis for local production: the retail price. 
 5 - customs duties: an average 23.5% the basis of which the import price. 
2 - Products Smokeless tobacco: Not common in Syria. 
3 - other tobacco products: a tobacco Alorkilp. The types of tax rate or value and the tax base is the same as mentioned above for the cigarette filter."
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Pas de Véhicule et de moyens logistiquespour le Programme National de Lutte Anti-TabaC au Togo"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Seemed to be all considered in this report","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","Tobacco companies are very influential and if we are not careful we can contradict any signatories to the WHO Framework Convention on Tobacco Control.","Answer/report not provided"
"167","Venezuela","Para consultar y verificar los documentos. estudios y soportes de este informe se presentan las siguiente páginas web:
www.mpps.gob.ve
www.sacs.mpps.gob.ve 
www.seniat.gov.ve
www.ona.gob.ve
www.inhrr.gob.ve
www.pgr.gob.vewww.fundaribas.gob.ve","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Company owns British American Tobacco BAT more than 90% of the sales of the Yemeni market the parent company of local cigarette production factories of the three in Yemen. The company regardless of the amount of 3.000 riyals per carton (containing 500 cans / PACT) will be confiscated and destroyed as an incentive for the physical entity or organization that set the smuggled cigarettes.","Answer/report not provided"
