"","Party","2014","2012","2010"
"39","Croatia","Article 15.4(e): Pursuant to Article 240 paragraph 1 points 1 and 2 of the Customs Act and in regard to Article 245 the goods that were the object of a customs offense as well as any means of transport or conveyance used for the transport or conveyance of goods that were the object of the offence shall be confiscated. In case of goods that were the object of criminal proceedings Articles 556-563 of the Criminal Proceedings Act prescribe the penalty of confiscating the earnings that is property accumulated in the criminal act which in this case is smuggling of tobacco products.","Article 15.4(e): Pursuant to Article 240 paragraph 1 points 1 and 2 of the Customs Act and in regard to Article 245 the goods that were the object of a customs offense as well as any means of transport or conveyance used for the transport or conveyance of goods that were the object of the offence shall be confiscated. In case of goods that were the object of criminal proceedings Articles 556-563 of the Criminal Proceedings Act prescribe the penalty of confiscating the earnings that is property accumulated in the criminal act which in this case is smuggling of tobacco products.","Answer/report not provided"
"40","Cyprus","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"41","Czech Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"45","Djibouti","Answer/report not provided","3.3.1.3: Article 9 de la Loi 2008: Le fabricant est tenu trois mois après la promulgation de cette Loi de faire figurer sur létiquette de chaque paquet cartouche et autres conditionnements le nom de la marque la transcription : vente autorisée en République de Djibouti la date de la fabrication le numéro du lot la composition chimique en teneurs de goudron de nicotine et de monoxyde de carbone et toutes autres substances qui seraient exigées par lautorité compétente par voie réglementaire.
3.3.1.8: Ces mesures sont incluses dans le chapitre V de la loi de 2008.
3.3.1.9 et 3.3.1.11: Ces mesures sont incluses dans lArticle 21 de la loi de 2008.
3.3.1.13: Cet article est réglementée par lArticle 17 de la Loi 2008. Voir annexe.","Answer/report not provided"
"46","Ecuador","Answer/report not provided","El artículo 6 de la LORCT se refiere a la responsabilidad tributaria y aduanera. Será de responsabilidad del Servicio de Rentas Internas promover y adoptar medidas para el control tributario de los productos de tabaco;y del Servicio Nacional de Aduanas combatir de conformidad con la Ley todas las formas de comercio ilícito y contrabando de tales productos","Answer/report not provided"
"47","Egypt","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"48","El Salvador","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"50","European Union","The EC and its Member States currently have legally binding and enforceable Agreements with four major tobacco manufacturers namely Philip Morris International (PMI) Japan Tobacco International (JTI) British American Tobacco (BAT) and Imperial Tobacco Limited (ITL). These Agreements oblige the Manufacturers to comply with the requirements outlined at 3.3.1.1 to 3.3.1.7. 
Details on the OLAF''s work on this area: http://ec.europa.eu/anti_fraud/investigations/eu-revenue/cigarette_smuggling_en.htm","The EC and its Member States currently have legally binding and enforceable Agreements with four major tobacco manufacturers namely Philip Morris International (PMI) Japan Tobacco International (JTI) British American Tobacco (BAT) and Imperial Tobacco Limited (ITL). These Agreements oblige the Manufacturers to comply with the requirements outlined at 3.3.1.1 to 3.3.1.7. 
The EU Tobacco Products Directive foresees that in order to ensure identification and traceability tobacco products have to be marked. The Commission is currently preparing a legislative proposal for the revision of the Tobacco Products Directive. The issue of tobacco product traceability and other issues concerning illicit trade in tobacco products is being analysed in the ongoing revision. 
Details on the OLAFs work on this area: http://ec.europa.eu/anti_fraud/investigations/eu-revenue/cigarette_smuggling_en.htm","Answer/report not provided"
"51","Fiji","Answer/report not provided","Measures to prevent illicit trade in tobacco products have also been identified. All individual passengers arriving in Fiji are issued with arrival cards by pilots of aircraft or airline agents and masters of vessels or their shipping agents. Individual passengers should complete a form on arrival and declare any goods that exceed the prescribed personal allowance. (See the section on Article 6 of this report.) 
In addition to the control of goods imported by arriving passengers there is a system of notification covering any means of transport or cargo arriving in Fiji. Customs officers ensure that the above-mentioned provisions of the Customs Act are efficiently administered while risk management and profiling have greatly assisted customs in identifying illegal activities and enhancing the facilitation of trade. The Fiji Revenue and Customs Authority (FRCA) analyses information contained in advance notifications and acts as necessary including searching vessels and imposing fines if there is proof beyond doubt that provisions of the customs legislation have been contravened.","Answer/report not provided"
"52","Finland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"53","France","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"54","Gabon","Answer/report not provided","La contrefaçon est suivie de très près par les services de douane la Régie de tabac et le Ministère de la Justice. La provenance de cigarettes de contrebande est souvent la Chine. Mais ces cas sont vite signalés et ont fait lobjet de quelques missions coup de poing.","Answer/report not provided"
"55","Gambia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"56","Georgia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"57","Germany","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"58","Ghana","Answer/report not provided","Answer/report not provided","See attached referrence."
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"62","Guyana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"63","Honduras","La Ley Especial para el Control del Tabaco y su Reglamentación establece además que las sanciones aplicables al comercio ilícito de productos derivados de tabaco. serán regulados conforme a las disposiciones del Capítulo XIII-A Artículo 392-A de los Delitos de Contrabando y Defraudación Fiscal y sus Penas. contenidos en el Código Penal vigente.","Answer/report not provided","Answer/report not provided"
"64","Hungary","The Act CXXXIV of 2012 on „Reducing Smoking Prevalence among Young People and Retail of Tobacco Products” from 1st July 2013. tobacco products can only be purchased in 7000 supervised tobacco stores with concession. instead of in more than 40 000 shops all over the country before.","Answer/report not provided","Answer/report not provided"
"65","Iceland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"66","India","Answer/report not provided","Few State Governments (Goa Sikkim Tripura) have used local instruments for licencing of tobacco shops.","Answer/report not provided"
"67","Iran (Islamic Republic of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","With regard to the answers provided to questions 3.3.1.1 3.3.1.2 and 3.3.1.3 in relation to tobacco products and product movement excisable tobacco products are subject to specific requirements by the Revenue Commissioners up to the point where the tax is paid with a view to ensuring collection of tax revenues. Tax stamps are required for specified tobacco products (cigarettes & RYO). Tax stamps contain information showing the trader and the payment of Irish excise duty. Excisable tobacco products are also subject to the terms of Directive 2008/118/EC as regards control & movement of duty suspended product.","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Italian Legislation is coordinated to the EU legislation and it achieves most of art.15 provisions. 
Italy has not signed the Protocol to Eliminate Illicit Trade in Tobacco Products yet","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"75","Kazakhstan","Due to the low cost of cigarettes virtually no motivation to tobacco smuggling to / from Kazakhstan.","Because of the low cost of cigarettes there is practically no motivation to smuggling of tobacco products to / from Kazakhstan.","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Concernant cette section relative au commerce illicite elle na pas été remplie alors que à ce jour les autorités luxembourgeoises nont pas (encore) été confrontées avec ce problème. La réponse devrait donc être non applicable .","Answer/report not provided"
"87","Madagascar","Answer/report not provided","Afin de Lutter contre le commerce illicité chaque paquet de Cigarette en vente à Madagascar doit comporter une ecriture Amidy eto Madagasikara - en vente à Madagascar","Answer/report not provided"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","More political and decision making level awareness is needed to successfully design and formulate these programmes","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","3.3.1.2. Excise stamps on packets x 20 cigarettes as per Excise Act 382. 
Requiring marking of all unit packets of cigarettes.
and packages of tobacco products
3.3.1.6. Data is entered in electronic data bases 
3.3.1.7. Information is forwarded to World Customs Organisation (WCO) and European Anti-Fraud Office (OLAF) 
3.3.1.8 Excise Act Chapter 382 
3.3.1.9 Counterfeit products are destroyed in Customs presence 
3.3.1.10 Products are controlled by relevant Customs documents and under 
Customs supervision. 
3.3.1.11 As per Excise Act Chapter 382 
3.3.1.12 Customs takes part in meetings workshops and operations with 
OLAF and WCO. Customs keeps active cooperation with The Police and 
Armed Forces of Malta (AFM). 
3.3.1.13. Excise Act Chapter 382","3.3.1.2. Excise stamps on packets x 20 cigarettes as per Excise Act 382.
3.3.1.6. Data is entered in CEN and CIGINFO data bases
3.3.1.7. Information is forwarded to WCO and OLAF
3.3.1.8 Excise Act Chapter 382
3.3.1.9 Counterfeit products are destroyed in Customs presence
3.3.1.10 Products are controlled by relevant Customs documents and under Customs supervision.
3.3.1.11 As per Excise Act Chapter 382
3.3.1.12 Customs takes part in meetings workshops and operations with OLAF and WCO. Customs keeps active cooperation with The Police and AFM.
3.3.1.13. Excise Act Chapter 382","3.3.1.2. Excise stamps on packets x 20 cigarettes as per Excise Act 382.
3.3.1.6. Data is entered in CEN and CIGINFO data bases
3.3.1.7. Information is forwarded to WCO and OLAF
3.3.1.8 Excise Act Chapter 382
3.3.1.9 Counterfeit products are destroyed in Customs presence
3.3.1.10 Products are controlled by relevant Customs documents and under Customs supervision.
3.3.1.11 As per Excise Act Chapter 382
3.3.1.12 Customs takes part in meetings workshops and operations with OLAF and WCO. Customs keeps active cooperation with The Police and AFM.
3.3.1.13. Excise Act Chapter 382"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","None"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"95","Mexico","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Answer/report not provided","There is not any other official document on this subject apart from Action Plan. It can be said that Tobacco Agency continually monitors the situation of the tobacco market. In the case of significant disorders the Agency informs the Ministry of Finance that coordinates activities in this field and after that Government is informed.","Answer/report not provided"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Note for 3.3.1.1.: in cooperation with the tobacco branch
note for 3.3.1.4 Government does not branch does","There has been an increase of confiscated illicit trade cigarettes. In 2007 the amount was 84 767 741 whereas in 2009 the amount of cigarettes conficated was 209 904 331 pieces.
For more details see table 2.6.1."
"104","New Zealand","The Maori language health warning and the New Zealand 0800 Quitline telephone number (both required under the Smoke-free Environments Regulations 2007) and the manufacturer''s batch number all assist authorities to determine that the tobacco in question was destined for or otherwise legally for sale in New Zealand.","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","3.3.1.13: Article 10 de la Loi (déclaration dexistence)","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","New and comprehensive customs legislation has been drafted with assistance from Oceania Customs Organization (OCO) and is currently undergoing review by the administration.","Answer/report not provided","Answer/report not provided"
"112","Panama","Answer/report not provided","Es fundamental culminar las negociaciones del Protocolo para el Control del Comercio Ilicito de Productos de Tabaco pues ello define las características de algunos procesos que requieren ser normados mediante Ley o bien utilizando otros niveles de jerarquía dentro de la normativa jurídica nacional.","Es fundamental culminar las negociaciones del Protocolo para el Control del Comercio Ilicito de Productos de Tabaco pues ello define las características de algunos procesos que requieren ser normados mediante Ley o bien utilizando otros niveles de jerarquía dentro de la normativa jurídica naciona.."
"113","Papua New Guinea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","El Ministerio de la Producción. en su rol de Secretaría Técnica y preside la Comisión de Lucha contra Delitos Aduaneros y la Piratería. tiene entre sus funciones planificar y coordinar las acciones y recomendaciones destinadas a contrarrestar los delitos aduaneros y contra la propiedad intelectual. asimismo formula mediadas y modificaciones normativas para perfeccionar la legislación que regula y sanciona estos ilícitos y evalúa el impacto de los delitos aduaneros y contra la propiedad intelectual","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","In reference to 3.3.1.8 and 3.3.1.13: see Tobacco Business Act (Article 27); available at: http://www.who.int/entity/fctc/reporting/Korea_annex_miscellaneous.pdf"
"121","Republic of Moldova","Answer/report not provided","questions 3.3.1.6 and 3.3.1.7: Provided by the 2007 Tobacco Act and various agreements on the matter concluded by the Customs Services.
question 3.3.1.9: Confiscated products are burnt.
question 3.3.1.12: Agreement on illicit trade in tobacco products concluded with Romania. No such agreement with other states. Cooperation between national agencies should be further improved.
question 3.3.1.13: All stakeholders within the tobacco sector should hold a licence to perform economic activities (2007 Tobacco Act).","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","no progress"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Illicit trade in tobacco products is a widespread phenomenon in Sierra Leone. No proper quantitative assessment of the size of the illicit market as a proportion of the total cigarette market has been performed yet in Sierra Leone and it is not clear from which countries the illicit products originate.","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
