"","Party","2014","2012","2010"
"131","Saudi Arabia","No","No","Answer/report not provided"
"132","Senegal","Yes","Yes","Answer/report not provided"
"133","Serbia","No","No","Answer/report not provided"
"134","Seychelles","No","No","No"
"135","Sierra Leone","No","Yes","Answer/report not provided"
"136","Singapore","No","No","No"
"137","Slovakia","No","No","No"
"138","Slovenia","No","No","No"
"139","Solomon Islands","No","No","No"
"140","South Africa","No","No","No"
"141","Spain","No","No","No"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","No","Answer/report not provided"
"144","Suriname","No","No","Answer/report not provided"
"145","Swaziland","Answer/report not provided","No","Answer/report not provided"
"146","Sweden","No","No","No"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","No"
"148","Tajikistan","No","Answer/report not provided","Answer/report not provided"
"149","Thailand","No","No","No"
"150","The former Yugoslav Republic of Macedonia","No","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Yes","Yes","Answer/report not provided"
"153","Tonga","No","No","No"
"154","Trinidad and Tobago","No","No","Answer/report not provided"
"155","Tunisia","No","No","Answer/report not provided"
"156","Turkey","No","No","No"
"157","Turkmenistan","No","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Yes","Answer/report not provided","Answer/report not provided"
"159","Uganda","No","No","Answer/report not provided"
"160","Ukraine","No","No","No"
"161","United Arab Emirates","No","No","Answer/report not provided"
"162","United Kingdom","No","No","No"
"163","United Republic of Tanzania","No","Answer/report not provided","Answer/report not provided"
"164","Uruguay","No","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","No","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","No","Answer/report not provided","Answer/report not provided"
"167","Venezuela","Yes","Yes","Answer/report not provided"
"168","Viet Nam","No","Yes","No"
"169","Yemen","No","Yes","Answer/report not provided"
