"","Party","2014","2012","2010"
"95","Mexico","Answer/report not provided","La superficie cosechada de tabaco se redujo de 22 mil a más de 3.8 mil hectáreas (ha) en los últimos doce años. En el mismo periodo la producción se redujo de 45 mil a 8.8 miles de toneladas. Lo que significa una reducción de 80.4% en la producción. 
El rendimiento pasó de 1.9 ton/hectárea en el año 2000 a 1.59 ton/hectárea en 2011.
En 2011 el valor de la producción fue de 204 MDP con un precio medio rural superior a 23 mil pesos por tonelada. La producción de México representa sólo el 0.12% de la producción mundial.
En 2011 se produjeron 8.8 miles de ton de tabaco principalmente en Nayarit (86%) Veracruz (10.24%) y Chiapas (2.9%). El 90% de la producción se obtiene en el ciclo O-I (principalmente en Nayarit). El 69% del total de la superficie se siembra en áreas de riego (2 930.2 ha en Nayarit y 191.3 ha en Chiapas). La superficie de temporal se ubica en Veracruz (1 111 ha) y Nayarit (291.42 ha).","Para el 2008 el valor de la producción fué de 264 millones de pesos mismo que representa el 0.09% del PIB.
De acuerdo al estudio realizado por el INSP la producción de tabaco ha disminuido sustancialmente en los últimos años mostrando un declive a partir del 2000. Del total del área cultivada en México en 2007 sólo el 0.05% se usó para la producción de hojas de tabaco. El valor de la producción de hojas de tabaco representa el 0.07% del valor total de la producción del sector primario y el 0.1% del valor de la producción agrícola total. El empleo para el cultivo de la hoja del tabaco es estacional y en México sólo se requieren entre 150 y 238 jornales de trabajo por hectárea por ciclo."
"96","Micronesia (Federated States of)","Not available","Not available","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","0 004%","0 01%","0 01%"
"99","Myanmar","The information is not available","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Information not available","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","0.000001191672","000000001"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"112","Panama","La última información disponible data del 2011 y es la misma del reporte anterior. la cual copio.
Debido a que en Panamá no se elaboran productos de tabaco a escala comercial desde el año 1998 debido a que las tres empresas que se dedicaban a este negocio del tabaco retiraron esta actividad comercial en Panamá. el sistema de Cuentas Nacionales no cuenta con el valor económico de la producción del tabaco. La poca producción que hay de tabaco es para consumo local y de manera artesanal.
Sin embargo podemos indicar que el Instituto Nacional de Estadísticas de la Contraloría General de la República realizó la Encuesta Agropecuaria Nacional incluyéndose el rubro 2011 este rubro producción de Tabaco como insumo y producción de cigarros encontrándose que:
 En todo el país hubo 173 explotaciones de tabaco con una superficie en hectáreas sembradas de 178.41 y una pérdida de 15.79 hectáreas. se cosecharon 3510 quintales de hojas de tabaco. Las provincias donde se practican estos cultivos son la de Chiriquí que concentra el 83.8% de las explotaciones. con el 98.8% de la superficie sembrada y el 99.4% de las hectáreas perdidas. En esta provincia se concentra el 99.3% de la cosecha con un promedio de 19.8 quintales por hectárea sembrada. que al considerar la pérdida de 15.7 hectáreas reflejaría un promedio de quintales por hectárea de 21.7 quintales por hectárea.
 También se cultiva tabaco en mínima escala en las provincias de Darién. Herrera. Los Santos y Panamá. en las cuales se realizaron un total de 23 explotaciones con 0.5225 hectáreas sembradas y una pérdida de 0.09 hectáreas. en conjunto en estas provincias se cosecharon 26 quintales. para un promedio de 1.13 quintales por hectárea sembrada. lo que nos sugiere que se trata de un cultivo de uso doméstico","Debido a que en Panamá no se elaboran productos de tabaco a escala comercial desde el año 1998 debido a que las tres empresas que se dedicaban a este negocio del tabaco retiraron esta activoidad comercial en Panamá el sistema de Cuentas Nacionales no cucenta con el valor económico de la producción del tabaco. La poca producción que hay de tabaco es para consumo local y de manera artesanal.
Sin embargo podemos indicar que el Instituto Nacional de Estadísticas de la Contraloría General de la República realizó la Encuesta Agropecuaria Nacional incluyendose el rubro 2011 este rubro producción de Tabaco como insumo y producción de cigarros encontrándose que:
 En todo el país hubo 173 explotaciones de tabaco con una superficie en hectáreas sembradas de 178.41 y una perdida de 15.79 hectáreas se cosecharon 3510 quintales de hojas de tabaco. Las provincias donde se practican estos cultivos son la de Chiriquí que concentra el 83.8% de las explotaciones con el 98.8% de la superficie sembrada y el 99.4% de las hectáreas perdidas. En esta provincia se concentra el 99.3% de la cosecha con un promedio de 19.8 quintales por hectárea sembrada que al considerar la perdida de 15.7 hectáreas reflejaría un promedio de quintales por hectárea de 21.7 quintales por hectárea.
 También se cultiva tabaco en mínima escala en las provincias de Darién Herrera Los Santos y Panamá en las cuales se realizaron un total de 23 explotaciones con 0.5225 hectáreas sembradas y una perdida de 0.09 hectáreas en conjunto en estas provincias se cosecharon 26 quintales para un promedio de 1.13 quintales por hectárea sembrada lo que nos sugiere que se trata de un cultivo de uso doméstico.","No disponible. La Contraloría General de la República ha eliminado de la Encuesta Agropecuaria Nacional este rubro debido a su insignificante producción. Solo hasta el primer trimestre del año 2002 hubo registro de producción de Tabaco como insumo y producción de cigarros según la Contraloría General de la República."
"113","Papua New Guinea","Tobacco is small quantity – not measure of regulated","Answer/report not provided","Answer/report not provided"
"114","Paraguay","La información que se tiene es un conglomerado de producción de tabaco y alcohol. sin discriminación.","Answer/report not provided","Answer/report not provided"
"115","Peru","por favor. véase el anexo 3","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Total production/acceptances for 2010 of 73.767M kilos has a tremendous 25.94% increase compared to year 2009 volume of 58.572 M kilos. Of the increase in volume burley tobacco obtained the remarkable rate of 41.95% increase followed by the Virginia type with an increase of 24.02% and the native/dark type with 10.78% increase. As of Crop Year 2009-2010 the following table shows the data of trading of leaf tobacco broken down by type as follows: 
Tobacco Type	Volume (Kgs) 	Value (PhP)
 Virginia	  42 446 398.50	 2 909 934 385.58
 Burley	  19 817 160.80	 1 329 350 558.81
 Native	  11 503 775.28	 607 113 040.42
 Total	  73 767 334.58	 4 846 397 984.81 (source: NTAs Regulation Department as of Dec. 2010; NTA website)","Answer/report not provided"
"117","Poland","0","Answer/report not provided","Answer/report not provided"
"118","Portugal","0","1871 tonnes*0.90Eur/t","1871 tonnes*0.90Eur/t"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"122","Romania","The cultivated surface is very small (952 ha only) and the quantity of leaf tobacco produced is insignificant (1","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","The share of the value of tobacco leaf production in the national gross domestic product was 0","The share of the value of tobacco leaf production in the national gross domestic product was 0.047% in 2009 based on the data published by Statistical Office of the Republic of Serbia. Data for 2010 are not yet available.","The share of the value of tobacco leaf production in the national gross domestic product was 0.047% in 2009 based on the data published by Statistical Office of the Republic of Serbia. Data for 2010 are not yet available."
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","El aporte del valor de la producción de tabaco en rama al Producto Interior Bruto (PIB). es irrelevante. Según cálculos basados en datos. de 2012. del MAGRAMA. de EUROSTAT y del Instituto Nacional estadístico (INE). podemos estimar que:
El cultivo del tabaco en España. aporta alrededor del 0.006% al PIB.","El aporte del valor de la producción de tabaco en rama al Producto Interior Bruto (PIB) es irrelevante. Según cálculos basados en datos de 2010 del Ministerio de Agricultura Alimentación y Medio Ambiente (MAGRAMA) y del Instituto Nacional Estadístico (INE) podemos estimar que:
El cultivo del tabaco en España aporta menos del 0.004% al PIB.","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Unavailable"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","The approximately value of tobacco leaf production in terms of national GDP is 0.03%","According to the report of Excise Department in 2011 tobacco leaf production which includes dried leaves of burley virginia and turkish in 2006 2007 2008 2009 2010 and 2011 is 83.98 73.8 58.6 51.9 62.5 and 68.5 million kilograms respectively. According to Notification of the excise department on May 20 2011 the lowest tobacco leaf price is 40.49 baht per kilogram for burley 55.94 baht per kilogram for turkish and 66.15 baht per kilogram for virginia. In 2011 the national GDP is 10 540.4 million baht. The approximately value of tobacco leaf production in terms of national GDP is 0.03%","According to the report of TTM in 2010 tobacco leaf production which includes dried leaves of burley virginia and turkish in 2006 2007 2008 and 2009 is 27.59 million kgs 22.78 22.67 and are 23.70 respectively. According to Notification of the excise department on October 16 2006 the lowest tobacco leaf price is 21.90 baht per kilogram for verginia 20.60 baht per kilogram for burley and 19.90 baht per kilogram for turkish. Moreover the national GDP in 2006 2007 2008 and 2009 is 7.85 million baht 8.53 million baht 9.07 million baht and 9.05 million baht respectively. So the approximately value of tobacco leaf production in each year in terms of national GDP is 0.007% 0.006% 0.005% and 0.006%."
"150","The former Yugoslav Republic of Macedonia","Table 3","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","non disponible","2000Tonnes"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","10%","10%","Answer/report not provided"
"156","Turkey","0 09%","0.3%","451 259 433 TL (Total value of Leaf Production)/950.144.000.000TL (GNDP) share: 0 0004749"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","0","Answer/report not provided","Answer/report not provided"
"160","Ukraine","0","0.000","0.000"
"161","United Arab Emirates","Please provide. if available. the share of the value of tobacco leaf production in the national gross domestic product.   The total area cultivated with tobacco is 170.5 dunams including 21 plantations. Subsequently. the number of workers in tobacco growing is …","Very very small percentage","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","0.017%","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided",NA,NA
"169","Yemen","0","(0.00433)
Rate of production 22.577/5.219.913 = 0.00433
Ratio of the area 10.169/1.306.776 = 0.00778","Answer/report not provided"
