"","Party","2014 ","2012 ","2010 "
"61","Guatemala","Answer/report not provided","Se está bindando apoyo a la propuesta de una ley relacionada al empaquetado y etiquetado de los productos de tabaco en el sentido de incluir pictogramas en el empaque de dichos productos..","Answer/report not provided"
"62","Guyana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"63","Honduras","En todos los centros educativos a nivel nacional. no se ha permitido la injerencia de la industria tabacalera para el patrocinio de actividades. culturales. deportivas. lúdicas y/o académicas. tampoco potenciar alguna marca de tabaco al interior de dichas instalaciones educativas","En todas las instalaciones deportivas el retiro de la publicidad que fomente el uso de productos derivados del tabaco.","En todas las instalaciones deportivas el retiro de la publicidad que fomente el uso de productos derivados del tabaco."
"64","Hungary","Answer/report not provided","The Health State Secretariat has no relation with the tobacco industry. 
The website of the Tobacco Focal Point provides information on the practices of the tobacco industry.","Answer/report not provided"
"65","Iceland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"66","India","A high level National Steering Committee and separate committees at the State and District Level have been formed to look into cases of violation of ban on direct and indirect advertisements of tobacco products.","A high level national steering committee and separate committees at the state and district level have been formed to look into cases of violation of ban on direct and indirect advertisements of tobacco products.","A high level national steering committee and separate committees at the state and district level have been formed to look into cases of violation of ban on direct and indirect advertisements of tobacco products."
"67","Iran (Islamic Republic of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","Answer/report not provided","Answer/report not provided","There are several government bodies responsible for tobacco control but does not have a single independent body responsible for policy change Acialpbmkavhp tobacco."
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","There was a tobacco industry representative in the State Committee on Restriction of Smoking till 2010. After amendments in tobacco control law tobacco industry is not allowed to participate in the process of tobacco control policy development through the State Committee. In spite of this tobacco industry still participates through tobacco industry` s financially supported social partners- nonprofit organizations and NGOs because national sponsoring is not prohibited. There is also special working group established with tobacco industry sponsored organizations` representatives under the committee of the Parliament which works with proposed amendments in tobacco control law.","By the current jurisdiction tobacco product advertising is allowed only in special publications intended for merchants who deal with the trade of tobacco products as well as in the publications issued and printed in the countries other than European Union Member States and are not intended for the European Union market. Its prohibited to sponsor events or activities in which several Member States of the European Union are involved or which take place in several Member States of the European Union or which have a cross-border impact.","Answer/report not provided"
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","En cours.","Answer/report not provided","Answer/report not provided"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","No further comments"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"95","Mexico","Answer/report not provided","Se sometió a consideración del Congreso Federal una propuesta integral de Reformas a la Ley General para el Control del Tabaco que incluía como principio básico la protección de las políticas de salud pública relativas al control del tabaco por encima de los intereses comerciales creados por la industria tabacalera de conformidad con lo que establece el Convenio Marco para el Control del Tabaco (CMCT). La iniciativa de Reformas a la LGCT se registró en 2011 en el Senado sin embargo a la fecha no ha sido aprobada.","Answer/report not provided"
"96","Micronesia (Federated States of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","A road map has been put in place toward the implementation of the Act.","A road map has been put in place toward the implementation of the Act."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","No official legislation or actions are taken to implement the guideline on art. 5.3 nevertheless we try to act within the spirit of the guidelines."
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","In the national tobacco strategy 2013-2016 the following measure is set up: “Review the guidelines to FCTC Art. 5.3 and assess the need for national implementing guidelines.” The work is currently at its starting point.","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","We found a conflict of interest form for members of the National Committee and alert to the departments of the Ministry not to buy medicines from tobacco companies and agents. As well as alert all concerned government units not to accept aid and donations from tobacco companies.","We found a conflict of interest form for members of the National Committee and alert to the departments of the Ministry not to buy drugs from tobacco companies and agents. As well as to alert all units Komi concerned not to accept aid and donations from tobacco companies"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"112","Panama","Se adjunta presentación power point relacionada con la implementación del artículo 5.3 en Panamá","Answer/report not provided","Answer/report not provided"
"113","Papua New Guinea","The review of the current law has a provision on Article 5.3.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","However the Philippine Tobacco Institute is still a member of the Inter-Agency Committee on Tobacco (IAC-Tobacco) that oversees the administration and implementation of the national Tobacco Regulation Act of 2003 (RA 9211)","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","So far there are no production facilities operated by transnational tobacco companies in the Republic of Moldova. Products of multinational tobacco companies are imported into the country (around 5-5.5 billion pieces/year).
There is only one manufacturing company (Societatea pe Actiuni Combinatul de Tutun Chisinau) in the country with is 90% state-owned and the control over this manufacturing unit is provided by the Ministry of Agriculture and Food Industry. Actually total local production accounts for 2.8-3 billion pieces annually (the factorys capacity would allow 9 billion pieces) distributed among about 60 brands (out of which about ten are not filter-tipped). There are two companies dealing with the processing of raw tobacco one of these is currently being privatized.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Tobacco Control Act 2009 requests for regular reporting by tobacco manufacturers and importers to report on sale and other issue (however no regulations for this articles is yet implemented","Tobacco Control Act 2009 requests for regular reporting by tobacco manfuactuers and importers to report on sale and other issue (however no regulations for this articles is yet implemented)","Law requests for regular reporting by tobacco manfuactuers and importers to report on sale and other issue (however no regulations for this articles is yet implemented)"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"146","Sweden","Answer/report not provided","Regarding 3.1.2.1: Sweden has not adopted any program or any legal measures explicitly aimed at protecting public health policies from commercial and other vested interests of the tobacco industry. There are however general rules of public law that have a similar effect e.g. the principles of everyones equality before the law objectivity and impartiality. Provisions relating to disqualification of officials due to personal interest serve a related purpose","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","La loi antitabac du 31 décembre 2010 et ses décrets d’applications sont conforme à lesprit de la CCLAT et ses directives","les décrets dapplication de la loi antitabac sont en cours délaboration.","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Il est heureux que le thème de la journée mondiale sans tabac 2012 porte sur ce thème","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","The tobacco control law is presented in Annex 2.","The tobacco control law is presented in Annex 2."
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
