"","Party","2014","2012","2010"
"11","Bangladesh","As per tobacco control law Tobacco Advertising Promotion and Sponsorship (TAPS) is prohibited","Answer/report not provided","Smoking and Using of Tobacco Products (Control) Act has been passed in perliament in 2005 and rules were formulated in 2006. In the law smoking in selected public places and advertisement of tobacco products has been banned. Incorporation of pre-defined health warnings on packets of tobacco products made compulsary."
"12","Barbados","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"13","Belarus","Information on activities relevant to the objectives of the WHO FCTC annually covered press conferences to mark World No Tobacco Day on May 31. not smoking and Day ( the third Thursday in November ) published in the media besides the draft Technical Regulations of the Customs Union '' Technical regulations for tobacco products '' developed to meet the provisions of the WHO FCTC was posted on the website of the Customs Union for public discussion . Ministry of Health is also subject to the provisions of the WHO FCTC yl draft Law of the Republic of Belarus ''On the protection of public health from the effects of tobacco consumption and exposure to environmental tobacco smoke '' which is available for public comment on the Department of Health of the Republic of Belarus (http://minzdrav.gov.by/ru/static/Lets_discuss). In addition the Ministry of Health is fundamentally opposed to the proliferation of smoking implementing policy documents participating in the development of the technical regulations of the Customs Union on tobacco products in collaboration with the Ministries of Health of other post-Soviet countries developing agreed positions in opposition to the interests of tobacco companies.","The work to implement the orders of the Council of Ministers of 16.12.2010g. ? 38/577-327 of acceptance together with the concerned governments of measures to implement Article 5 (item 3) of the WHO FCTC. Information on activities related to the objectives of the WHO FCTC was highlighted at a press conference on World No Tobacco Day 31 May 2011. not smoking and Day 17 November 2011t year published in the media besides the draft of the Technical Regulations of the Customs Union Technical Regulations on Tobacco Products developed in the light of the WHO FCTC has been posted on the website of the Customs Union for public comment. Ministry of Health in principle opposes the proliferation of tobacco use by implementing the policy documents participating in the development of technical regulations and the EurAsEC Customs Union on tobacco products in collaboration with the Ministries of Health of other post-Soviet countries developing coordinated positions in opposition to the interests of tobacco companies","Ministry of Health has fundamentally opposes the proliferation of tobacco use by implementing policy documents participating in the development of technical regulations EEC tobacco products in collaboration with the Ministries of Health of other post-Soviet countries developing coordinated positions in opposition to the interests of tobacco companies"
"14","Belgium","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"15","Belize","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"16","Benin","Atelier sur lapplication de larticle 5.3 de la CCLAT au Bénin en 17 au 18 octobre 2013","Answer/report not provided","Answer/report not provided"
"17","Bhutan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"18","Bolivia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"19","Bosnia and Herzegovina","New Tobacco Control Law in the Federation of B&H enforced in 2011 enforced ban of all commercial activities of the tobacco industry","Answer/report not provided","Answer/report not provided"
"20","Botswana","Answer/report not provided","Educational materials targeting different age groups have been produced and disseminated. Workshops and media are used to educate the public about tobacco control.","Answer/report not provided"
"21","Brazil","On April. 2012. the Ministry of Health established the ethical guidelines for the members of National Committee for FCTC Implementation (CONICQ). composed by 18 representatives of federal government. The objective is contribute to avoid tobacco industry interference in tobacco control policies. These ethical guidelines state that activities of CONICQ shall be transparent and responsible. and the public health measures are irreconcilable with the tobacco industry interests. as recommended by FCTC article 5.3. The CONICQ members shall not receive incentives from the tobacco industry. shall not have research or activities funded by this sector. and only participate in events sponsored by the tobacco industry when there is governmental interests involved.","INCA has disseminated information to the people on the tobacco industrys tactics through its website the newsletter For a World Without Tobacco and the Ibero-American Network for Tobacco Control.
In 2010 tobacco industry started a national campaign to avoid Brazilian delegation to approve the guidelines on articles 9 and 10 regarding additives restriction. CONICQ Executive Secretariat elaborated an analytic report with information on tobacco industry strategies and the hazards of additives use. Internal communication among CONICQ members was crucial to avoid tobacco industry strategy to convince different sectors of the government to not approve those guidelines.","INCA has disseminated information to the people on the tobacco industrys tactics through its website the newsletter For a World Without Tobacco and the Ibero-American Network for Tobacco Control.
In 2010 tobacco industry started a national campaign to avoid Brazilian delegation to approve the guidelines on articles 9 and 10 regarding additives restriction. CONICQ Executive Secretariat elaborated an analytic report with information on tobacco industry strategies and the hazards of additives use. Internal communication among CONICQ members was crucial to avoid tobacco industry strategy to convince different sectors of the government to not approve those guidelines."
"22","Brunei Darussalam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"23","Bulgaria","lang=bg-BG&newsid=3554&home=true","There is a web page of National Program for Tobacco Control:
www.aznepusha.bg. We publish there articles which reveal the tactic of
tobacco industry to make more Bulgarian psychoaddictive. We escape
meetings or other forms of communication with representatives of tobacco
industry.","There is a web page of National Program for Tobacco Control: www.aznepusha.bg. We publish there articles which reveal the tactic of tobacco industry to make more Bulgarian psychoaddictive. We escape meetings or other forms of communication with representatives of tobacco industry."
"24","Burkina Faso","Confer les articles 11 29 30 et 32 de la Loi 040","Le chapitre XI de la loi fait état de la protection des politiques de sante publique en matière de lutte antitabac face aux intérêts commerciaux et autres de lindustrie du tabac. En effet les articles 29 et 30 de ce chapitre règlent les relations entre ladministration publique et lindustrie du tabac en vue dempêcher les interférences de cette dernière.","Answer/report not provided"
"25","Burundi","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"26","Cambodia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"27","Cameroon","Le marquage sanitaire qui est rendu obligatoire l’interdiction de tout parrainage sponsoring des firmes de tabac","Answer/report not provided","Answer/report not provided"
"28","Canada","While Parties to the FCTC are not bound by the Guidelines. Canada has reviewed the Article 5.3 Guidelines in relation to the Canadian policy. legal and constitutional context. Canada has adopted administrative measures. such as Health Canada''s policy of not partnering with the tobacco industry on tobacco control programming. 
Lobbying at the federal level in Canada is regulated under the Lobbyist Registration Act. It is illegal for corporations of any kind to contribute to political campaigns for electoral purposes. Some provinces also regulate lobbying. Furthermore. the Lobbyist Registration Act introduced a requirement that consultant lobbyists (ie: tobacco related activities) file a return with the Commissioner of Lobbying if they communicate with a designated public office holder under certain conditions. This registry can be searched by anyone through a publicly-accessible website. 
Health Canada has discussed the Article 5.3 Guidelines with its federal partner departments and with relevant departments of provinical/territorial governments who are collaborators in the Federal Tobacco Control Strategy (FTCS). Generally. in Canada the primary channels of communication between governments and the tobacco industry are limited to (i) technical discussions in regard to both health and tax-related regulations and (ii) litigation-related responses.
In Canada. many aspects of the tobacco industry''s health policy. business and promotional activities are matters of public record. In addition. civil society organizations keep close track of tobacco industry activities and maintain web sites. publications etc for this and related purposes. The tobacco industry must report to government on its research and promotional activities pursuant to Tobacco Reporting Regulations of the Tobacco Act. Public access to information about the tobacco industry which is reported to the government pursuant to these Regulations is governed by the Canadian Charter of Rights and Freedoms. Access to Information & Privacy Act. and the common law as it relates to confidential business information.","Canada has reviewed the Article 5.3 Guidelines in relation to the Canadian policy legal and constitutional context. Canada has adopted administrative measures such as Health Canadas policy of not partnering with the tobacco industry on tobacco control programming. Lobbying at the federal level in Canada is regulated under the Lobbyist Registration Act and it is illegal for corporations of any kind to contribute political campaign contributions for electoral purposes. Some provinces also regulate lobbying. Furthermore the Lobbyist Registration Act introduced a requirement that consultant lobbyists (ie: tobacco related activities) file a return with the Commissioner of Lobbying if they communicate with a designated public office holder (DPOH) under certain conditions. This registry can be searched by anyone through a publicly-accessible Website. 
Health Canada has discussed the Article 5.3 Guidelines with its federal partner departments and with relevant departments of provinical/territorial governments who are collaborators in the Federal Tobacco Control Strategy (FTCS). Health Canada is considering what if any further measures related to the recommendation of the Article 5.3 Guidelines may be appropriate and feasible in the Canadian context. Generally in Canada the primary channels of communication between governments and the tobacco industry are limited to (i) technical discussions as required by national law in regard to both health and tax-related regulations and (ii) litigation-related responses as required by national law and practice.
In Canada many aspects of the tobacco industrys health policy business and marketing activities are matters of public record. In addition civil society organizations keep close track of tobacco industry activities and maintain web sites publications etc for this and related purposes. The tobacco industry must report to government on its research and promotional activities pursuant to Tobacco Reporting Regulations of the Tobacco Act. Public access to information about the tobacco industry which is reported to the government pursuant to these Regulations is governed by the Canadian Charter of Rights and Freedoms Access to Information & Privacy Act and the common law as it relates to confidential business information.","Canada has reviewed the Article 5.3 Guidelines in relation to the Canadian policy legal and constitutional context. Canada has adopted administrative measures such as Health Canadas policy of not partnering with the tobacco industry on tobacco control programming. Lobbying at the federal level in Canada is regulated under the Lobbyist Registration Act and it is illegal for corporations of any kind to contribute political campaign contributions for electoral purposes. Some provinces also regulate lobbying. Furthermore the Lobbyist Registration Act introduced a requirement that consultant lobbyists (ie: tobacco related activities) file a return with the Commissioner of Lobbying if they communicate with a designated public office holder (DPOH) under certain conditions. This registry can be searched by anyone through a publicly-accessible Website. 
Health Canada has discussed the Article 5.3 Guidelines with its federal partner departments and with relevant departments of provinical/territorial governments who are collaborators in the Federal Tobacco Control Strategy (FTCS). Health Canada is considering what if any further measures related to the recommendation of the Article 5.3 Guidelines may be appropriate and feasible in the Canadian context. Generally in Canada the primary channels of communication between governments and the tobacco industry are limited to (i) technical discussions as required by national law in regard to both health and tax-related regulations and (ii) litigation-related responses as required by national law and practice.


In Canada many aspects of the tobacco industrys health policy business and marketing activities are matters of public record. In addition civil society organizations keep close track of tobacco industry activities and maintain web sites publications etc for this and related purposes. The tobacco industry must report to government on its research and marketing activities pursuant to Regulations of the Tobacco Act. Public access to information about the tobacco industry which is reported to the government is governed by those Regulations and by the Access to Information & Privacy Act which among other things takes into consideration Confidential Business Information."
"29","Central African Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"30","Chad","Answer/report not provided","Emission conférences débats à la radio et télévision sur le langage mensogier de lindustrie du tabac aussi bien sur les composantes chimiques et toxiques du tabac","Answer/report not provided"
"31","Chile","El año 2013. Chile promulga la Ley 20.660 que introduce modificaciones a la Ley 19.419 
Dichos cambios a este cuerpo legal. incrementan ostensiblemente la regulación de los productos de Tabaco como asimismo. incluye aspectos relacionados a proteger a la población de los riesgos del tabaquismo.
 Se incorpora una prohibición absoluta de toda forma de publicidad de la industria. se obliga a la industria a reportar anualmente al Ministerio de Salud toda donación que realice (Artículo 3. inciso final). se aumenta las sanciones a la ley y se genera mayores sanciones cuando estas son cometidas por representantes de la Industria (Artículo 16)","Chile promulga modificaciones a la Ley 19.419 el año 2005 que mantiene una regulación expresa sobre productos de Tabaco. Los artículos de la ley incluyen aspectos relacionados a proteger a la población de estos aspectos.
El Presidente de la República Sebastián Piñera Echenique junto a sus Ministros entregan al país en Diciembre del 2011 las METAS 2011-2020 Elige Vivir Sano: Estrategia Nacional de Salud para el cumplimiento de los Objetivos Sanitarios de la década 2011 - 2020 Ministerio de Salud Chile. Estas metas desarrollan un objetivo específico para el control de tabaco:
Objetivo Estratégico 3.2: Consumo de Tabaco
RE 1. Abogacía y Fiscalización 
1.1 Recomendaciones de Políticas Públicas relacionadas con consumo de tabaco destinadas al intersector actualizadas cada 3 años
RE2. Fiscalización
2.1 Tasa anual de fiscalizaciones por recintos cerrados de uso público por SEREMI
2.2 Porcentaje anual de infracciones a la Ley 19.419 que son denunciadas a juzgados de policía local por SEREMI
RE3. Intervención Escolar
3.1 Prevalencia de consumo de último mes en escolares de 8 básico
3.2 Orientaciones Técnicas para la prevención del consumo de tabaco en menores de 14 años revisadas/actualizadas cada 3 años
3.3 Porcentaje de establecimientos educacionales que participan en actividades de promoción* para la prevención del consumo de tabaco por SEREMI
RE4. Cesación del Consumo
4.1 Porcentaje de personas menores de 35 años que han fumado más de 100 cigarrillos que hace más de un año dejó de fumar
4.2 Orientaciones Técnicas para la Cesación del Hábito Tabáquico revisadas/actualizadas cada 3 años
4.3 Porcentaje anual de comunas con acceso a Programas de Cesación de Tabaco por Servicios de Salud (S. S)
4.4 Tasa anual de consultas con intervención breve* en tabaco del total de consultas de los establecimientos de Atención Primaria (A.P) por Servicios de Salud
RE5. Intervención Comunitaria
5.1 Porcentaje anual de establecimientos de Atención Primaria que cuentan con vinculación formal con dispositivo comunitario de grupos de autoayuda en tabaco por SS
5.2 Porcentaje anual de comunas que desarrollan programas de promoción de estilos de vida sin tabaco por SEREMI.
Actualmente se está trabajando en la operacionalización de cada uno de estos objetivos y el primer paso es el ingreso el 31 de Mayo del 2011 a un nuevo proyecto que modifica Ley de Tabaco con el objetivo de alinear la legislación vigente con los compromisos planteados en el Convenio Marco de Control de Tabaco.","Answer/report not provided"
"32","China","The Chinese Government has formulated relevant laws and regulations on tobacco control in order to achieve the public health objective and does not take into account the commercial interests of the tobacco companies and other vested interests. In order to prevent public health policy in relation to tobacco control from commercial and other vested interests of the tobacco industry influence we have set up a multisectoral collaborative compliance tobacco control mechanisms to ensure that obligations in the Convention have been fulfilled.
The Chinese public have a variety of channels to obtain extensive information about the tobacco industry and industries like Government Web sites annual reports various tobacco-related policies and regulations and so on.","The Chinese government promulgated relevant laws and regulations on tobacco control with a view to protect the physical health of the mass without considering the commercial and other vested interests of the tobacco companies. To protect the public health policies with respect to tobacco control from being affected by the commercial and other vested interests of the tobacco industry China has created a multi-departmental cooperative performance tobacco control mechanism to guarantee the performance of the obligations under the Convention.
The Chinese public can easily access extensive information on the tobacco industry through various channels such as government websites industry annual reports and various policies and regulations relating to the tobacco industry.","The Chinese government promulgated relevant laws and regulations on tobacco control with a view to protect the physical health of the mass without considering the commercial and other vested interests of the tobacco companies. To protect the public health policies with respect to tobacco control from being affected by the commercial and other vested interests of the tobacco industry China has created a multi-departmental cooperative performance tobacco control mechanism to guarantee the performance of the obligations under the Convention.
The Chinese public can easily access extensive information on the tobacco industry through various channels such as government websites industry annual reports and various policies and regulations relating to the tobacco industry."
"33","Colombia","Por primera vez. en el Plan Decenal de Salud Pública se definió explícitamente como estrategia. la protección de las políticas públicas de salud frente a los intereses comerciales o de otra índole de la industria tabacalera. 
Así mismo. el Tribunal Administrativo de Cundinamarca. en Sentencia de 5 de septiembre de 2013. avaló las actuaciones del Ministerio de Salud en el retiro de las frases promocionales presentes en la cajetilla. dándole respaldo a las medidas en el CMCT y sentando un importante precedente en cuanto al cumplimiento de las obligaciones internacionales derivadas del mismo instrumento jurídico.","Answer/report not provided","Answer/report not provided"
"34","Comoros","Answer/report not provided","Après la convention la pays sest doté dune loi nationale en appliquation à la convention cadre","Answer/report not provided"
"35","Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"36","Cook Islands","General raising awareness through media and workshop presentations/sessions","Ongoing media awareness school sessions as well as community presentations to make people aware of the tobacco control policies","Media and community awareness programs regarding the 2007 Tobacco Act in the past two years to protect public health policies"
"37","Costa Rica","3.1.2.1 “Priva interés de la salud pública” Promulgándose la ley General y Reglamento de Control del Tabaco y sus Efectos Nocivos en la Salud. Ley N° 9028.","La nueva Ley contempla todos los aspectos incluidos en el CMCT. Los Reglamentos ya está avanzados. Los podemos enviar en 3 semanas.","Answer/report not provided"
"38","Côte d'Ivoire","Answer/report not provided","Des conférences publiques ciblant en particulier les jeunes et des émissions radio servent de cadre pour véhiculer au sein des populations des informations sur le dit thème","Answer/report not provided"
"39","Croatia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"40","Cyprus","The tobacco control legislation ensures the protection of public health policies with respect to tobacco control from commercial and other vested interests of the tobacco industry","Answer/report not provided","Answer/report not provided"
"41","Czech Republic","The Code of Ethics for state officials and employees in public administration which was approved by the Government Resolution No. 331 of 9 May 2012 and the Codes of Ethics of relevant state authorities in general apply to this matter.","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","It is enlisted in the Law on Tobacco Control of DPR Korea.","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","The Agency for the Modernisation of Public Administration published in 2007 “Good behaviour in public administration” which describes the basic terms and conditions of work in the public sector.","Answer/report not provided","Administrative laws and legal practice issues concerning private interests versus public administration"
"45","Djibouti","Answer/report not provided","Article 6.4 de la Loi portant organisation de la protection de santé contre le tabagisme exige que en définissant et en appliquant les politiques sectorielles de santé publique en matière de lutte antitabac les différents secteurs veillent à ce que ces politiques ne soient pas influencées par les intérêts commerciaux et autres de lindustrie du tabac conformément à la législation nationale.","Answer/report not provided"
"46","Ecuador","Aprobación de los Acuerdos Ministeriales de la Primera. Segunda y Tercera Ronda de advertencias sanitarias con pictogramas elaboradas por la Autoridad Sanitaria Nacional. sin la injerencia de la industria del tabaco. La primea Ronda circuló entre julio del 2012 a julio del 2013. la segunda ronda de julio del 2013 a julio del 2014 y la tercera ronda de julio de 2014 a julio de 2015. 
Si bien no existe un instrumento legal específico en relación al Art. 5.3 del CMCT. sin embargo en eventos institucionales. interinstitucionales y a través de instrumentos administrativos como oficios o memorandos. se difunde entre las instituciones públicas. autoridades y funcionarios los contenidos del Art. 5.3 y sus Directrices","La aprobación del Acuerdo Ministerial de la primera ronda de advertencias sanitarias con pictogramas elaboradas por la Autoridad Sanitaria Nacional sin la ingerencia de la Industria del tabaco. Advertencias sanitarias que estarán en circulación en las cajetillas de cigarrrillos y otros productos de tabaco desde el 15 de julio de 2012.","Answer/report not provided"
"47","Egypt","Total ban of direct advertising and sponsorship by law 85 for the year 2002","Answer/report not provided","Answer/report not provided"
"48","El Salvador","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"50","European Union","The Staff Regulations for officials of the European Union contain legally binding ethical standards and ensure that the principles of independence impartiality objectivity and loyalty are applied in the European Public Service. Notably the principle of independence guarantees that conduct and decision-making are determined by the need to serve the common good and the public interest and never by any other interests.","The Staff Regulations for officials of the European Union contain legally binding ethical standards and ensure that the principles of independence impartiality objectivity and loyalty are applied in the European Public Service. Notably the principle of independence guarantees that conduct and decision-making are determined by the need to serve the common good and the public interest and never by any other interests.","The Staff Regulations for officials of the European Union contain legally binding ethical standards and ensure that the principles of independence impartiality objectivity and loyalty are applied in the European Public Service. Notably the principle of independence guarantees that conduct and decision-making are determined by the need to serve the common good and the public interest and never by any other interests."
"51","Fiji","Answer/report not provided","Information is relayed to the Tobacco Control Enforcement Unit via the Minister or Permanent Secretary of Health when BAT submits quaterly reports on manufacture imports and sale of tobacco products. No specific activity implemented so far that would fit within the scope of this article of the Convention.","Answer/report not provided"
"52","Finland","Finnish public health policies are well protected from the tobacco industry. The interaction with the industry is limited mainly to open requests for comment. However there is no extensive public repository on industry''s activities. Several reports on the tobacco industry activities have been published.
Many non-governmental organizations report that they actively disseminate information and raise discussion on the industry''s activities interests and methods. For example Finland''s ASH disseminates information and reveals the tactics of the tobacco industry and encourages public discussion on the tobacco industry´s methods to ensure their profits.In addition Finland´s ASH and many other NGOshave adopted the policy not to interact with the tobacco companies their affiliates or any other companies which work with tobacco industry such as advertising agencis.","Finnish public health policies are well protected from the tobacco industry. The interaction with the industry is limited mainly to open requests for comment. However there is no extensive public repository on industrys activities. Several reports on the tobacco industry activities have been published.
Many non-governmental organizations report that they actively disseminate information and raise discussion on the industrys activities interests and methods. 
For example Finlands ASH disseminates information and reveals the tactics of the tobacco industry and encourages public discussion on the tobacco industry´s methods to ensure their profits.
In addition Finland´s ASH and many other NGOs have adopted the policy not to interact with the tobacco companies their affiliates or any other companies which work with tobacco industry such as advertising agencis.","Finnish public heatlh policies are well protected from the tobacco industry. The interaction with the industry is limited mainly to open requests for comment. However there is no extensive public repository on industrys activities.
Many non-governmental organizations report that they actively disseminate information and raise discussion on the industrys activities interests and methods.
For example Finlands Ash disseminates information on tactics of the tobacco industry and encourages public discussion on the tobacco industry´s methods to ensure their profits.
Finnish Centre for Health Promotion is maintaining a website www.tupakkaverkko.fi for introducing information about tobacco issues. Activities of tobacco industry are also reported on the website. 
Finnish Lung Health Association (Filha) has adopted the principle of no interaction with tobacco industry in any circumstances. Information on the issue is an integral part of all training of health care professionals provided by Filha by which the professionals are made aware of the interests of the tobacco industry."
"53","France","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"54","Gabon","Pour le point 3.1.2.1 Le Gabon dispose d’un code de conduite destiné aux agents de la fonction publique. En plus le chapitre 7 de la Loi interdit l’ingérence de l’industrie du tabac dans les politiques nationales de lutte antitabac dans son article 32 ; il interdit également tout partenariat direct ou indirect avec l’industrie du tabac et toute subvention publique ou mesure incitative en faveur de la culture de la production ou de la transformation du tabac ou des produits du tabac. L’article 33 stipule que tout rapport avec l’industrie du tabac doit être transparent. L’article 34 interdit tout partenariat et accord avec l’industrie du tabac et avec ceux qui s’attachent à promouvoir ses intérêts. Une fois promulguée la Loi constituera une base juridique solide pour l’application de l’article 5 3 de la CCLAT et des directives le concernant. ; Pour le point 3.1.2.2 la loi prévoit au chapitre 11 article 46 ainsi qu’au chapitre 6 article 31 de renforcer laction dinformation déducation et de communication sur les effets nocifs liés à la consommation du tabac et sur les avantages du sevrage tabagique grâce à la Commission Nationale de Lutte contre le tabagisme.
Le rapport des la mission de la CCLAT a relevé que Le Gabon a mené diverses activités d’éducation de communication et de sensibilisation aux méfaits de la consommation de tabac et de l’exposition à la fumée du tabac auprès du grand public et de groupes ciblés tels que les jeunes les professionnels des médias les éducateurs et les décideurs.","Answer/report not provided","Answer/report not provided"
"55","Gambia","IT BEEN ADDRESS IN THE NEW TOBACCO CONTROL POLICY","Answer/report not provided","Answer/report not provided"
"56","Georgia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"57","Germany","There is information on tobacco control policy on the website of the Federal Ministry of Health. Further information i.e. on tobacco products (database) can be found on the website of the Federal Ministry of Food and Agriculture which had also published all statements submitted by stakeholders during the process of discussing the new draft of the tobacco directive in 2013.","There is information on tobacco control policy on the website of the Federal Ministry of Health. Information on tobacco products (database) can befound on the website of the Federal Ministry on Consumer Protection.","Answer/report not provided"
"58","Ghana","The 2013 World No Tobacco day was commemorated in Techiman given the high prevalence of smoking in the Brong-Ahafo region. The key Note address was delivered by the Hon Deputy Minister of Health Dr Alfred Tia Sugri and also attended by the Deputy Brong-Ahafo Regional Minister. A total of about 600 people were in attendance and was followed by several TV and radio talks and discussions. Schools (102) Markets (12) Transport terminals (12) and Religious organizations (15) were also sensitized 
The Food and Drug Authority carried out Media sensitization programmes on Fourteen (14) TV and Twenty three (23) Radio Stations in Accra to create awareness on the provisions of the Tobacco Control Measures as specified by the Public Health Act. FDA also made 2 000 copies of ''The Smoker''s Body'' on A2 poster and 100 copies of ''The Smoker''s Body''on 2ft x 3ft banner on flexy and distributed to all FDA regional offices Ministry of Health Media houses Schools Markets Transport terminals and Religious organizations.","Answer/report not provided","Answer/report not provided"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","Aprobación de la Ley que contiene las Disposiciones para el Fortalecimiento del sistema tributario y el combate a la defraudación y al contrabando mediante el cual se establecen impuestos al tabaco y sus productos","Answer/report not provided"
