"","Party","2014","2012","2010"
"31","Chile","De acuerdo a los datos del censo agropecuario 2007. existían dicho año 2.736.8 hectáreas sembradas de tabaco desarrolladas en 720 explotaciones agrícolas. Dichas explotaciones contaban con 304 trabajadores permanentes y en promedio 553 personas de forma temporal. llegando al máximo de contratación en el trimestre febrero abril- 2007 con 3.557 temporeros. Se debe señalar que esta cifra es sólo una referencia en cuanto a mano de obra utilizada en el cultivo. pues el número de trabajadores señalados corresponden a los que se desempeñan en la explotación. pudiendo estas explotaciones tener otros cultivos (anuales. forrajeras. ganado. etc.). en los que se pueden desempeñar estos mismos trabajadores. 
Por otra parte información elaborada por Oficina de Estudios de Políticas Agrarias (ODEPA). señalan que para el año 2012/13 la Estimación de superficie sembrada en cultivo de tabaco. para dicho período corresponde a 2319 Ha. la Producción de cultivos anuales en toneladas= 7934 T y el Rendimiento de cultivos anuales en Quintales métricos por Ha =34.2","De acuerdo a los datos del Censo agropecuario 2007 existían en dicho año 2.736 8 ha sembradas de tabaco desarrolladas en 720 explotaciones agrícolas. Dichas explotaciones contaban con 304 trabajadores permanentes y en promedio 553 personas de forma temporal llegando al peak de contratación en el trimestre Febrero/Abril- 2007 con 3.557 temporeros. Se debe señalar que esta cifra es sólo una referencia en cuanto a mano de obra utilizada en el cultivo pues el número de trabajadores señalados corresponden a los que se desempeñan en la explotación pudiendo estas explotaciones tener otros cultivos (anuales forrajeras ganado etc.) en los que se pueden desempeñar estos mismos trabajadores.","Answer/report not provided"
"32","China","1.8 million tobacco growers","1 506 100 tobacco growers","1 506 100 tobacco growers"
"33","Colombia","Los cultivos de tabaco generan: 
Empleos Directos: 14.393 
Empleos Indirectos: 2.879 
Total de Empleos: 17.272","Los cultivos de tabaco generan: 
Empleos Directos: 13.000
Empleos Indirectos: 7.000
Total de Empleos: 20.000","Answer/report not provided"
"34","Comoros","Answer/report not provided","Answer/report not provided","seulement le tabac à chiquer Femme rurale"
"35","Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"36","Cook Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"37","Costa Rica","Del cultivo tabacalero solo quedan 20 hectáreas. propiedad de la firma Tabacos del Valle. en El Rosario de Platanar. Pérez Zeledón. Ya para 2013 no aparece con área sembrada)","Solo se conocen 3 pequeñas empresas exportadoras de tabaco puro tipo Habano. No se dispone de mas informacion. Según el Ministerio de Agricultura es mínimo el cultivo.","Answer/report not provided"
"38","Côte d'Ivoire","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"39","Croatia","Given that this is in Croatia mainly seasonal business in this way it mainly employ seasonal workers especially during harvest tobacco leaf it is hard to estimate exact number of workers involved in tobacco-growing. We estimate that in this way employ about 5.000 workers but for a short time about six months.","Answer/report not provided","Answer/report not provided"
"40","Cyprus","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"41","Czech Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"45","Djibouti","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"46","Ecuador","Se estima 2600 trabajadores incluidos sus núcleos familiares. Según Industria: 1.445 jornales diarios y 3.000 personas beneficiadas indirectamente. ÁREAS DE CULTIVO 2011: Según la Asociación de cultivadores. 2.600 Hectáreas cultivadas. Según las empresas de la PMI 2.200 Has.","Se estima 3000 trabajadores incluidos sus núcleos familiares","Answer/report not provided"
"47","Egypt","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"48","El Salvador","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"50","European Union","60 000 growers plus about 300 - 400 000 workers (full time or seasonal including family labor)*","86 000 growers plus about 300 - 400 000 workers (full time or seasonal including family labor)*","Answer/report not provided"
"51","Fiji","Answer/report not provided","About 350-400 farmers grow tobacco in Fiji the majority of whom are contracted by BAT. There is also an uncontrolled segment of growers that supply suki tobacco.","Answer/report not provided"
"52","Finland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"53","France","1431 planteurs de tabac (répartition par sexe non disponible","1 692 producteurs en 2011 pour 5 900 ha de tabac","6 500 hectares cultivés par environ 3 000 producteurs en 2008"
"54","Gabon","Les chiffres sont indisponibles car ce sont les paysans qui plantent le tabac pour une consommation personnelle locale.","non disponible","Answer/report not provided"
"55","Gambia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"56","Georgia","number of workers – 500 information about gender is not available","500","Answer/report not provided"
"57","Germany","1546 employees including 1290 seasonal workers","1900 full-time workers (546 permanent employees 3383 seasonal workers)","1134 full-time workers 4747 seasonal workers"
"58","Ghana","It is not known the exact number of tobacco growers but tobacco growing is found in the Northern Upper east Upper west and the Volta regions in Ghana mostly non-commercial","Not available","This is done on a small scale since the BAT close down their production plant so there is no more production."
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","No existen datos disponibles","Answer/report not provided","Answer/report not provided"
"62","Guyana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"63","Honduras","Answer/report not provided","No se cuenta con esos datos.","No se cuenta con esos datos."
"64","Hungary","According to the data of the Hungarian Central Statistical Office:
-according to the data on the number of persons in the tobacco-growing sector (0115 TEÁOR ''08). 145 persons were participating in the activity of the organisation in 2012. Persons participating in the activity of the organisation are the employees. the persons employed for less than 60 hours on a monthly average basis according to their contract. other employed persons.-
 -The General Agricultural Census takes into account all undertakings where one of the activities is tobacco-growing. Therefore the persons figured in this statistics may pursue other activities as well. According to the 2010 results of this statistics. the number of individual farms with tobacco field is 770. the family working force in these farms is 1935 persons. the number of employees is 236. The number of economic entities with tobacco field is 40. the number of employees is 106. 
According to a study of the Research Institute of Agricultural Economics:
20 thousand people are involved in tobacco leaf growing. mostly in the under-developed Eastern Region of Hungary. 10 thousand work full time and 10 thousand on a temporary (6-8 months) basis. 70% of the workers are females.","According to the data of the Hungarian Central Statistical Office:
The data originating from the General Agricultural Census relates to all undertakings where one of the activities is tobacco-growing. Therefore the persons figured in this statistics may pursue other activities as well. According to the 2010 results of this statistics the number of individual farms with tobacco field is 770 the family working force in these farms is 1935 persons the number of permanent employees is 109 the number of seasonal employees is 2207 while the number of employees who are not directly employed by the farms is 207. The number of economic entities with tobacco field is 40 the number of permanent employees is 365 the number of seasonal employees is 940 the number of emloyess who are not directly employed by the economic entity is 44. According to the date mentioned above there are 5807 persons in total who work in tobacco growing.
According to the data of the Ministry of Rural Development (based on administrative and estimated data supplied by the Hungarian Tobacco Growers Association the Research Institute of Agricultural Economics and the Agricultural and Rural Development Agency):
 20 469 persons are involved in tobacco growing: 4231 of them are full time employees 15 822 are seasonal workers 417 are other type of workers.","According to a study conducted by the Research Institute of Agricultural Economics the number of the workforce in tobacco growing and primer processing is around 25 000. Among them 19 309 seasonal employees 5163 permanent workers and 509 services-providers. 
The most active period of the tobacco growing is 6 weeks and the fermentation takes only 6 months. Owing to this the data of the workforce usage has been transformed into yearly workforce-points. Regarding the calculations the full-time equivalence of the number of the work-force in tobacco growing and fermentation is a bit more than 3 750 including the manpower need of the plant-growing and machine service."
"65","Iceland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"66","India","The crop provides employment to 36 million people.
6 million farmers are involved in tobacco cultivation.
nearly 2.2 million tribal people are engaged in plucking and sale of tendu leaf which are used for making bidis.
Women constitute 76% of total employment in bidi manufacturing.
6.3 million bidi hand rollers. 85% of whom are women and children.","The total employment in the tobacco sector is 34.6 million people.
Nearly 6 million farmers and 20 million farm workers are involved in tobacco cultivation.
Nearly 2.2 million tribal people are engaged in plucking and sale of tendu leaves which are used for making bidis.
Women constitute 76% of total employment in bidi manufacturing.
5.5 million bidi hand rollers 85% of whom are women and children.","- The crop provides employment to 36 million people
- Six million farmers are involved in tobacco cultivation
- Nearly 2.2 million tribal people are engaged in plucking and sale of tendu leaves which are used for making bidis.
Women constitute 76% of the total employment in bidi manufacturing.
10 million farmers farm workers middlemen agents % bidi workers. (ILO 2002 estimates- 5.5 million bidi hand rollers 85% of whom are women and children)."
"67","Iran (Islamic Republic of)","Answer/report not provided","8859 in total","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","The number of workers involved in tobacco growing In Italy is around 35-40 000 roughly 65% women 35% men.
The share of tobacco leaf production value of Italian National GDP is around 0 007%. Nevertheless raw tobacco production is highly concentrated (95%) in just three small sub-provincial districts: Verona Perugia and Caserta/Benevento where the activity has a relevant economic and social role in those rural areas","In Italy (crop 2010) there are about 53.000 workers involved in tobacco-growing plus 5.500 involved in the first processing. In a specific study carried out in 2002 it was showed that the overall breakdown by gender is almost 50/50 while it was dominated by male workers in tobacco growing but in the first processing the female prevalence was around 65%. We estimate that the figures remained the same today.","Answer/report not provided"
"72","Jamaica","573 tobacco growers.","Answer/report not provided","Answer/report not provided"
"73","Japan","6 124 growers (as of the year 2012","10 801 growers (as of the year 2011)","12 303 growers (as of the year 2009)"
"74","Jordan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"75","Kazakhstan","In the Republic of Kazakhstan (in Almaty region) 71 farms cultivate tobacco which then sell raw tobacco to ''Philip Morris Kazakhstan''.","In 2009 tobacco was grown in 1879 farms (2009) in tobacco bylozanyato chelovek.Obschaya 4256 tobacco crop area declined from 4.2% thousand hectares in 2008 to 1.2% in 2011 thousand hectares. 31 May 2012 JTI completely covers the tobacco industry in the South Kazakhstan region and reduces the 80 jobs.","Answer/report not provided"
"76","Kenya","Approximately 22 207 growers total area(Ha) 9 050","Answer/report not provided","hectarage 2009: 15 000ha 2008: 12 586ha; mainly through contract farming by three companies (BAT 10 000 farmers Alliance One 15 000 farmers Mastermind Tobacco Kenya 5 000 farmers)"
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","there is no available data.","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Answer/report not provided","Tobacco growing for industrial purposes without permission of the Ministry of Agriculture is prohibited. Physical entities are allowed to grow tobacco for personal purposes only."
"82","Lebanon","29800 farmers","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","30 000 personnes","20.000 à 30.000 familes (nombre par sexe non disponible)","150 000"
"88","Malaysia","The number of tobacco farmers/ growers registered (licensed) with Malaysia National Kenaf and Tobacco Board is 248 (2013) 1 515 (2012) 1 953 (2011) 2 170 (2010) and 1 247 (2009). 
Malaysia National Kenaf and Tobacco Board is promoting kenaf vegetation as an alternative for tobacco plantation and more tobacco growers has been switching to kenaf growing every year.","6 349 (2009); 4 522(2010); 3 593(2011) these tobacco farmers/growers comprises three categories namely Malaysian Flue Cured Malaysian Air Cured and workers working at the Curing Station.","1627 growers"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Données non disponibles","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","790","790","1000 workers (Male: 350 ; Female: 650)"
"95","Mexico","Answer/report not provided","El número de trabajadores que dependen de esta actividad son 3735 personas.","El número de trabajadores que dependen de esta actividad son 3 735 personas."
"96","Micronesia (Federated States of)","There is no data on the number of workers involved in tobacco growing.","There is no data on the number of workers involved in tobacco growing.","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Number of families engaged in tobacco growing mainly as an additional activity is around 70 in land area which occupies around ??40 hectares.","The number of families who are engaged in tobacco growing mainly as a supplementary activity is around 160 and the total land area devoted to tobacco growing is 60 hectares.","The number of families who are engaged in tobacco growing mainly as a supplementary activity is around 160 and the total land area devoted to tobacco growing is 60 hectares."
"99","Myanmar","According to the Statistical Yearbook 2011 there were production of 3.5 Thousand Tons of Virginia from 7 Thousand Acres of harvested area and 24.6 Thousand Tons of Myanmar Tobacco from 35 Thousand Acres of harvested area.
But the information regarding the number of workers involved in tobacco growing is not available yet.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Information not available","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","3 000","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","There are no statistical data for the number of employees but the number does not exceed 30 people","There are no statistical number of employees but that number does not exceed 30 people"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Tobacco growing in Palau is at a very small scale at this time.","Answer/report not provided","Answer/report not provided"
"112","Panama","Según la Encuesta Agropecuaria Nacional 2011. en el cultivo de tabaco en Panamá laboran cerca de 159 trabajadores. no se dispone de la data por sexo ya que no se tipifica por tipo de cultivo a nivel del Instituto de Estadísticas y Censo de la Contraloría General de la República.
Datos del Censo de Población y Vivienda de 2010. 66 personas de 10 y más años de edad se declararon como ocupadas en el cultivo del tabaco de los cuales 53 eran hombres y 13 eran mujeres.","En el cultivo de tabaco en Panamá laboran cerca de 159 trabajadores no se dispone de la data por sexo ya que nos se tipifica por tipo de cultivo a nivel del Instituto de Estadísticas y Censo de la Contraloría General de la República.","No existe esa información debido a que desde finales de la década del noventa Panamá se convirtió a importador neto de estos productos y no hay registros sobre la industria de otros productos del tabaco dado que no tiene significancia estadística para la Contraloría General de la República."
"113","Papua New Guinea","Only grown for subsistence use","Answer/report not provided","Answer/report not provided"
"114","Paraguay","No se cuenta con dichos datos.","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","For Crop Year 2009-2010 a total of 50 278 tobacco farmers tilling an aggregate area of 33 768.49 hectares have been provided assistance for the National Tobacco Administrations priority project of Quality Tobacco Production (QTP). The QTP is a continuing project of the NTA providing assistance to tobacco farmers in terms of production training and technical supervision/extension services and marketing of their produce. Production/credit assistance came from NTA LGUs and the Private/Buyer Firms. (source: NTA website)","Answer/report not provided"
"117","Poland","45 500","Answer/report not provided","Answer/report not provided"
"118","Portugal","Tobacco is mainly produced in Azores Island. Area utilized for tobacco growing: 24 74 ha (in 2011); 30 50 (2012) and 31 51 (2013). Production (tons) were 50 83 and 77 respectively. 
The value of tobacco leaf production in the national gross domestic agricultural production: 0.6% in 2012 and 0.7% in 2013 (forecast).","170 growers (2009)","170 growers (2009)"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","In 2013 the number of tobacco-growing household was 3 790 and the area of tobacco-growing was 3 858 hectares","In 2011 the number of tobacco-growing household was 5 550 and the area of tobacco-growing was 5.396 hectares.","In 2008 total number of tobacco-growing household was 6 439 and the area of tobacco-growing was 6 411 hectares"
"121","Republic of Moldova","Answer/report not provided","No information is available on the number of workers involved in tobacco growing.
Tobacco growing has a more than 300 years tradition in the Republic of Moldova with the production growing after the second World War. Tobacco growing reached its top output in 1986 with 77000 hectares of land covered by tobacco plantations and total leaf production reaching 1232000 tons. 
After the disintegration of the former Soviet Union (FSU) the tobacco output of the Moldavian agricultural sector shrank to around 3000-4000 hectares and the total leaf production decreased to around 5000 tons per year. Of this volume only 1000 tons are used locally and about 4000 tons are exported. Overall the economic importance of tobacco growing decreased substantially and the Ministry of Agriculture and Food Industry indicated that revitalizing tobacco growing is not considered a priority.","Answer/report not provided"
"122","Romania","672","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","In 2011 there were 2 358 tobacco growers in 2012 - 1 765 and in 2013 there were 1 498 male and 283 female tobacco growers a total of 1 781 tobacco growers.","In 2010 there were 2 079 male tobacco growers and 417 female tobacco growers total of 2 496 tobacco growers in the Republic of Serbia.","In 2010 there were 2 079 male tobacco growers and 417 female tobacco growers total of 2 496 tobacco growers in the Republic of Serbia."
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","The tobacco growing referred to above is not mass production to supply the tobacco industry but just growing tobacco in small household scale for personal use and some for lower scale public sale","Answer/report not provided","Answer/report not provided"
"140","South Africa","Answer/report not provided","8 000- 10 000","10000"
"141","Spain","No se dispone de datos desglosados por sexo.
Nº de productores de tabaco:
En la tabla siguiente se refleja el número de productores de tabaco (titulares de explotaciones que producen tabaco) de 2005 a 2013 (en 2006 entró en vigor la actual regulación comunitaria del sector):

2005
2006
2007
2008
2009
2010
2011
2012
2013

nº productores
 5.240 
 3.397 
 3.341 
 2.547 
 2.503 
 2.273 
 2.191 
 2.115 
 1.986 

Fuente: Fondo español de Garantía Agraria (FEGA)-Ministerio de Agricultura. Alimentación y Medio Ambiente (MAGRAMA). 
En el descenso en el número de tabaqueros. ha tenido que ver la reforma de la regulación europea del sector. en 2006. que ha supuesto desvincular. de la producción. las ayudas al tabaco. Es decir. actualmente las ayudas se cobran. independientemente de lo que cultives. por referencia histórica y no por kilogramo producido y entregado a la industria (exceptuando la ayuda a la calidad. con un montante muy reducido). 
Este esquema de ayudas. ha supuesto un desincentivo al cultivo de tabaco: desde 2005. la producción y superficie se han rebajado un 17.05% y un 20.58%. respectivamente. El número de cultivadores de tabaco han bajado en un 62.1% (la mayor reducción en el número de activos que en superficie y producción. se explica por un incremento en las mejoras tecnológicas del cultivo).
Fuente: FEGA-MAGRAMA. 
Puestos de trabajo que genera el sector del tabaco crudo:
En cuanto a los puestos de trabajo que genera este sector. además de los cultivadores. cabe decir que en Extremadura. comunidad autónoma que concentra más del 94% de la producción:
El empleo directo del cultivo de tabaco genera 6.331 puestos de trabajo. incluyendo los cultivadores. los asalariados por labores agrícolas (UTAs. Unidades de trabajo agrario: trabajo efectuado por una persona dedicada a tiempo completo. durante un año. a la actividad agraria). las agrupaciones de productores de tabaco y las empresas de primera transformación.
El empleo indirecto. en esa región. genera 155 puestos de trabajo entre producción y distribución de semillas. distribución y almacenamiento de fertilizantes y fitosanitarios. mantenimiento y reparación de maquinaria. distribución de energía. sistemas de riego. seguros agrarios. servicios financieros. asesoría y otros. 
Fuente: “Estudio sobre el empleo e importancia social del cultivo del tabaco en Extremadura” elaborado por FOREM Extremadura. referido a datos de 2010 y 2011 y publicado el 25 de octubre de 2011.","No se dispone de datos desglosados por sexo.

- Nº de productores de tabaco (titulares de explotaciones que producen tabaco) desde 2005 (en 2006 entró en vigor la actual regulación comunitaria del sector): 
   Año     Nº de productores de tabaco 
   2005       5.240   
   2006       3.397   
   2007       3.341   
   2008       2.547   
   2009       2.503   
   2010       2.273   
   2011       2.191   
Fuente: Fondo Español de Garantía Agraria (FEGA)    

En la disminución del número de tabaqueros ha influido:
  - La entrada en vigor de la reforma del sector en 2006 que ha supuesto desvincular las ayudas al tabaco en un 60% entre 2006 y 2009 y en un 100% a partir de 2010. Es decir en la actualidad las ayudas (denominadas: pago único) se cobran independientemente de lo que cultives por referencia histórica y no por kilogramo producido y entregado a la industria. 
Este sistema ha provocado un reajuste del sector que se ha traducido en una reducción del 17% en producción y superficie cultivada y en una disminución del número de tabaqueros del 58% (la mayor reducción en el número de activos que en superficie y producción se explica por un incremento en las mejoras tecnológicas del cultivo).
  - En el reajuste del sector también ha pesado la coyuntura actual de disminución del consumo mundial de tabaco desde 2009 en confrontación con el aumento de la producción.
Fuente: Ministerio de Agricultura Alimentación y Medio Ambiente (MAGRAMA)

- Puestos de trabajo que genera el sector del tabaco crudo: 
Por otro lado cabe decir que en Extremadura comunidad autónoma que concentra el 93% de la producción:
  -	El empleo directo del cultivo del tabaco genera 6 331 puestos de trabajo incluyendo los cultivadores los asalariados por labores agrícolas (UTAs Unidades de trabajo agrario: trabajo efectuado por una persona dedicada a tiempo completo durante un año a la actividad agraria) las agrupaciones de productores del tabaco y las empresas de primera transformación.
  -	El empleo indirecto en esa zona genera 155 puestos de trabajo entre producción y distribución de semillas distribución y almacenamiento de fertilizantes y fitosanitarios mantenimiento y reparación de maquinaria distribución de energía sistemas de riegos s","El Ministerio de Sanidad Política Social e Igualdad no dispone de esa información"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","232575"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","The number of tobacco farmers is 20.000 persons in 2013which decreases from the previous year (64.150 persons in 2011). Data by gender is not available.","According to the report of Excise Department Ministry of Finance the number of tobacco farmers is 64 150 persons in 2009/2010 which slightly increases from the pervious year (60 671 persons in 2008/2009). Data by gender is not available.","According to the report of Thailand Tobacco Monopoly (TTM) Ministry of Finance the number of tobacco farmers is 21 816 persons in 2009 which slightly decreases from the pervious year (23 451 person in 2008). Data by gender is not available."
