"","Party","2014 ","2012 ","2010 "
"120","Republic of Korea","Yes","Yes","Answer/report not provided"
"121","Republic of Moldova","No","No","Answer/report not provided"
"122","Romania","No","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","No","Yes","Answer/report not provided"
"124","Rwanda","Answer/report not provided","No","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Yes","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","No","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","No","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","No","Answer/report not provided","Answer/report not provided"
"132","Senegal","No","No","Answer/report not provided"
"133","Serbia","No","No","Answer/report not provided"
"134","Seychelles","No","No","Answer/report not provided"
"135","Sierra Leone","Yes","Answer/report not provided","Answer/report not provided"
"136","Singapore","Yes","No","Answer/report not provided"
"137","Slovakia","Answer/report not provided","No","Answer/report not provided"
"138","Slovenia","No","No","Answer/report not provided"
"139","Solomon Islands","No","No","No"
"140","South Africa","No","No","Answer/report not provided"
"141","Spain","Answer/report not provided","No","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Yes","Answer/report not provided"
"144","Suriname","Yes","Yes","Answer/report not provided"
"145","Swaziland","Answer/report not provided","No","Answer/report not provided"
"146","Sweden","Yes","Yes","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","No","Answer/report not provided","Answer/report not provided"
"149","Thailand","No","No","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","No","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","No","No","Answer/report not provided"
"153","Tonga","Yes","No","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","No","No","Answer/report not provided"
"156","Turkey","No","No","Answer/report not provided"
"157","Turkmenistan","Yes","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","No","Yes","Answer/report not provided"
"159","Uganda","No","No","Answer/report not provided"
"160","Ukraine","Answer/report not provided","No","No"
"161","United Arab Emirates","Answer/report not provided","Yes","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","No","Answer/report not provided"
"163","United Republic of Tanzania","No","Yes","Answer/report not provided"
"164","Uruguay","No","No","Answer/report not provided"
"165","Uzbekistan","No","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Yes","No","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","No","No","Answer/report not provided"
"169","Yemen","No","No","Answer/report not provided"
