"","Party","2014 ","2012 ","2010 "
"11","Bangladesh","Answer/report not provided","The national Tobacco Control Law was adopted in 2005. See Annex 2.","Answer/report not provided"
"12","Barbados","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"13","Belarus","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"14","Belgium","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"15","Belize","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"16","Benin","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"17","Bhutan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"18","Bolivia","Answer/report not provided","Luego de la ratificación del Convenio en el 2005 se han promulgado la ley 3029 (22 abril del 2005) dos años más tarde se promulga la regulación a la Ley Decreto Supremo 29376 (12 diciembre del 2007) a los dos años se promulga el reglamento administrativo de la ley denominado REAT (07 de febrero de 2009).","Answer/report not provided"
"19","Bosnia and Herzegovina","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"20","Botswana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"21","Brazil","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"22","Brunei Darussalam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"23","Bulgaria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"24","Burkina Faso","Avant l’adoption de cette Loi 040 la lutte antitabac était régie par des règlements et décrets (Code santé publique le code de la publicité la réglementation de la publicité et des lieux de consommation des textes sur ‘emballage et les étiquettes à vocation antitabac…","- Ateliers régionaux de dissémination de la loi antitabac (voir annexe 4) et des décrets dapplication;
- Installation du comité national de lutte antitabac;
- Traduction du document de loi antitabac dans trois langues locales du Burkina Faso.","Answer/report not provided"
"25","Burundi","Answer/report not provided","Le conseil des Ministres a déjà adopté la Loi antitabac. La loi va être achéminé à lAssemblée Nationale.","Answer/report not provided"
"26","Cambodia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"27","Cameroon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"28","Canada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"29","Central African Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"30","Chad","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"31","Chile","La Ley 19.419 en su Artículo 7º establece la obligatoriedad de incluir esta temática en el programa de estudio de Educación General Básica.
Para el cumplimento de este artículo este Ministerio elaboró. un documento denominado Propuesta para la implementación de la Ley de Tabaco en establecimientos educacionales cuyo objetivo. es el de incorporar el tema de tabaco. en los estudiantes de 4° a 8° Básico y de Tercero a Cuarto Medio de los establecimientos educacionales del país. 
El Departamento de Promoción de la Salud. de la Subsecretaría de Salud Pública del Ministerio de Salud ha fomentado el desarrollo de planes comunales de Promoción de Salud. En su documento Orientaciones 2011 - 2015. establece el objetivo de instalar condiciones estructurales estables en el tiempo que sustenten el cambio de estilos de vida a través del desarrollo de entornos saludables para la población. En esta estrategia se consideran entornos comunitarios. laborales y educativos y se insta a incorporar en sus componentes temáticos la Vida libre de humo de tabaco.","La Ley 19.419 en su Artículo 7 establece la obligatoriedad de incluir esta temática en el programa de estudio de Educación General Básica.
El Departamento de Promoción de la Salud de la Subsecretaría de Salud Pública del Ministerio de Salud ha fomentado el desarrollo de planes comunales de Promoción de Salud. En su documento Orientaciones 2011 - 2015 se establece el objetivo de instalar condiciones estructurales estables en el tiempo que sustenten el cambio de estilos de vida a través del desarrollo de entornos saludables para la población. En esta estrategia se consideran entornos laborales y educativos y se establece como uno de sus componentes temáticos la Vida libre de humo de tabaco.","Answer/report not provided"
"32","China","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"33","Colombia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"34","Comoros","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"35","Congo","Bien que ces points ne soient pas mis en œuvre nous avons la loi relative à la lutte antitabac qui prévoit l’attribution des amendes à la hauteur de 40% à la lutte antitabac ainsi que les recettes de la taxe spécifique sur le tabac qui sont attribuées à la couverture des dépenses du régime de l’assurance-maladie.","Il ya aussi la loi n 4-2010 du 14 juin 2010 portant protection de lenfant en République du Congo dans son article 69 à la page 18 qui interdit lincitation de lenfant à la consommation des drogues ou à son utilisation dans la production et lécoulement de drogues. (drogue cest y compris le tabac)","Answer/report not provided"
"36","Cook Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"37","Costa Rica","Answer/report not provided","Se anexa proyecto de ley y el Plan inicial del Ministerio de Salud.","Answer/report not provided"
"38","Côte d'Ivoire","Answer/report not provided","Cet aspect sera pris en compte par une prochaine loi nationale antitabac qui sera proposée aux députés dans les prochaines semaines","Answer/report not provided"
"39","Croatia","Tobacco Control Action Plan 2013-2016 (Croatian language): http://www.zdravlje.hr/programi_i_projekti/akcijski_planovi","The main goal of the Tobacco Control Action Plan is to protect people from the harmful effect of tobacco smoke by: informing educating and increasing the awareness of the public about non-smoking as a healthier lifestyle and about the hazardous consequences of smoking; promoting smoking cessation coupled with provision of professional and other assistance to the people wishing to stop smoking; protection of people from exposure to environmental tobacco smoke; banning tobacco advertising promotion and sponsorship; reducing the availability of tobacco products; controling the content of tobacco products; consumer information and health warnings; providing adequate enforcement to the Law; monitoring evaluation and reporting; tax and pricing policies; intersectorial and international collaboration of Tobacco control.","Answer/report not provided"
"40","Cyprus","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"41","Czech Republic","Note to 3.1.1: 
There is no comprehensive multi-sectoral tobacco control strategy/plan in the Czech republic currently. However their preparation is underway.
Currently mainly three national strategies relate to the tobacco issue:
Health 2020 – National Strategy for public health protection and promotion and prevention of diseases (since January 2014)
( http://www.mzcr.cz/Verejne/dokumenty/zdravi-2020-narodni-strategie-ochrany-a-podpory-zdravi-a-prevence-nemoci_8690_3016_5.html )

A long-term Programme for improving the Health of the Population of the
Czech Republic: Health for all in the 21st century
(since 2002 mainly target 12 will be valid until implementing documents on tobacco control under Health 2020 will be approved)
( http://www.mzcr.cz/cizinci/dokumenty/zdravi-pro-vsechny-v-stoleti_2461_1101_5.html)

 National Drug Policy Strategy for period 2010 - 2018 + its Action Plan for period 2013-15; 
( http://www.vlada.cz/assets/ppov/protidrogova-politika/National-Drug-Policy-Strategy-for-the-Period2010-2018.pdf )","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","“Stop Smoking” markers were printed with cooperation of WHO and pasted in the stop smoking places for tobacco control. In addition. IEC materials for stop smoking including “stop smoking” markers and posters were developed and used for tobacco control while IEC activities for stop smoking using publication and broadcasting are strengthened in the country.","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"45","Djibouti","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"46","Ecuador","El Proyecto de Control de Tabaco es parte de la Dirección de Promoción de la Salud. de acuerdo con el nuevo Estatuto del Ministerio de Salud Pública (2013)","En estos últimos años el Programa de Control de Tabaco cuenta con un presupuesto definido para el cumplimiento de sus actividades situación que contrasta con lo vivido en las décadas de los ochenta noventa y principios del 2000 en la que no se contaba con un mínimo de presupuesto.","Answer/report not provided"
"47","Egypt","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"48","El Salvador","En Enero de 2014 FOSALUD realizará la primera investigación poblacional a nivel nacional sobre prevalencia. dinámica de consumo. conocimientos. actitudes y percepciones de la población de 18 a 65 años sobre los riesgos del tabaco; además investigará la demanda potencial de servicios de tratamiento para la deshabituación del tabaco y en grado de conocimiento que esta población tiene de la ley nacional para el control del tabaco.","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"50","European Union","The new EU Health Programme 2014 -2020 provides for various possibilities of financing initiatives in the area of public health including on tobacco control. 
See: http://ec.europa.eu/health/programme/policy/index_en.htm","The EU Health Programme 2008 - 2013 provides for various possibilities of financing initiatives in the area of public health including on tobacco control. The new Health Programme will cover 2014 -2020. 
See: http://ec.europa.eu/health/programme/policy/index_en.htm","The EU Health Programme 2008 - 2013 provides for various possibilities of financing initiatives in the area of public health including on tobacco control."
"51","Fiji","Answer/report not provided","The Decree is annexed to this report.","Answer/report not provided"
"52","Finland","Answer/report not provided","Answer/report not provided","Press release 321/2009 (01.10.2009) The aim of the Tobacco Act should be to stop the use of tobacco products http://www.stm.fi/tiedotteet/tiedote/view/1429085#en"
"53","France","Answer/report not provided","Answer/report not provided","Le Plan National du 2 novembre 2009 est disponible a ladresse: 
http://www.sante-jeunesse-sports.gouv.fr/IMG//pdf/Plan_cancer_2009-2013.pdf (voir mesures 10.1 à 10.5 p.49 et suivantes)."
"54","Gabon","La loi prévoit la création d’une Commission nationale chargée de la coordination des actions de lutte antitabac.","Cependant des actions de sensibilisation sont entreprises par des ONG et le Programme gouvernemental en place mais de manière ponctuelle","Answer/report not provided"
"55","Gambia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"56","Georgia","Answer/report not provided","1. Tobacco control strategies were included in Georgia - National Health Care Strategy 2011-2015 ellaborated by Ministry of Labour Health and Social Affairs of Georgia (MoHLSA).
2.Tobacco control strategies were included in Non-communicable Disease Strategic highlights document elaborated by MoHLSA.
3. Tobacco control strategies were included in the non-communicable disease strategy and action plan ellaborated by National Center for Disease Control and Public Health with the support of WHO European regional office in 2012.","Answer/report not provided"
"57","Germany","One of the six targets for health on the national level is to reduce tobacco consumption. An action plan has been set up in 2003. Since 2011 the health target and the action plan are under discussion. More information about the process can be found under www.gesundheitsziele.de  
Reducing Tobacco consumption is also one of the indicators in the National strategy on sustainability.","One of the six targets for health on the national level is to reduce tobacco consumption. An action plan has been set up in 2003. In 2011 the health target and the action plan were rediscussed. More information about the process can be found under www.gesundheitsziele.de","Answer/report not provided"
"58","Ghana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Las responsabilidades se encuentran dispersas en dependencias que se ocupan de temas específicos","Answer/report not provided","Answer/report not provided"
"62","Guyana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"63","Honduras","Se està trabajando con otras instituciones del Estado y la OPS en lo relacionado al protocolo del CMCT sobre el comercio ilícito del tabaco.","La ley fue publicada por decreto 92-2010 el 21 de agosto del 2010 numero de Gaceta 32296 y entro en vigencia el 21 de febrero 2011.","La ley fue publicada por decreto 92-2010 el 21 de agosto del 2010 numero de Gaceta 32296 y entro en vigencia el 21 de febrero 2011."
"64","Hungary","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"65","Iceland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"66","India","Answer/report not provided","India has enacted a comprehensive food regulation called Food Safety & Standards Act 2006 to regulate the contents and for laying down standards of food products with the objective of making safe and wholesome food available for human consumption. The definition of food under this regulation is wide enough to cover the chewable smokeless tobacco products. In pursuance of this regulation a rule was notified in August 2011 laying down a general standard that tobacco and nicotine cannot be used as ingredients in any food product. The apex Court of India has also held that some of the forms of chewable tobacco products like Gutka are food under the food regulation. The regulation has therefore paved the way for a comprehensive ban on the chewable smokeless forms of tobacco products in India. By April 2012 some of the states had already started implementing and enforcing the provisions of this regulation. Other states are expected to follow suit.","Answer/report not provided"
"67","Iran (Islamic Republic of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","Answer/report not provided","1 - the Public Health Law has been updated to include items concerning tobacco control.
2 - allocation of funds within the general budget of the Ministry of Health to support anti-smoking activities.
3 - increase the number of liaison officers and law enforcement personnel inorder to improve enforcement of tobacco control legislation in retail units institutions and to prevent smoking in public places.
4 - ten doctors have been trained in the provision of cessation services as a step to expand the provision of services in all governorates of the Kingdom.","Has been updated legislation and the inclusion of particular items within the fight against smoking Public Health Act in addition to the allocation of Amounts in the general budget of the Ministry of Health to support activities to combat smoking. 
Been an increase in the number of liaison officers and law enforcement personnel from In order to activate the role of the control shops businesses and prevent Smoking in public places."
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"77","Kiribati","Enforcement Officers had been appointed in relevant under the provision of the Tobacco Control Act 2013. The draft implementation on the Regulation is being aligned with Tobacco Control Act. Training of enforcement officers will be carried out in April 2014.
Article 5.2 - Tobacco Control Committee is established. The Tobacco Control Act 2013 is also established and implemented. Together we proactively committed to reduce tobacco consumption and cessation tobacco programmes and more. 
School sessions as well as community presentations to make people aware of the tobacco control policies.
An increase in funding provision will result in a more thorough and comprehension coverage of tobacco control program and implementation of the FCTC.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","The 2009 Tobacco Control Act is available at: http://www.who.int/entity/fctc/reporting/Annex4_Tobacco_Control_Law_2009.pdf","Answer/report not provided"
"81","Latvia","As it was reported in previous report tobacco use as one of major public health problems is included in National Public Health Strategy http://www.vm.gov.lv/images/userfiles/public_health_strategy_2011_2017.pdf. 
Smoking as one of the major public health problems to tackle is also included in National Development Plan 2014-2020 http://www.pkc.gov.lv/images/NAP2020%20dokumenti/NDP2020_English_Final.pdf [302] Goal 1 (page 48) By promoting a healthy lifestyle and improving planning and coordination in the healthcare system and the quality and accessibility of out-patient healthcare reduce the occurrence of risk factors of chronic diseases and external causes of death in the population thus facilitating the preservation and improvement of people''s health – which is the foundation of an enduring and productive working life. One of the measurable outcomes of this goal is to reduce the prevalence of regular smoking habit at the age of 15 (%) to 18.5% in 2030.","The National tobacco monitoring program for 2006-2010 was concluded in 2010. 
In 2011 the Public Health Strategy for 2011-2017 (Cabinet of Ministers Order No. 504 dated 5 October 2011) was adopted. The Public Health Strategy for 2011-2017 includes smoking as one of the risk factors that should be decreased in order to decrease prevalence of noncommunicable diseases.
Public Health Strategy for 2011-2017 http://phoebe.vm.gov.lv/misc_db/web.nsf/626e6035eadbb4cd85256499006b15a6/ab75e1a6c38b637dc22573d800293aaa/$FILE/POamatnostadnes_eng_pdf.pdf","Answer/report not provided"
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","The Ministry of Health and Social Welfare is currently supporting tobacco control activities under the budget of the Health Education Division","The Ministry of Health and Social Welfare is currently supporting tobacco control activities under the budget of the Department of Health Education."
"84","Libyan Arab Jamahiriya","Budget has been allocated to the control program and the implementation of educational campaigns aimed at young people.","Still the partial measures currently in place do not match with the level of commitment concerning implementation of WHO FCTC.","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Voir Annexe 2 pour le Plan National Tabac et Annexe 3 pour la loi 2006.","Answer/report not provided"
"87","Madagascar","Answer/report not provided","Voir annexe 6 au présent rapport portant creation de loffice national du lutte antitabac (decret 2005) et annexe 8 sur la modification du decret 2005.","Answer/report not provided"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","There is also apart from the Focal Point who is employed by the Ministry of Health a Tobacco Coordinator whose tasks is to provide awareness education on tobacco products and its danger to our health. This person is also working in coordination with MIEPI one of the strongest NGOs that deals with tobacco use. Also there is a Tobacco Act of 2006 being signed and ratified by the government.","The Marshall Islands has a Focal Point which is the Ministry of Health and at present we have been working with other NGOs to collaborate our efforts in reducing and control the use of tobacco in the Marshall Islands. In due time we will be able to strengthen the work of the coordinating mechanism to be active again."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"95","Mexico","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","The prevention and control of tobacco consumption is supported by community Tobacco Free Coalitions voluntarily and the increase tobacco control champions in the community.","The prevention and control of tobacco consumption is supported by community Tobacco Free Coalitions voluntarily.","Please refer to enclosures"
"97","Mongolia","A new comprehensive revision of the 2005 Tobacco Control Law was adopted by the State Great Hural of Mongolia and entered into force on 1 March 2013. See the text of the law in Annex 2.
The main provisions of the new law are as follows:
•	Requires that the state policy on tobacco control is included in is now included in a broader state public health policy and provides for principles guiding such policy including its protection from the interests of the tobacco industry;
•	Defines basic duties of the state citizens and legal entities in tobacco control;
•	Introduces new requirements concerning the import export manufacturing and trade of tobacco including limits of quantities imported for personal use;
•	Requires that all tobacco products carry health warnings and messages covering at least 50% of the surface including text pictures and pictograms. 
•	Forbids sale of tobacco products to and by people under 21 years of age and in packages of less than 20 pieces of cigarettes or not more than 200 grams of pipe tobacco in a one package;
•	Prohibits the sale of tobacco through vending machines and the Internet as well as in bars and entertainment places;
•	Provides for new rules concerning licensing of tobacco growing and of tobacco manufacturing importation and sale;
•	Prohibits all forms of tobacco advertising promotion and sponsorship including cross-border advertising originating and entering from the country''s territory. The ban also applies to the free distribution of tobacco products and donations made by the tobacco industry;
•	Prohibits smoking in public places and public transport facilities including outdoor areas parks and playgrounds;
•	Establishes a Health Promotion Foundation utilizing 2% of tobacco excise taxes aimed at promoting healthy lifestyles and reduce tobacco consumption in the population;
•	Measures to monitor and enforce the law including higher fines for non-compliance with the required measures.
The text of the law is available in annex 2.
The Permanent representative of Mongolia to the United Nations has signed the Protocol to Eliminate Illicit trade in Tobacco products in November 2013.","Answer/report not provided","Answer/report not provided"
"98","Montenegro","The Law on limiting the use of tobacco products serving as legal basis for tobacco control in Montenegro was adopted in 2004. (amandndment were made in 2011 and 2012). The text of the law is provided in Annex.","The Law on limiting the use of tobacco products serving as legal basis for tobacco control in Montenegro was adopted in 2004. (amendments were made in 2011). The text of the law is provided in Annex 4.","The Law on limiting the use of tobacco products serving as legal basis for tobacco control in Montenegro was adopted in … The text of the law is provided in Annex …"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Namibia will have a tobacco control fund soon after the legislation is implemented which will assure that tobacco control activities are properly funded.","Namibia will have a tobacco control fund soon after the legislation is implemented which will assure that tobacco control activities are properly funded."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Directives on Tobacco Industry Interference TAPS Smoking Ban on Public Places & Guideline for Tobacco Control Inspectors are developed.","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Answer/report not provided","smoking in small owner-operated bars which are less than 753.5 sq ft in size and which have no other staff is allowed again in 2011","Some changes are foreseen in our national coordinating mechanism in 2010 but no official document has been published so far."
"104","New Zealand","A Bill to introduce ''plain packaging'' of tobacco products is currently before Parliament – it has been referred to the Health Committee for its consideration and report back to Parliament by 11 August 2014.","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","La loi sur le contrôle du tabac a été adoptée en 2006 et les règlements ont été élaborés. Voir: http://www.who.int/entity/fctc/reporting/Niger_annex1_tobacco_act2006.pdf et le decret fixant les modalités dapplication de la loi 2006-12 du 15 mai 2006 relative à la lutte antitabac: http://www.who.int/entity/fctc/reporting/Niger_annex4_regulation.pdf.","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","A lawyer from the Child of the South Pacific undertook legal training at McCabe Centre for Law and Cancer in Melbourne in February 2014","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","With reference to Q 5.1 the 2011 FCTC needs assessment identifies a gap that such a FCTC implementation plan does not exist. There will be an effort in 2014 to establish a multisectoral coordinating mechanism and to develop a plan to implement the Convention. Other planning activity is currently ongoing in 2014 including an update of the National NCD plan and the Ministry of Health Public Health plan. These plans will be submitted to the FCS when they are completed. The draft NCD plan includes FCTC implementation as an objective.","See attached copy of RPPL 8-27 (Republic of Palau Public Law)","Answer/report not provided"
"112","Panama","Se adjunta Resolución 745 de 16 de agosto de 2012","Desde el 2010 la British American Tobacco y la Phillip Morris han demandado al Ministerio de Salud por la prohibición de la exhibición de los productos de tabaco en los puntos de venta la cual se establece mediante Decreto Ejecutivo 611 de 3 de junio de 2010. Esta demanda aún esta pendiente de fallo por la Sala III de Corte Suprema de Justicia panameña. El Ministerio de Salud tuvo que realizar y presentar en la Corte el informe de conducta mediante el cual se sustentaba la medida sanitaria aplicada a favor de la salud de la población panameña.","Es importante mencionar que frente a los avances logrados en Panamá en materia de control de tabaco en el mes de julio de 2008 la British American Tobacco ha demandado al Ministerio de Salud. La demanda hace referencia a diversos aspectos contenidos en el Decreto Ejecutivo No. 230 de 6 de mayo de 2008 entre ellos los relacionados a los ambientes libres de humo de tabaco a la mención del artículo 5.3 del FCTC la regulación de los insertos y la exigencia que deben ser previamente aprobados por el Ministerio de Salud y lo referente a la prohibición de la publicidad en el inetrior de los puntos de venta entre otros. Frente a esta demanda el Ministerio de Salud presentó ante la Sala III de lo Contencioso Administrativo el informe de conducta correspondiente y ha venido realizando las diligencias pertinentes para darle seguimiento al tema. La sociedad civil por su parte ha hecho lo propio sin embargo aún estamos a la espera del fallo correspondiente."
"113","Papua New Guinea","The tobacco control unit is within the NCD unit. We working towards having a unit of its own that will also become the coordination point for the enforcement.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Las razones de la medida adoptada. anteriormente citada. sería una estrategia gubernamental de centralización administrativa.","Aparentemente las razones para la situacion mencionada anteriormente tiene que ver con una estrategia gubernamental de centralizacion administrativa.","Answer/report not provided"
"115","Peru","La Comisión Nacional para el Desarrollo y Vida Sin Droga. a través de un convenio suscrito con los gobiernos regionales del país. viene implementando en las instituciones educativas un programa de prevención del consumo de drogas en población escolar. el mismo que contempla acciones de la prevención y reducción del consumo de tabaco.","La Dirección General de Promoción de la Salud ha desarrollado acciones en los últimos ocho años para promover ambientes 100% libres de humo de tabaco logrando que Gobiernos Regionales y Gobiernos Locales a nivel nacional dispongan de instrumentos normativos que permitan contar con ambientes libres de humo de tabaco en sus jurisdicciones.
En el Perú existe la Comisión Nacional para el Desarrollo y Vida sin Drogas - DEVIDA que es un Organismo Público Desentralizado adscrito al sector de la Presidencia del Consejo de Ministros y constituye un pliego presupuestal. Es la entidad del Estado encargada de diseñar y conducir la Estrategia Nacional de Lucha contra las Drogas y constituirse en la contraparte nacional para todos los fondos de cooperación internacional destinados a la luchas contra las drogas. Información tomada el 09 de marzo del 2012 del siguiente enlace de internet: http://www.devida.gob.pe/index.php?option=com_content&view=article&id=46&Itemid=105","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","The work on the Health Survey was conducted in collaboration with various institutions. including the World Health Organization.","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","The public budget for tobacco control activities in 2010 was MDL 1700000 (approx USD 141000).","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
