"","Party","2014","2012","2010"
"63","Honduras","Si procede cualquier tipo de asistencia financiera. para llevar a cabo los estudios especializados que señala este instrumento. así mismo. la asistencia técnica para homogenizar los instrumentos de investigación (encuestas) según cada estudio en particular señalados en el presente instrumento","Si procede y todo tipo de cooperacion tecnica logistica o economica es bienvenida sin embargo no se ha recibido ninguna hasta el momento.","Si procede y todo tipo de cooperacion tecnica logistica o economica es bienvenida sin embargo no se ha recibido ninguna hasta el momento."
"64","Hungary","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"65","Iceland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"66","India","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"67","Iran (Islamic Republic of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"77","Kiribati","Assistance needed under Research in terms of financing.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Financial ans technical assistance needed are: capacity building necessary legal document development and implementation law expertises on tobacco taxation and Health Promotion Fund","Answer/report not provided"
"81","Latvia","State and international funding for implementation of various prevention activities in order to provide information about the harm of smoking to motivate people to quit.","Answer/report not provided","Answer/report not provided"
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Answer/report not provided","Answer/report not provided","Aide financière et téchnique sur le renforcement de la capacité en Matiere de lutte Antitabac"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","La participation au forum ; conférence et réunions 
Appui à ALUTAS pour l’enquête de pauvreté.","Participation de nombre important de personnes à la conférence des parties 
Appui à ALUTAS (Association de Lutte contre le Tabac Stupéfiants et Alcool) pour une étude sur les déterminants socio-économiques.","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","The Marshall Islands will need TA for training of staff on developing ads discouraging smoking and so on.","Marshall Islands will need more training on tobacco cessation methods; and also on Health Education on Tobacco."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Urgent assistance for the training of health personnel to run smoking cessation clinics based on behavioural and drug therapies."
"95","Mexico","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"97","Mongolia","WHO and Health Promotion Fund of Mongolia","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Exchange of experience training expert assistance in the development and improvement plans programs strategies promotional materials development of resources for monitoring the implementation of activities etc.","Exchange of experience training expert assistance in the development and improvement plans programs strategies promotional materials development of resources for monitoring the implementation of activities etc.","Exchange of experience training expert assistance in the development and improvement plans programs strategies promotional materials development of resources for monitoring the implementation of activities etc."
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","FCTC Needs Assessment","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","Waiting to receive technical and financial support to conduct research of tobacco use among adults (GATS).","Wait to provide technical and financial support for research of tobacco use among adults GYTS","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","None under consideration at this time","Article 6: Price and Tax Measures to Reduce the Demand for Tobacco; Article 15: Illicit Trade in Tobacco Products; Article 18: Protection of the Environment and the Health of Persons","Answer/report not provided"
"112","Panama","Panamá apoyará financieramente dos talleres en la Región de las Américas durante el año 2014:
Taller Regional: política pública de prohibición de publicidad. promoción y patrocinio de los productos de tabaco. Mayo de 2014
Reunión Regional de preparación para la COP 6 y para impulsar la ratificación del Protocolo para la Eliminación del Comercio Ilícito de Productos de Tabaco. II semestre 2014.","A pesar de que hemos recibido asistencia nos interesa disponer de asistencia técnica y financiera para la aplicación de las medidas contenidas en los artículos 9 y 10 del FCTC; así como para el desarrollo de un sistema de rastreo y seguimiento de productos de tabaco.","A pesar de que hemos recibido asistencia nos interesa disponer de asistencia técnica y financiera para la aplicación de las medidas contenidas en los artículos 9 y 10 del FCTC; así como para el desarrollo de un sistema de rastreo y seguimiento de productos de tabaco."
"113","Papua New Guinea","There are needs for effective tobacco control and cessation program. This need to be covered in our strategic plan. The team will communicate once we brainstorm.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","desarrollo transferencia adquisición de tecnologia conocimientos aptitudes capacidad y competencia técnica relacionados con el control del tabaco así como programas de formación apropiados para el personal pertinente según lo dispuesto en el artículo 12 del CMCT","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","Discussions are ongoing concerning implementation of a Global Adult Tobacco Survey (GATS) in the Republic of Moldova in 2012 or 2013.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","no assistance required","no assistance required"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Les acteurs de la société civile ont sollicité la fondation Bloomberg pour le finacement dactivités de plaidoyers pour accompagner ladoption du projet de loi en cours au Sénégal","Answer/report not provided"
"133","Serbia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","negotiating assistance from the SPC and WHO and Mathew & Allan Clark","negotiating assistance from the SPC and WHO and Mathew & Allan Clark"
"140","South Africa","Answer/report not provided","Bloomberg funding for training of Environmental Health Practitioners and Health promotion workers.","We would like to do the Global Adult Tobacco Survey (GATS) if we could get financial assistance"
"141","Spain","Answer/report not provided","Answer/report not provided","Ninguna en este momento"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Assistance to build capacity in the strenghtening of national tobacco strategies plans and programmes.","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","In order to evaluate the results of the measures according to the legislation the financial support from WHO and other UN organization (UNICEF UNFPA IDR.) is required in order to repeat the researches - HBSC GYTS or new research on representation of smoking among adults from 15 years and more.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","Develop plans for monitoring and evaluation activities to combat tobacco smoking.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Assistance needed under Research in terms of financing.","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Ministry of Health in the period January- March 2013 together with the concerned ministries and departments worked the feasibility of ratification by the Republic of Uzbekistan to the Protocol to eliminate illicit trade in tobacco products . which application the WHO Framework Convention on Tobacco Control . To address this issue. the Ministry of Health analyzed and an analytical report assessing the potential financial and economic consequences of ratification '' of the Protocol to eliminate illicit trade in tobacco products WHO Framework Convention on Tobacco Control .'' To prove the relevance of the illicit trade in tobacco products in Uzbekistan shows estimates of the extent of illegal import and export of tobacco products. Due to the fact that these are indirect evidence of the relevance of the illicit trade in tobacco products. the government does not take concrete steps .
Based on the foregoing . we consider it advisable to conduct a study on cross-border in Uzbekistan and states the amount of the illicit import. export and trade of tobacco products and the financial and economic implications . The data obtained contribute to the adoption of concrete steps for the ratification / accession '' protocol to eliminate illicit trade in tobacco products WHO Framework Convention on Tobacco Control .'' In addition. the data obtained allow to argue appropriateness increased excise taxes on cigarettes .","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","FCTC secretariate to assist implementation of current Tobacco legislation in vanuatu","Answer/report not provided"
"167","Venezuela","Fortalecimiento de la capacidad analítica de los componentes físico químico  de los laboratorios nacionales para el analisis de los productos del tabaco (fumados. no fumados y productos novedosos de liberación de nicotina ej. cigarrillo electrónico","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Still the tobacco control program needs further assistance in the development and acquisition of technology knowledge skills abilities and experiences related to tobacco control and the provision of technical scientific legal and other in order to promote strategies and national plans and programs for tobacco control as well as supporting training programs or outreach workers specialists and the provision of materials equipment and supplies needed to side logistical support for the strategies plans and programs for tobacco control and support research to increase the affordability of comprehensive treatment of nicotine addiction.","We need to train the cadres (staff) at the central and peripheral in all governorates of Yemen as well as logistical support for tobacco control units in all the provinces (22)","Answer/report not provided"
