"","Party","2014","2012","2010"
"93","Mauritania","Answer/report not provided","Indicator not used","Indicator not used"
"94","Mauritius","Answer/report not provided","Indicator not used","Indicator not used"
"95","Mexico","Answer/report not provided","Indicator not used","Indicator not used"
"96","Micronesia (Federated States of)","Answer/report not provided","Indicator not used","Indicator not used"
"97","Mongolia","Answer/report not provided","Indicator not used","Indicator not used"
"98","Montenegro","Answer/report not provided","Indicator not used","Indicator not used"
"99","Myanmar","Answer/report not provided","Indicator not used","Indicator not used"
"100","Namibia","Answer/report not provided","Indicator not used","Indicator not used"
"101","Nauru","Answer/report not provided","Indicator not used","Indicator not used"
"102","Nepal","Answer/report not provided","Indicator not used","Indicator not used"
"103","Netherlands","Answer/report not provided","Indicator not used","Indicator not used"
"104","New Zealand","Answer/report not provided","Indicator not used","Indicator not used"
"105","Niger","Answer/report not provided","Indicator not used","Indicator not used"
"106","Nigeria","Answer/report not provided","Indicator not used","Indicator not used"
"107","Niue","Answer/report not provided","Indicator not used","Indicator not used"
"108","Norway","Answer/report not provided","Indicator not used","Indicator not used"
"109","Oman","Answer/report not provided","Indicator not used","Indicator not used"
"110","Pakistan","Answer/report not provided","Indicator not used","Indicator not used"
"111","Palau","Answer/report not provided","Indicator not used","Indicator not used"
"112","Panama","Directrices del Artículo 12: 
Sírvase indicar aquí si se ha tomado alguna de las siguientes medidas para aplicar las recomendaciones de las Directrices: 
Infraestructura para apoyar la educación. la comunicación y la formación.
El Ministerio de Salud cuenta desde el año 1996 con las Unidades Docentes en los tres niveles administrativos que lo integran. nivel local. regional y nacional y se conocen como UDL. UDR y UDN. En el caso de la UDL. las mismas están integradas por funcionarios de las instalaciones de la red ambulatoria sean centros de salud. policentros o MINSA Capsi. La UDR está integrada por el conjunto de coordinadores regionales que ejercen una función técnico – administrativa y la UDN por representantes de las Direcciones Nacionales del MINSA. Cada unidad cuenta con un coordinador y su función es garantizar los procesos de educación y/o capacitación continua del personal de salud.
Adicionalmente. a nivel nacional se cuenta con la Dirección de Promoción de la Salud y cada región cuenta con un coordinador de promoción. Estas unidades son responsables del proceso de sensibilización y capacitación en salud de la población y otros actores sociales que por el rol que desempeñan requieren ser sumados al proceso de construcción social de la salud. en este caso específico en los temas relativos al control de tabaco y de las enfermedades asociadas al consumo de tabaco y/o a la exposición al humo de este.
Plan de acción para la ejecución de dichas actividades se enmarca dentro de un amplio programa de control del tabaco en su país.
Sí. El país cuenta con un plan quinquenal de control de tabaco que tiene un componente de promoción de la salud orientada a una vida sin tabaco y uno de capacitación y educación continua del personal de salud. 
Cada año las 14 regiones de salud levantan su plan de promoción de la salud y su plan de educación continua. Ambos planes reciben recursos de los fondos que recibe el MINSA producto del impuesto selectivo al consumo de tabaco. Solo se asignan recursos confrontados a un plan que es previamente revisado y aprobado a nivel central y se vigila su cumplimiento.
También se cuenta con planes operativos de la UDN y de la Dirección de Promoción de la Salud para atender temas prioritarios dirigidos a la población general. a personal de otras instituciones y a personal de salud. que es financiado de igual forma.
Se mantiene un sitio web sobre educación. comunicación y formación. por ejemplo para difundir logros ejemplares
Las páginas web del MINSA y del ICGES mantienen información recopilada en investigaciones que incluyen información sobre los avances de Panamá en control de tabaco. situación del tabaquismo en el país.
En los dos últimos años ha habido en su país una campaña en los medios de comunicación contra el tabaco
Durante el año 2013 se llevó a cabo la campaña que se denominó: “No te restes vida. vive sin tabaco” que buscaba disminuir el consumo de estos productos en el país. La misma estuvo dirigida principalmente a jóvenes y mujeres. 
La campaña fue reproducida en medios radiales. escritos. televisivos. vallas y mupis. entre otros. y llevaba mensajes de prevención. estimula la cesación del consumo y el uso de productos de tabaco. orientó sobre la Ley 13 de 24 de enero de 2008 que prohíbe en Panamá la publicidad. promoción y patrocinio del tabaco a partir de 2008. 
Tanto los mensajes textuales como las imágenes que conformaron la iniciativa buscaban alertar a la población para que esta conozca que “el tabaco es un factor determinante de muchas enfermedades. debido a los innumerables tóxicos de los productos de tabaco”.
Se desarrolló en tres etapas: 
una para el carnaval de 2013: “Goza tus Carnavales lejos del cigarrillo” con un BTL en Carnavales: “ LAS APAGA FUEGO. ” 
otra para el Día Mundial de No Fumar 
la tercera etapa para la conmemoración del Día Nacional de No Fumar (25 de Octubre) que culminó con el Funeral del Tabaco: 

Un cigarrillo menos. una vida más. 
Se trabajó como tema central la cesación de tabaco y se realizaron acciones con exfumadores culminando en un ncuentro.
Esta campaña fue comentada favorablemente por diferentes medios de comunicación e incluso fue nominada para recibir el premio que otorgan los estudiantes de la Facultad de Comunicación Social de la Universidad de Panamá. por ser una campaña de impacto social en el campo de la salud. 
Se ha efectuado un seguimiento y evaluación periódicos de los programas de educación. comunicación y formación. 
En estos momentos los procesos de evaluación no son sistemáticos. en la actualización del plan quinquenal de control de tabaco que está en fase de actualización se está considerando este aspecto como una de las prioridades a la que la Comisión nacional para el Estudio del Tabaquismo hará seguimiento.","Indicator not used","Indicator not used"
"113","Papua New Guinea","The awareness is based on research on the Consumption Prevalence. However we were not able to evaluate this.","Indicator not used","Indicator not used"
"114","Paraguay","Answer/report not provided","Indicator not used","Indicator not used"
"115","Peru","Answer/report not provided","Indicator not used","Indicator not used"
"116","Philippines","Answer/report not provided","Indicator not used","Indicator not used"
"117","Poland","Answer/report not provided","Indicator not used","Indicator not used"
"118","Portugal","There is a central coordination (DGS) and coordination teams at regional level that conducts training and implement regional projects with community partners (schools and associations NGOs) for activities and projects for smoking prevention and cessation. 
At the central level there are technical guidance and production of technical support materials for targeted interventions in public (pregnant women parents and youth exposure to smoking nicotine dependence treatment.)","Indicator not used","Indicator not used"
"119","Qatar","The guidance of the tobacco control committee and national priorities have driven work under this item.","Indicator not used","Indicator not used"
"120","Republic of Korea","Answer/report not provided","Indicator not used","Indicator not used"
"121","Republic of Moldova","Answer/report not provided","Indicator not used","Indicator not used"
"122","Romania","Answer/report not provided","Indicator not used","Indicator not used"
"123","Russian Federation","According to article 16 of the Federal law of 23.02.2013 N 15-FZ ''on public health protection from exposure to environmental tobacco smoke and the consequences of tobacco consumption'' during the demonstration of audiovisual works including television and movies television video and newsreel programs demonstration of tobacco and tobacco use broadcaster or organizer of a demonstration must ensure the broadcast of public service announcements about the dangers of tobacco consumption just before the start of or during a demonstration of the worksuch programs.","Indicator not used","Indicator not used"
"124","Rwanda","Answer/report not provided","Indicator not used","Indicator not used"
"125","Saint Kitts and Nevis","Answer/report not provided","Indicator not used","Indicator not used"
"126","Saint Lucia","Answer/report not provided","Indicator not used","Indicator not used"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Indicator not used","Indicator not used"
"128","Samoa","Answer/report not provided","Indicator not used","Indicator not used"
"129","San Marino","Answer/report not provided","Indicator not used","Indicator not used"
"130","Sao Tome and Principe","Answer/report not provided","Indicator not used","Indicator not used"
"131","Saudi Arabia","Answer/report not provided","Indicator not used","Indicator not used"
"132","Senegal","Answer/report not provided","Indicator not used","Indicator not used"
"133","Serbia","Answer/report not provided","Indicator not used","Indicator not used"
"134","Seychelles","Answer/report not provided","Indicator not used","Indicator not used"
"135","Sierra Leone","From the Communication angle in the MoHS the level of awareness regarding the harmful effects of tobacco use and the benefits of not using tobacco is inadequate even among the members of the staff of the Ministry. Many tobacco users are not aware of the health hazards and the addictive nature of tobacco while non-tobacco users lack knowledge of the effects of exposure to tobacco smoke.","Indicator not used","Indicator not used"
"136","Singapore","Answer/report not provided","Indicator not used","Indicator not used"
"137","Slovakia","Answer/report not provided","Indicator not used","Indicator not used"
"138","Slovenia","Answer/report not provided","Indicator not used","Indicator not used"
"139","Solomon Islands","Answer/report not provided","Indicator not used","Indicator not used"
"140","South Africa","The health promotion programme facilitates and implements awareness education and training at different levels. Environmental health officers ensure compliance of regulations and legislation. Various integrated health promotion strategies and media are used e.g community interactions educational sessions promotional activities print media and radio.","Indicator not used","Indicator not used"
"141","Spain","Los planes y estrategias en todo el territorio español. se diseñan. se elaboran y se llevan a cabo siguiendo la directriz de desarrollo del artículo 12. poniendo actualmente el énfasis en la gestión de infraestructuras. en la coordinación y en la evaluación de su eficacia e implantación de buenas prácticas.","Indicator not used","Indicator not used"
"142","Sri Lanka","Answer/report not provided","Indicator not used","Indicator not used"
"143","Sudan","Answer/report not provided","Indicator not used","Indicator not used"
"144","Suriname","Suriname used the Guidelines for implementation of Article 12 of WHO FCTC version 2009 for the drafting of the Surinamese Tobacco Law","Indicator not used","Indicator not used"
"145","Swaziland","Answer/report not provided","Indicator not used","Indicator not used"
"146","Sweden","Answer/report not provided","Indicator not used","Indicator not used"
"147","Syrian Arab Republic","Answer/report not provided","Indicator not used","Indicator not used"
"148","Tajikistan","Answer/report not provided","Indicator not used","Indicator not used"
"149","Thailand","Answer/report not provided","Indicator not used","Indicator not used"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Indicator not used","Indicator not used"
"151","Timor-Leste","Answer/report not provided","Indicator not used","Indicator not used"
"152","Togo","Les directives ont été utilisées pour la rédaction de la loi et de ses 5 décrets d’application","Indicator not used","Indicator not used"
"153","Tonga","Answer/report not provided","Indicator not used","Indicator not used"
"154","Trinidad and Tobago","Answer/report not provided","Indicator not used","Indicator not used"
"155","Tunisia","Answer/report not provided","Indicator not used","Indicator not used"
"156","Turkey","Answer/report not provided","Indicator not used","Indicator not used"
"157","Turkmenistan","Answer/report not provided","Indicator not used","Indicator not used"
"158","Tuvalu","Answer/report not provided","Indicator not used","Indicator not used"
"159","Uganda","Answer/report not provided","Indicator not used","Indicator not used"
"160","Ukraine","Answer/report not provided","Indicator not used","Indicator not used"
"161","United Arab Emirates","Answer/report not provided","Indicator not used","Indicator not used"
"162","United Kingdom","Answer/report not provided","Indicator not used","Indicator not used"
"163","United Republic of Tanzania","Answer/report not provided","Indicator not used","Indicator not used"
"164","Uruguay","Answer/report not provided","Indicator not used","Indicator not used"
"165","Uzbekistan","Answer/report not provided","Indicator not used","Indicator not used"
"166","Vanuatu","Under the Tobacco Control Act 19. it states that each Party should promote and strengthen public awareness of tobacco control issues. using all available communication tools. as appropriate. This include access to effective and comprehensive educational and public awareness. special trainings about health risks of tobacco consumption and the exposure to tobacco smoking relevant to the objectives of the tobacco convention.","Indicator not used","Indicator not used"
"167","Venezuela","Answer/report not provided","Indicator not used","Indicator not used"
"168","Viet Nam","The guideline has been translated into local language and disseminated.","Indicator not used","Indicator not used"
"169","Yemen","Answer/report not provided","Indicator not used","Indicator not used"
