"","Party","2014","2012","2010"
"42","Democratic People's Republic of Korea","Answer/report not provided","Indicator not used","Indicator not used"
"43","Democratic Republic of the Congo","Answer/report not provided","Indicator not used","Indicator not used"
"44","Denmark","Yes","Indicator not used","Indicator not used"
"45","Djibouti","Answer/report not provided","Indicator not used","Indicator not used"
"46","Ecuador","Yes","Indicator not used","Indicator not used"
"47","Egypt","No","Indicator not used","Indicator not used"
"48","El Salvador","Answer/report not provided","Indicator not used","Indicator not used"
"49","Estonia","No","Indicator not used","Indicator not used"
"50","European Union","Answer/report not provided","Indicator not used","Indicator not used"
"51","Fiji","Yes","Indicator not used","Indicator not used"
"52","Finland","No","Indicator not used","Indicator not used"
"53","France","Yes","Indicator not used","Indicator not used"
"54","Gabon","No","Indicator not used","Indicator not used"
"55","Gambia","Yes","Indicator not used","Indicator not used"
"56","Georgia","No","Indicator not used","Indicator not used"
"57","Germany","No","Indicator not used","Indicator not used"
"58","Ghana","No","Indicator not used","Indicator not used"
"59","Greece","Answer/report not provided","Indicator not used","Indicator not used"
"60","Grenada","Not applicable","Indicator not used","Indicator not used"
"61","Guatemala","No","Indicator not used","Indicator not used"
"62","Guyana","Answer/report not provided","Indicator not used","Indicator not used"
"63","Honduras","Yes","Indicator not used","Indicator not used"
"64","Hungary","No","Indicator not used","Indicator not used"
"65","Iceland","No","Indicator not used","Indicator not used"
"66","India","No","Indicator not used","Indicator not used"
"67","Iran (Islamic Republic of)","No","Indicator not used","Indicator not used"
"68","Iraq","Not applicable","Indicator not used","Indicator not used"
"69","Ireland","No","Indicator not used","Indicator not used"
"70","Israel","Answer/report not provided","Indicator not used","Indicator not used"
"71","Italy","No","Indicator not used","Indicator not used"
"72","Jamaica","Yes","Indicator not used","Indicator not used"
"73","Japan","No","Indicator not used","Indicator not used"
"74","Jordan","Yes","Indicator not used","Indicator not used"
"75","Kazakhstan","Yes","Indicator not used","Indicator not used"
"76","Kenya","No","Indicator not used","Indicator not used"
"77","Kiribati","Answer/report not provided","Indicator not used","Indicator not used"
"78","Kuwait","Not applicable","Indicator not used","Indicator not used"
"79","Kyrgyzstan","Yes","Indicator not used","Indicator not used"
"80","Lao People's Democratic Republic","Answer/report not provided","Indicator not used","Indicator not used"
"81","Latvia","Yes","Indicator not used","Indicator not used"
"82","Lebanon","Not applicable","Indicator not used","Indicator not used"
"83","Lesotho","Answer/report not provided","Indicator not used","Indicator not used"
"84","Libyan Arab Jamahiriya","No","Indicator not used","Indicator not used"
"85","Lithuania","No","Indicator not used","Indicator not used"
"86","Luxembourg","Not applicable","Indicator not used","Indicator not used"
"87","Madagascar","Yes","Indicator not used","Indicator not used"
"88","Malaysia","No","Indicator not used","Indicator not used"
"89","Maldives","Yes","Indicator not used","Indicator not used"
"90","Mali","No","Indicator not used","Indicator not used"
"91","Malta","No","Indicator not used","Indicator not used"
"92","Marshall Islands","Answer/report not provided","Indicator not used","Indicator not used"
"93","Mauritania","Answer/report not provided","Indicator not used","Indicator not used"
"94","Mauritius","No","Indicator not used","Indicator not used"
"95","Mexico","Yes","Indicator not used","Indicator not used"
"96","Micronesia (Federated States of)","No","Indicator not used","Indicator not used"
"97","Mongolia","Yes","Indicator not used","Indicator not used"
"98","Montenegro","No","Indicator not used","Indicator not used"
"99","Myanmar","Not applicable","Indicator not used","Indicator not used"
"100","Namibia","Answer/report not provided","Indicator not used","Indicator not used"
"101","Nauru","Answer/report not provided","Indicator not used","Indicator not used"
"102","Nepal","No","Indicator not used","Indicator not used"
"103","Netherlands","Yes","Indicator not used","Indicator not used"
"104","New Zealand","No","Indicator not used","Indicator not used"
"105","Niger","Answer/report not provided","Indicator not used","Indicator not used"
"106","Nigeria","Yes","Indicator not used","Indicator not used"
"107","Niue","No","Indicator not used","Indicator not used"
"108","Norway","No","Indicator not used","Indicator not used"
"109","Oman","No","Indicator not used","Indicator not used"
"110","Pakistan","No","Indicator not used","Indicator not used"
"111","Palau","Yes","Indicator not used","Indicator not used"
"112","Panama","No","Indicator not used","Indicator not used"
"113","Papua New Guinea","No","Indicator not used","Indicator not used"
"114","Paraguay","No","Indicator not used","Indicator not used"
"115","Peru","Yes","Indicator not used","Indicator not used"
"116","Philippines","No","Indicator not used","Indicator not used"
"117","Poland","No","Indicator not used","Indicator not used"
"118","Portugal","No","Indicator not used","Indicator not used"
"119","Qatar","Yes","Indicator not used","Indicator not used"
"120","Republic of Korea","No","Indicator not used","Indicator not used"
"121","Republic of Moldova","No","Indicator not used","Indicator not used"
"122","Romania","No","Indicator not used","Indicator not used"
"123","Russian Federation","Yes","Indicator not used","Indicator not used"
"124","Rwanda","Answer/report not provided","Indicator not used","Indicator not used"
"125","Saint Kitts and Nevis","Answer/report not provided","Indicator not used","Indicator not used"
"126","Saint Lucia","Answer/report not provided","Indicator not used","Indicator not used"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Indicator not used","Indicator not used"
"128","Samoa","Answer/report not provided","Indicator not used","Indicator not used"
"129","San Marino","No","Indicator not used","Indicator not used"
"130","Sao Tome and Principe","No","Indicator not used","Indicator not used"
"131","Saudi Arabia","Answer/report not provided","Indicator not used","Indicator not used"
"132","Senegal","Yes","Indicator not used","Indicator not used"
"133","Serbia","No","Indicator not used","Indicator not used"
"134","Seychelles","No","Indicator not used","Indicator not used"
"135","Sierra Leone","No","Indicator not used","Indicator not used"
"136","Singapore","Not applicable","Indicator not used","Indicator not used"
"137","Slovakia","No","Indicator not used","Indicator not used"
"138","Slovenia","No","Indicator not used","Indicator not used"
"139","Solomon Islands","No","Indicator not used","Indicator not used"
"140","South Africa","No","Indicator not used","Indicator not used"
"141","Spain","Answer/report not provided","Indicator not used","Indicator not used"
"142","Sri Lanka","Answer/report not provided","Indicator not used","Indicator not used"
"143","Sudan","Answer/report not provided","Indicator not used","Indicator not used"
"144","Suriname","Yes","Indicator not used","Indicator not used"
"145","Swaziland","Answer/report not provided","Indicator not used","Indicator not used"
"146","Sweden","No","Indicator not used","Indicator not used"
"147","Syrian Arab Republic","Answer/report not provided","Indicator not used","Indicator not used"
"148","Tajikistan","Yes","Indicator not used","Indicator not used"
"149","Thailand","No","Indicator not used","Indicator not used"
"150","The former Yugoslav Republic of Macedonia","No","Indicator not used","Indicator not used"
"151","Timor-Leste","Answer/report not provided","Indicator not used","Indicator not used"
"152","Togo","No","Indicator not used","Indicator not used"
"153","Tonga","Not applicable","Indicator not used","Indicator not used"
"154","Trinidad and Tobago","No","Indicator not used","Indicator not used"
"155","Tunisia","Answer/report not provided","Indicator not used","Indicator not used"
"156","Turkey","Yes","Indicator not used","Indicator not used"
"157","Turkmenistan","Yes","Indicator not used","Indicator not used"
"158","Tuvalu","Not applicable","Indicator not used","Indicator not used"
"159","Uganda","Yes","Indicator not used","Indicator not used"
"160","Ukraine","Yes","Indicator not used","Indicator not used"
"161","United Arab Emirates","Yes","Indicator not used","Indicator not used"
"162","United Kingdom","No","Indicator not used","Indicator not used"
"163","United Republic of Tanzania","No","Indicator not used","Indicator not used"
"164","Uruguay","No","Indicator not used","Indicator not used"
"165","Uzbekistan","No","Indicator not used","Indicator not used"
"166","Vanuatu","No","Indicator not used","Indicator not used"
"167","Venezuela","Answer/report not provided","Indicator not used","Indicator not used"
"168","Viet Nam","No","Indicator not used","Indicator not used"
"169","Yemen","No","Indicator not used","Indicator not used"
