"","Party","2014","2012","2010"
"57","Germany","According to the Youth Protection Act tobacco advertising in cinemas ist not allowed before 6 p.m. 
The Rules of Directive 2007/65/EG regarding tobacco products have been transformed into national law (§21b Vorl. Tabakgesetz of 6 July 2010)
The new provision can be found under the link (§21b Vorl. Tabakgesetz):
http://www.gesetze-im-internet.de/bundesrecht/lmg_1974/gesamt.pdf","According to the Youth Protection Act tobacco advertising in cinemas ist not allowed before 6 p.m.","Answer/report not provided"
"58","Ghana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"62","Guyana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"63","Honduras","Está prohibida a nivel nacional la publicidad de productos derivados de tabaco. por todos los medios de comunicación escrita. radial y televisiva. así como. las vallas publicitarias etc.","Answer/report not provided","Answer/report not provided"
"64","Hungary","Answer/report not provided","for point 3.2.7.2 as regards CSR: we have regulation on the following:
Sponsorship of tobacco products shall be prohibited: 
a) in connection with events or activities involving or taking place in several Member States of the European Economic Area or otherwise having cross-border effects; 
b) in connection with sporting and cultural events or events or activities relating to health care; 
c) in connection with events and activities organized by political parties. 
The text of the Act on tobacco advertising promotion and sponsorship is attached to this report.","The Hungarian Authority for Consumer Protection is monitoring the advertising of tobacco products yearly by checking the advertising throughout the country. The number of irregularities has been decreasing since 2008. (The number of irregularities found: 62 (spring 2007) 72 (spring 2008) 50 (autumn 2008) 23 (spring 2009) 13 (autumn 2009). Please find the details attached in the files (attached for 3.2.5 and 3.2.7 and 3.3.2 points together)."
"65","Iceland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"66","India","Answer/report not provided","Steering Committees have been formed at national state and district level to look into and take action on instances of violation of direct and indirect advertisements.","For 3.2.7.2 the display of tobacco products at point-of-sales is allowed but with restrictions (please see annex 3)."
"67","Iran (Islamic Republic of)","Tobacco control is one of the components of National Health week which yearly celebrate on the occasion of World Health Day. During this event media are involved in dissemination of information relevant to the adverse health effects of tobacco consumption and exposure to SHS.","Answer/report not provided","Answer/report not provided"
"68","Iraq","Answer/report not provided","The anti-smoking law passed by the Iraqi Council of Representatives recently (which did not exceed the statutory period for the force) imposes a comprehensive ban on advertising and promotion of tobacco products including all cross-border","Answer/report not provided"
"69","Ireland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","Answer/report not provided","Demand has been advanced to the World Health Organization and the Arab League to hold conversations on this matter to address regional control on this issue has not attracted any action until now.","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","On April 1 2009 banned direct and indirect advertising of tobacco products except in points of sale of tobacco products","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","There is no regulation in Lesotho banning tobacco advertising promotion and sponsorship but we are basing ourselves on the efforts of the Lesotho Network on Anti-smoking which advocates for good health through smoke free environment as the result there is no tobacco advertising promotion nor sponsorship at all in Lesotho"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Answer/report not provided","Answer/report not provided","La publicité transfrotiere est interdite à Madagascar (application de larrêté N 18 171/ 2003)"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","No further comments"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Awaiting guidelines from the FCTC Secretariat to take action with regards to cross-border advertising and promotion."
"95","Mexico","Answer/report not provided","La Secretaría de Salud promovió una reforma integral de la LGCT para alinearla al CMCT. En el transcurso de 2011 dos Iniciativas contemplando la prohibición total de toda forma de patrocinio publicidad y promoción se registraron ante el Congreso de la Unión una de éstas en la Camara de Senadores y la otra en la de Diputados. A la fecha ninguna de la Cámaras del Congreso han aprobado alguna de estas dos iniciativas condición que resulta indispensable para poder prohibir de forma absoluta cualquier tipo de publicidad promoción y patrocinio de los productos del tabaco.","La Secretaría de Salud promoverá una Reforma a la LGCT para alinearla al CMCT. Este proyecto de iniciativa contempla la prohibición total de toda forma de patrocinio publicidad y promoción y será enviada a la LXI Legislatura en quién recae la facultad para modificar la legislación."
"96","Micronesia (Federated States of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","No advertising on radio or TV since independence in the country.","No advertising on radio or TV since independence in the country."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Answer/report not provided","The Netherlands complies with EU directive 2003/33: there is a complete ban on cross-border advertising.","Answer/report not provided"
"104","New Zealand","In regard to 3.2.7.2 – contributions from tobacco companies…for “socially responsible causes” - While such contributions are not illegal it is an offence to associate a tobacco company with the entity that receives the contribution or to publicise the relationship.","In regard to 3.2.7.2 - contributions from tobacco companies. While such contributions are not illegal it is an offence to associate the contributors name logo etc with the entity that receives the contribution or to publicise the relationship.","Answer/report not provided"
"105","Niger","Answer/report not provided","Chapitre III de la Loi.","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Cross border advertising is forbidden if its main target country is Norway i.e Internet advertising where the server is placed in another country but the advertising is for example in the Norwegian language and the promoted products are meant specifically for the Norwegian market.","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","As mentioned above there are only a few exemptions or provisions not included in RPPL 8-27 that preclude it from being 100% comprehensive – e.g. cross border advertising sponsorship without attribution","The passage of RPPL 8-27 prohibits all forms of tobacco advertising promotion and sponsorship; but it does not include banning tobacco advertising promotion and sponsorship on broadcast of television programming generated from outside Palau. Section 11 about advertising promotion and sponsorship enables a ban of display at points of sale as it is considered advertising logos and products.","We currently have pending legislation addressing all provisions of the articles of the FCTC."
"112","Panama","Se continúa el proceso de vigilancia y control del cumplimiento de la normativa vigente y se colocan sanciones en casos de violaciones a las normas. Este proceso se cumple sea durante inspecciones regulares. operativos especiales o inspecciones producto de la atención de una queja o denuncia.","Reiteramos la necesidad de considerar en la COP un debate para estructurar un protocolo que atienda el tema de control de la publicidad promoción y patrocinio transfronterizo de productos de tabaco.","Parece valido que a nivel internacional desde la Secretaria de la COP y por mandato de esta se inicie una aproximación con las empresas productoras de películas de cine y televisión pues en la actualidad esta es una de las estrategias más importantes que esta utilizando la industria para publicitar sus productos. También consideramos necesario iniciar el proceso de discusión del protocolo para el control de la publicidad promoción y patrocinio transfronterizo de productos de tabaco. 
Mención especial debe hacerse al premio de reconocimiento recibido por la Coalición Panameña Contra el Tabaquismo durante la 14 Conferencia Mundial de Tabaco o Saludo en la que fueron entregados los premios Bloomberg Awards Global Tobacco Control 2009 por el desempeño como organización no gubernamental en el cabildeo realizado para lograr la prohibición total de la publicidad promoción y patrocinio del tabaco establecida en el artículo 14 de la Ley 13 de Enero de 2008."
"113","Papua New Guinea","Still working on the legislation to tighten this area.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","La Comisión de Fiscalización de la Competencia Desleal. del Instituto Nacional de Defensa de la Competencia y Propiedad Intelectual – INDECOPI. vela por el cumplimiento de la Ley de Represión de la Competencia Desleal y de las Leyes que. en general. prohíben y sancionan las prácticas contra la buena fe comercial. incluyendo las normas de la publicidad. así como de aquellas que complementen o sustituyan a las anteriores. Por otro lado. al igual que su Secretaría Técnica. son órganos técnicos que se encargan de la aplicación de las normas cuya competencia les ha sido asignada y conforme a lo establecido en el artículo 4 del Decreto Legislativo N° 1044 – Ley de Represión de Competencia Desleal. el citado cuerpo legal “es de aplicación sobre cualquier acto de competencia desleal que produzca o pueda producir efectos en todo o en parte del territorio nacional.
Finalmente. cabe precisar que corresponde exclusivamente al Congreso de la República. la función legislativa. la misma que comprende el debate y la aprobación de reformas de la constitución. de leyes y resoluciones legislativas. así como su interpretación. modificación y derogación. de acuerdo con los procedimientos establecidos por la Constitución Política del Perú y el Reglamento del Congreso de la República del Perú.","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Inter-Agency Committee on Tobacco activity to strictly enforce the ban on smoking by and sale of cigarettes to minors within 100 meters from any point of the perimeter of a school public playground or other facility frequented particularly by minors.","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","In regards to the answer of 3.2.7.8 any sort of money and values offered by manufacturers and wholesalers to retailers for promoting tobacco sales is prohibited pursuant to Tobacco Business Act amended on January 21 2014. Providing money and values (Article 25(4) of Tobacco Business Act) and sales incentives free gifts gift vouchers or other goods (Article 10 of Enforcement Decree of the Tobacco Business Act) are banned.
In regards to the answer of 3.2.7.13 we responded “yes” in 3rd reporting period in 2012 but it reveals incorrect in this time. According to Article 9 of Enforcement Decree of Tobacco Business Act tobacco advertisement on foreign periodicals written in its language and sold domestically and in international airlines or ferries is still permitted. Therefore we change this answer from yes to no.","The answer to the question 3.2.7.1 in the 5-year report was yes but in fact Korean government only restricts some of tobacco product advertisement promotion and sponsorship rather than comprehensive ban on all of them. Therefore we answered no to the question at this time.","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","The 2007 Tobacco Act regulates advertising of tobacco products (in its Article 13). The law bans all tobacco advertising in television and radio in written and electronic press cinema halls and outdoor areas. Exemptions are made for the publication of the brand name and logo in the following places: on the buildings of the economic persons who produce import or wholesale tobacco products and inside such buildings; at the points of sale of tobacco products; on accessories to smoking (lighters ashtrays litter bins etc). All remaining advertising should carry health warnings (one of the two general warnings) occupying 20% of the central-bottom part of the item on which the advertising appears.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","To mention that in Sao Tome and Principe tobacco industry does not exist. Also there are no regulations regarding advertising and promotion of tobacco products.","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","Draft version of the Law on Electronic Media has been prepared but not accepted yet. The Law is prepared in accordance with the European Union Directive on Audio/Visual Media Services (2010/13/EU) and enable effective prevention of advertising via electronic media.","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Answer/report not provided","Article 14 to 17 of the Act cover these items.","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","Regulations on Display at Point of Sale have been strengthened and finalised for gazetting. Draft regulations on Graphic Health Warnings regulations relating to the labelling packaging and sale of tobacco products developed and awaiting approval of the Minister for public comment.","Answer/report not provided","Answer/report not provided"
