"","Party","2014","2012","2010"
"42","Democratic People's Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"45","Djibouti","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"46","Ecuador","En el Ecuador. el Ministerio de Salud Pública no dispone de laboratorio para el análisis y con de análisis y confirmación de la información que la industria o importadores entregan sobre contenidos y emisiones.","Answer/report not provided","Answer/report not provided"
"47","Egypt","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"48","El Salvador","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","limitationd for nicotine tar and carbonmomoxide content","Answer/report not provided"
"50","European Union","The EU participates as a Key Facilitator in the Working Group on Articles 9 and 10 of the Convention.","The guidance document for ingredients reporting was published in May 2007. The document presents harmonised format that may be used for the reporting. http://ec.europa.eu/health/ph_determinants/life_style/Tobacco/Documents/practical_guidance_en.pdf 
The EU has co-financed and participated in the development of an electronic format for the reporting of tobacco product ingredients the EMTOC system.","The guidance document Cigarette yield measurement and some basic steps for laboratory approval was published in September 2007.
http://ec.europa.eu/health/ph_determinants/life_style/Tobacco/Documents/best_practices_en.pdf"
"51","Fiji","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"52","Finland","Answer/report not provided","Answer/report not provided","The manufacturer or importer of tobacco products shall once a year submit to National Supervisory Authority for Welfare and Health (Valvira) :
- a list with information on the tar nicotine and carbon monoxide yields produced when smoking cigarettes offered for commercial sale as well as information about the testing laboratory that has carried out the tests and the verification; and 
- a list of ingredients on a brand-name-by-brand-name basis and type-by-type-basis of all the ingredients used in the manufacture of each tobacco product and of their amounts.
- research documents and statements by an accredited testing laboratory that indicate the compliance of fire safety requirements and information on the laboratory or research institute on a brand-name-by-brand-name basis."
"53","France","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"54","Gabon","Answer/report not provided","2012. SOCIGA reçoit des feuilles de tabac de limportation déjà prêtes donc ne connait pas la composition (secret du fournisseur). Cependant SOCIGA réalise des tests sur la composition en nicotine des cigarettes quelle fabrique.","Answer/report not provided"
"55","Gambia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"56","Georgia","Ministry of Labour Health and Social Affairs of Georgia has relevant normative acts regarding allowed norm of nicotine and tar content but certification is voluntary","Ministry of Labour Health and Social Affairs of Georgia has relevant normative acts regarding allowed norm of nicotine and tar content but certification is voluntary.","Answer/report not provided"
"57","Germany","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"58","Ghana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"62","Guyana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"63","Honduras","Como país contamos con la voluntad y deseamos brindar información oportuna. relacionada a análisis y medición del contenido de los productos de tabaco y del análisis y medición de las emisiones de los productos de tabaco","Art #19 20 21 en el capitulo 2 sobre la presentacion y empaquetado. ( Ley especial para el Control del Tabaco)","Art #19 20 21 en el capitulo 2 sobre la presentacion y empaquetado. ( Ley especial para el Control del Tabaco)"
"64","Hungary","Answer/report not provided","Answer/report not provided","From 15th of December 2008 the Hungarian Authority for Consumer Protection is authorized to registrate tobacco products and to measure emissions (carbon monoxide in the vapour phase and nicotine and tar content in smoke condensates of cigarettes)."
"65","Iceland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"66","India","The labs are yet to be functional as the Rules related to testing of tobacco products for its contents  and  emissions have not been notified.","The labs are yet to become functional. The Rules related to testing of tobacco products for its contents and emissions have not been notified yet.","The labs are yet to get functional. There is also a proposal to create National Tobacco Regulatory Authority."
"67","Iran (Islamic Republic of)","Answer/report not provided","Due to the lack of specialized laboratory equipment for measuring tobacco products in the MOH these measurement are being performed by National tobacco companys laboratory and analytical reports will be sent to MOH. besides this the national standards organization is developing the national standard for tobacco product packaging.","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","Answer/report not provided","Statutory Instrument No. 425/2003 - European Communities (Manufacture Presentation and Sale of Tobacco Products) Regulations 2003:
Link to the legislation: http://www.irishstatutebook.ie/2003/en/si/0425.html (article 6 of this instrument)","Statutory Instrument No. 425/2003 - European Communities (Manufacture Presentation and Sale of Tobacco Products) Regulations 2003:
Link to the legislation: http://www.irishstatutebook.ie/2003/en/si/0425.html (article 6 of this instrument)"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","Answer/report not provided","See Annex 12.","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","November 22 2011 signed by the Government Resolution ? 1366 On Approval of Regulations on the placement of a pack of tobacco products tobacco product packaging information on the composition on the levels of resinous substances nicotine and systemic poisons carcinogenic and mutagenic substances and warning of the dangers of smoking which implements a demonstration of three carcinogenic mutagenic substances and poisons on the pack with the packaging of tobacco products in April 2013.","Answer/report not provided"
"76","Kenya","It is important to draft public/civil servants code of conduct under article 5.3 to help Parties develop domestic code of conduct","Answer/report not provided","The Kenya Bureau of Standards do not have their own equipment to measure the parameters therefore they use the tobacco industry (BAT) equipment to measure."
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Requiring manufacturers or importers of tobacco products to disclose to the public authority in the field of health is contained in Art. 10 of the Law number 175 but it is virtually not be executed because there is no bylaw of its execution (Orders Department of Justice KR (MYUKR) from 26.09.2008 ? 186 and the Ministry of Health (MZKR) from 19.08.2008 ? 426 and were abolished by other DOJ orders the CD and the Ministry of Health respectively from January 12 2009 ? 6 and April 20 2009 ? 200)","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","The Ministry of Finance has provided the information that in 2010 the State Revenue Service had checked 72 samples of cigarettes (for nicotine tar carbonmonoxide) but in 2011 - 79 samples of cigarettes. One sample was inadequate.","Answer/report not provided"
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Answer/report not provided","Answer/report not provided","nd"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","None"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"95","Mexico","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","There are problems in implementation of the Law","There are problems in implementation of the Law","Enclosed space is a space made of any material that has roof or ceiling that is immovable or movable doors windows and passages that are fully closed permanently or from time to time or space in which less than half the surface of the outer walls of the space consists of holes which are not counted openings for windows and doors."
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","As stated in the EU TPD we will be regulating ingredients of tobacco products in the near future.","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","The maximum limit of tar nicotine and CO is regulated in accordance with EU directive 2001/37/EU.","Since 17 November 2011 cigarettes in the Norwegian market has to comply with the requirement for reduced ignition propensity according to the European standard EN 16156:2010.","Answer/report not provided"
"109","Oman","Answer/report not provided","There is standard Oman GSO - 246/2011. Issuance of the Ministerial Decree No. 39/2001 regarding determining the amount of nicotine and tar and Alcreon monoxide in cigarettes.","There are standard and depicted Oman 597"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"112","Panama","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"113","Papua New Guinea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","The researches to develop the international standard based analytical techniques of domestic manufactured and sold tobacco products and its emissions and to disclose to public have being carried out by Ministry of Food and Drug Safety (previous Korea Food and Drug Administration). The budget of KRW 8100 million will be offered for 5 years until 2018.
- Article 25(2) indication of tobacco products constituents newly inserted on January 21 2014. This provision states labelling of the emission contents in one cigarette and testing and measuring its emission is required.","The major ingredients (Nicotine and Tar) and their amounts in the smoke of one cigarette shall be indicated on one side of the tobacco package ad-poster and magazine advertisement in accordance with Article 9.2 in the Enforcement Decree of the Tobacco Business Act.
It also stipulates that tobacco manufacturers and importers shall request a test to agent authorized by the Finance Minister to conduct a quarterly measure of tobacco ingredients by items within one month after start of every new quarter.","The major ingredients (Nicotine and Tar) and their amounts in the smoke of one cigarette shall be indicated on one side of the tobacco package and advertisement of tobacco products. (Enforecement Decree of the Tobacco Business Act article 9-2)."
"121","Republic of Moldova","Answer/report not provided","question 3.2.3.1: 
Testing and measuring and regulating the contents: As some content elements are concerned the 2007 Tobacco Act regulates the maximum level of pesticides and other toxic substances in cigarettes. According to the legislation limits are to be set by the Ministry of Health and measurements be made based on international standards. However no requirement exists in the legislation for the analysis of the content of tobacco products. 
question 3.2.3.2: 
Testing and measuring emissions: The 2007 Tobacco Act stipulates that determination of emissions of smoked tobacco products (tar nicotine and carbon-monoxide levels of cigarettes) should be done by accredited laboratories. With respect to testing/measuring the Republic of Moldova does not have the necessary infrastructure and capacity in place to perform such testing. 
Only one laboratory for testing the quality of tobacco products exists in the country at the Chisinau Tobacco Factory. This laboratory is accredited by the National Accreditation Authority. The Ministry of Agriculture would support the establishment of an independent and objective laboratory in an institution controlled by the Ministry of Health. 
question 3.2.3.4: 
Regulating emissions: Article 10 of the 2007 Tobacco Act sets maximum levels for tar nicotine and carbon-monoxide in tobacco products. According to the legislation the level of these substances is 1 mg for tar and 10 mg for nicotine and carbon-monoxide from 1 January 2012. Different levels apply for cigarettes without a filter.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","No change","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Laws regulating the sale and consumption of tobacco and tobacco products are currently being elaborated. The law will refer to both tobacco and alcohol control.","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","3.2.3.3 & 3.2.3.4 are covered in the regulations which is a work in progress at the moment","3.2.3.3 & 3.2.3.4 are covered in the regulations which is a work in progress at the moment"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","El artículo 3 del Real Decreto 1079/2002 especifica que: 
1. A partir del 1 de enero de 2004. los cigarrillos despachados a libre práctica. comercializados o fabricados en España. no podrán tener contenidos superiores a: 
a) 10 miligramos de alquitrán por cigarrillo. 
b) 1 miligramo de nicotina por cigarrillo. 
c) 10 miligramos de monóxido de carbono por cigarrillo. 
2. Para los cigarrillos producidos en España. pero exportados fuera de la Comunidad Europea. los límites en los contenidos previstos en este artículo se aplicarán a partir del 1 de enero de 2007. 
En relación con la supervisión se llevan a cabo dos tipos de controles. según el Real Decreto 1079/2002:
A nivel documental. revisión de los contenidos declarados en la notificación anual de ingredientes para todos los productos. por tipos y marcas (artículo 6.1)
Control de mercado. mediante de ensayos de laboratorio en laboratorio de verificación independiente. por muestreo con normas ISO para nicotina. alquitrán y monóxido de carbono (4.1 4.3)
Los incumplimientos se consideran infracciones con sanción (artículo 8)","El artículo 3 del Real Decreto 1079/2002 especifica que: 
1. A partir del 1 de enero de 2004 los cigarrillos despachados a libre práctica comercializados o fabricados en España no podrán tener contenidos superiores a: 
a) 10 miligramos de alquitrán por cigarrillo 
b) 1 miligramo de nicotina por cigarrillo 
c) 10 miligramos de monóxido de carbono por cigarrillo. 
2. Para los cigarrillos producidos en España pero exportados fuera de la Comunidad Europea los límites en los contenidos previstos en este artículo se aplicarán a partir del 1 de enero de 2007.","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","No testing of emissions of tobacco products done in laboratory circumstances.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","According to the Swedish Tobacco Act it is mandatory for cigarette-manuracturers to test the emissions from cigarettes. The test should be conducted in a standardized way and the emissions from tar carbonmonoxide and nicotine can not exceed certain levels."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
