"","Party","2014 ","2012 ","2010 "
"149","Thailand","Yes","Yes","Yes"
"150","The former Yugoslav Republic of Macedonia","No","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","No","No","No"
"153","Tonga","No","No","No"
"154","Trinidad and Tobago","No","No","No"
"155","Tunisia","Yes","Yes","Answer/report not provided"
"156","Turkey","No","No","Yes"
"157","Turkmenistan","Yes","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","No","No","Answer/report not provided"
"159","Uganda","No","No","Answer/report not provided"
"160","Ukraine","No","No","No"
"161","United Arab Emirates","No","No","Answer/report not provided"
"162","United Kingdom","Yes","Yes","Yes"
"163","United Republic of Tanzania","No","No","Answer/report not provided"
"164","Uruguay","No","No","No"
"165","Uzbekistan","No","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Yes","No","Answer/report not provided"
"167","Venezuela","No","No","Answer/report not provided"
"168","Viet Nam","Yes","No","No"
"169","Yemen","No","No","Answer/report not provided"
