"","Party","2014","2012","2010"
"28","Canada","Canada encourages the continued efforts of the WHO to develop synergies in the WHO reporting tools used to collect data on national and subnational activities on tobacco control. 
Canada would also encourage the development of a scaled reporting process that could serve the needs of Parties with tobacco control programs in transition by reporting on early implementation activities. while more robust/detailed reporting processes could be developed for Parties with fully implemented programs.","Canada encourages the continued efforts of the WHO to develop synergies in the WHO reporting tools used to collect data on national and subnational activities on tobacco control.","Greater reporting synergies and flexible reporting tools to collect sub national activity."
"29","Central African Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"30","Chad","Answer/report not provided","Prévoir une rubrique sur les difficultés que rencontrent les points focaux dans lexercice de leur fonction.","Answer/report not provided"
"31","Chile","Se sugiere nuevamente. al igual que el informe enviado el 2012. establecer un sistema que permita anexar documentos y papers oficiales que permitan respaldar la información entregada y que no impliquen tener que trascribir artículos de leyes. reglamentos o directrices nacionales.
Un formato adecuado se puede revisar en el monitoreo que se realiza de la Estrategia Internacional de Reducción de Riesgo de Desastres EIRD que tiene un sistema en Línea más amigable para llenar este tipo de informes","Se sugiere establecer un sistema que permita anexar documentos y papers oficiales que permitan respaldar la información entregada y que no impliquen tener que trascribir artículos de leyes reglamentos o directrices nacionales.
Por otra parte un sistema que se pueda escribir las cifras númericas con facilidad 
 Un formato adecuado se puede revisar en el monitoreo que se realiza de la Estrategia Internacional de Reducción de Riesgo de Desastres EIRD que tiene un sistema en Linea más amigable para llenar este tipo de informes","Answer/report not provided"
"32","China","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"33","Colombia","Answer/report not provided","Habilitar los macros de tal manera que la información numérica pueda ser ingresada sin mayor dificultad.","Answer/report not provided"
"34","Comoros","Answer/report not provided","Answer/report not provided","notre soucis actuellement pour lutter efficacement et mener à bien les recommandations de la convention cadre de lOMS est simplement linstauraion de la serenité et lhonneté du bureau de lOMS aux comores le reste viendra. Mr Kassakognoy ne doit pas confondre lutte antitabac et privilege personne ou partage du gateau à des amis. si vous arrivez à mettre de lordre sur ce point la lutte antitabac a des lendemain meuilleurs. cest notre suggetion actuellement"
"35","Congo","Answer/report not provided","la périodicité est bonne mais sans mesure daccompagnement vous verrez que dans les pays africains il ny aura pas beaucoup dinformations car aucune mission ne se réalise sans les mesures daccompagnement.","Answer/report not provided"
"36","Cook Islands","Answer/report not provided","Include where possible not applicable option for the questionaire since smaller island countries like Cook Islands cannot fully implement the FCTC due to its situation.
The questionnaire is most suited to bigger country situations and Tobacco Growing/manufacturing countries.","If possible for Not Applicable be includied in templates instead of Y/N e.g Illicitrade does not happen in Cook Islands"
"37","Costa Rica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"38","Côte d'Ivoire","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"39","Croatia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"40","Cyprus","Answer/report not provided","More user friendly. To have the ability to add parts that were replied by other services.","More user friendly. To have the ability to add parts that were replied by other services."
"41","Czech Republic","Some specific questions on regulation of Electronic Nicotine Delivery Systems (e.g. electronic cigarettes) could be involved in relevant parts (advertisement sale to minors etc.). A possibility to add notes or explanations should be given at each closed-ended question.","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","Answer/report not provided","It should be crucial that the format should be accesible for any version of Word. We could not enter this report system from Word 2010.","Answer/report not provided"
"45","Djibouti","Answer/report not provided","DETERMINER DES INDICATEURS DE SUIVI
FIXER DES NIVEAUX (CRITERES) DE MISE EN ŒUVRE POUR EVALUER LEVOLUTION TOUS LES 2 ANS PAR PAYS REGIONS ET GLOBAL.","Answer/report not provided"
"46","Ecuador","Contar en idioma español. todos los documentos principales y de apoyo. así como las capacitaciones en línea para facilitar la preparación del informe.
En algún ítem como el 3.2.7.2.. las posibilidades de respuesta en ciertos acápites no excluyen a las Partes que hayan respondido NO en el ítem previo (prohibición total de publicidad. promoción y patrocinio). Detalles como este pueden ser depurados para el instrumento en el futuro","Answer/report not provided","Answer/report not provided"
"47","Egypt","Answer/report not provided","Answer/report not provided","The need to simplify data"
"48","El Salvador","En el llenado de este formulario participaron delegados de estas instituciones: Comisión Nacional de Adicciones; Instituto Salvadoreño del Seguro Social. Policía Nacional Civil. Ministerio de Hacienda por medio de la Dirección de Aduanas Terrestres. Ministerio de Salud por medio de la UDAT y Fondo Solidario para la Salud (FOSALUD). Los talleres para la compilación de la información y su posterior análisis fueron realizados por FOSALUD","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","There were difficulties in filling in report because document itself was too big and was impossible to copy or mark questions. That was needed when collecting answers from several different institutions.","Answer/report not provided"
"50","European Union","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"51","Fiji","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"52","Finland","We have the same suggestion than last year. The questionnaire should be shortened and made more concise. In this format it is too long and detailed. It would be more practical to use mainly multiple-choice questions which would also make it easier to compare the answers between countries.","The questionnaire should be shortened and made more concise. In this format it is too long and detailed. It would be more practical to use mainly multiple-choice questions which would also make it easier to compare the answers between countries.","For the purpose of flexible and practical reporting shortening the questionnaire should be considered. The questionnaire in this format is rather long and detailed and it contains perhaps too detailed open questions such as brief description of the progress made /additional information. It might be considered that the questionnaire would follow mainly the pattern of multiple-choice questions and then there would be extra space for additional information that the reporting Party sees necessary such as description of progress links sources of data etc."
"53","France","Une version informatique plus simple d’utilisation","Answer/report not provided","Answer/report not provided"
"54","Gabon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"55","Gambia","THE REPORTING TOOL IS USER FRIENDLY","The Instrument is user-friendly but very lengthy.","Answer/report not provided"
"56","Georgia","Answer/report not provided","It is a bit unconvenient to scroll up and down the whole document while looking for the specific paragraph. In terms of facilitating work on the document it would be helpful if Ctrl-F function could work or any other alternatives could be suggested to make finding the specific paragraph easier.","Answer/report not provided"
"57","Germany","Answer/report not provided","use another - internet based - data base that makes it easier to fill in the reporting instrument for different persons in one government.","use another - internet based - data base that makes it easier to fill in the reporting instrument for different persons in one government"
"58","Ghana","Answer/report not provided","To provide opportunity fo MAC users to enable micros","Answer/report not provided"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"62","Guyana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"63","Honduras","Con mucho gusto responderemos los próximos instrumentos de presentación de informes. de antemano muchas gracias por parte del IHADFA por su atención a la presente.","Que se informe con cierta anticipacion de la necesidad del llenado de este tipo de instrumentos para que no se llegue a un desfase.","Que se informe con cierta anticipacion de la necesidad del llenado de este tipo de instrumentos para que no se llegue a un desfase."
"64","Hungary","Answer/report not provided","In order to receive comparable data from the Parties we suggest to clarify two questions in the reporting format as the questions in their current forms can be answered in two ways:
The question under 3.2.7.2 should be separated as for contents and emmissions for Hungary f.ex. the answers would be different.
The content of corporate social responsibility should be clarified under 3.2.7.2 what are the forms which justify yes answer.","- It would be very useful to present the national reports in one database not just separately and so doing it would be possible to search data with the built-in searching and filtering functions on the WHO website.
- In the Report we suggest the division of the 3.2.5.12. question into two different questions: 
.............packaging and labelling of such products contain information on relevant constituents of tobacco product? Yes No
.............packaging and labelling of such products contain information on relevant emissions of tobacco product? Yes No
Justification: In Hungary for example there is data only for emission not for constituents on the packages. It would be relevant to have the answer for each of them separately.
When preparing the previous report we were not provided by the step by step instructions. This is the reason for some modifications in the answers for 3.2.2. These are not the result of the weakening of the registration. The determination of the categories permitted that we can present our specified national regulation in this years report. (3.2.2) 
It would be very useful to have the searching and spell checking function active."
"65","Iceland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"66","India","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"67","Iran (Islamic Republic of)","In order to facilitate in responding to the questions with regards to the guidelines of the convention it would be better if the Secretariat provide areas relevant to the guidelines in a format like other sections of the reporting instrument 
The other issue is about the period of reporting which is not as long as we need to collect data from relevant agencies so it is suggested to increase the period to at least 6 month.","Answer/report not provided","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Reduce the length of the instrument. Make the instrument more accessible with an online version.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","The Reporting tool could be amended to reflect previous reports to facilitate easy updates instead of filling it up all once again. It also helps when a new person is reporting.","Answer/report not provided","Answer/report not provided"
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Country situations differ for one not to feel they have not responded fully to the reporting tool it would be helpful to provide an instruction allowing the respondant to skip to a relevant section e.g. 2.7 Tobacco growing and 3.3.3 Provision of support for economically viable alternative activities"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","SIMPLIFIER L’USAGE DU LOGICIEL SURTOUT SUR LE TABLEAU DE LA FISCALITE DES PRODUITS DU TABAC","Essayer de resumer linstrument pour chaque article ( les questionnaires sont trop longues)
En ce qui concerne lemballage des produits du tabac il faut separer : le paquet le cartouches le carton pour le futur instrument de notification","Essayer de resumer linstrument pour chaque article."
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","The reporting instrument is not very user friendly. Perhaps a web-based tool that is compatible with multiple platforms will ease the technical issues related to the instrument such as issues related to macros and also version compatibility.","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","None"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","It is an excellent report instrument.","It is an excellent report instrument.","Excellent reporting tool compared to previous one."
"95","Mexico","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","Instrument is okay","Instrument is okay","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","The instrument needs to be shortened.","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Reporting instrument is fine.","The reporting instrument is fine.","Answer/report not provided"
"103","Netherlands","We''ve experienced difficulties in working in this document ourselves and also with sharing this document with our counterparts. The security settings made it difficult to for instance add tables. Also as can be seen in 2.8.3 sometimes words disappear in the fixed table within the document. Perhaps measures can be taken to make it easier to work in this document?","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Make the reporting format SMART","Answer/report not provided","Answer/report not provided"
"107","Niue","Consider a short version of the questionnaire.","Answer/report not provided","This questionnaire is too long and need revision to suit small island states and their tobacco control activities. Some questions do not apply to Niue eg. tobacco growing tobacco sponsorships etc."
"108","Norway","Answer/report not provided","Answer/report not provided","We strongly urge the Convention Secretariat to ask COP to rethink the necessity of all this information. It will be difficult to make good use of the information overload and comparison will also be difficult. 
We also advise the Convention Secretariat to look at WHO/TFIs MPOWER reporting system and cooperate with them on it. It is excel based more intuitive providing easier jumping to explanations and showing the progress of the completion of the form."
"109","Oman","Create an online form and also ensure that information from previous reports is included in the form.","Answer/report not provided","Answer/report not provided"
"110","Pakistan","MCQs should be added in addition to dichotomous questions.","Multiple choice questions should be added in addition to dichotomous questions.","Answer/report not provided"
"111","Palau","Answer/report not provided","there is no place to report other use of tobacco for youth. not only is smoking our concern it is also chewing betel nut with tobacco (either cigarette or smokeless) and there there doesnt seem to be a way to report this.
No place to add reference and places to describe.","There is no place to report other use of tobacco for youth. Not only is smoking our concer it is also chewing betelnut with tobacco (either cigarette or smokeless) and there doesnt seem to be a way to report this.
No place to add references and comments to descrive the data within this template.
The wording in many questions seems a little unclear and the template is not easy to interpret."
"112","Panama","Answer/report not provided","Es muy bueno que se cuente con una guia para completar este instrumento ya que ello facilita el trabajo en forma considerable.","Es importante hacer notar que este instrumento es más amigable que el aplicado en el primer informe sin embargo sigue adolesciendo de elementos aclaratorios en cuanto a lo solicitado. Por otra parte tendremos que avanzar hacia la cuantificación del cumplimiento de las disposiciones vigentes lo que solo se logrará en la medida en que se fortalezcan los sistemas de vigilancia y se unifique la data e indicadores nacionales e internacionales entre otros aspectos."
"113","Papua New Guinea","So far the instrument looks okay","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","This questionnaire is OK.","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","You must ask the question of agreements within the framework of the multi-country alliances","You must include information on retail sales in the reporting form","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","no suggestions"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Added option does not apply to the questions 3.3.2.6 and 3.2.1.2.","Added option does not apply to the questions 3.3.2.6 and 3.2.1.2.","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","The use of questionnaire has been much improved since the last reporting in 2011. However it is still difficult and time consuming to open it.","The questionnaire is comprehensive and follows the structure of the FCTC. However the Word format is not very much user friendly for following reasons:
-	Specific chapters cannot be accessed directly it takes time and effort to scroll constantly through a such a big document;
-	It occurred a number of times during the completion of the questionnaire the Word signalized that it cannot save the document even if renamed only as rescued document which could not be re-opened in any way after being saved and closed - that required re-entering of the data and information which was additional burden in terms of time and efforts.
Therefore the suggestion is to try to translate the questionnaire in a simpler and more user friendly program or format.","The questionnaire is comprehensive and follows the structure of the FCTC. However the Word format is not very much user friendly for following reasons:
-	Specific chapters cannot be accessed directly it takes time and effort to scroll constantly through a such a big document;
-	It occurred a number of times during the completion of the questionnaire the Word signalized that it cannot save the document even if renamed only as rescued document which could not be re-opened in any way after being saved and closed - that required re-entering of the data and information which was additional burden in terms of time and efforts.
Therefore the suggestion is to try to translate the questionnaire in a simpler and more user friendly program or format."
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","To align the instrument with WHOs regional tobacco control indicators to streamline reporting to the Secretariat and WHO TFI"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","No suggestions as yet","No suggestions as yet"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","No specific recommendation just yet but as implementation of the FCTC forges ahead it is apparent that the reporting instrument will need some revision.","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","The date of signature ratification and entry into force
- The area of land planted with tobacco crop
- The proportion of tobacco tax from the total taxes at the national level
- With regard to paragraph 2-8-3: Ensure column type of tax only three fields for each product headquarters in California and some parties more than three types of taxes is therefore proposed to add the instruction ((add tax)) the bottom of the third field of a column field tax"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","- Can not typing the text in question 2.5. 
- The format of text can not be changed or manipulated at all often causing answers be arranged improperly.","The reporting instrument is still incomplete in the follwing 1) We were unable to add further information (not enough space provided) for many subtopics such as 2.1.2 2.1.4 2.1.5 etc. 2) The subtopic 2.8.3 particularly in line 3 is unable for specifying answers with words/letters (only numbers) 3) Many questions on WHO-FCTC report are repeating with the questions on GTCR-II report in which Thailand has recently sent a complete report of in March 2009. 4) The format of text can not be changed or manipulated at all often causing answers be arranged improperly."
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Envoyez à temps le canevas de rapport annueldes activités de la Convention Cadre de lOMS"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Ce questionnaire est redu très facile grâce au document ''marche à suivre pour répondre aux questions….''.","Ce questionnaire est redu très facile grâce au document marche à suivre pour répondre aux questions….","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","None","Answer/report not provided"
"159","Uganda","Some sections are unrealistic in terms of required data which can only be informed by deliberate surveys.","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Harmonisation of FCTC reporting with other WHO reporting instruments would alleviate burdens."
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","Very comprehensive and points out some gap areas in National legislations that need intervention from local capacity.","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
