"","Party","2014","2012","2010"
"121","Republic of Moldova","Answer/report not provided","A number of measures required under the 2007 Tobacco Act actually relate to the implementation of this article. Chapter II (Articles 3 to 5) of this law refer to the production and post-harvest processing of tobacco. With respect to tobacco growing and post-harvest processing reference is made to national standards concerning processing technologies which must be taken into account during the process. 
Agricultural inputs involved in tobacco growing are required to maintain and improve fertility of the soil and to only apply technologies which do not have a negative impact on the environment. Further only fertilizers and phyto-sanitary products registered in the country can be used. During the growing or processing of leaf tobacco standard rules of workers health protection and security should be respected. In this regard employment of minors and pregnant women is not allowed in growing harvesting or post-harvest processing of tobacco. 
Similar rules apply to industrial processing of tobacco including manufacturing of tobacco products (Chapter III of Tobacco Act articles 6 to 9). Again the law forbids employment of minors and pregnant women for manufacturing of tobacco products.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","No tobacco growing or manufacturesr in San Marino","No tobacco growing or manufacturesr in San Marino"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Le Togo nest pas exportateur de tabac et aucune marque na dusine au Togo","Le Togo nest pas exportateur de tabac et aucune marque na dusine au Togo","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Oriental tobacco is the main tobacco product cultivated in Turkey. Since the use of fertilizer and pesticides is minimal and no irrigation has been used there is no bad effect on the environment and soil contamination. Tobacco growers have been informed on the usage of pesticides by firms. Based on a study carried out with tobacco growers among Ege and Celal Bayar Universities and TAPDK no tobacco green sickness case has been found. Since oriental tobacco has been dried after being harvested there is no need to use another energy resource and its adverse effect to the environment is limited. Moreover pesticides residues have been regulated by tobacco cultivation purchase and sale contractual arrangement tobacco products from the growers violating the mentioned regulation have not been purchased by the firms. Tobacco products not being purchased have been notified to TAPDK and since 2009 such a notification has not been received.","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","None","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
